YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 01 03 06 328  9.1 11.0  2.28 12.12  6.16 999 1018.7   9.6  12.6 999.0 99.0 99.00
2004 01 03 07 324  9.7 11.7  2.49 10.81  6.72 999 1019.0   9.8  12.6 999.0 99.0 99.00
2004 01 03 08 324 11.2 14.0  2.39 12.90  6.32 999 1019.0   9.9  12.6 999.0 99.0 99.00
2004 01 03 09 342  9.7 11.4  2.41 10.81  6.34 999 1019.4   9.5  12.6 999.0 99.0 99.00
2004 01 03 10 355  7.9  9.3  2.22 11.43  6.25 999 1020.1   9.0  12.6 999.0 99.0 99.00
2004 01 03 11 345  6.3  7.5  2.21 12.12  6.57 999 1020.5   8.9  12.6 999.0 99.0 99.00
2004 01 03 12 346  6.4  8.0  2.01 12.12  6.45 999 1020.6   8.9  12.6 999.0 99.0 99.00
2004 01 03 13 345  6.2  7.8  2.21 12.90  7.06 999 1020.7   8.8  12.6 999.0 99.0 99.00
2004 01 03 14 357  6.5  8.4  1.79 10.00  6.22 999 1020.9   8.9  12.6 999.0 99.0 99.00
2004 01 03 15 353  7.7  8.9  1.88 10.81  6.43 999 1021.6   8.7  12.6 999.0 99.0 99.00
2004 01 03 16 338  8.6 10.2  2.19 12.90  6.54 999 1022.5   8.7  12.5 999.0 99.0 99.00
2004 01 03 17 350  8.0  9.0  2.17 12.90  6.45 999 1023.7   8.8  12.4 999.0 99.0 99.00
2004 01 03 18 339  7.4  9.4  2.02 11.43  6.26 999 1024.8   9.0  12.4 999.0 99.0 99.00
2004 01 03 19 335  7.8  9.5  2.00 12.90  6.51 999 1025.2   9.3  12.4 999.0 99.0 99.00
2004 01 03 20 328  7.7  9.6  1.89 12.12  6.15 999 1024.9   9.4  12.3 999.0 99.0 99.00
2004 01 03 21 327  7.5  8.9  1.82 12.12  6.11 999 1024.8   9.4  12.3 999.0 99.0 99.00
2004 01 03 22 326  7.8  9.6  1.96 12.90  6.63 999 1024.6   9.6  12.2 999.0 99.0 99.00
2004 01 03 23 328  6.9  8.4  1.83 12.12  6.37 999 1024.9   9.7  12.1 999.0 99.0 99.00
2004 01 04 00 333  7.0  8.1  1.86 12.12  6.55 999 1025.0   9.9  12.1 999.0 99.0 99.00
2004 01 04 01 333  6.7  8.1  1.84 12.12  6.60 999 1025.1  10.0  12.0 999.0 99.0 99.00
2004 01 04 02 340  6.0  7.2  1.86 12.12  6.58 999 1025.6  10.1  12.0 999.0 99.0 99.00
2004 01 04 03 334  6.7  8.6  1.69 12.90  6.24 999 1026.0  10.0  12.0 999.0 99.0 99.00
2004 01 04 04 333  6.2  7.3  1.75 12.12  6.39 999 1026.2  10.0  12.0 999.0 99.0 99.00
2004 01 04 05 346  5.6  7.0  1.82 10.00  6.64 999 1026.2  10.0  12.0 999.0 99.0 99.00
2004 01 04 06 343  6.2  7.2  1.67 11.43  6.44 999 1026.7   9.9  11.9 999.0 99.0 99.00
2004 01 04 07 344  5.9  7.3  1.79  9.09  6.33 999 1026.7   9.7  11.9 999.0 99.0 99.00
2004 01 04 08 355  5.8  7.0  1.69 12.12  6.48 999 1026.2   9.4  11.9 999.0 99.0 99.00
2004 01 04 09 354  5.4  7.0  1.62 12.12  6.38 999 1026.4   9.2  11.9 999.0 99.0 99.00
2004 01 04 10 352  5.2  6.4  1.58 12.12  6.33 999 1026.8   9.2  11.9 999.0 99.0 99.00
2004 01 04 11 329  6.6  7.6  1.66 12.12  6.24 999 1027.0   9.6  11.9 999.0 99.0 99.00
2004 01 04 12 350  5.1  6.1  1.55 12.12  6.15 999 1027.1   9.2  11.9 999.0 99.0 99.00
2004 01 04 13 356  4.8  5.6  1.52 12.12  6.46 999 1027.1   9.0  11.9 999.0 99.0 99.00
2004 01 04 14   6  5.6  7.1  1.39  7.69  6.31 999 1027.5   9.2  11.9 999.0 99.0 99.00
2004 01 04 15  16  4.1  5.2  1.48 12.12  6.82 999 1027.7   9.2  11.9 999.0 99.0 99.00
2004 01 04 16  15  3.4  4.4  1.35 12.12  6.82 999 1028.0   9.3  11.9 999.0 99.0 99.00
2004 01 04 17  74  2.7  3.5  1.30 10.81  6.98 999 1028.6   9.0  11.9 999.0 99.0 99.00
2004 01 04 18  87  2.5  3.5  1.45 12.12  6.96 999 1029.2   9.0  11.9 999.0 99.0 99.00
2004 01 04 19  99  1.9  2.6  1.43 12.12  7.29 999 1029.3   9.0  12.0 999.0 99.0 99.00
2004 01 04 20 195  0.6  1.6  1.37 12.12  7.22 999 1028.7   9.6  12.1 999.0 99.0 99.00
2004 01 04 21 326  3.5  5.0  1.39 10.81  7.16 999 1027.6   9.5  12.2 999.0 99.0 99.00
2004 01 04 22 323  5.7  6.7  1.45 11.43  7.59 999 1027.4   9.8  12.2 999.0 99.0 99.00
2004 01 04 23 319  5.3  7.0  1.28 10.00  6.85 999 1027.5  10.0  12.1 999.0 99.0 99.00
2004 01 05 00 331  5.1  6.5  1.31 10.81  6.41 999 1027.2   9.8  12.1 999.0 99.0 99.00
2004 01 05 01 343  5.4  6.2  1.22 11.43  6.60 999 1026.4  10.0  12.1 999.0 99.0 99.00
2004 01 05 02  11  5.3  6.4  1.19  9.09  6.52 999 1026.5  10.4  12.1 999.0 99.0 99.00
2004 01 05 03   6  3.9  4.8  1.29 10.81  7.23 999 1027.1  10.2  12.1 999.0 99.0 99.00
2004 01 05 04   4  4.4  5.4  1.39 10.81  7.11 999 1026.7  10.3  12.1 999.0 99.0 99.00
2004 01 05 05  26  3.1  3.9  1.39 10.81  7.16 999 1026.8  10.0  12.1 999.0 99.0 99.00
2004 01 05 06 357  4.0  4.8  1.35 11.43  7.38 999 1027.2  10.3  12.1 999.0 99.0 99.00
2004 01 05 07  18  4.3  5.1  1.31  8.33  7.22 999 1027.1  10.2  12.1 999.0 99.0 99.00
