YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 03 17 00 106  3.3  4.7  2.03 21.05  8.74 999 1010.9   9.8  12.7 999.0 99.0 99.00
2005 01 03 18 00  77  4.7  6.1  1.94 21.05  8.92 999 1011.1   9.7  12.8 999.0 99.0 99.00
2005 01 03 19 00  80  5.8  7.1  1.68 11.43  7.81 999 1010.8   9.7  12.9 999.0 99.0 99.00
2005 01 03 20 00  69  5.7  7.0  1.88 21.05  8.07 999 1009.8   9.7  12.9 999.0 99.0 99.00
2005 01 03 21 00  73  6.3  7.7  1.89 21.05  7.48 999 1009.2   9.9  13.0 999.0 99.0 99.00
2005 01 03 22 00  66  5.7  6.7  2.17 19.05  9.15 999 1008.6  10.1  13.0 999.0 99.0 99.00
2005 01 03 23 00  49  4.3  6.2  1.66 10.81  7.34 999 1008.5  10.0  13.0 999.0 99.0 99.00
2005 01 04 00 00  44  2.8  3.8  1.97 19.05  8.89 999 1008.4  10.4  13.0 999.0 99.0 99.00
2005 01 04 01 00  46  4.0  5.6  2.16 10.81  9.65 999 1008.4  10.3  12.9 999.0 99.0 99.00
2005 01 04 02 00  48  5.4  6.9  1.96 19.05  9.05 999 1008.5  10.5  12.9 999.0 99.0 99.00
2005 01 04 03 00  34  4.1  5.3  2.06 19.05  8.52 999 1009.0  10.2  12.9 999.0 99.0 99.00
2005 01 04 04 00  33  6.0  7.4  2.34 19.05  9.07 999 1009.1  10.1  12.8 999.0 99.0 99.00
2005 01 04 05 00  29  4.5  5.6  2.32 19.05  9.07 999 1009.2  10.1  12.8 999.0 99.0 99.00
2005 01 04 06 00  19  4.3  5.8  2.40 19.05  9.41 999 1009.2  10.3  12.8 999.0 99.0 99.00
2005 01 04 07 00   3  4.7  6.2  2.50 19.05 10.07 999 1009.3  10.0  12.7 999.0 99.0 99.00
2005 01 04 08 00 356  4.5  5.5  2.40 19.05  9.34 999 1009.0   9.8  12.7 999.0 99.0 99.00
2005 01 04 09 00 353  5.4  6.4  2.35 19.05  9.43 999 1008.5   9.8  12.7 999.0 99.0 99.00
2005 01 04 10 00 349  4.4  5.9  2.08 19.05  8.49 999 1008.5  10.0  12.7 999.0 99.0 99.00
2005 01 04 11 00 353  3.2  4.5  1.98 17.39  9.05 999 1008.5  10.4  12.7 999.0 99.0 99.00
2005 01 04 12 00 314  4.6  6.2  2.73 17.39 10.96 999 1008.1  10.7  12.7 999.0 99.0 99.00
2005 01 04 13 00 281  7.0  8.6  2.04 17.39  8.60 999 1007.7  11.1  12.7 999.0 99.0 99.00
2005 01 04 14 00 284  5.7  7.3  2.11 17.39  8.08 999 1007.8  11.2  12.8 999.0 99.0 99.00
2005 01 04 15 00 304  4.6  6.1  2.04 17.39  8.14 999 1008.0  11.3  12.8 999.0 99.0 99.00
2005 01 04 16 00  70  5.1  6.9  2.22 17.39  8.74 999 1008.4  10.2  12.8 999.0 99.0 99.00
2005 01 04 17 00  91  4.7  5.8  1.62 17.39  7.11 999 1009.4  10.3  12.7 999.0 99.0 99.00
2005 01 04 18 00 105  3.9  5.1  1.80 17.39  7.90 999 1010.2  10.4  12.8 999.0 99.0 99.00
2005 01 04 19 00 105  3.6  4.5  1.90 17.39  8.55 999 1010.7  10.7  12.8 999.0 99.0 99.00
2005 01 04 20 00 107  4.2  6.0  2.20 17.39  9.37 999 1010.4  10.4  12.8 999.0 99.0 99.00
2005 01 04 21 00 110  3.5  4.6  1.87 17.39  8.92 999 1010.3  10.5  12.8 999.0 99.0 99.00
2005 01 04 22 00  89  2.1  3.5  2.07 17.39  9.00 999 1010.1  11.2  12.8 999.0 99.0 99.00
2005 01 04 23 00 239  2.9  3.9  2.27 17.39  8.81 999 1010.4  11.7  12.9 999.0 99.0 99.00
2005 01 05 00 00 255  3.8  5.1  1.93 17.39  8.40 999 1011.2  11.6  12.9 999.0 99.0 99.00
2005 01 05 01 00 217  2.6  3.8  2.01 17.39  8.45 999 1011.6  11.4  12.9 999.0 99.0 99.00
2005 01 05 02 00 207  3.1  4.2  2.22 17.39  9.23 999 1012.2  11.5  12.9 999.0 99.0 99.00
2005 01 05 03 00 177  3.6  5.5  2.40 17.39  9.10 999 1012.8  11.4  12.8 999.0 99.0 99.00
2005 01 05 04 00 179  4.0  5.5  2.32 16.00  9.43 999 1013.5  11.5  12.8 999.0 99.0 99.00
2005 01 05 05 00 258  1.7  4.2  2.03 16.00  8.21 999 1014.3  11.4  12.8 999.0 99.0 99.00
2005 01 05 06 00 250  3.2  4.3  2.05 17.39  8.46 999 1015.0  11.1  12.8 999.0 99.0 99.00
2005 01 05 07 00 243  4.0  4.9  2.23 17.39  9.21 999 1015.8  11.3  12.7 999.0 99.0 99.00
2005 01 05 08 00 231  2.3  3.4  1.88 16.00  7.84 999 1016.3  11.2  12.7 999.0 99.0 99.00
2005 01 05 09 00 243  1.8  2.6  2.00 17.39  8.09 999 1016.5  11.3  12.7 999.0 99.0 99.00
2005 01 05 10 00 147  4.0  5.6  1.92 16.00  8.04 999 1017.0  11.0  12.7 999.0 99.0 99.00
2005 01 05 11 00 136  4.7  5.8  2.08 14.81  8.61 999 1017.8  10.3  12.7 999.0 99.0 99.00
2005 01 05 12 00 120  4.0  4.9  1.83 16.00  7.92 999 1018.1  10.3  12.7 999.0 99.0 99.00
2005 01 05 13 00 119  5.6  6.8  1.66 16.00  7.56 999 1018.5  10.5  12.7 999.0 99.0 99.00
2005 01 05 14 00  90  6.1  7.6  1.68 16.00  7.72 999 1019.0  10.0  12.7 999.0 99.0 99.00
2005 01 05 15 00 112  4.7  6.0  1.70 16.00  7.53 999 1020.0  10.2  12.7 999.0 99.0 99.00
2005 01 05 16 00 108  5.3  6.8  1.78 14.81  7.77 999 1020.9   9.8  12.7 999.0 99.0 99.00
2005 01 05 17 00 133  4.8  6.0  1.48 16.00  6.39 999 1021.9   9.5  12.7 999.0 99.0 99.00
2005 01 05 18 00 103  3.6  4.8  1.47 16.00  6.95 999 1022.6   9.6  12.6 999.0 99.0 99.00
2005 01 05 19 00 107  5.5  7.0  1.40 14.81  6.87 999 1022.8   9.6  12.6 999.0 99.0 99.00
2005 01 05 20 00 106  4.8  5.8  1.62 16.00  7.45 999 1022.6   9.8  12.7 999.0 99.0 99.00
2005 01 05 21 00  93  4.1  5.3  1.44 14.81  6.78 999 1022.1  10.4  12.7 999.0 99.0 99.00
2005 01 05 22 00  92  5.0  6.5  1.29 16.00  6.34 999 1021.7  10.3  12.7 999.0 99.0 99.00
2005 01 05 23 00  89  5.2  6.1  1.38 14.81  6.53 999 1021.7  10.6  12.7 999.0 99.0 99.00
2005 01 06 00 00  89  5.7  7.2  1.43 14.81  6.92 999 1021.6  10.7  12.7 999.0 99.0 99.00
2005 01 06 01 00  98  6.3  7.6  1.44 14.81  6.62 999 1021.8  10.4  12.7 999.0 99.0 99.00
2005 01 06 02 00  84  5.0  6.1  1.51 14.81  7.29 999 1022.0  10.3  12.7 999.0 99.0 99.00
2005 01 06 03 00  89  4.9  5.7  1.37 14.81  6.66 999 1022.3  10.4  12.7 999.0 99.0 99.00
2005 01 06 04 00  91  4.5  5.4  1.26 14.81  6.60 999 1022.6  10.5  12.7 999.0 99.0 99.00
2005 01 06 05 00  92  5.3  6.3  1.32 13.79  7.24 999 1023.0  10.6  12.7 999.0 99.0 99.00
2005 01 06 06 00  94  4.6  5.7  1.32 14.81  7.71 999 1023.3  10.6  12.7 999.0 99.0 99.00
2005 01 06 07 00  97  5.0  6.2  1.14 14.81  7.17 999 1023.2  10.2  12.8 999.0 99.0 99.00
2005 01 06 08 00  84  4.9  6.0  1.18 14.81  7.48 999 1022.9  10.0  12.8 999.0 99.0 99.00
2005 01 06 09 00  94  4.9  5.9  1.18 14.81  7.34 999 1022.6   9.9  12.9 999.0 99.0 99.00
2005 01 06 10 00  98  6.1  7.2  1.26 13.79  7.42 999 1022.1   9.8  13.0 999.0 99.0 99.00
2005 01 06 11 00  89  6.8  7.7  1.28 16.00  7.32 999 1022.0   9.7  13.1 999.0 99.0 99.00
2005 01 06 12 00  89  6.4  7.7  1.24 14.81  6.58 999 1021.6   9.5  13.1 999.0 99.0 99.00
2005 01 06 13 00  81  6.8  8.3  1.29 13.79  6.70 999 1020.9   9.3  13.1 999.0 99.0 99.00
2005 01 06 14 00  83  6.6  7.7  1.31 16.00  6.93 999 1020.5   9.3  13.2 999.0 99.0 99.00
2005 01 06 15 00  81  7.1  8.2  1.34 16.00  7.13 999 1020.2   9.3  13.1 999.0 99.0 99.00
2005 01 06 16 00  87  7.7  8.8  1.34 16.00  6.71 999 1019.9   9.1  13.1 999.0 99.0 99.00
2005 01 06 17 00  87  7.5  9.1  1.24 16.00  5.69 999 1019.5   9.3  13.1 999.0 99.0 99.00
2005 01 06 18 00  91  7.3  8.9  1.33 16.00  6.08 999 1019.5   9.5  13.1 999.0 99.0 99.00
2005 01 06 19 00 106  6.9  8.3  1.35 16.00  5.79 999 1019.4   9.7  13.2 999.0 99.0 99.00
2005 01 06 20 00 100  6.3  7.4  1.16 13.79  5.98 999 1018.3   9.8  13.2 999.0 99.0 99.00
2005 01 06 21 00 100  5.5  6.6  1.24 16.00  6.78 999 1017.2  10.1  13.2 999.0 99.0 99.00
2005 01 06 22 00  95  5.5  6.7  1.28 16.00  8.25 999 1015.8  10.5  13.2 999.0 99.0 99.00
2005 01 06 23 00 104  4.8  6.0  1.09 14.81  7.31 999 1015.0  10.8  13.2 999.0 99.0 99.00
2005 01 07 00 00 108  4.9  6.4  1.13 14.81  8.59 999 1014.1  10.8  13.2 999.0 99.0 99.00
2005 01 07 01 00 114  4.2  5.2  1.08 14.81  8.81 999 1012.9  10.9  13.2 999.0 99.0 99.00
2005 01 07 02 00  97  5.6  6.9  1.02 14.81  7.76 999 1011.8  11.1  13.2 999.0 99.0 99.00
2005 01 07 03 00  96  6.4  7.7  1.00 14.81  6.44 999 1011.2  10.9  13.2 999.0 99.0 99.00
2005 01 07 04 00 142  8.2 10.1  1.05 14.81  6.03 999 1010.0  11.8  13.2 999.0 99.0 99.00
2005 01 07 05 00 105  7.3  8.5  1.03 13.79  4.52 999 1009.2  11.1  13.2 999.0 99.0 99.00
2005 01 07 06 00 106  7.7  9.1  1.18 14.81  5.03 999 1008.6  11.4  13.2 999.0 99.0 99.00
2005 01 07 07 00  97  9.3 11.3  1.08 13.79  4.30 999 1007.1  11.2  13.2 999.0 99.0 99.00
2005 01 07 08 00 102 11.1 12.9  1.21 14.81  4.01 999 1004.8  11.0  13.2 999.0 99.0 99.00
2005 01 07 09 00 104 11.2 13.2  1.56 14.81  4.42 999 1003.3  10.5  13.2 999.0 99.0 99.00
2005 01 07 10 00 106 12.9 14.9  1.70 13.79  4.60 999 1000.7  10.3  13.2 999.0 99.0 99.00
2005 01 07 11 00 106 13.8 16.7  2.08  6.25  4.91 999  998.3  10.5  13.2 999.0 99.0 99.00
2005 01 07 12 00 106 13.1 15.9  2.23  7.14  4.98 999  996.7  10.3  13.2 999.0 99.0 99.00
2005 01 07 13 00 104 11.6 13.7  2.68  7.14  5.48 999  995.3  10.0  13.2 999.0 99.0 99.00
2005 01 07 14 00 122 10.9 13.4  2.99  8.33  5.86 999  994.1  10.5  13.1 999.0 99.0 99.00
2005 01 07 15 00 138 13.7 17.2  3.83  9.09  6.58 999  992.6  11.9  13.1 999.0 99.0 99.00
2005 01 07 16 00 153 11.9 14.7  4.02 10.00  6.80 999  991.9  13.2  13.2 999.0 99.0 99.00
2005 01 07 17 00 159 12.1 14.5  3.98  9.09  6.73 999  991.2  12.6  13.2 999.0 99.0 99.00
2005 01 07 18 00 151 14.9 19.0  4.18  9.09  6.67 999  990.4  12.7  13.2 999.0 99.0 99.00
2005 01 07 19 00 144 14.4 18.3  4.20 10.00  6.88 999  990.0  12.7  13.1 999.0 99.0 99.00
2005 01 07 20 00 181 10.2 12.7  4.79 10.00  7.56 999  989.7  13.2  13.1 999.0 99.0 99.00
2005 01 07 21 00 266 13.8 17.6  4.12 10.00  7.18 999  990.6  12.8  13.1 999.0 99.0 99.00
2005 01 07 22 00 291 13.9 17.3  3.73 10.81  7.18 999  993.0  11.6  13.1 999.0 99.0 99.00
2005 01 07 23 00 280 10.6 13.3  3.87 10.00  6.98 999  995.4  11.8  13.1 999.0 99.0 99.00
2005 01 08 00 00 273 11.2 13.7  3.78 10.81  6.91 999  997.4  11.8  13.1 999.0 99.0 99.00
2005 01 08 01 00 270  7.9  9.8  4.57 12.12  7.88 999  999.2  10.7  13.2 999.0 99.0 99.00
2005 01 08 02 00 268  7.0  8.4  4.05 10.00  7.64 999 1000.8  10.8  13.2 999.0 99.0 99.00
2005 01 08 03 00 244  5.5  7.5  3.85 10.81  7.73 999 1001.6  10.9  13.2 999.0 99.0 99.00
2005 01 08 04 00 238  6.0  7.5  3.62 11.43  7.75 999 1002.3  10.5  13.3 999.0 99.0 99.00
2005 01 08 05 00 242  9.4 12.2  3.28 11.43  7.19 999 1003.0   9.6  13.3 999.0 99.0 99.00
2005 01 08 06 00 227  9.5 12.5  3.49 10.81  7.19 999 1003.4  10.9  13.3 999.0 99.0 99.00
2005 01 08 07 00 212  8.2 10.4  3.36  9.09  7.31 999 1003.8   9.9  13.3 999.0 99.0 99.00
2005 01 08 08 00 231  9.4 12.1  3.28  7.69  6.75 999 1004.1  11.5  13.3 999.0 99.0 99.00
2005 01 08 09 00 226  8.9 10.7  3.00 10.00  6.63 999 1004.1  11.2  13.3 999.0 99.0 99.00
2005 01 08 10 00 241 10.1 12.0  2.76 10.00  6.27 999 1004.7  11.2  13.3 999.0 99.0 99.00
2005 01 08 11 00 248 10.7 13.3  3.09  9.09  6.58 999 1005.0  11.6  13.4 999.0 99.0 99.00
2005 01 08 12 00 250  9.3 11.7  2.98  9.09  6.35 999 1005.2  11.5  13.4 999.0 99.0 99.00
2005 01 08 13 00 248  8.0  9.9  2.84  9.09  6.34 999 1005.2  11.3  13.3 999.0 99.0 99.00
2005 01 08 14 00 238  7.7  9.4  2.81  8.33  6.40 999 1005.3  11.5  13.3 999.0 99.0 99.00
2005 01 08 15 00 240  6.2  8.0  2.97  8.33  6.76 999 1005.6  11.3  13.3 999.0 99.0 99.00
2005 01 08 16 00 217  6.5  8.3  3.35  8.33  7.30 999 1005.1  11.4  13.3 999.0 99.0 99.00
2005 01 08 17 00 218  6.9  8.2  3.40  9.09  7.34 999 1005.7  11.7  13.3 999.0 99.0 99.00
2005 01 08 18 00 206  8.2  9.9  3.50 12.12  7.64 999 1006.2  11.7  13.3 999.0 99.0 99.00
2005 01 08 19 00 199  8.2  9.9  3.40  9.09  7.39 999 1006.2  11.5  13.3 999.0 99.0 99.00
2005 01 08 20 00 202  9.5 11.4  2.85  9.09  6.76 999 1005.8  11.5  13.4 999.0 99.0 99.00
2005 01 08 21 00 205 10.8 13.9  2.84  8.33  6.63 999 1005.2  11.5  13.4 999.0 99.0 99.00
2005 01 08 22 00 206 12.4 15.1  2.96 12.12  6.66 999 1004.9  11.9  13.4 999.0 99.0 99.00
2005 01 08 23 00 213 12.3 14.7  3.00 10.81  6.39 999 1005.2  12.2  13.4 999.0 99.0 99.00
2005 01 09 00 00 223 11.3 14.6  2.87 12.90  6.15 999 1006.1  12.5  13.4 999.0 99.0 99.00
2005 01 09 01 00 235 10.1 12.3  2.87  9.09  6.05 999 1007.2  11.8  13.4 999.0 99.0 99.00
2005 01 09 02 00 234 10.1 12.5  2.87  8.33  6.33 999 1007.8  12.2  13.4 999.0 99.0 99.00
2005 01 09 03 00 228  9.6 11.6  2.89  9.09  6.15 999 1008.5  12.3  13.4 999.0 99.0 99.00
2005 01 09 04 00 235  8.5 10.1  3.17  7.69  6.54 999 1009.3  11.6  13.4 999.0 99.0 99.00
2005 01 09 05 00 228  8.7 10.3  3.23 10.81  6.88 999 1010.0  12.3  13.4 999.0 99.0 99.00
2005 01 09 06 00 228  8.6 10.1  3.03 13.79  6.84 999 1010.8  12.3  13.4 999.0 99.0 99.00
2005 01 09 07 00 216  7.8  9.5  2.95 12.12  6.88 999 1011.2  12.3  13.4 999.0 99.0 99.00
2005 01 09 08 00 213  5.6  7.3  2.82 13.79  6.85 999 1012.1  11.6  13.4 999.0 99.0 99.00
2005 01 09 09 00 228  6.0  7.0  2.81 13.79  7.17 999 1012.2  12.4  13.3 999.0 99.0 99.00
2005 01 09 10 00 204  5.8  7.2  2.84 12.12  7.15 999 1012.3  12.2  13.3 999.0 99.0 99.00
2005 01 09 11 00 202  5.0  5.9  2.83 12.12  7.42 999 1012.8  12.3  13.3 999.0 99.0 99.00
2005 01 09 12 00 210  5.7  6.7  2.69 12.12  7.24 999 1012.7  12.3  13.3 999.0 99.0 99.00
2005 01 09 13 00 216  4.5  5.5  2.52 11.43  6.93 999 1012.1  12.2  13.3 999.0 99.0 99.00
2005 01 09 14 00 176  4.1  5.2  2.49 12.12  7.20 999 1012.2  11.4  13.3 999.0 99.0 99.00
2005 01 09 15 00 214  1.9  2.8  2.53  8.33  7.32 999 1012.5  11.6  13.3 999.0 99.0 99.00
2005 01 09 16 00 215  1.8  2.6  2.52 12.12  7.49 999 1012.8  11.8  13.3 999.0 99.0 99.00
2005 01 09 17 00 175  0.9  1.8  2.40 12.90  7.31 999 1013.2  12.0  13.3 999.0 99.0 99.00
2005 01 09 18 00 105  3.3  4.7  2.46 12.90  7.55 999 1013.8  11.8  13.3 999.0 99.0 99.00
2005 01 09 19 00 116  3.6  4.8  2.20 11.43  7.10 999 1014.1  11.8  13.3 999.0 99.0 99.00
2005 01 09 20 00 114  2.7  4.0  2.18 10.81  7.44 999 1013.1  12.1  13.4 999.0 99.0 99.00
2005 01 09 21 00  85  1.2  2.2  2.28 11.43  7.77 999 1012.5  12.5  13.5 999.0 99.0 99.00
2005 01 09 22 00  72  0.2  1.1  2.41 12.12  7.76 999 1012.1  13.1  13.6 999.0 99.0 99.00
2005 01 09 23 00 294  1.4  2.2  2.24 12.90  7.60 999 1012.5  12.5  13.7 999.0 99.0 99.00
2005 01 10 00 00 302  2.2  3.7  2.31 12.12  7.78 999 1012.8  12.6  13.7 999.0 99.0 99.00
2005 01 10 01 00 305  2.3  3.2  2.20 12.12  7.71 999 1012.9  12.3  13.6 999.0 99.0 99.00
2005 01 10 02 00 293  1.2  2.0  2.03 10.00  7.19 999 1013.0  12.0  13.4 999.0 99.0 99.00
2005 01 10 03 00 266  1.7  2.5  2.20 11.43  7.56 999 1013.5  12.0  13.4 999.0 99.0 99.00
2005 01 10 04 00 263  1.6  2.4  2.16 12.90  7.61 999 1013.9  11.9  13.4 999.0 99.0 99.00
2005 01 10 05 00 244  1.2  1.9  1.98 12.12  7.55 999 1014.2  11.8  13.3 999.0 99.0 99.00
2005 01 10 06 00 196  1.7  2.4  2.00 12.12  7.57 999 1014.8  11.8  13.3 999.0 99.0 99.00
2005 01 10 07 00 168  2.3  3.1  1.97 10.81  7.72 999 1015.4  11.9  13.3 999.0 99.0 99.00
2005 01 10 08 00 176  2.3  3.3  1.91 11.43  7.73 999 1015.1  11.8  13.3 999.0 99.0 99.00
2005 01 10 09 00 178  2.8  3.6  1.84 10.81  7.56 999 1015.4  11.9  13.3 999.0 99.0 99.00
2005 01 10 10 00 173  2.8  4.6  1.88 12.90  8.13 999 1015.6  12.0  13.3 999.0 99.0 99.00
2005 01 10 11 00 141  4.0  5.4  1.79 11.43  7.81 999 1015.1  11.8  13.3 999.0 99.0 99.00
2005 01 10 12 00 108  4.2  5.5  1.90 12.12  8.59 999 1014.4  11.7  13.3 999.0 99.0 99.00
2005 01 10 13 00  98  5.1  6.6  1.71 12.12  7.67 999 1013.7  10.9  13.3 999.0 99.0 99.00
2005 01 10 14 00  98  5.4  6.5  1.84 11.43  7.61 999 1013.4  10.9  13.3 999.0 99.0 99.00
