YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
87 01 01 23 260 06.1 08.0 02.70 14.30 08.10 999 1019.3  13.9  13.3 999.0 99.0
87 01 02 00 270 04.3 05.6 02.80 14.30 08.40 999 1019.5  13.6  13.3 999.0 99.0
87 01 02 01 278 03.1 04.2 02.70 14.30 08.70 999 1020.9  13.5  13.3 999.0 99.0
87 01 02 02 279 02.9 04.4 02.80 14.30 08.90 999 1021.8  13.4  13.3 999.0 99.0
87 01 02 03 344 00.9 01.8 02.90 14.30 09.30 999 1022.5  13.1  12.4 999.0 99.0
87 01 02 06 304 05.0 06.8 02.90 14.30 09.50 999 1022.8  12.6  12.5 999.0 99.0
87 01 02 08 324 02.4 03.6 02.90 14.30 10.00 999 1023.2  11.8  12.4 999.0 99.0
87 01 02 09 073 01.8 02.7 02.60 14.30 09.70 999 1023.1  11.3  12.3 999.0 99.0
87 01 02 10 066 02.0 02.8 02.40 14.30 09.50 999 1023.4  11.7  12.4 999.0 99.0
87 01 02 11 062 01.7 02.6 02.40 12.50 09.50 999 1023.6  11.1  12.6 999.0 99.0
87 01 02 12 045 04.9 06.0 02.20 14.30 09.50 999 1022.6  11.4  12.9 999.0 99.0
87 01 02 13 068 06.4 07.7 02.20 14.30 09.60 999 1022.1  11.1  13.0 999.0 99.0
87 01 02 16 078 08.3 10.8 02.00 12.50 07.90 999 1021.7  10.3  13.1 999.0 99.0
87 01 02 17 080 08.2 10.3 02.40 12.50 08.50 999 1021.7  10.4  13.1 999.0 99.0
87 01 02 18 077 08.7 11.0 02.30 14.30 08.60 999 1021.8  10.9  13.1 999.0 99.0
87 01 02 19 087 08.2 11.3 02.80 25.00 10.00 999 1021.7  11.3  13.1 999.0 99.0
87 01 02 20 086 07.1 09.4 03.30 20.00 11.30 999 1021.1  11.7  13.1 999.0 99.0
87 01 02 21 090 06.1 08.1 03.40 20.00 12.00 999 1019.7  11.9  13.2 999.0 99.0
87 01 02 22 073 05.9 07.7 03.60 25.00 11.70 999 1018.7  11.9  13.2 999.0 99.0
87 01 02 23 071 04.9 06.9 03.20 20.00 10.90 999 1018.4  11.9  13.2 999.0 99.0
87 01 03 00 066 02.9 04.2 03.50 20.00 12.70 999 1018.9  12.1  13.2 999.0 99.0
87 01 03 01 051 03.8 04.9 03.50 20.00 13.00 999 1019.0  12.1  13.1 999.0 99.0
87 01 03 02 053 05.0 05.9 03.70 20.00 12.80 999 1018.6  11.7  13.0 999.0 99.0
87 01 03 03 073 06.7 08.3 03.50 20.00 12.20 999 1017.6  11.2  12.6 999.0 99.0
87 01 03 04 103 07.6 09.5 03.40 20.00 12.00 999 1016.6  12.1  12.6 999.0 99.0
87 01 03 05 160 06.0 07.2 03.20 20.00 11.20 999 1017.0  13.2  12.7 999.0 99.0
87 01 03 06 174 06.4 07.7 03.40 20.00 11.00 999 1017.1  13.5  12.6 999.0 99.0
87 01 03 07 169 06.5 08.9 03.40 20.00 11.00 999 1016.6  13.3  12.7 999.0 99.0
87 01 03 08 159 07.2 09.2 03.30 20.00 09.10 999 1015.8  13.5  13.0 999.0 99.0
87 01 03 09 147 07.9 09.8 03.60 20.00 09.30 999 1015.2  13.3  13.2 999.0 99.0
87 01 03 10 145 08.7 10.8 03.50 20.00 09.40 999 1014.4  13.3  13.2 999.0 99.0
87 01 03 11 168 10.0 13.3 03.80 20.00 09.40 999 1013.7  13.7  13.2 999.0 99.0
87 01 03 12 171 11.3 15.3 03.50 20.00 08.40 999 1012.5  13.7  13.2 999.0 99.0
87 01 03 13 164 10.1 13.1 03.40 16.70 07.80 999 1012.1  13.0  13.2 999.0 99.0
87 01 03 14 173 08.9 11.1 99.00 99.00 99.00 999 1011.8  13.1  13.2 999.0 99.0
87 01 03 15 181 10.6 14.3 03.60 20.00 07.50 999 1011.8  13.5  13.3 999.0 99.0
87 01 03 16 172 08.7 11.1 04.20 20.00 09.10 999 1012.0  13.6  13.3 999.0 99.0
87 01 03 17 188 08.7 10.9 99.00 99.00 99.00 999 1012.5  13.3 999.0 999.0 99.0
87 01 03 18 188 08.9 10.8 04.30 16.70 08.40 999 1013.3  13.3  13.2 999.0 99.0
87 01 03 19 281 05.3 07.0 03.70 16.70 09.00 999 1014.8  11.3  13.3 999.0 99.0
87 01 03 20 256 01.8 03.7 03.70 16.70 09.00 999 1014.3  11.2  13.3 999.0 99.0
87 01 03 21 217 00.7 01.5 03.60 16.70 09.50 999 1013.4  11.6  13.3 999.0 99.0
87 01 03 22 203 01.5 02.4 03.50 16.70 10.00 999 1013.6  12.3  13.3 999.0 99.0
87 01 03 23 204 02.8 03.8 03.20 16.70 09.50 999 1013.3  12.7  13.3 999.0 99.0
87 01 04 00 170 04.3 05.5 03.20 16.70 10.40 999 1013.4  12.5  13.3 999.0 99.0
87 01 04 01 184 02.8 03.5 03.20 16.70 10.10 999 1013.1  12.9  13.3 999.0 99.0
87 01 04 02 189 01.9 02.5 03.20 14.30 10.40 999 1012.8  12.9  13.3 999.0 99.0
87 01 04 03 210 02.0 02.6 03.20 14.30 10.20 999 1013.2  13.1  13.3 999.0 99.0
87 01 04 04 198 01.9 02.4 03.40 14.30 10.60 999 1013.0  13.3  13.3 999.0 99.0
87 01 04 05 196 02.2 02.9 03.10 14.30 10.10 999 1012.8  13.3  13.2 999.0 99.0
87 01 04 06 152 03.5 04.5 03.20 14.30 10.40 999 1012.2  12.9  13.2 999.0 99.0
87 01 04 07 200 02.8 03.4 03.40 14.30 10.20 999 1012.1  13.1  13.2 999.0 99.0
87 01 04 08 198 03.4 04.0 03.10 16.70 09.90 999 1011.3  13.1  13.2 999.0 99.0
87 01 04 09 157 04.2 06.4 03.00 14.30 09.40 999 1010.9  12.8  13.2 999.0 99.0
87 01 04 10 144 06.8 08.1 03.30 14.30 08.90 999 1010.3  11.7  13.2 999.0 99.0
87 01 04 11 145 04.9 06.1 03.40 14.30 08.70 999 1010.3  11.7  13.2 999.0 99.0
87 01 04 12 142 04.1 05.3 03.40 12.50 08.90 999 1010.2  10.9  13.2 999.0 99.0
87 01 04 13 096 03.5 04.8 03.70 16.70 10.00 999 1009.9  10.7  13.2 999.0 99.0
87 01 04 14 083 02.6 04.2 03.40 14.30 09.90 999 1010.2  10.5  13.2 999.0 99.0
87 01 04 15 068 03.9 05.5 03.10 16.70 09.40 999 1010.5  10.0  13.2 999.0 99.0
87 01 04 16 096 03.1 04.4 03.20 14.30 10.00 999 1010.7  10.3  13.2 999.0 99.0
87 01 04 17 068 03.6 04.7 03.10 14.30 09.90 999 1010.7  10.3  13.2 999.0 99.0
87 01 04 18 064 04.1 05.3 03.00 14.30 09.80 999 1011.1  10.3  13.2 999.0 99.0
87 01 04 19 050 04.5 05.8 03.10 99.00 10.70 999 1010.9  10.1  13.2 999.0 99.0
87 01 04 20 071 04.0 05.2 02.90 14.30 10.00 999 1010.5  10.0  13.2 999.0 99.0
87 01 04 21 024 03.1 04.0 02.70 14.30 10.20 999 1009.8  10.0  13.2 999.0 99.0
87 01 04 22 012 02.3 03.2 02.70 14.30 10.40 999 1009.3  10.6  13.2 999.0 99.0
87 01 04 23 335 02.1 03.0 03.00 14.30 10.80 999 1009.2  11.0  13.2 999.0 99.0
87 01 05 00 322 03.6 04.5 03.00 14.30 10.80 999 1009.4  11.0  13.3 999.0 99.0
87 01 05 01 355 02.2 03.3 03.10 14.30 11.00 999 1009.5  11.1  13.3 999.0 99.0
87 01 05 02 314 05.2 06.4 03.20 14.30 11.40 999 1009.4  11.1  13.2 999.0 99.0
87 01 05 03 310 05.7 06.8 02.90 14.30 10.90 999 1009.3  11.0  13.2 999.0 99.0
87 01 05 04 309 04.2 05.3 02.80 14.30 10.30 999 1009.2  11.0  13.1 999.0 99.0
87 01 05 05 307 05.4 06.3 03.00 14.30 10.50 999 1009.4  11.1  13.2 999.0 99.0
87 01 05 06 307 06.9 08.5 03.30 14.30 10.30 999 1009.4  11.2  13.1 999.0 99.0
87 01 05 07 310 07.5 09.9 03.00 14.30 09.70 999 1009.9  11.2  12.7 999.0 99.0
87 01 05 08 313 07.2 09.8 03.40 14.30 09.70 999 1009.6  11.1  12.7 999.0 99.0
87 01 05 09 306 09.9 13.8 02.90 16.70 08.20 999 1008.9  11.5  12.8 999.0 99.0
87 01 05 10 307 10.2 14.2 03.30 14.30 08.50 999 1009.1  11.0  12.9 999.0 99.0
87 01 05 11 312 10.1 13.0 03.10 14.30 08.10 999 1009.3  10.8  12.9 999.0 99.0
87 01 05 12 311 08.0 10.1 03.20 14.30 07.70 999 1009.7  10.7  12.8 999.0 99.0
87 01 05 13 307 11.5 14.9 03.60 14.30 07.70 999 1009.5  11.1  12.9 999.0 99.0
87 01 05 14 308 11.4 14.7 03.70 14.30 07.50 999 1010.0  11.1  12.9 999.0 99.0
87 01 05 15 304 10.9 14.7 03.40 14.30 07.10 999 1011.0  11.2  13.0 999.0 99.0
87 01 05 16 301 10.3 13.8 03.30 14.30 07.00 999 1011.9  11.1  13.0 999.0 99.0
87 01 05 17 300 10.7 13.6 03.20 14.30 07.20 999 1013.1  11.2  13.0 999.0 99.0
87 01 05 18 298 09.2 12.9 03.20 12.50 07.10 999 1014.7  11.5  13.1 999.0 99.0
87 01 05 19 297 09.5 12.4 03.10 14.30 07.10 999 1015.3  11.5  13.1 999.0 99.0
87 01 05 20 292 08.2 10.6 03.00 14.30 07.10 999 1015.3  11.8  13.1 999.0 99.0
87 01 05 21 285 09.1 11.8 03.20 14.30 07.10 999 1015.2  11.8  13.1 999.0 99.0
87 01 05 22 290 07.5 09.6 03.00 14.30 07.20 999 1015.5  11.9  13.1 999.0 99.0
87 01 05 23 281 08.7 11.7 02.80 14.30 07.10 999 1016.0  11.8  13.1 999.0 99.0
87 01 06 00 291 06.8 09.5 02.80 14.30 07.10 999 1016.8  11.8  13.0 999.0 99.0
87 01 06 01 281 06.9 08.4 02.50 12.50 07.10 999 1017.5  11.6  13.0 999.0 99.0
87 01 06 02 277 05.6 07.4 02.30 12.50 07.10 999 1018.3  11.5  13.0 999.0 99.0
87 01 06 03 281 04.5 05.8 02.80 14.30 08.40 999 1018.6  11.6  12.7 999.0 99.0
87 01 06 04 266 02.8 03.8 02.60 14.30 08.60 999 1018.9  11.6  12.6 999.0 99.0
87 01 06 05 248 02.6 03.9 02.60 12.50 08.70 999 1019.1  11.7  12.6 999.0 99.0
87 01 06 06 224 02.2 02.8 02.40 12.50 08.30 999 1019.1  11.6  12.6 999.0 99.0
87 01 06 07 210 02.6 03.5 02.40 12.50 08.50 999 1019.2  11.9  12.6 999.0 99.0
87 01 06 08 165 03.5 05.6 02.30 12.50 08.20 999 1018.7  11.7  12.6 999.0 99.0
87 01 06 09 150 04.5 05.8 02.20 12.50 08.20 999 1018.2  11.7  12.6 999.0 99.0
87 01 06 10 136 06.3 07.4 02.20 14.30 08.40 999 1017.8  11.1  12.6 999.0 99.0
87 01 06 11 126 04.5 05.8 02.20 12.50 07.90 999 1017.4  10.7  12.6 999.0 99.0
87 01 06 12 097 05.6 07.2 01.90 12.50 07.00 999 1016.5  09.6  12.6 999.0 99.0
87 01 06 13 098 07.2 09.3 02.00 12.50 07.40 999 1016.0  09.4  12.6 999.0 99.0
87 01 06 14 094 09.0 12.0 01.90 12.50 06.60 999 1015.1  09.0  12.6 999.0 99.0
87 01 06 15 094 07.2 09.5 01.80 12.50 06.30 999 1015.3  09.2  12.6 999.0 99.0
87 01 06 16 108 09.3 13.1 01.70 12.50 06.40 999 1014.8  09.2  12.6 999.0 99.0
87 01 06 17 111 08.5 11.5 01.70 12.50 05.80 999 1015.3  10.0  12.7 999.0 99.0
87 01 06 18 107 05.8 08.4 01.70 12.50 06.30 999 1016.4  09.7  12.7 999.0 99.0
87 01 06 19 090 06.3 08.6 01.70 12.50 06.90 999 1016.2  10.1  12.7 999.0 99.0
87 01 06 20 038 06.1 07.9 01.90 11.10 07.60 999 1015.8  09.6  12.7 999.0 99.0
87 01 06 21 043 06.7 08.3 01.70 12.50 06.90 999 1015.2  09.4  12.7 999.0 99.0
87 01 06 22 041 07.9 09.5 01.70 11.10 06.90 999 1014.9  09.5  12.7 999.0 99.0
87 01 06 23 033 06.3 08.3 01.80 12.50 07.30 999 1015.3  09.9  12.7 999.0 99.0
87 01 07 00 029 07.1 08.9 02.00 20.00 08.30 999 1015.7  09.7  12.7 999.0 99.0
87 01 07 01 022 07.4 09.4 01.70 12.50 07.00 999 1016.4  09.0  12.7 999.0 99.0
87 01 07 02 029 07.3 09.7 02.00 20.00 06.90 999 1016.9  09.1  12.6 999.0 99.0
87 01 07 03 040 09.4 13.2 01.80 20.00 06.90 999 1016.8  08.8  12.6 999.0 99.0
87 01 07 04 032 09.4 12.0 01.90 20.00 05.80 999 1017.9  08.5  12.6 999.0 99.0
87 01 07 05 030 09.0 11.8 02.10 20.00 07.30 999 1018.0  08.7  12.6 999.0 99.0
87 01 07 06 037 08.2 10.8 02.00 20.00 07.30 999 1018.0  08.6  12.6 999.0 99.0
87 01 07 07 042 06.4 07.9 01.80 20.00 08.50 999 1018.0  08.7  12.6 999.0 99.0
87 01 07 08 013 03.5 05.0 02.00 20.00 11.50 999 1018.7  08.7  12.6 999.0 99.0
87 01 07 09 311 03.2 04.9 02.10 20.00 12.30 999 1019.1  09.5  12.7 999.0 99.0
87 01 07 10 312 04.7 05.9 02.10 20.00 11.70 999 1019.2  09.6  12.7 999.0 99.0
87 01 07 11 317 04.1 05.5 02.40 20.00 12.00 999 1019.7  09.6  12.7 999.0 99.0
87 01 07 12 313 03.5 04.2 02.20 16.70 11.70 999 1019.8  09.8  12.7 999.0 99.0
87 01 07 13 315 05.1 06.1 02.10 16.70 10.80 999 1019.6  10.1  12.7 999.0 99.0
87 01 07 14 326 04.3 06.0 02.20 16.70 10.60 999 1019.8  10.1  12.7 999.0 99.0
87 01 07 15 316 03.9 05.1 02.20 16.70 10.20 999 1020.5  10.3  12.6 999.0 99.0
87 01 07 16 318 04.1 05.2 02.10 16.70 09.60 999 1020.8  10.5  12.6 999.0 99.0
87 01 07 17 332 02.8 03.9 02.20 16.70 09.70 999 1021.7  10.6  12.6 999.0 99.0
87 01 07 18 077 03.6 04.4 02.20 16.70 09.60 999 1022.1  09.8  12.5 999.0 99.0
87 01 07 19 077 02.4 03.3 02.00 16.70 09.40 999 1022.3  10.1  12.6 999.0 99.0
87 01 07 20 085 01.2 01.9 02.10 16.70 09.70 999 1022.0  10.9  12.7 999.0 99.0
87 01 07 21 011 00.0 00.1 02.00 16.70 09.60 999 1021.4  11.6  12.6 999.0 99.0
87 01 07 22 261 01.0 01.7 02.20 16.70 10.50 999 1021.6  11.9  12.8 999.0 99.0
87 01 07 23 282 01.9 02.8 02.00 16.70 09.70 999 1021.8  11.7  12.7 999.0 99.0
87 01 08 00 296 01.5 02.2 02.10 16.70 10.10 999 1022.1  11.8  12.8 999.0 99.0
87 01 08 01 284 02.1 03.0 02.00 16.70 10.10 999 1022.4  11.4  12.7 999.0 99.0
87 01 08 02 272 02.6 03.3 02.00 16.70 10.40 999 1022.7  11.2  12.9 999.0 99.0
87 01 08 03 292 02.5 03.1 02.00 12.50 10.10 999 1023.6  11.1  12.7 999.0 99.0
87 01 08 04 291 03.3 04.4 01.80 16.70 09.90 999 1023.9  11.0  12.5 999.0 99.0
87 01 08 05 319 01.5 02.4 01.90 16.70 10.30 999 1024.2  10.9  12.3 999.0 99.0
87 01 08 06 326 00.9 01.7 01.90 14.30 10.20 999 1024.6  10.5  12.2 999.0 99.0
87 01 08 07 040 00.7 01.9 02.20 16.70 11.30 999 1024.9  10.3  12.2 999.0 99.0
87 01 08 08 037 01.7 02.2 02.20 16.70 11.10 999 1024.9  10.0  12.3 999.0 99.0
87 01 08 09 022 01.6 02.2 01.80 16.70 10.00 999 1025.3  10.0  12.3 999.0 99.0
87 01 08 10 050 02.6 03.4 02.00 16.70 11.00 999 1025.4  09.8  12.2 999.0 99.0
87 01 08 11 060 03.2 04.1 01.90 16.70 10.30 999 1025.8  09.3  12.3 999.0 99.0
87 01 08 12 065 03.8 04.5 01.70 16.70 10.40 999 1025.3  09.0  12.3 999.0 99.0
87 01 08 13 065 04.4 05.2 01.90 16.70 10.60 999 1025.4  08.6  12.3 999.0 99.0
87 01 08 14 069 04.8 05.9 01.60 16.70 09.60 999 1025.6  08.2  12.3 999.0 99.0
87 01 08 15 071 04.6 05.6 01.60 16.70 09.50 999 1026.2  08.4  12.3 999.0 99.0
87 01 08 16 060 05.6 06.7 01.70 16.70 10.10 999 1026.5  07.8  12.3 999.0 99.0
87 01 08 17 062 05.4 06.8 01.50 16.70 09.30 999 1027.4  08.2  12.3 999.0 99.0
87 01 08 18 064 04.8 05.8 01.40 16.70 10.10 999 1028.0  08.2  12.2 999.0 99.0
87 01 08 19 066 04.7 05.6 01.30 16.70 10.00 999 1028.2  08.4  12.2 999.0 99.0
87 01 08 20 067 06.1 06.9 01.20 16.70 09.90 999 1027.5  09.0  12.2 999.0 99.0
87 01 08 21 059 04.1 04.9 01.20 16.70 09.40 999 1027.5  09.6  12.3 999.0 99.0
87 01 08 22 051 04.8 05.4 01.40 16.70 10.80 999 1026.8  10.0  12.2 999.0 99.0
87 01 08 23 051 04.7 05.6 01.30 14.30 10.00 999 1026.8  10.0  12.3 999.0 99.0
87 01 09 00 051 04.2 04.9 01.00 14.30 08.60 999 1027.1  10.0  12.3 999.0 99.0
87 01 09 01 045 03.8 04.4 01.10 14.30 09.50 999 1027.3  10.1  12.3 999.0 99.0
87 01 09 02 060 03.7 04.4 01.50 14.30 11.30 999 1027.2  10.2  12.3 999.0 99.0
87 01 09 03 056 04.3 05.0 01.30 14.30 10.80 999 1027.4  10.0  12.3 999.0 99.0
87 01 09 04 046 05.6 06.2 01.30 14.30 09.60 999 1027.7  09.9  12.4 999.0 99.0
87 01 09 05 051 06.2 07.3 01.40 14.30 08.30 999 1027.7  09.2  12.5 999.0 99.0
87 01 09 06 051 06.1 07.1 01.20 14.30 07.10 999 1028.2  09.2  12.5 999.0 99.0
87 01 09 07 054 06.5 07.5 01.40 14.30 08.00 999 1028.3  09.1  12.5 999.0 99.0
87 01 09 08 054 06.6 07.7 01.30 14.30 07.40 999 1028.0  09.0  12.6 999.0 99.0
87 01 09 09 054 06.6 07.6 01.20 14.30 08.10 999 1027.7  09.3  12.6 999.0 99.0
87 01 09 10 057 06.4 07.6 01.30 16.70 07.90 999 1028.0  08.9  12.7 999.0 99.0
87 01 09 11 059 07.2 08.6 01.10 14.30 06.40 999 1027.9  09.0  12.7 999.0 99.0
87 01 09 12 063 07.1 08.6 01.30 14.30 07.30 999 1027.9  08.8  12.7 999.0 99.0
87 01 09 13 047 07.5 09.2 01.20 14.30 06.70 999 1028.1  08.8  12.7 999.0 99.0
87 01 09 14 062 06.9 08.3 01.20 14.30 06.80 999 1028.1  08.6  12.8 999.0 99.0
87 01 09 15 055 08.0 09.7 01.30 14.30 07.30 999 1028.2  08.8  12.8 999.0 99.0
87 01 09 16 058 07.9 09.7 01.30 14.30 06.70 999 1028.5  08.8  12.8 999.0 99.0
87 01 09 17 054 08.2 10.1 01.30 14.30 05.90 999 1029.3  09.2  12.8 999.0 99.0
87 01 09 18 058 08.6 10.8 01.30 14.30 05.60 999 1029.4  09.6  12.9 999.0 99.0
87 01 09 19 058 07.7 09.7 01.50 14.30 06.20 999 1029.7  10.1  12.9 999.0 99.0
87 01 09 20 059 07.7 09.0 01.30 12.50 06.00 999 1028.9  10.6  12.8 999.0 99.0
87 01 09 21 051 07.1 08.5 01.60 14.30 08.00 999 1028.0  11.0  12.4 999.0 99.0
87 01 09 22 043 06.6 07.9 01.50 12.50 08.00 999 1027.7  11.4  12.4 999.0 99.0
87 01 09 23 043 06.7 08.2 01.50 11.10 07.50 999 1027.5  12.1  12.5 999.0 99.0
87 01 10 00 044 06.5 07.7 01.50 12.50 07.90 999 1027.5  12.3  12.4 999.0 99.0
87 01 10 01 043 05.9 06.7 01.50 12.50 08.40 999 1027.4  12.1  12.4 999.0 99.0
87 01 10 02 030 05.4 06.2 01.70 12.50 08.90 999 1027.9  11.9  12.5 999.0 99.0
87 01 10 03 033 05.5 06.3 01.60 12.50 09.00 999 1028.2  11.9  12.5 999.0 99.0
87 01 10 04 036 05.7 06.9 01.80 12.50 09.20 999 1028.3  12.1  12.5 999.0 99.0
87 01 10 05 041 06.3 07.2 01.70 12.50 09.40 999 1028.3  11.9  12.6 999.0 99.0
87 01 10 06 031 05.4 06.3 01.80 14.30 09.30 999 1028.6  11.8  12.7 999.0 99.0
87 01 10 07 041 04.5 06.3 01.80 12.50 09.50 999 1028.9  11.7  12.7 999.0 99.0
87 01 10 08 053 07.4 08.6 02.00 14.30 09.60 999 1028.2  10.7  12.7 999.0 99.0
87 01 10 09 056 08.6 10.1 02.00 14.30 08.00 999 1027.7  10.3  12.7 999.0 99.0
87 01 10 10 048 05.6 06.9 02.00 14.30 10.00 999 1028.2  10.2  12.7 999.0 99.0
87 01 10 11 055 07.3 08.8 01.90 14.30 09.60 999 1027.6  10.3  12.8 999.0 99.0
87 01 10 12 055 07.9 09.7 02.40 14.30 10.20 999 1027.3  09.6  12.8 999.0 99.0
87 01 10 13 039 07.1 08.5 02.30 14.30 09.80 999 1028.0  09.8  12.8 999.0 99.0
87 01 10 14 041 07.5 09.2 02.20 14.30 10.50 999 1028.0  09.0  12.6 999.0 99.0
87 01 10 15 047 07.2 09.0 02.00 14.30 09.50 999 1028.0  08.6  12.6 999.0 99.0
87 01 10 16 048 06.7 08.4 02.00 14.30 09.30 999 1028.0  08.7  12.6 999.0 99.0
87 01 10 17 055 07.8 09.5 02.20 14.30 09.60 999 1028.4  08.8  12.6 999.0 99.0
87 01 10 18 057 08.6 10.6 02.20 12.50 08.00 999 1028.7  08.0  12.6 999.0 99.0
87 01 10 19 052 08.6 11.0 02.20 14.30 07.60 999 1028.3  07.9  12.4 999.0 99.0
87 01 10 20 048 09.0 11.1 02.20 14.30 08.00 999 1027.3  08.6  12.3 999.0 99.0
87 01 10 21 061 07.7 09.4 02.30 12.50 07.70 999 1026.6  09.2  12.5 999.0 99.0
87 01 10 22 053 06.2 07.7 02.10 12.50 09.50 999 1026.1  09.7  12.6 999.0 99.0
87 01 10 23 039 05.8 06.7 02.10 12.50 10.20 999 1026.0  10.1  12.5 999.0 99.0
87 01 11 00 046 06.9 08.3 02.50 14.30 10.50 999 1025.6  10.2  12.3 999.0 99.0
87 01 11 01 047 07.3 08.5 02.20 14.30 09.30 999 1025.2  10.0  12.3 999.0 99.0
87 01 11 02 050 08.1 09.9 02.10 12.50 08.60 999 1024.9  08.8  12.3 999.0 99.0
87 01 11 03 041 07.0 08.5 02.40 16.70 09.90 999 1024.9  09.4  12.3 999.0 99.0
87 01 11 04 047 08.7 10.9 02.00 14.30 08.70 999 1024.7  08.6  12.4 999.0 99.0
87 01 11 05 038 07.2 09.3 02.30 16.70 09.00 999 1025.0  08.4  12.4 999.0 99.0
87 01 11 06 043 07.8 09.9 02.50 25.00 10.00 999 1025.2  08.6  12.4 999.0 99.0
87 01 11 07 047 06.5 07.9 02.40 14.30 09.60 999 1025.4  08.2  12.3 999.0 99.0
87 01 11 08 047 08.4 10.9 02.40 25.00 09.20 999 1024.6  07.4  12.4 999.0 99.0
87 01 11 09 047 08.8 11.0 02.50 25.00 09.10 999 1024.4  06.3  12.4 999.0 99.0
87 01 11 10 041 07.4 09.1 02.40 25.00 09.20 999 1024.7  07.2  12.4 999.0 99.0
87 01 11 11 056 09.0 11.0 02.10 14.30 08.40 999 1024.1  06.5  12.3 999.0 99.0
87 01 11 13 053 09.6 12.3 04.20 25.00 12.70 999 1023.4  05.7  12.3 999.0 99.0
87 01 11 14 063 09.2 11.5 02.60 25.00 08.50 999 1023.3  05.1  12.3 999.0 99.0
87 01 11 15 065 09.8 12.3 02.50 25.00 08.40 999 1023.2  04.9  12.0 999.0 99.0
87 01 11 16 057 09.7 12.6 02.50 25.00 07.60 999 1023.4  04.9  12.0 999.0 99.0
87 01 11 17 055 09.8 12.5 03.10 20.00 09.60 999 1023.9  05.5  12.0 999.0 99.0
87 01 11 18 057 09.1 11.6 02.70 25.00 09.10 999 1024.4  06.0  12.0 999.0 99.0
87 01 11 19 071 08.2 11.0 03.30 25.00 10.70 999 1024.6  06.2  12.0 999.0 99.0
87 01 11 20 058 08.7 11.3 02.70 20.00 08.00 999 1023.6  05.8  12.1 999.0 99.0
87 01 11 21 056 07.5 10.6 03.80 20.00 10.40 999 1023.0  06.4  12.1 999.0 99.0
87 01 11 22 044 07.5 10.1 03.20 20.00 10.00 999 1022.8  07.0  12.1 999.0 99.0
87 01 11 23 058 06.8 08.9 03.30 20.00 11.90 999 1022.5  07.3  12.2 999.0 99.0
87 01 12 00 063 07.8 10.3 04.00 20.00 13.80 999 1021.9  07.4  12.2 999.0 99.0
87 01 12 01 051 06.9 09.3 03.60 20.00 11.50 999 1021.8  07.3  12.0 999.0 99.0
87 01 12 02 040 06.9 09.1 03.30 20.00 11.00 999 1022.1  07.2  11.9 999.0 99.0
