#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 02 15 00  99  8.7 10.8  1.10 16.00  4.67 308 1017.8   9.9  10.4 999.0 99.0 99.00
2008 01 02 16 00  98  9.0 11.7  1.08 16.00  4.67 282 1017.8  10.0  10.3 999.0 99.0 99.00
2008 01 02 17 00 104  8.1 10.4  1.02 17.39  4.46 276 1018.3   9.9  10.4 999.0 99.0 99.00
2008 01 02 18 00 111  8.2 10.0  1.12 16.00  4.99 274 1019.0  10.0  10.4 999.0 99.0 99.00
2008 01 02 19 00 129  5.1  6.2  1.23 16.00  6.00 273 1019.3  10.4  10.4 999.0 99.0 99.00
2008 01 02 20 00 163  5.1  6.3  1.20 16.00  7.00 272 1018.5  11.0  10.4 999.0 99.0 99.00
2008 01 02 21 00 136  4.2  5.1  1.22 14.81  6.29 287 1017.6  10.8  10.5 999.0 99.0 99.00
2008 01 02 22 00 147  4.6  5.6  1.19 14.81  6.32 282 1016.9  10.7  10.5 999.0 99.0 99.00
2008 01 02 23 00 167  4.5  5.4  1.36 14.81  6.90 285 1016.9  10.7  10.5 999.0 99.0 99.00
2008 01 03 00 00 179  4.9  5.7  1.35 14.81  6.28 279 1016.6  11.0  10.5 999.0 99.0 99.00
2008 01 03 01 00 164  4.8  5.7  1.32 16.00  5.99 269 1016.3  10.9  10.5 999.0 99.0 99.00
2008 01 03 02 00 182  5.5  6.6  1.38 14.81  6.12 280 1016.3  11.0  10.4 999.0 99.0 99.00
2008 01 03 03 00 162  5.0  6.0  1.58 14.81  6.64 287 1016.0  10.8  10.4 999.0 99.0 99.00
2008 01 03 04 00 162  5.1  6.3  1.55 13.79  6.44 288 1016.0  10.8  10.4 999.0 99.0 99.00
2008 01 03 05 00 159  7.0  8.4  1.63 14.81  6.25 289 1015.7  10.7  10.4 999.0 99.0 99.00
2008 01 03 06 00 160  6.7  7.8  1.89 14.81  6.75 284 1015.9  10.8  10.4 999.0 99.0 99.00
2008 01 03 07 00 164  6.8  8.6  2.00 14.81  7.29 278 1015.9  10.9  10.4 999.0 99.0 99.00
2008 01 03 08 00 166  7.7  9.2  2.09 13.79  6.95 288 1015.7  11.1  10.4 999.0 99.0 99.00
2008 01 03 09 00 168  7.5  9.1  2.24 14.81  7.05 287 1015.7  11.1  10.4 999.0 99.0 99.00
2008 01 03 10 00 169  7.1  8.4  2.27 12.90  7.06 295 1015.2  11.1  10.4 999.0 99.0 99.00
2008 01 03 11 00 167  7.7  9.6  2.23 12.90  6.92 287 1014.8  11.1  10.4 999.0 99.0 99.00
2008 01 03 12 00 166  7.1  8.5  2.63 13.79  7.35 292 1014.7  11.2  10.4 999.0 99.0 99.00
2008 01 03 13 00 163  5.8  7.2  2.68 14.81  7.69 282 1014.1  11.1  10.5 999.0 99.0 99.00
2008 01 03 14 00 171  8.2 10.1  2.79 14.81  7.52 271 1013.9  11.6  10.5 999.0 99.0 99.00
2008 01 03 15 00 174 10.8 13.6  2.76 14.81  7.15 279 1013.3  11.7  10.5 999.0 99.0 99.00
2008 01 03 16 00 172 12.0 15.1  2.56 13.79  6.36 276 1012.8  11.9  10.6 999.0 99.0 99.00
2008 01 03 17 00 181 12.5 15.3  3.18 13.79  6.83 275 1012.9  12.3  11.0 999.0 99.0 99.00
2008 01 03 18 00 175 12.6 15.2  3.10 13.79  6.75 273 1012.9  11.8  11.0 999.0 99.0 99.00
2008 01 03 19 00 178 12.9 15.9  3.34 14.81  6.74 273 1013.3  11.9  11.0 999.0 99.0 99.00
2008 01 03 20 00 179 11.7 14.0  3.43 12.90  6.66 278 1013.0  11.7  11.1 999.0 99.0 99.00
2008 01 03 21 00 181 13.1 17.2  3.37 16.00  6.76 261 1011.9  11.7  11.0 999.0 99.0 99.00
2008 01 03 22 00 183 13.7 16.7  3.48 14.81  6.58 263 1011.4  11.4  11.1 999.0 99.0 99.00
2008 01 03 23 00 179 13.3 17.6  3.93 14.81  6.88 267 1011.1  11.2  11.1 999.0 99.0 99.00
2008 01 04 00 00 179 14.9 19.1  3.49 14.81  6.45 262 1010.0  11.6  11.0 999.0 99.0 99.00
2008 01 04 01 00 182 14.6 17.7  3.94  6.67  6.60 181 1010.2  11.6  11.0 999.0 99.0 99.00
2008 01 04 02 00 177 13.3 17.8  3.66 14.81  6.67 278 1010.1  11.3  11.0 999.0 99.0 99.00
2008 01 04 03 00 170 14.2 17.4  3.83 13.79  6.85 275 1009.9  11.2  11.1 999.0 99.0 99.00
2008 01 04 04 00 171 13.6 16.7  3.98  7.14  6.50 195 1010.3  11.3  11.1 999.0 99.0 99.00
2008 01 04 05 00 174 14.1 17.8  3.88 13.79  6.60 273 1010.2  11.4  11.1 999.0 99.0 99.00
2008 01 04 06 00 171 13.2 15.9  4.05  7.69  6.81 192 1010.0  11.5  11.2 999.0 99.0 99.00
2008 01 04 07 00 168 14.2 17.8  3.58 13.79  6.29 276 1009.3  11.6  11.2 999.0 99.0 99.00
2008 01 04 08 00 169 14.1 17.4  3.48  7.14  6.30 174 1008.0  11.7  11.2 999.0 99.0 99.00
2008 01 04 09 00 167 15.0 18.5  3.52 13.79  6.30 278 1006.4  11.7  11.2 999.0 99.0 99.00
2008 01 04 10 00 168 15.5 18.8  3.69  7.69  6.38 179 1004.3  11.8  11.2 999.0 99.0 99.00
2008 01 04 11 00 175 17.2 21.3  3.78  7.14  6.23 182 1003.0  12.0  11.2 999.0 99.0 99.00
2008 01 04 12 00 176 17.5 21.7  4.31  7.69  6.53 178 1001.1  12.0  11.2 999.0 99.0 99.00
2008 01 04 13 00 180 17.8 22.3  4.84  8.33  6.81 176 1000.3  12.1  11.2 999.0 99.0 99.00
2008 01 04 14 00 174 19.1 24.6  4.56  8.33  6.74 182  998.1  11.8  11.2 999.0 99.0 99.00
2008 01 04 15 00 179 17.6 21.5  5.29  8.33  7.21 167  997.1  12.0  11.2 999.0 99.0 99.00
2008 01 04 16 00 188 17.4 21.1  5.93  8.33  7.35 178  996.8  12.3  11.1 999.0 99.0 99.00
2008 01 04 17 00 195 17.8 22.2  5.73  9.09  7.44 172  996.3  12.8  11.1 999.0 99.0 99.00
2008 01 04 18 00 206 15.4 20.6  5.89 10.00  7.50 182  997.0  12.9  11.1 999.0 99.0 99.00
2008 01 04 19 00 207 15.4 19.4  6.21  9.09  7.80 189  997.1  13.0  11.1 999.0 99.0 99.00
2008 01 04 20 00 267 13.3 17.9  5.21 10.00  7.35 202  998.6  12.1  11.2 999.0 99.0 99.00
2008 01 04 21 00 260  7.9 10.5  6.24 10.00  8.29 215  999.0  11.2  11.2 999.0 99.0 99.00
2008 01 04 23 00 227  7.8 10.0  5.44 10.00  8.10 213  999.6  11.6  11.2 999.0 99.0 99.00
2008 01 05 00 00 223  8.3 10.3  4.69 10.00  7.91 212 1000.1  11.5  11.2 999.0 99.0 99.00
2008 01 05 01 00 234  7.6  9.7  4.75 10.81  8.03 229 1000.9  11.9  11.2 999.0 99.0 99.00
2008 01 05 02 00 265 10.2 13.8  4.58 10.81  8.12 242 1001.7  11.2  11.2 999.0 99.0 99.00
2008 01 05 03 00 270  9.1 11.4  3.86 10.00  7.67 185 1002.4  12.1  11.2 999.0 99.0 99.00
2008 01 05 04 00 260 10.2 12.3  4.35 10.81  8.02 238 1003.2  12.1  11.1 999.0 99.0 99.00
2008 01 05 05 00 261 11.4 14.0  4.03 10.00  7.67 238 1004.3  11.9  11.1 999.0 99.0 99.00
2008 01 05 06 00 263  8.6 11.4  4.49 11.43  8.04 262 1005.5  11.7  11.1 999.0 99.0 99.00
2008 01 05 08 00 283  7.0  9.6  5.97 16.00  9.93 288 1007.4  11.2  11.1 999.0 99.0 99.00
2008 01 05 09 00 258  5.6  8.9  6.74 16.00 10.82 286 1007.8  11.3  11.1 999.0 99.0 99.00
2008 01 05 10 00 246  6.0  8.9  7.41 16.00 11.48 275 1008.0  11.4  11.1 999.0 99.0 99.00
2008 01 05 11 00 243  6.1  8.8  8.04 19.05 11.79 286 1008.4  11.4  11.1 999.0 99.0 99.00
2008 01 05 12 00 224  6.8  8.6  7.43 19.05 11.15 273 1008.4  11.3  11.1 999.0 99.0 99.00
2008 01 05 13 00 211  5.8  8.1  8.60 17.39 11.79 282 1008.5  11.3  11.1 999.0 99.0 99.00
2008 01 05 14 00 198  6.4  8.4  8.03 19.05 11.51 271 1008.5  11.3  11.1 999.0 99.0 99.00
2008 01 05 15 00 189  7.0  9.9  7.50 17.39 11.24 276 1008.3  11.3  11.1 999.0 99.0 99.00
2008 01 05 16 00 191  7.2 10.3  7.41 19.05 11.45 270 1008.5  11.4  11.1 999.0 99.0 99.00
2008 01 05 17 00 183  8.5 11.1  6.33 19.05 10.37 270 1007.7  11.4  11.1 999.0 99.0 99.00
2008 01 05 18 00 199 10.6 13.7  6.37 19.05 10.57 260 1007.6  11.6  11.1 999.0 99.0 99.00
2008 01 05 19 00 211 11.1 13.4  6.12 19.05 10.11 273 1008.1  11.5  11.1 999.0 99.0 99.00
2008 01 05 20 00 227  6.4  8.2  6.50 17.39 10.39 285 1007.7   9.7  11.1 999.0 99.0 99.00
2008 01 05 21 00 210  9.3 11.9  5.87 19.05 10.23 277 1005.9  10.4  11.1 999.0 99.0 99.00
2008 01 05 22 00 225  7.6  9.4  5.69 17.39 10.25 284 1006.0  11.0  11.1 999.0 99.0 99.00
2008 01 05 23 00 213  6.4  8.7  5.71 17.39 10.25 278 1006.0  10.8  11.1 999.0 99.0 99.00
2008 01 06 00 00 219  5.6  7.0  5.10 17.39 10.20 283 1005.7  10.9  11.1 999.0 99.0 99.00
2008 01 06 01 00 230  6.3  7.9  5.18 16.00 10.39 283 1005.8  11.0  11.1 999.0 99.0 99.00
2008 01 06 02 00 232  6.0  7.3  5.33 16.00 10.53 283 1005.5  10.9  11.1 999.0 99.0 99.00
2008 01 06 03 00 224  6.2  8.9  5.08 16.00 10.27 280 1005.4  11.1  11.1 999.0 99.0 99.00
2008 01 06 04 00 264  8.5 10.4  4.90 16.00 10.01 277 1005.7  10.6  11.1 999.0 99.0 99.00
2008 01 06 05 00 269  8.3 10.9  5.36 16.00 10.31 286 1006.1  10.7  11.1 999.0 99.0 99.00
2008 01 06 06 00 297 10.7 13.2  5.24 16.00 10.10 293 1006.9  10.5  11.1 999.0 99.0 99.00
2008 01 06 07 00 295  9.3 11.5  5.35 16.00  9.71 292 1007.9  10.5  11.1 999.0 99.0 99.00
2008 01 06 08 00 289  8.8 11.4  4.95 14.81  9.34 299 1008.4  10.3  11.1 999.0 99.0 99.00
2008 01 06 09 00 285  8.7 10.7  4.95 14.81  9.32 295 1009.2  10.5  11.1 999.0 99.0 99.00
2008 01 06 10 00 297  8.6 10.6  4.59 13.79  9.24 293 1009.4  10.7  11.1 999.0 99.0 99.00
2008 01 06 11 00 317  6.4  8.4  4.79 14.81  9.43 294 1010.4   9.9  11.1 999.0 99.0 99.00
2008 01 06 12 00 294  3.9  6.1  4.28 14.81  9.34 290 1010.6  10.1  11.1 999.0 99.0 99.00
2008 01 06 13 00 292  5.6  7.4  4.32 16.00  9.17 286 1010.8  10.3  11.1 999.0 99.0 99.00
2008 01 06 14 00 284  4.0  5.7  4.18 14.81  9.32 296 1011.5  10.3  11.1 999.0 99.0 99.00
2008 01 06 15 00 285  5.1  9.7  3.92 13.79  8.97 285 1012.1   9.2  11.1 999.0 99.0 99.00
2008 01 06 16 00   1  2.3  3.8  3.65 14.81  8.96 287 1012.4   8.5  11.1 999.0 99.0 99.00
2008 01 06 17 00  57  1.6  3.3  3.54 14.81  9.08 273 1012.7   9.1  11.1 999.0 99.0 99.00
2008 01 06 18 00 108  4.2  6.7  3.33 14.81  9.20 276 1013.2   9.5  11.1 999.0 99.0 99.00
2008 01 06 19 00 129  5.0  7.0  3.71 14.81  9.93 276 1012.8   9.7  11.1 999.0 99.0 99.00
2008 01 06 20 00 155  6.6  8.3  3.38 14.81  9.15 272 1012.5   9.9  11.2 999.0 99.0 99.00
2008 01 06 21 00 169  7.5  9.2  3.08 14.81  8.86 280 1011.2  10.4  11.2 999.0 99.0 99.00
2008 01 06 22 00 175  8.0  9.5  2.99 14.81  8.27 283 1010.9  10.4  11.2 999.0 99.0 99.00
2008 01 06 23 00 171  7.9  9.5  3.26 13.79  8.43 281 1010.2  10.6  11.1 999.0 99.0 99.00
2008 01 07 00 00 168  7.7  9.4  2.85 12.90  7.81 289 1009.8  10.7  11.1 999.0 99.0 99.00
2008 01 07 01 00 193  8.5 10.1  3.38 13.79  8.42 280 1009.7  10.8  11.1 999.0 99.0 99.00
2008 01 07 02 00 196  8.2  9.8  3.22 13.79  7.60 283 1010.2   9.4  11.1 999.0 99.0 99.00
2008 01 07 03 00 184  4.7  5.9  3.27 12.90  8.25 287 1010.9   9.0  11.1 999.0 99.0 99.00
2008 01 07 04 00 185  3.1  4.4  3.17 12.12  8.22 299 1011.4   8.7  11.1 999.0 99.0 99.00
2008 01 07 05 00 208  4.2  5.7  3.39 12.90  8.21 285 1011.7   9.2  11.1 999.0 99.0 99.00
2008 01 07 06 00 222  4.8  5.9  3.50 12.90  8.41 285 1012.3   9.2  11.1 999.0 99.0 99.00
2008 01 07 07 00 244  4.1  5.6  3.56 13.79  8.68 289 1013.0   9.2  11.1 999.0 99.0 99.00
2008 01 07 08 00 245  4.4  5.9  3.48 13.79  8.79 291 1013.3   9.5  11.0 999.0 99.0 99.00
2008 01 07 09 00 279  4.3  6.1  3.30 12.90  8.77 293 1013.3   9.7  11.0 999.0 99.0 99.00
2008 01 07 10 00 261  4.0  6.3  3.06 13.79  8.42 286 1013.6   9.0  11.0 999.0 99.0 99.00
2008 01 07 11 00 286  4.4  5.7  3.04 12.90  8.70 290 1014.2   9.1  11.0 999.0 99.0 99.00
2008 01 07 12 00 310  5.7  6.9  2.79 13.79  8.67 289 1014.2   9.8  11.0 999.0 99.0 99.00
2008 01 07 13 00 346  6.2  8.8  2.78 13.79  8.21 293 1014.7  10.1  11.0 999.0 99.0 99.00
2008 01 07 14 00 341  7.3  9.2  2.67 13.79  7.77 282 1015.5   9.9  11.0 999.0 99.0 99.00
2008 01 07 15 00 325  8.3 10.4  2.56 13.79  7.86 281 1016.2  10.2  11.0 999.0 99.0 99.00
2008 01 07 16 00 337  6.5  8.1  2.50 12.90  8.06 277 1016.9   9.9  11.0 999.0 99.0 99.00
2008 01 07 17 00 332  6.8  8.4  2.52 13.79  8.03 276 1018.1   9.7  11.0 999.0 99.0 99.00
2008 01 07 18 00 335  6.0  7.7  2.60 13.79  8.05 284 1019.3  10.0  11.0 999.0 99.0 99.00
2008 01 07 19 00 330  5.5  6.8  2.48 12.12  8.10 282 1019.7  10.0  11.0 999.0 99.0 99.00
2008 01 07 20 00 339  4.4  5.9  2.67 12.90  8.66 281 1020.0   9.9  11.0 999.0 99.0 99.00
2008 01 07 21 00 336  4.6  6.1  2.61 12.90  8.55 273 1020.7  10.0  11.1 999.0 99.0 99.00
2008 01 07 22 00 347  2.9  3.8  2.51 12.12  8.26 275 1020.7   9.9  11.1 999.0 99.0 99.00
2008 01 07 23 00 346  2.0  3.5  2.47 12.12  8.29 276 1020.7   9.9  11.2 999.0 99.0 99.00
2008 01 08 00 00 329  3.0  4.1  2.69 12.12  8.30 289 1021.4   9.8  11.2 999.0 99.0 99.00
2008 01 08 01 00 318  2.6  4.2  2.54 12.90  8.19 291 1021.7   9.7  11.1 999.0 99.0 99.00
2008 01 08 02 00 284  2.1  3.4  2.55 12.12  8.26 294 1021.8   9.8  11.1 999.0 99.0 99.00
2008 01 08 03 00 252  2.1  3.3  2.64 12.12  8.54 290 1021.5   9.9  11.1 999.0 99.0 99.00
2008 01 08 04 00 264  2.4  3.6  2.81 12.90  8.43 290 1021.9   9.9  11.0 999.0 99.0 99.00
2008 01 08 05 00 216  1.7  2.5  3.04 11.43  8.62 292 1022.0   9.9  11.0 999.0 99.0 99.00
2008 01 08 06 00 192  2.2  3.1  2.99 12.90  9.07 285 1022.0  10.0  11.0 999.0 99.0 99.00
2008 01 08 07 00 204  3.6  5.7  3.04 12.90  8.84 286 1021.8  10.0  11.0 999.0 99.0 99.00
2008 01 08 08 00 212  4.6  5.7  2.81 12.12  8.76 290 1021.6  10.1  11.0 999.0 99.0 99.00
2008 01 08 09 00 204  4.2  5.5  2.60 12.90  8.75 294 1021.2  10.1  11.0 999.0 99.0 99.00
2008 01 08 10 00 206  5.0  5.9  2.40 12.12  8.68 294 1021.0  10.2  11.0 999.0 99.0 99.00
2008 01 08 11 00 206  4.6  5.9  2.32 12.12  8.40 290 1021.1  10.3  11.0 999.0 99.0 99.00
2008 01 08 12 00 193  5.9  7.0  2.42 13.79  8.51 289 1020.6  10.3  11.0 999.0 99.0 99.00
2008 01 08 13 00 197  6.9  8.4  2.33 12.12  8.05 286 1020.6  10.4  11.0 999.0 99.0 99.00
2008 01 08 14 00 184  7.8  9.5  2.15 12.12  7.39 289 1020.0  10.5  11.0 999.0 99.0 99.00
2008 01 08 15 00 168  9.9 12.0  2.13 12.12  6.64 287 1018.9  10.5  11.0 999.0 99.0 99.00
2008 01 08 16 00 171 12.0 14.3  2.06 12.12  5.70 289 1018.2  10.1  11.0 999.0 99.0 99.00
2008 01 08 17 00 174 11.7 14.5  2.22 12.12  5.63 283 1018.4  10.4  11.0 999.0 99.0 99.00
2008 01 08 18 00 178 11.5 13.5  2.40 12.90  5.66 284 1018.8  10.1  11.0 999.0 99.0 99.00
2008 01 08 19 00 173 14.6 18.7  2.35 11.43  5.42 285 1016.2  10.1  11.0 999.0 99.0 99.00
2008 01 08 20 00 185 15.2 18.6  2.91 12.12  5.90 283 1016.5  10.4  11.0 999.0 99.0 99.00
2008 01 08 21 00 178 15.3 19.3  3.42  5.88  6.04 176 1014.5  10.4  11.0 999.0 99.0 99.00
2008 01 08 22 00 189 14.2 18.0  3.58  6.67  6.26 180 1014.3  10.6  11.0 999.0 99.0 99.00
2008 01 08 23 00 198 11.9 14.2  3.44  7.14  6.07 184 1015.1  11.1  11.0 999.0 99.0 99.00
2008 01 09 00 00 255  5.8  9.3  3.65  6.67  6.39 186 1016.1  11.7  11.0 999.0 99.0 99.00
2008 01 09 01 00 287  6.2  7.7  3.29  7.14  6.44 208 1016.5  12.3  11.1 999.0 99.0 99.00
2008 01 09 02 00 297  5.1  6.2  3.19  6.67  6.56 190 1017.0  11.8  11.0 999.0 99.0 99.00
2008 01 09 03 00 298  5.0  6.1  2.92 11.43  6.59 299 1018.3  11.7  11.0 999.0 99.0 99.00
2008 01 09 04 00 308  3.8  4.8  2.93  7.14  6.62 214 1019.9  11.5  11.0 999.0 99.0 99.00
2008 01 09 05 00 314  3.2  4.1  2.61  7.14  6.65 198 1020.4  11.5  11.0 999.0 99.0 99.00
2008 01 09 06 00 299  1.9  3.0  2.64 12.90  6.89 295 1021.4  11.2  11.0 999.0 99.0 99.00
2008 01 09 07 00 285  2.8  3.5  2.40 12.90  6.98 291 1022.2  11.2  11.0 999.0 99.0 99.00
2008 01 09 08 00 297  2.8  3.8  2.31 11.43  6.83 295 1022.5  11.1  11.0 999.0 99.0 99.00
2008 01 09 09 00 321  2.2  3.3  2.23 12.90  7.32 291 1022.5  11.1  11.1 999.0 99.0 99.00
2008 01 09 10 00 338  4.4  5.7  2.21 10.81  7.45 293 1023.0  11.2  11.1 999.0 99.0 99.00
2008 01 09 11 00 344  3.7  5.1  2.27 12.12  7.64 294 1023.5  11.0  11.1 999.0 99.0 99.00
2008 01 09 12 00 359  4.3  5.6  2.44 10.00  7.75 290 1023.6  10.9  11.1 999.0 99.0 99.00
2008 01 09 13 00   9  2.6  3.5  2.39 10.81  7.71 291 1023.4  10.8  11.1 999.0 99.0 99.00
2008 01 09 14 00   6  0.6  1.2  2.49 10.81  7.83 289 1023.2  10.6  11.0 999.0 99.0 99.00
2008 01 09 15 00 323  1.7  2.7  2.34 10.81  7.61 295 1023.4  10.4  11.0 999.0 99.0 99.00
2008 01 09 16 00 348  2.0  2.9  2.51 11.43  7.71 302 1023.9  10.2  11.0 999.0 99.0 99.00
2008 01 09 17 00 111  3.4  5.6  2.52 10.00  7.68 285 1024.2  10.3  11.0 999.0 99.0 99.00
2008 01 09 18 00 123  1.1  2.4  2.55 11.43  7.85 286 1025.4  10.5  11.1 999.0 99.0 99.00
2008 01 09 19 00  43  1.1  2.1  2.78 21.05  7.97 269 1026.0  10.0  11.1 999.0 99.0 99.00
2008 01 09 20 00  98  1.4  2.8  2.79 21.05  8.19 267 1025.6  10.1  11.1 999.0 99.0 99.00
2008 01 09 21 00  13  0.9  1.9  2.87 21.05  8.52 265 1024.9  10.2  11.2 999.0 99.0 99.00
2008 01 09 22 00  21  0.6  1.4  3.30 19.05  9.76 277 1024.2  10.1  11.3 999.0 99.0 99.00
2008 01 09 23 00 255  0.3  1.0  3.06 19.05  9.48 279 1024.3  10.4  11.2 999.0 99.0 99.00
2008 01 10 00 00  82  0.6  1.9  2.83 19.05  9.36 277 1024.1  10.2  11.2 999.0 99.0 99.00
2008 01 10 01 00  66  1.7  2.6  3.19 19.05 10.26 278 1024.0  10.2  11.2 999.0 99.0 99.00
2008 01 10 02 00 100  1.8  3.3  3.54 19.05 11.13 276 1024.2  10.1  11.2 999.0 99.0 99.00
2008 01 10 03 00  90  1.8  3.5  3.45 19.05 11.24 286 1024.1  10.1  11.1 999.0 99.0 99.00
2008 01 10 04 00 100  2.9  4.6  3.41 17.39 11.02 279 1024.3   9.9  11.1 999.0 99.0 99.00
2008 01 10 05 00 108  5.5  7.1  3.40 17.39 11.19 272 1023.3  10.0  11.1 999.0 99.0 99.00
2008 01 10 06 00 120  4.5  7.1  3.60 17.39 11.69 288 1023.5  10.1  11.1 999.0 99.0 99.00
2008 01 10 07 00 109  3.4  5.1  3.61 16.00 11.29 282 1024.2  10.0  11.1 999.0 99.0 99.00
2008 01 10 08 00 136  2.9  4.3  3.41 17.39 11.34 277 1024.1  10.1  11.1 999.0 99.0 99.00
2008 01 10 09 00 104  5.0  7.4  3.76 17.39 11.59 281 1023.6  10.2  11.1 999.0 99.0 99.00
2008 01 10 10 00  97  6.2  7.9  3.59 16.00 11.14 288 1024.0  10.3  11.1 999.0 99.0 99.00
2008 01 10 12 00 126  5.4  7.0  3.19 17.39  9.95 275 1023.1  10.2  11.1 999.0 99.0 99.00
2008 01 10 13 00 118  4.5  6.1  3.00 14.81  9.99 292 1022.6  10.5  11.1 999.0 99.0 99.00
2008 01 10 14 00 155  5.9  7.5  2.95 16.00 10.25 281 1022.5   9.8  11.1 999.0 99.0 99.00
2008 01 10 15 00 169  6.4  8.0  2.71 16.00  9.86 281 1022.8   9.6  11.0 999.0 99.0 99.00
