#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 08 16 50  53  3.7  4.8  2.14 14.81  7.44 299 1019.3   7.1  10.5 999.0 99.0 99.00
2011 01 08 17 50  53  3.6  4.8  1.98 14.81  7.51 284 1019.4   7.2  10.5 999.0 99.0 99.00
2011 01 08 18 50  89  4.7  5.9  2.01 13.79  7.80 298 1018.7   7.1  10.6 999.0 99.0 99.00
2011 01 08 19 50  60  2.2  3.5  1.98 13.79  7.60 301 1018.6   6.8  10.6 999.0 99.0 99.00
2011 01 08 20 50  49  1.5  2.4  1.82 12.12  7.61 297 1018.2   6.6  10.7 999.0 99.0 99.00
2011 01 08 21 50  52  1.0  1.6  1.97 12.90  8.07 291 1017.9   7.1  10.7 999.0 99.0 99.00
2011 01 08 22 50 101  1.1  1.9  1.86 13.79  7.50 257 1017.5   7.9  10.8 999.0 99.0 99.00
2011 01 08 23 50 322  7.5  9.7  1.98 12.90  6.83 275 1017.6  10.3  11.0 999.0 99.0 99.00
2011 01 09 00 50 319 10.6 12.5  2.25 12.90  6.42 280 1017.4  10.6  11.1 999.0 99.0 99.00
2011 01 09 01 50 318 12.1 14.1  2.38 13.79  6.22 261 1017.0  10.3  11.2 999.0 99.0 99.00
2011 01 09 02 50 317 12.6 15.6  2.83  8.33  6.52 304 1016.5  10.3  11.2 999.0 99.0 99.00
2011 01 09 03 50 320 10.5 12.9  2.87  9.09  6.58 303 1016.5  10.4  11.2 999.0 99.0 99.00
2011 01 09 04 50 341  6.1  7.6  2.90  8.33  6.56 298 1017.3   9.4  11.2 999.0 99.0 99.00
2011 01 09 05 50 333  6.4  7.8  2.72  9.09  6.85 302 1017.8   9.1  11.2 999.0 99.0 99.00
2011 01 09 06 50 344  5.6  7.3  2.38  8.33  6.75 300 1018.0   8.8  11.2 999.0 99.0 99.00
2011 01 09 07 50 341  4.7  6.4  2.41  9.09  7.12 310 1018.1   8.3  11.1 999.0 99.0 99.00
2011 01 09 08 50 340  3.7  5.2  2.40 10.00  7.22 305 1018.6   8.1  11.1 999.0 99.0 99.00
2011 01 09 09 50  30  4.1  5.3  2.46  8.33  7.67 301 1018.9   7.3  10.3 999.0 99.0 99.00
2011 01 09 10 50  30  4.2  5.2  2.30  8.33  7.41 304 1019.2   6.8  10.1 999.0 99.0 99.00
2011 01 09 11 50  58  3.9  5.1  2.30  9.09  7.43 301 1019.3   6.6  10.0 999.0 99.0 99.00
2011 01 09 12 50  60  2.6  3.9  2.18  9.09  7.17 304 1019.5   6.2  10.0 999.0 99.0 99.00
2011 01 09 13 50 356  1.5  2.4  2.21  9.09  7.40 306 1020.1   6.5   9.9 999.0 99.0 99.00
2011 01 09 14 50  30  2.0  2.9  2.19  8.33  7.19 311 1020.3   6.5   9.9 999.0 99.0 99.00
2011 01 09 15 50  45  2.6  3.8  2.00  9.09  6.95 308 1020.3   6.4   9.9 999.0 99.0 99.00
2011 01 09 16 50  63  2.1  3.1  1.88  9.09  7.07 305 1021.4   6.6   9.9 999.0 99.0 99.00
2011 01 09 17 50  32  1.8  3.1  1.81  9.09  6.94 307 1021.8   6.8  10.1 999.0 99.0 99.00
2011 01 09 18 50 328  2.7  4.9  1.75  7.69  6.79 305 1021.8   7.1  10.3 999.0 99.0 99.00
2011 01 09 19 50 326  2.5  3.3  1.71 12.12  6.96 284 1021.1   7.2  10.5 999.0 99.0 99.00
2011 01 09 20 50 347  3.7  5.0  1.83 21.05  7.49 217 1020.0   7.4  10.7 999.0 99.0 99.00
2011 01 09 21 50  12  2.7  3.7  1.64 19.05  7.00 312 1019.9   7.8  11.0 999.0 99.0 99.00
2011 01 09 22 50 345  1.4  2.3  1.70 19.05  7.55 317 1020.0   8.4  11.2 999.0 99.0 99.00
2011 01 09 23 50  17  0.9  1.6  1.75 19.05  7.67 284 1020.6   8.6  11.2 999.0 99.0 99.00
2011 01 10 00 50 330  4.6  5.6  1.84 19.05  7.82 298 1020.7   9.3  11.0 999.0 99.0 99.00
2011 01 10 01 50 328  5.3  6.6  1.80 19.05  7.35 280 1020.9   9.4  10.9 999.0 99.0 99.00
2011 01 10 02 50 324  5.7  7.4  1.77 19.05  6.87 283 1021.3   9.7  10.8 999.0 99.0 99.00
2011 01 10 03 50 330  6.6  7.9  1.88 19.05  6.63 295 1021.7  10.0  10.8 999.0 99.0 99.00
2011 01 10 04 50 347  3.9  4.7  1.90 19.05  6.66 340 1021.7   9.5  10.8 999.0 99.0 99.00
2011 01 10 05 50  11  2.9  3.7  1.86 17.39  6.48 287 1022.0   9.0  10.8 999.0 99.0 99.00
2011 01 10 06 50  39  2.4  3.3  1.72 19.05  6.65 262 1022.3   8.7  10.6 999.0 99.0 99.00
2011 01 10 07 50  81  2.2  3.1  1.81 17.39  7.46 301 1022.1   8.6  10.5 999.0 99.0 99.00
2011 01 10 08 50  62  3.2  3.9  1.59 17.39  7.11 285 1022.2   7.9  10.5 999.0 99.0 99.00
2011 01 10 09 50  60  2.7  3.5  1.71 17.39  7.70 270 1022.3   8.0  10.6 999.0 99.0 99.00
2011 01 10 10 50  61  2.4  3.4  1.78 17.39  8.27 294 1022.3   8.1  10.6 999.0 99.0 99.00
2011 01 10 11 50  63  3.2  4.1  1.74 17.39  7.92 300 1022.5   7.8  10.6 999.0 99.0 99.00
