#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 02 01 50  84  3.4  4.3  1.01 11.43  6.67 282 1020.9  11.8  13.0 999.0 99.0 99.00
2015 01 02 02 50  88  2.8  3.7  0.96  9.09  6.97 319 1020.9  11.6  13.0 999.0 99.0 99.00
2015 01 02 03 50  85  3.5  4.4  0.96 13.79  6.87 291 1021.0  11.4  13.0 999.0 99.0 99.00
2015 01 02 04 50 100  3.8  4.6  0.93 13.79  6.77 294 1020.8  11.1  13.0 999.0 99.0 99.00
2015 01 02 05 50  96  3.6  4.2  0.98 13.79  6.94 304 1021.2  11.1  13.0 999.0 99.0 99.00
2015 01 02 06 50  95  4.0  4.7  0.91 13.79  6.83 291 1021.5  10.9  13.0 999.0 99.0 99.00
2015 01 02 07 50  97  3.6  4.5  1.04 13.79  6.95 289 1021.7  11.0  13.0 999.0 99.0 99.00
2015 01 02 08 50  99  4.7  5.5  1.03 13.79  6.86 284 1021.5  10.6  13.0 999.0 99.0 99.00
2015 01 02 09 50  91  5.7  6.8  1.02 13.79  6.22 279 1021.6  10.1  12.9 999.0 99.0 99.00
2015 01 02 10 50  97  6.0  7.2  1.05 13.79  5.96 291 1021.6   9.9  12.9 999.0 99.0 99.00
2015 01 02 12 50  92  6.2  7.3  1.12 12.90  6.17 297 1021.2   9.5  12.9 999.0 99.0 99.00
2015 01 02 13 50  90  6.7  7.9  1.07 12.90  5.94 288 1021.2   9.3  12.9 999.0 99.0 99.00
2015 01 02 14 50  83  7.2  8.4  1.05 12.12  5.57 297 1021.7   9.1  12.9 999.0 99.0 99.00
2015 01 02 15 50  88  7.4  8.6  1.19 12.12  5.98 299 1022.4   9.0  12.9 999.0 99.0 99.00
2015 01 02 16 50  86  7.9  9.2  1.12 12.12  5.56 285 1022.7   8.9  12.9 999.0 99.0 99.00
2015 01 02 17 50  84  8.0  9.4  1.05 12.12  5.10 287 1022.9   8.9  13.0 999.0 99.0 99.00
2015 01 02 18 50  84  8.2  9.7  1.14 12.90  5.33 282 1022.8   9.1  13.1 999.0 99.0 99.00
2015 01 02 19 50  85  7.3  8.4  1.15 12.12  5.36 299 1021.8   9.3  13.2 999.0 99.0 99.00
2015 01 02 20 50  91  6.3  7.4  0.99 12.90  5.12 282 1021.0   9.5  13.2 999.0 99.0 99.00
2015 01 02 21 50  93  4.4  5.4  0.96 12.12  6.00 277 1020.3  10.0  13.3 999.0 99.0 99.00
2015 01 02 22 50  93  3.0  4.1  1.03 12.12  6.68 283 1020.7  10.8  13.3 999.0 99.0 99.00
2015 01 02 23 50  83  1.5  2.5  0.84 12.12  7.01 277 1020.8  11.2  13.3 999.0 99.0 99.00
2015 01 03 00 50  54  0.9  1.4  0.83 12.12  7.30 264 1020.5  11.1  13.3 999.0 99.0 99.00
2015 01 03 01 50 293  1.1  1.9  0.90 12.12  8.27 290 1020.7  11.1  13.3 999.0 99.0 99.00
2015 01 03 02 50 278  2.1  2.7  0.80 12.12  8.10 272 1021.0  11.5  13.3 999.0 99.0 99.00
2015 01 03 03 50 330  3.4  4.5  0.76 12.12  7.65 273 1021.6  11.8  13.2 999.0 99.0 99.00
2015 01 03 04 50 336  4.4  5.2  0.82 12.12  7.40 279 1022.0  11.8  13.2 999.0 99.0 99.00
2015 01 03 05 50   3  3.4  4.4  0.88 11.43  7.38 264 1022.3  11.6  13.3 999.0 99.0 99.00
2015 01 03 06 50  22  1.8  2.4  0.87 12.12  7.46 284 1022.1  11.4  13.2 999.0 99.0 99.00
2015 01 03 07 50  24  2.7  3.8  0.82 12.12  7.19 271 1022.4  11.4  13.1 999.0 99.0 99.00
2015 01 03 08 50  50  2.6  3.6  0.83 11.43  7.58 276 1022.5  11.1  13.1 999.0 99.0 99.00
2015 01 03 09 50  62  1.7  2.4  0.88 12.12  8.27 284 1022.9  11.1  13.1 999.0 99.0 99.00
2015 01 03 10 50 101  2.5  3.6  0.88 12.12  7.91 289 1023.0  10.8  13.0 999.0 99.0 99.00
2015 01 03 11 50  96  3.4  4.1  0.78 12.12  7.17 282 1023.0  10.3  13.0 999.0 99.0 99.00
2015 01 03 12 50  89  3.9  4.9  0.83 11.43  6.93 293 1023.1  10.1  13.1 999.0 99.0 99.00
2015 01 03 13 50  91  4.3  5.4  0.72 11.43  5.65 288 1023.1  10.0  13.2 999.0 99.0 99.00
2015 01 03 14 50  92  6.4  7.3  0.80 12.90  5.50 291 1023.1   9.8  13.2 999.0 99.0 99.00
2015 01 03 15 50  92  6.4  7.4  0.81 10.81  5.20 297 1023.5   9.5  13.2 999.0 99.0 99.00
2015 01 03 16 50  94  6.9  8.1  0.78 12.90  4.65 292 1024.1   9.3  13.3 999.0 99.0 99.00
2015 01 03 17 50  93  6.0  6.8  0.82 11.43  4.95 288 1025.1   9.3  13.3 999.0 99.0 99.00
2015 01 03 18 50  86  5.4  6.3  0.78 10.81  5.13 280 1025.2   9.8  13.3 999.0 99.0 99.00
2015 01 03 19 50  82  4.4  5.2  0.85 11.43  6.32 279 1024.3  10.5  13.4 999.0 99.0 99.00
2015 01 03 20 50  70  2.8  3.8  0.75 11.43  6.44 294 1024.5  10.9  13.4 999.0 99.0 99.00
2015 01 03 21 50  30  0.9  1.4  0.74 10.81  6.94 261 1024.2  11.5  13.5 999.0 99.0 99.00
2015 01 03 22 50 317  0.9  1.6  0.70 10.81  6.90 280 1024.7  11.7  13.6 999.0 99.0 99.00
2015 01 03 23 50 335  0.7  1.4  0.74 12.12  7.71 266 1025.2  12.0  13.7 999.0 99.0 99.00
2015 01 04 00 50 349  0.4  0.9  0.79 12.12  7.77 254 1025.2  12.0  13.7 999.0 99.0 99.00
2015 01 04 01 50 310  1.5  2.1  0.80 12.12  7.84 289 1025.7  12.0  13.6 999.0 99.0 99.00
2015 01 04 02 50 327  2.2  3.0  0.75 11.43  7.56 285 1025.7  12.0  13.5 999.0 99.0 99.00
2015 01 04 03 50 343  1.4  2.0  0.83 12.12  8.06 295 1025.9  12.1  13.4 999.0 99.0 99.00
2015 01 04 04 50 358  1.7  2.5  0.77 12.12  7.88 288 1025.9  12.0  13.3 999.0 99.0 99.00
2015 01 04 05 50  68  1.7  2.3  0.73 12.12  7.78 285 1026.6  11.8  13.1 999.0 99.0 99.00
2015 01 04 06 50  62  1.7  2.2  0.77 12.12  8.07 299 1026.7  11.6  13.2 999.0 99.0 99.00
2015 01 04 07 50  76  1.7  2.3  0.73 11.43  7.90 276 1026.8  11.5  13.2 999.0 99.0 99.00
2015 01 04 08 50  86  2.3  3.2  0.73 10.81  7.68 282 1026.5  11.4  13.2 999.0 99.0 99.00
2015 01 04 09 50  86  4.1  5.0  0.79 11.43  7.78 292 1026.8  11.2  13.3 999.0 99.0 99.00
2015 01 04 10 50  87  3.9  4.7  0.75 12.90  6.92 287 1027.6  10.9  13.3 999.0 99.0 99.00
2015 01 04 11 50  81  5.5  6.4  0.83 12.12  5.74 297 1027.6  11.0  13.3 999.0 99.0 99.00
2015 01 04 12 50  81  5.3  6.3  0.80 12.90  6.02 286 1027.4  10.8  13.4 999.0 99.0 99.00
2015 01 04 13 50  79  5.6  6.7  0.79 12.90  5.00 261 1028.0  10.6  13.3 999.0 99.0 99.00
2015 01 04 14 50  83  7.2  8.4  0.79 12.90  5.03 267 1028.3  10.5  13.2 999.0 99.0 99.00
2015 01 04 15 50  88  7.0  8.3  0.91 12.90  5.01 300 1028.5  10.3  13.1 999.0 99.0 99.00
2015 01 04 16 50  77  5.9  8.3  0.93 12.90  5.38 277 1029.7   9.9  13.0 999.0 99.0 99.00
2015 01 04 17 50  70  7.1  8.4  0.98 12.12  5.26 251 1030.0  11.1  12.8 999.0 99.0 99.00
2015 01 04 18 50  87  7.2  8.9  1.00 12.12  6.05 270 1029.2  10.9  12.9 999.0 99.0 99.00
2015 01 04 19 50  87  5.9  7.2  1.02 12.12  5.93 285 1029.1  10.9  13.0 999.0 99.0 99.00
2015 01 04 20 50  95  6.4  7.6  1.05 12.12  5.95 289 1028.5  11.4  13.1 999.0 99.0 99.00
2015 01 04 21 50  79  4.1  5.1  1.19 12.12  7.29 274 1028.6  12.1  13.1 999.0 99.0 99.00
2015 01 04 22 50  77  3.5  4.4  1.15 12.12  8.84 268 1028.9  12.5  13.2 999.0 99.0 99.00
2015 01 04 23 50  81  2.8  3.7  1.20 12.12  9.99 291 1029.1  12.8  13.2 999.0 99.0 99.00
2015 01 05 00 50 328  3.5  4.2  1.07 11.43  9.80 290 1029.3  12.5  13.2 999.0 99.0 99.00
2015 01 05 01 50 343  4.0  4.7  1.21 11.43 11.06 271 1029.0  12.6  13.2 999.0 99.0 99.00
2015 01 05 02 50  42  2.9  3.5  1.11 17.39  9.82 273 1028.6  12.5  13.1 999.0 99.0 99.00
2015 01 05 03 50  81  5.3  7.1  1.30 17.39 10.33 290 1028.3  12.6  13.1 999.0 99.0 99.00
2015 01 05 04 50  74  4.6  5.8  1.10 17.39  7.94 308 1028.5  12.6  13.1 999.0 99.0 99.00
2015 01 05 05 50  44  3.8  4.6  1.24 17.39  7.98 266 1028.8  12.8  13.1 999.0 99.0 99.00
2015 01 05 06 50  30  4.0  5.0  1.19 17.39  9.04 278 1029.0  12.6  13.1 999.0 99.0 99.00
2015 01 05 07 50  86  7.0  8.5  1.28 17.39  9.34 276 1028.4  12.9  13.1 999.0 99.0 99.00
2015 01 05 08 50  24  2.9  3.5  1.23 16.00  7.52 288 1028.5  12.9  13.2 999.0 99.0 99.00
2015 01 05 09 50 327  1.1  1.9  1.26 16.00  8.56 269 1028.8  12.8  13.1 999.0 99.0 99.00
2015 01 05 10 50  69  3.6  4.9  1.10 16.00  8.09 281 1028.6  12.8  13.1 999.0 99.0 99.00
2015 01 05 12 50  81  9.0 11.9  1.26 16.00  6.01 282 1027.3  12.8  13.1 999.0 99.0 99.00
2015 01 05 13 50  63  8.5 11.5  1.33 16.00  6.13 287 1027.4  13.3  13.1 999.0 99.0 99.00
2015 01 05 14 50  66  7.8  9.2  1.28 16.00  6.54 289 1027.6  13.3  13.2 999.0 99.0 99.00
2015 01 05 15 50  78 10.6 13.0  1.12 16.00  5.69 289 1027.2  12.6  13.2 999.0 99.0 99.00
2015 01 05 16 50  78 11.2 13.4  1.15 16.00  4.81 284 1027.5  12.8  13.3 999.0 99.0 99.00
2015 01 05 17 50  77  8.8 10.2  1.26 16.00  5.54 270 1027.5  12.8  13.3 999.0 99.0 99.00
2015 01 05 18 50  84 10.2 12.3  1.29 16.00  5.28 281 1027.0  13.4  13.4 999.0 99.0 99.00
2015 01 05 19 50  82  9.6 11.4  1.22 16.00  5.65 275 1026.1  13.8  13.3 999.0 99.0 99.00
2015 01 05 20 50  89  9.3 12.0  1.12 14.81  5.43 279 1025.3  13.9  13.3 999.0 99.0 99.00
2015 01 05 21 50  89  8.8 10.1  1.09 14.81  5.32 273 1024.8  14.0  13.3 999.0 99.0 99.00
2015 01 05 22 50  75  8.9 10.4  1.13 14.81  5.20 270 1024.8  14.5  13.2 999.0 99.0 99.00
2015 01 05 23 50  62  7.1 10.0  1.15 14.81  5.67 248 1024.6  14.8  13.2 999.0 99.0 99.00
2015 01 06 00 50  48  3.0  5.6  0.98 14.81  6.23 280 1024.8  14.2  13.1 999.0 99.0 99.00
2015 01 06 01 50  55  3.3  5.9  0.97 14.81  7.08 273 1024.6  14.6  13.1 999.0 99.0 99.00
2015 01 06 02 50  63  6.9  8.2  0.92 14.81  5.61 274 1024.1  14.6  13.1 999.0 99.0 99.00
2015 01 06 03 50  73  5.3  6.6  0.99 13.79  6.46 288 1024.0  14.5  13.0 999.0 99.0 99.00
2015 01 06 04 50  82  8.1 10.3  0.94 13.79  6.14 269 1024.1  14.7  13.0 999.0 99.0 99.00
2015 01 06 05 50  75  8.3 10.5  1.04 14.81  5.07 277 1023.6  14.2  13.0 999.0 99.0 99.00
2015 01 06 06 50  94  8.9 10.0  1.14 13.79  5.36 280 1022.7  13.6  13.0 999.0 99.0 99.00
2015 01 06 07 50  98  9.2 11.2  1.08 13.79  5.08 281 1022.4  13.7  13.0 999.0 99.0 99.00
2015 01 06 08 50  86  9.2 10.5  1.09 14.81  5.08 325 1022.4  14.3  13.0 999.0 99.0 99.00
2015 01 06 09 50  98  8.1  9.3  1.04 13.79  5.43 292 1022.8  13.8  13.0 999.0 99.0 99.00
2015 01 06 10 50  89  7.5  9.1  1.05 13.79  5.29 284 1022.8  13.6  13.0 999.0 99.0 99.00
2015 01 06 11 50  88  9.0 10.8  1.03 13.79  4.45 282 1022.2  13.8  13.0 999.0 99.0 99.00
2015 01 06 12 50  72  9.3 11.1  1.08 13.79  4.68 302 1022.1  14.4  13.0 999.0 99.0 99.00
2015 01 06 13 50  80 10.6 12.2  1.11 13.79  4.48 305 1021.9  14.2  12.9 999.0 99.0 99.00
2015 01 06 14 50  78  9.4 10.9  1.13 13.79  4.53 314 1022.8  13.4  12.9 999.0 99.0 99.00
2015 01 06 15 50  88 10.0 11.8  1.13 13.79  4.74 267 1023.0  12.9  12.9 999.0 99.0 99.00
2015 01 06 16 50  85 10.3 13.7  1.03 12.90  4.72 270 1023.9  12.8  12.9 999.0 99.0 99.00
2015 01 06 17 50  80 10.5 12.6  1.09 13.79  4.45 277 1023.6  12.7  12.9 999.0 99.0 99.00
2015 01 06 18 50  83  8.7 10.4  1.09 12.12  4.66 288 1023.6  13.4  13.0 999.0 99.0 99.00
2015 01 06 19 50  85  8.9 10.6  1.01 12.90  5.00 283 1022.7  13.8  13.1 999.0 99.0 99.00
2015 01 06 20 50  82  7.7  9.0  0.93 12.90  4.85 272 1021.8  14.2  13.1 999.0 99.0 99.00
2015 01 06 21 50  84  8.0  9.5  0.97 12.90  4.78 273 1021.1  14.5  13.2 999.0 99.0 99.00
2015 01 06 22 50  85  7.6  8.9  1.03  9.09  4.85 277 1021.1  15.0  13.2 999.0 99.0 99.00
2015 01 06 23 50  92  6.6  7.7  0.97 10.00  5.15 256 1021.2  15.0  13.2 999.0 99.0 99.00
2015 01 07 00 50  89  6.3  7.4  0.99 19.05  6.09 286 1021.2  15.1  13.2 999.0 99.0 99.00
2015 01 07 01 50  93  6.0  7.1  0.91  9.09  5.94 274 1021.2  15.1  13.2 999.0 99.0 99.00
2015 01 07 02 50  94  7.1  8.3  0.93 10.81  5.58 298 1021.4  15.0  13.1 999.0 99.0 99.00
2015 01 07 03 50  93  7.4  9.1  1.04  9.09  5.80 271 1021.6  14.9  13.1 999.0 99.0 99.00
2015 01 07 04 50  85  6.8  8.1  1.08 10.81  5.73 279 1021.9  14.8  13.1 999.0 99.0 99.00
2015 01 07 05 50  92  8.1  9.4  1.07 17.39  5.85 262 1021.5  14.7  13.0 999.0 99.0 99.00
2015 01 07 06 50  90  8.9 10.1  1.10 10.81  5.62 276 1021.1  14.8  13.0 999.0 99.0 99.00
2015 01 07 07 50  90  7.5  8.7  1.29 17.39  5.92 104 1021.1  14.4  13.0 999.0 99.0 99.00
2015 01 07 08 50  97  7.3  9.1  1.14 12.12  5.52 271 1021.2  14.6  12.9 999.0 99.0 99.00
2015 01 07 09 50  89  8.1  9.4  1.14 17.39  5.84 278 1020.9  14.2  12.9 999.0 99.0 99.00
2015 01 07 10 50  99  9.1 10.3  1.19 12.90  5.75 257 1020.7  14.3  12.9 999.0 99.0 99.00
2015 01 07 11 50  90  8.2 10.2  1.19 11.43  5.70 258 1020.4  14.3  12.9 999.0 99.0 99.00
2015 01 07 12 50  93  8.6  9.9  1.27 11.43  5.59 255 1019.7  13.9  12.8 999.0 99.0 99.00
2015 01 07 13 50  96  8.3 10.2  1.24 16.00  5.64 306 1020.0  13.7  12.8 999.0 99.0 99.00
2015 01 07 14 50  87  8.8 10.9  1.25 12.12  5.54 262 1020.7  14.9  12.8 999.0 99.0 99.00
2015 01 07 15 50  93  7.4  9.3  1.32 12.12  5.96 265 1021.4  14.2  12.8 999.0 99.0 99.00
2015 01 07 16 50  88  9.9 13.6  1.14 11.43  5.23 260 1021.9  15.6  12.8 999.0 99.0 99.00
2015 01 07 17 50  89  8.9 10.6  1.29 11.43  5.69 254 1022.5  15.2  12.8 999.0 99.0 99.00
2015 01 07 18 50  92  7.5  9.1  1.32 11.43  6.00 263 1022.1  14.6  12.8 999.0 99.0 99.00
2015 01 07 19 50  92  7.2  8.5  1.20 10.81  5.90 264 1021.1  14.8  12.9 999.0 99.0 99.00
2015 01 07 20 50  96  7.5  8.7  1.28 11.43  6.55 272 1020.1  15.3  13.0 999.0 99.0 99.00
2015 01 07 21 50  88  7.5  8.6  1.24 10.81  6.31 265 1019.5  15.8  13.0 999.0 99.0 99.00
2015 01 07 22 50  90  6.4  8.2  1.24 10.81  6.13 260 1019.2  16.2  13.1 999.0 99.0 99.00
2015 01 07 23 50  90  6.1  7.6  1.27 10.81  6.67 259 1019.3  16.2  13.1 999.0 99.0 99.00
2015 01 08 00 50  93  5.6  6.9  1.14 11.43  6.93 254 1019.1  15.8  13.1 999.0 99.0 99.00
2015 01 08 01 50  89  6.8  7.8  1.07  9.09  7.18 265 1018.8  16.2  13.0 999.0 99.0 99.00
2015 01 08 02 50 105  4.9  5.9  1.22 10.81  7.84 267 1018.8  15.9  13.0 999.0 99.0 99.00
2015 01 08 03 50  91  4.1  4.6  1.12 10.81  8.08 270 1018.7  15.4  12.9 999.0 99.0 99.00
2015 01 08 04 50  83  4.3  5.0  1.16 10.00  8.63 264 1018.6  15.2  12.8 999.0 99.0 99.00
2015 01 08 05 50 108  3.6  4.3  1.08 10.81  7.82 266 1018.5  14.8  12.8 999.0 99.0 99.00
2015 01 08 06 50  97  4.8  5.8  1.07 14.81  7.81 276 1018.4  14.8  12.8 999.0 99.0 99.00
2015 01 08 07 50  94  4.4  5.2  1.16 10.00  8.27 270 1018.4  14.9  12.8 999.0 99.0 99.00
2015 01 08 08 50  92  5.0  5.8  1.23 10.00  8.43 268 1018.0  14.4  12.7 999.0 99.0 99.00
2015 01 08 09 50  89  5.9  6.6  1.03 10.81  8.30 263 1017.9  14.7  12.7 999.0 99.0 99.00
2015 01 08 10 50  98  4.8  5.6  1.19 10.81  8.35 267 1018.3  14.3  12.7 999.0 99.0 99.00
2015 01 08 12 50 100  7.4  8.4  1.22 10.00  7.42 275 1017.1  14.6  12.8 999.0 99.0 99.00
2015 01 08 13 50  88  7.9  9.3  1.21 19.05  6.34 308 1016.8  13.8  12.8 999.0 99.0 99.00
2015 01 08 14 50  90  7.1  8.6  1.19 10.00  6.04 266 1016.9  13.8  12.8 999.0 99.0 99.00
2015 01 08 15 50  92  6.9  8.3  1.12 19.05  6.48 295 1017.4  13.9  12.7 999.0 99.0 99.00
2015 01 08 16 50 118  2.6  5.1  1.13 19.05  6.94 289 1018.8  14.0  12.7 999.0 99.0 99.00
2015 01 08 17 50 106  4.5  5.8  1.06 14.81  7.18 234 1019.0  14.0  12.8 999.0 99.0 99.00
2015 01 08 18 50 113  4.4  6.0  1.21 17.39  8.00 308 1018.6  13.9  12.8 999.0 99.0 99.00
2015 01 08 19 50  83  4.0  4.7  1.16 17.39  7.84 315 1017.8  13.6  12.8 999.0 99.0 99.00
2015 01 08 20 50  80  4.1  4.9  1.18 14.81  8.47 249 1016.8  13.5  12.8 999.0 99.0 99.00
2015 01 08 21 50  70  2.5  3.1  1.23 17.39  8.88 277 1016.7  13.6  12.9 999.0 99.0 99.00
2015 01 08 22 50  99  4.2  5.3  1.28 17.39  9.46 308 1016.4  14.5  12.9 999.0 99.0 99.00
2015 01 08 23 50  92  4.5  5.3  1.16 17.39  9.21 302 1016.1  14.4  12.9 999.0 99.0 99.00
2015 01 09 00 50  89  5.7  6.4  1.26 17.39  9.10 284 1016.1  14.9  12.9 999.0 99.0 99.00
2015 01 09 01 50  94  4.8  5.7  1.35 17.39  9.11 296 1016.3  14.9  12.9 999.0 99.0 99.00
2015 01 09 02 50  95  3.9  4.9  1.43 17.39  9.17 282 1016.4  14.6  12.8 999.0 99.0 99.00
2015 01 09 03 50  46  4.9  6.3  1.43 17.39  9.64 278 1016.2  14.4  12.8 999.0 99.0 99.00
2015 01 09 04 50  58  2.7  3.8  1.51 17.39  9.97 288 1016.5  13.6  12.8 999.0 99.0 99.00
2015 01 09 05 50  73  1.4  2.4  1.49 17.39 10.36 282 1016.6  13.5  12.8 999.0 99.0 99.00
2015 01 09 06 50  72  1.6  2.3  1.50 17.39 10.38 267 1016.3  13.2  12.7 999.0 99.0 99.00
2015 01 09 07 50  58  2.1  3.0  1.75 16.00 11.22 275 1016.2  13.6  12.7 999.0 99.0 99.00
2015 01 09 08 50 165  0.2  0.7  1.48 16.00 10.29 279 1016.1  13.4  12.7 999.0 99.0 99.00
2015 01 09 09 50  72  2.3  3.4  1.76 16.00 10.60 272 1016.0  13.4  12.7 999.0 99.0 99.00
2015 01 09 10 50 108  4.0  5.3  1.79 16.00 10.81 285 1016.3  13.4  12.7 999.0 99.0 99.00
2015 01 09 11 50 117  2.7  4.0  1.67 13.79 10.38 284 1016.1  13.5  12.7 999.0 99.0 99.00
2015 01 09 12 50 132  2.7  3.4  1.66 12.90 10.10 283 1015.8  13.2  12.7 999.0 99.0 99.00
2015 01 09 13 50 122  2.5  3.6  1.74 16.00  9.85 287 1016.1  13.0  12.6 999.0 99.0 99.00
2015 01 09 14 50 105  3.4  4.4  1.99 13.79 10.18 275 1015.9  12.9  12.6 999.0 99.0 99.00
2015 01 09 15 50 124  3.6  4.6  2.06 16.00 10.52 286 1016.2  12.8  12.6 999.0 99.0 99.00
2015 01 09 16 50 108  2.2  3.2  2.05 16.00 10.61 290 1017.0  13.0  12.6 999.0 99.0 99.00
2015 01 09 17 50  75  2.1  3.4  1.96 13.79 10.37 272 1017.2  13.0  12.6 999.0 99.0 99.00
2015 01 09 18 50  74  2.7  4.2  2.19 12.12 10.61 274 1016.9  13.2  12.7 999.0 99.0 99.00
2015 01 09 19 50  95  2.3  3.3  2.04 14.81 10.32 286 1016.1  13.2  12.9 999.0 99.0 99.00
2015 01 09 20 50 160  1.5  2.6  2.04 14.81 10.43 286 1015.4  13.9  13.1 999.0 99.0 99.00
2015 01 09 21 50 286  2.7  3.7  1.95 12.90 10.15 275 1015.4  13.6  13.3 999.0 99.0 99.00
2015 01 09 22 50 309  1.9  2.7  2.19 16.00 10.47 274 1015.5  13.5  13.4 999.0 99.0 99.00
2015 01 09 23 50 163  1.1  1.9  1.88 11.43 10.15 289 1015.6  13.6  13.4 999.0 99.0 99.00
2015 01 10 00 50 311  2.7  4.6  1.92 12.90  9.95 265 1015.5  11.9  13.3 999.0 99.0 99.00
2015 01 10 01 50 226  3.2  4.0  2.00 12.90  9.83 276 1016.0  11.6  13.2 999.0 99.0 99.00
2015 01 10 02 50 178  3.1  4.4  1.96 14.81 10.07 302 1016.2  11.5  13.2 999.0 99.0 99.00
2015 01 10 03 50 267  1.5  2.9  2.05 14.81 10.59 287 1016.3  11.9  13.1 999.0 99.0 99.00
2015 01 10 04 50  56  0.6  1.4  1.96 14.81  9.97 274 1016.2  11.1  13.0 999.0 99.0 99.00
2015 01 10 05 50  10  2.4  3.2  2.05 13.79 10.32 269 1016.5  11.0  13.0 999.0 99.0 99.00
2015 01 10 06 50 105  1.5  2.7  1.83 14.81  9.66 282 1016.3  11.2  12.9 999.0 99.0 99.00
2015 01 10 07 50 339  2.4  3.4  1.92 13.79 10.22 277 1015.8  11.1  12.9 999.0 99.0 99.00
2015 01 10 08 50  68  1.3  2.2  1.63 13.79  9.60 271 1015.6  11.0  12.9 999.0 99.0 99.00
2015 01 10 09 50 104  0.4  1.7  2.12 14.81 10.54 276 1015.7  10.6  12.8 999.0 99.0 99.00
2015 01 10 10 50 269  0.3  1.6  1.77 14.81  9.70 279 1015.9  10.6  12.8 999.0 99.0 99.00
2015 01 10 11 50 255  1.5  2.7  1.88 12.90  9.83 285 1015.8  10.6  12.7 999.0 99.0 99.00
2015 01 10 12 50 295  3.3  4.2  1.73 13.79  9.75 269 1016.1  10.5  12.7 999.0 99.0 99.00
2015 01 10 13 50 342  1.5  2.4  2.01 12.90 10.32 281 1016.0  10.7  12.7 999.0 99.0 99.00
2015 01 10 14 50  40  1.0  1.9  1.74 13.79  9.54 275 1016.5  10.8  12.7 999.0 99.0 99.00
