YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2001 01 03 15 315  6.3  9.1  1.69  7.14  5.24  13 1027.2   0.2  12.5  -5.0 99.0 99.00
2001 01 03 16 305  7.4  9.2  1.51  6.67  5.09  14 1027.2   0.2  12.1  -4.8 99.0 99.00
2001 01 03 17 308  6.7  9.2  1.59  7.69  5.13  24 1025.9   0.0  12.1  -5.1 99.0 99.00
2001 01 03 18 310  6.5  8.8  1.33  7.69  5.02  34 1024.9   0.0  12.6  -4.1 99.0 99.00
2001 01 03 19 300  7.4  9.7  1.27  6.67  4.87  17 1024.2   0.3  13.3  -4.0 99.0 99.00
2001 01 03 20 300  6.6  8.6  1.27  7.69  5.04  29 1023.6   0.4  13.4 999.0 99.0 99.00
2001 01 03 21 296  5.7  9.1  1.23  7.14  4.76  29 1022.8   0.6  13.7  -4.9 99.0 99.00
2001 01 03 22 283  6.4  9.3  1.16  6.25  4.65  23 1022.7   1.0  14.1  -4.7 99.0 99.00
2001 01 03 23 292  5.9  7.9  1.17  6.25  4.69  35 1022.4   1.5  14.4  -6.7 99.0 99.00
2001 01 04 00 284  6.2  8.7  1.17  6.25  4.66  35 1022.2   1.9  14.5  -5.9 99.0 99.00
2001 01 04 01 269  5.1  7.5  1.10  6.67  4.64  48 1022.1   2.0  14.8  -6.7 99.0 99.00
2001 01 04 02 260  5.3  7.2  0.97  5.88  4.57  33 1021.7   2.4  14.9  -6.3 99.0 99.00
2001 01 04 03 254  5.7  7.9  0.91  6.25  4.47  30 1021.7   2.7  14.9  -6.3 99.0 99.00
2001 01 04 04 262  6.7  9.7  0.91  5.88  4.30  28 1021.0   3.1  14.9  -5.0 99.0 99.00
2001 01 04 05 263  6.8  9.0  0.89  3.70  4.29 286 1019.8   3.4  14.9  -4.6 99.0 99.00
2001 01 04 06 251  6.6  9.0  0.93  3.70  4.25 278 1019.0   3.4  15.2  -6.8 99.0 99.00
2001 01 04 07 258  6.8  8.6  0.98  4.17  4.28 275 1018.2   3.5  15.2  -5.1 99.0 99.00
2001 01 04 08 254  7.4  9.5  1.02  4.35  4.40 283 1018.1   3.6  15.2  -4.1 99.0 99.00
2001 01 04 09 254  7.2  9.4  1.07  4.35  4.33 267 1017.8   3.5  15.2  -5.4 99.0 99.00
2001 01 04 10 255  7.9 10.1  1.12  4.76  4.34 252 1017.2   3.3  15.2  -4.7 99.0 99.00
2001 01 04 11 264  7.0  9.5  1.17  4.76  4.40 250 1016.9   3.5  15.2  -6.7 99.0 99.00
2001 01 04 12 259  7.5  9.4  1.08  4.76  4.27 243 1017.2   3.6  15.2  -5.8 99.0 99.00
2001 01 04 13 266  7.7  9.8  1.13  4.76  4.48 240 1017.3   3.7  15.2  -4.9 99.0 99.00
2001 01 04 14 271  6.8  8.6  1.16  4.76  4.45 237 1017.3   4.0  15.2  -4.0 99.0 99.00
2001 01 04 15 268  5.3  6.8  1.07  4.55  4.49 241 1017.5   3.6  15.2  -4.5 99.0 99.00
2001 01 04 16 268  4.4  6.3  0.98  4.35  4.63 256 1017.4   4.0  15.2  -5.3 99.0 99.00
2001 01 04 17 284  4.8  8.1  0.94  4.35  4.65 248 1016.1   3.9  15.2  -4.7 99.0 99.00
2001 01 04 18 300  5.9  7.7  0.83  4.35  4.57 251 1015.1   4.0  15.2  -2.0 99.0 99.00
2001 01 04 19 322  6.9  9.4  0.86 16.67  4.41  83 1014.9   4.0  15.2  -3.0 99.0 99.00
2001 01 04 20 331  9.9 12.4  0.88  4.00  3.99 285 1014.9   4.4  15.2  -3.1 99.0 99.00
2001 01 04 21 332  8.8 11.2  1.12 16.67  4.33  79 1015.0   4.1  15.2  -2.1 99.0 99.00
2001 01 04 22 337  9.8 12.7  1.26  4.35  4.40 341 1015.2   4.3  15.2  -1.8 99.0 99.00
2001 01 04 23 329  9.8 11.8  1.24  5.00  4.35 340 1015.9   4.5  15.3  -2.0 99.0 99.00
2001 01 05 00 320 10.2 12.3  1.57  5.26  4.62 348 1016.8   4.6  15.2  -2.1 99.0 99.00
2001 01 05 01 332  9.1 11.9  1.56  5.26  4.66 342 1017.4   4.4  15.2  -2.4 99.0 99.00
2001 01 05 02 325  8.0 11.0  1.39  5.00  4.59 343 1017.6   4.1  15.2  -2.8 99.0 99.00
2001 01 05 03 333  6.4  9.4  1.30  5.00  4.57 348 1017.5   3.6  15.2  -3.9 99.0 99.00
2001 01 05 04 315  4.2  6.5  1.18  5.26  4.59 341 1017.3   3.6  15.2  -3.8 99.0 99.00
2001 01 05 05 321  4.8  6.8  1.12  5.00  4.71 355 1016.6   3.6  15.2  -3.9 99.0 99.00
2001 01 05 06 312  2.2  4.3  1.06  5.26  4.83 349 1016.0   3.5  14.9  -4.5 99.0 99.00
2001 01 05 07 286  3.1  5.0  0.99  5.00  4.92 350 1015.6   3.6  14.9  -4.4 99.0 99.00
2001 01 05 08 278  3.4  5.9  0.93 16.67  5.04  91 1015.2   3.8  14.9  -4.5 99.0 99.00
2001 01 05 09 264  3.0  4.9  0.89 16.67  5.08  86 1014.8   3.9  14.9  -3.7 99.0 99.00
2001 01 05 10 252  4.2  5.6  0.89 16.67  5.26  81 1014.2   4.2  14.8  -4.6 99.0 99.00
2001 01 05 11 231  4.0  5.6  0.94  5.56  5.32  28 1014.0   4.4  14.5  -4.4 99.0 99.00
2001 01 05 12 228  5.8  8.3  0.84  5.56  5.46  27 1013.6   4.8  14.4  -2.2 99.0 99.00
2001 01 05 13 222  7.3 10.0  0.79 14.29  4.57  86 1013.4   5.2  14.4  -1.7 99.0 99.00
2001 01 05 14 211  7.7 10.4  0.88  3.33  4.11 236 1012.5   5.8  14.4  -1.7 99.0 99.00
2001 01 05 15 201  9.4 12.2  0.91  4.00  4.23 230 1011.3   6.3  14.4  -0.9 99.0 99.00
2001 01 05 16 213 10.2 12.4  1.17  4.35  4.16 224 1010.9   6.9  14.4  -0.7 99.0 99.00
2001 01 05 17 218 11.9 14.3  1.50  5.00  4.44 225 1009.4   7.2  14.4   0.2 99.0 99.00
2001 01 05 18 212 11.6 14.5  1.62  5.00  4.47 218 1007.5   8.0  14.4  -0.6 99.0 99.00
2001 01 05 19 200 12.6 15.8  1.89  5.56  4.88 219 1004.8   9.2  14.5   1.4 99.0 99.00
2001 01 05 20 196 15.0 18.4  2.00  5.88  4.87 211 1002.4  10.3  14.5   1.3 99.0 99.00
2001 01 05 21 208 15.6 18.4  2.42  5.88  5.10 205 1002.2  10.8  14.8   3.1 99.0 99.00
2001 01 05 22 211 14.6 17.8  2.41  5.88  5.06 207 1001.9  10.9  14.8   3.1 99.0 99.00
2001 01 05 23 217 14.0 17.3  2.17  6.25  4.94 205 1001.9  11.0  14.8   1.9 99.0 99.00
2001 01 06 00 229 11.9 13.7  2.21  6.25  5.02 201 1002.0  10.5  14.9   1.6 99.0 99.00
2001 01 06 01 243 11.9 14.4  1.90  5.88  4.79 204 1002.2   9.8  14.9   1.6 99.0 99.00
2001 01 06 02 270 11.4 14.0  1.65  5.56  4.67 201 1002.2   9.0  15.2   1.1 99.0 99.00
2001 01 06 03 279 11.4 13.7  1.59  5.56  4.63 189 1002.0   8.8  14.9   0.1 99.0 99.00
2001 01 06 04 284 10.5 12.6  1.57  7.14  4.60 168 1001.7   8.6  14.9   0.5 99.0 99.00
2001 01 06 05 297  9.0 11.2  1.58  6.67  4.73 176 1001.4   8.6  14.9   1.0 99.0 99.00
2001 01 06 06 291  8.7 10.9  1.66  7.69  5.24 174 1001.2   8.7  14.9   1.8 99.0 99.00
2001 01 06 07 287  8.5 10.3  1.59  7.69  4.95 179 1001.6   8.4  14.9   1.9 99.0 99.00
2001 01 06 08 283  8.3 10.2  1.54  7.69  5.11 178 1002.2   8.0  14.9   0.6 99.0 99.00
2001 01 06 09 305  8.5 10.7  1.55  7.69  4.98 173 1002.3   8.0  14.9   0.9 99.0 99.00
2001 01 06 10 315 10.2 12.0  1.48  4.55  4.87 307 1002.6   8.0  14.9   1.2 99.0 99.00
2001 01 06 11 311  9.9 12.7  1.55  5.00  4.84 313 1003.7   7.1  14.9   1.2 99.0 99.00
2001 01 06 12 320 11.5 14.8  1.49  4.76  4.57 316 1004.2   7.4  14.9   1.6 99.0 99.00
2001 01 06 13 326 11.6 14.2  1.55  4.76  4.56 330 1004.9   6.8  14.9   1.6 99.0 99.00
2001 01 06 14 321 11.8 14.5  1.73  5.00  4.62 324 1005.4   7.1  14.9   0.3 99.0 99.00
2001 01 06 15 313 10.4 12.6  1.73  5.26  4.73 323 1006.2   7.0  14.8   0.1 99.0 99.00
2001 01 06 16 307 11.9 14.9  1.76  5.26  4.70 323 1006.9   6.9  14.5   0.8 99.0 99.00
2001 01 06 17 307 12.2 15.9  1.80  5.56  4.90 328 1006.3   6.9  14.5   1.2 99.0 99.00
2001 01 06 18 319 12.7 15.2  2.01  5.56  5.00 326 1006.0   6.4  14.5  -0.2 99.0 99.00
2001 01 06 19 309 10.4 12.5  1.98  6.25  5.09 337 1006.8   6.3  14.5   0.2 99.0 99.00
2001 01 06 20 295  9.5 12.8  1.88  6.25  4.96 342 1007.8   6.3  14.5   0.3 99.0 99.00
2001 01 06 21 300  7.7 10.8  1.89  6.25  5.01 347 1008.5   6.4  14.5  -0.2 99.0 99.00
2001 01 06 22 309  7.4  9.0  1.79  6.25  5.07 346 1008.8   6.4  14.4   0.0 99.0 99.00
2001 01 06 23 315  6.6  8.2  1.63  5.88  4.96 344 1009.4   6.7  14.4  -0.3 99.0 99.00
2001 01 07 00 317  6.4  8.3  1.46  5.88  4.99 343 1010.1   6.7  14.4  -0.1 99.0 99.00
2001 01 07 01 316  5.3  6.7  1.42  5.88  4.84 346 1011.0   6.7  14.2  -0.3 99.0 99.00
2001 01 07 02 290  4.5  6.3  1.29  5.56  4.87 349 1011.8   6.7  14.1  -0.4 99.0 99.00
2001 01 07 03 274  3.8  5.2  1.21  5.88  4.96 356 1012.0   6.6  13.7  -0.3 99.0 99.00
2001 01 07 04 272  3.9  5.4  1.07  5.26  4.92 356 1012.6   7.0  13.7  -1.4 99.0 99.00
2001 01 07 05 272  4.3  5.8  1.00  5.88  4.98  15 1012.8   7.0  13.7  -0.4 99.0 99.00
2001 01 07 06 252  4.1  5.7  0.97  6.25  5.08  23 1012.3   7.1  14.0  -0.4 99.0 99.00
2001 01 07 07 253  5.5  7.5  0.95  5.56  5.08   9 1012.3   7.5  14.1  -0.8 99.0 99.00
2001 01 07 08 251  5.7  7.4  0.96  5.56  4.71  14 1012.3   7.8  14.1  -0.5 99.0 99.00
2001 01 07 09 257  5.9  7.1  0.90  5.88  4.57  22 1012.5   8.0  14.1  -1.2 99.0 99.00
2001 01 07 10 249  4.9  6.3  0.89  5.88  4.44  21 1012.5   8.2  14.1  -0.3 99.0 99.00
2001 01 07 11 237  6.3  7.7  0.87  3.57  4.31 219 1012.7   8.4  14.1  -0.3 99.0 99.00
2001 01 07 12 237  6.8  8.1  0.89  3.85  4.28 217 1012.8   8.7  14.1  -0.4 99.0 99.00
2001 01 07 13 235  7.8  9.6  0.93  3.70  4.19 239 1013.4   9.0  14.1   0.7 99.0 99.00
2001 01 07 14 227  9.1 10.7  0.97  3.57  4.05 233 1013.5   9.5  14.1   1.1 99.0 99.00
2001 01 07 15 229  9.2 10.8  1.09  4.00  4.17 215 1013.8  10.2  14.1   1.2 99.0 99.00
2001 01 07 16 225  9.4 10.9  1.15  4.00  4.15 222 1013.5  10.2  14.1   2.2 99.0 99.00
2001 01 07 17 223  9.5 11.1  1.16  4.55  4.14 210 1012.7  10.5  14.1   2.2 99.0 99.00
2001 01 07 18 225  8.6 10.1  1.19  4.17  4.25 212 1012.0  10.8  14.2   2.2 99.0 99.00
2001 01 07 19 212  8.4  9.9  1.13  4.17  4.23 211 1011.5  11.1  14.2   2.7 99.0 99.00
2001 01 07 20 206  9.0 10.4  1.07  4.17  4.34 211 1011.2  11.8  14.4   2.9 99.0 99.00
2001 01 07 21 216 10.2 11.7  1.06  4.55  4.22 186 1011.7  12.1  14.4   2.6 99.0 99.00
2001 01 07 22 220  8.4 10.6  1.25  4.55  4.43 195 1011.8  12.5  14.4   3.6 99.0 99.00
2001 01 07 23 223  9.4 11.1  1.17  4.76  4.41 192 1011.7  12.8  14.4   4.7 99.0 99.00
2001 01 08 00 215  8.3  9.6  1.14  4.76  4.37 186 1011.8  12.6  14.4   4.2 99.0 99.00
2001 01 08 01 219  7.9  9.2  1.03  4.76  4.33 189 1012.0  12.8  14.4   4.0 99.0 99.00
2001 01 08 02 229  7.1  8.3  0.96  4.55  4.39 189 1011.9  12.5  14.4   5.3 99.0 99.00
2001 01 08 03 226  7.9  9.4  0.90  4.17  4.37 190 1011.9  11.8  14.4   6.0 99.0 99.00
2001 01 08 04 228  6.7  7.6  0.87  4.55  4.39 174 1011.8  11.4  14.5   5.6 99.0 99.00
2001 01 08 05 230  6.3  7.5  0.82  4.17  4.23 181 1011.2  11.3  14.5   5.4 99.0 99.00
2001 01 08 06 236  6.1  7.1  0.84  4.35  4.30 169 1010.9  11.7  14.5   4.7 99.0 99.00
2001 01 08 07 237  5.1  6.0  0.81  4.35  4.31 172 1011.1  11.4  14.5   4.6 99.0 99.00
2001 01 08 08 224  5.6  6.8  0.71  4.35  4.24 173 1011.0  11.4  14.8   4.3 99.0 99.00
2001 01 08 09 239  6.0  7.1  0.73  3.70  4.19 187 1010.2  11.9  14.8   2.6 99.0 99.00
2001 01 08 10 233  5.4  6.6  0.75  5.26  4.30 158 1009.5  11.4  14.5   1.7 99.0 99.00
2001 01 08 11 227  5.1  6.1  0.83  5.00  4.48 150 1009.0  11.8  14.5   2.0 99.0 99.00
2001 01 08 12 241  4.5  5.4  0.88  5.26  4.72 160 1008.8  12.1  14.5   1.1 99.0 99.00
2001 01 08 13 234  5.7  6.7  0.85  5.26  4.86 165 1009.5  11.8  14.5   2.8 99.0 99.00
2001 01 08 14 246  7.4  8.5  0.85  5.26  4.81 153 1009.5  10.3  14.5   3.9 99.0 99.00
2001 01 08 15 303  6.7  7.8  0.89  5.26  4.67 163 1007.3  10.8  14.5   3.4 99.0 99.00
2001 01 08 16 283  3.7  5.0  0.86  5.26  4.90 161 1008.8  11.1  14.5   2.6 99.0 99.00
2001 01 08 17 291  3.7  4.6  0.88  8.33  4.98 126 1008.1  10.6  14.5   2.9 99.0 99.00
2001 01 08 18 323  4.0  5.1  0.86  6.67  5.28 160 1006.8  10.2  14.5   3.7 99.0 99.00
2001 01 08 19 333  3.4  4.6  0.83  7.69  5.44 156 1006.0  10.2  14.5   5.1 99.0 99.00
2001 01 08 20 329  4.6  6.7  0.79  6.67  5.56 161 1004.8  10.2  14.5   6.1 99.0 99.00
2001 01 08 21 299  2.1  3.2  0.92  9.09  5.37  69 1004.8   9.8  14.5   5.7 99.0 99.00
2001 01 08 22 258  3.4  4.6  0.92  9.09  5.51  84 1004.7   9.5  14.5   5.9 99.0 99.00
2001 01 08 23 258  3.3  4.6  0.87  6.67  5.45 154 1005.0   9.3  14.6   6.7 99.0 99.00
2001 01 09 00 282  7.1  8.6  0.86  9.09  5.72 108 1005.5   9.6  14.8   6.5 99.0 99.00
2001 01 09 01 270  8.0  9.5  1.00  7.14  5.39 152 1005.8   9.5  14.9   6.8 99.0 99.00
2001 01 09 02 276  9.6 12.2  1.31  7.69  5.24 144 1005.8   9.0  14.9   7.7 99.0 99.00
2001 01 09 03 308 11.5 14.1  1.34  7.69  4.75 145 1006.5   6.3  14.8   6.1 99.0 99.00
2001 01 09 04 312 11.6 13.7  1.51  8.33  4.75 141 1006.7   5.8  14.5   5.6 99.0 99.00
2001 01 09 05 312 11.1 15.0  1.67  4.76  4.74 308 1006.9   5.7  14.4   5.4 99.0 99.00
2001 01 09 06 313 11.5 14.7  1.91  5.56  4.89 305 1006.7   5.8  14.4   5.3 99.0 99.00
2001 01 09 07 320 10.8 13.8  1.90  5.56  5.02 315 1007.5   5.5  14.4   4.0 99.0 99.00
2001 01 09 08 330 11.0 13.4  1.99  5.88  5.11 323 1007.9   5.1  14.4   3.0 99.0 99.00
2001 01 09 09 326 10.0 12.7  2.11  6.25  5.37 329 1007.9   5.2  14.4   2.6 99.0 99.00
2001 01 09 10 325 10.5 13.3  2.06  6.25  5.35 331 1008.3   5.3  14.4   2.4 99.0 99.00
2001 01 09 11 323  9.4 11.5  2.09  6.25  5.36 337 1008.8   5.1  14.4   1.8 99.0 99.00
2001 01 09 12 323  9.7 11.7  2.09  6.25  5.52 342 1009.5   5.0  14.9   1.9 99.0 99.00
2001 01 09 13 319  9.9 12.2  2.07  6.67  5.52 350 1010.2   5.3  14.9   2.2 99.0 99.00
2001 01 09 14 313 10.7 13.7  2.23  6.67  5.49 349 1011.2   4.7  14.9   1.8 99.0 99.00
2001 01 09 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 01 09 16 320 10.5 13.3  2.25  5.88  5.17 353 1012.2   4.3  14.4   0.7 99.0 99.00
2001 01 09 17 319 11.6 14.0  2.23  6.25  5.05   8 1011.9   3.6  14.4   0.5 99.0 99.00
2001 01 09 18 318 12.0 14.9  2.46  6.25  5.26 342 1011.2   3.2  14.4  -1.8 99.0 99.00
2001 01 09 19 314 12.6 15.4  2.33  6.25  5.26 343 1010.8   3.2  14.4  -1.7 99.0 99.00
2001 01 09 20 311 12.1 14.4  2.68  6.67  5.43 352 1011.4   2.7  14.4  -2.6 99.0 99.00
2001 01 09 21 308 11.7 14.6  2.44  6.25  5.31 339 1012.0   2.4  14.4  -3.6 99.0 99.00
2001 01 09 22 310 12.0 14.6  2.31  6.67  5.31 343 1012.6   2.4  14.2  -4.1 99.0 99.00
2001 01 09 23 308 12.3 16.2  2.33  6.67  5.31 338 1013.1   2.4  14.1  -3.7 99.0 99.00
2001 01 10 00 309 13.5 16.6  2.35  6.25  5.28 332 1013.3   2.8  14.1  -3.9 99.0 99.00
2001 01 10 01 307 13.5 17.9  2.46  6.67  5.20 351 1013.9   3.1  14.1  -3.3 99.0 99.00
2001 01 10 02 300 13.7 16.7  2.42  6.67  5.15 347 1014.3   3.3  14.1  -4.8 99.0 99.00
2001 01 10 03 298 14.2 17.4  2.53  6.67  5.28 358 1014.4   3.1  14.1  -4.1 99.0 99.00
2001 01 10 04 308 13.2 16.1  2.59  6.67  5.33 347 1014.7   3.1  13.7  -4.4 99.0 99.00
2001 01 10 05 302 14.6 17.9  2.75  6.25  5.31 338 1014.2   3.3  13.6  -3.7 99.0 99.00
2001 01 10 06 293 12.6 15.7  2.54  6.25  5.21 340 1014.2   3.5  13.4  -2.4 99.0 99.00
2001 01 10 07 285 11.1 14.0  2.21  6.25  5.08 336 1014.2   3.7  13.4  -3.3 99.0 99.00
2001 01 10 08 278 11.5 14.5  2.10  6.25  5.18 337 1013.8   3.7  13.4  -3.4 99.0 99.00
2001 01 10 09 278 11.8 13.8  2.14  5.88  5.19 299 1013.9   3.9  13.4  -1.8 99.0 99.00
2001 01 10 10 282 12.1 15.0  2.03  6.25  5.18 302 1014.4   3.8  13.4  -2.4 99.0 99.00
2001 01 10 11 282 10.5 13.0  2.10  6.67  5.21 297 1015.7   4.0  13.6  -2.0 99.0 99.00
2001 01 10 12 282 10.8 12.8  1.92  5.56  5.09 302 1016.6   4.4  13.6  -2.7 99.0 99.00
2001 01 10 13 296 10.4 13.0  2.04  6.25  5.06 311 1017.8   4.3  13.7  -3.3 99.0 99.00
2001 01 10 14 297 10.9 13.8  1.98  6.25  4.98 309 1019.1   4.3  13.7  -3.4 99.0 99.00
2001 01 10 15 304 10.8 14.0  1.83  5.88  4.78 311 1020.4   4.4  13.7  -6.0 99.0 99.00
2001 01 10 16 305  9.6 13.0  1.72  5.56  4.67 304 1021.1   4.0  13.6  -3.8 99.0 99.00
2001 01 10 17 307  9.6 12.9  1.67  5.56  4.74 320 1020.8   3.6  13.6  -4.5 99.0 99.00
2001 01 10 18 303  9.2 11.3  1.92  6.67  4.81  32 1020.7   3.8  13.3  -4.2 99.0 99.00
2001 01 10 19 303  8.9 11.7  1.87  7.14  5.16  31 1020.6   4.0  12.9  -5.1 99.0 99.00
