YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
95 01 01 00 999 99.0 99.0 01.50 11.10 05.70 999 1025.1  14.4 999.0 999.0 99.0
95 01 01 01 999 99.0 99.0 99.00 99.00 99.00 999 1024.6  13.7 999.0 999.0 99.0
95 01 01 02 999 99.0 99.0 99.00 99.00 99.00 999 1023.7  14.3 999.0 999.0 99.0
95 01 01 03 999 99.0 99.0 99.00 99.00 99.00 999 1023.1  14.9 999.0 999.0 99.0
95 01 01 04 999 99.0 99.0 99.00 99.00 99.00 999 1021.7  14.4 999.0 999.0 99.0
95 01 01 05 999 99.0 99.0 99.00 99.00 99.00 999 1020.5  15.1 999.0 999.0 99.0
95 01 01 06 999 99.0 99.0 99.00 99.00 99.00 999 1018.9  15.6 999.0 999.0 99.0
95 01 01 07 999 99.0 99.0 99.00 99.00 99.00 999 1017.5  15.7 999.0 999.0 99.0
95 01 01 08 999 99.0 99.0 99.00 99.00 99.00 999 1016.0  15.6 999.0 999.0 99.0
95 01 01 09 999 99.0 99.0 99.00 99.00 99.00 999 1015.5  15.2 999.0 999.0 99.0
95 01 01 10 999 99.0 99.0 99.00 99.00 99.00 999 1015.3  14.4 999.0 999.0 99.0
95 01 01 11 999 99.0 99.0 99.00 99.00 99.00 999 1015.6  13.4 999.0 999.0 99.0
95 01 01 12 999 99.0 99.0 99.00 99.00 99.00 999 1015.7  12.9 999.0 999.0 99.0
95 01 01 13 999 99.0 99.0 99.00 99.00 99.00 999 1016.2  13.3 999.0 999.0 99.0
95 01 01 14 999 99.0 99.0 99.00 99.00 99.00 999 1016.2  12.9 999.0 999.0 99.0
95 01 01 16 999 99.0 99.0 99.00 99.00 99.00 999 1016.2  12.6 999.0 999.0 99.0
95 01 01 17 999 99.0 99.0 99.00 99.00 99.00 999 1015.8  12.5 999.0 999.0 99.0
95 01 01 18 999 99.0 99.0 99.00 99.00 99.00 999 1015.2  12.0 999.0 999.0 99.0
95 01 01 19 999 99.0 99.0 99.00 99.00 99.00 999 1015.1  11.9 999.0 999.0 99.0
95 01 01 20 999 99.0 99.0 99.00 99.00 99.00 999 1015.0  12.0 999.0 999.0 99.0
95 01 01 21 999 99.0 99.0 99.00 99.00 99.00 999 1014.5  12.1 999.0 999.0 99.0
95 01 01 22 999 99.0 99.0 99.00 99.00 99.00 999 1014.7  12.1 999.0 999.0 99.0
95 01 01 23 999 99.0 99.0 99.00 99.00 99.00 999 1015.0  12.1 999.0 999.0 99.0
95 01 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.9  12.5 999.0 999.0 99.0
95 01 02 01 999 99.0 99.0 99.00 99.00 99.00 999 1015.0  12.2 999.0 999.0 99.0
95 01 02 02 999 99.0 99.0 99.00 99.00 99.00 999 1015.1  12.5 999.0 999.0 99.0
95 01 02 03 999 99.0 99.0 99.00 99.00 99.00 999 1014.4  12.6 999.0 999.0 99.0
95 01 02 04 999 99.0 99.0 99.00 99.00 99.00 999 1013.6  12.1 999.0 999.0 99.0
95 01 02 05 999 99.0 99.0 99.00 99.00 99.00 999 1012.8  12.1 999.0 999.0 99.0
95 01 02 06 999 99.0 99.0 99.00 99.00 99.00 999 1012.3  12.1 999.0 999.0 99.0
95 01 02 07 999 99.0 99.0 99.00 99.00 99.00 999 1011.3  12.1 999.0 999.0 99.0
95 01 02 08 999 99.0 99.0 99.00 99.00 99.00 999 1011.2  12.0 999.0 999.0 99.0
95 01 02 09 999 99.0 99.0 99.00 99.00 99.00 999 1010.4  11.3 999.0 999.0 99.0
95 01 02 10 999 99.0 99.0 99.00 99.00 99.00 999 1009.8  11.3 999.0 999.0 99.0
95 01 02 11 999 99.0 99.0 99.00 99.00 99.00 999 1010.2  11.3 999.0 999.0 99.0
95 01 02 12 999 99.0 99.0 99.00 99.00 99.00 999 1011.1  10.6 999.0 999.0 99.0
95 01 02 13 999 99.0 99.0 99.00 99.00 99.00 999 1012.6  10.9 999.0 999.0 99.0
95 01 02 14 999 99.0 99.0 99.00 99.00 99.00 999 1013.5  10.6 999.0 999.0 99.0
95 01 02 15 999 99.0 99.0 99.00 99.00 99.00 999 1015.1  09.0 999.0 999.0 99.0
95 01 02 16 999 99.0 99.0 99.00 99.00 99.00 999 1015.7  08.3 999.0 999.0 99.0
95 01 02 17 999 99.0 99.0 99.00 99.00 99.00 999 1015.6  07.9 999.0 999.0 99.0
