YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 02 03 02 00  43  7.3  8.7  2.07 10.00  6.22 999 1034.0   2.1   4.3  -2.6 99.0 99.00
2005 02 03 03 00  52  7.1  8.6  2.13  7.69  6.25 999 1033.5   2.3   4.3  -2.4 99.0 99.00
2005 02 03 04 00  50  7.4  8.8  2.22 11.11  6.43 999 1032.8   2.4   4.3  -2.9 99.0 99.00
2005 02 03 05 00  52  7.4  8.6  2.57 11.11  6.97 999 1031.9   2.4   4.3  -2.4 99.0 99.00
2005 02 03 06 00  63  7.4  9.1  2.27 11.11  6.54 999 1031.3   2.7   4.3  -1.4 99.0 99.00
2005 02 03 07 00  62  6.4  7.5  2.36 11.11  6.57 999 1031.3   2.8   4.3  -1.3 99.0 99.00
2005 02 03 08 00  59  6.3  7.2  2.31 10.00  6.64 999 1030.4   2.8   4.3  -3.0 99.0 99.00
2005 02 03 09 00  67  6.9  8.3  2.48 11.11  6.89 999 1029.8   2.8   4.3  -4.4 99.0 99.00
2005 02 03 10 00  85  7.8  9.2  2.90 11.11  7.60 999 1029.5   2.5   4.3  -2.9 99.0 99.00
2005 02 03 11 00  90  7.3  8.8  2.94 11.11  7.34 999 1028.9   2.1   4.3  -1.2 99.0 99.00
2005 02 03 12 00  81  5.7  7.3  3.46 11.11  8.09 999 1029.5   2.0   4.3  -0.4 99.0 99.00
2005 02 03 13 00  68  4.5  5.9  3.28 12.50  8.11 999 1029.9   2.0   4.3  -0.3 99.0 99.00
2005 02 03 14 00  74  5.0  6.2  3.46 11.11  8.47 999 1029.7   2.3   4.3   0.0 99.0 99.00
2005 02 03 15 00  63  5.5  6.9  3.00 12.50  7.97 999 1028.8   2.4   4.3  -0.3 99.0 99.00
2005 02 03 16 00  71  5.5  6.7  2.82 12.50  7.75 999 1028.4   2.5   4.3   0.0 99.0 99.00
2005 02 03 17 00  49  5.0  6.0  2.71 12.50  7.56 999 1027.9   2.5   4.3   1.0 99.0 99.00
2005 02 03 18 00  59  5.8  6.9  2.90 12.50  8.09 999 1026.7   2.4   4.3   1.7 99.0 99.00
2005 02 03 19 00  63  6.6  7.8  2.98 12.50  7.84 999 1025.8   2.3   4.3   1.6 99.0 99.00
2005 02 03 20 00  56  6.9  8.6  3.00 12.50  7.96 999 1025.8   2.1   4.3   1.4 99.0 99.00
2005 02 03 21 00  40  7.0  8.4  3.30 12.50  8.40 999 1025.3   2.1   4.3   0.9 99.0 99.00
2005 02 03 22 00  56  7.8  9.4  3.55 12.50  8.66 999 1025.5   2.1   4.3   1.6 99.0 99.00
2005 02 03 23 00  57  7.4  9.0  3.79 12.50  8.87 999 1025.3   2.4   4.3   1.8 99.0 99.00
2005 02 04 00 00  58  8.0  9.8  3.55 11.11  8.24 999 1025.4   2.4   4.3   1.3 99.0 99.00
2005 02 04 01 00  69  8.0  9.7  3.95 12.50  8.61 999 1025.3   2.4   4.3   1.3 99.0 99.00
2005 02 04 02 00  63  7.6  9.4  3.97 12.50  8.46 999 1025.0   2.4   4.3   1.5 99.0 99.00
2005 02 04 03 00  67  8.7 10.1  3.58 12.50  8.10 999 1024.3   2.4   4.3   1.8 99.0 99.00
2005 02 04 04 00  76  8.3 10.3  3.06 12.50  7.28 999 1024.1   2.4   4.3   2.0 99.0 99.00
2005 02 04 05 00  74  7.2  8.8  3.34 12.50  7.60 999 1024.2   2.4   4.3   1.6 99.0 99.00
2005 02 04 06 00  62  6.0  7.6  3.22 12.50  7.80 999 1023.9   2.3   4.3   1.7 99.0 99.00
2005 02 04 07 00  56  6.1  7.5  3.14 12.50  7.95 999 1023.9   2.1   4.3   1.4 99.0 99.00
2005 02 04 08 00  40  7.2  9.3  2.92 12.50  7.50 999 1023.5   2.4   4.3   1.5 99.0 99.00
2005 02 04 09 00  33  8.3 10.0  3.13 12.50  7.81 999 1023.4   2.4   4.3   1.1 99.0 99.00
2005 02 04 10 00  46  9.5 11.7  3.30 12.50  7.46 999 1022.9   2.2   4.3   0.7 99.0 99.00
2005 02 04 11 00  49 10.5 11.9  3.10 12.50  7.01 999 1022.8   2.1   4.3   0.1 99.0 99.00
2005 02 04 12 00  49  9.9 11.9  3.83 12.50  7.60 999 1023.1   2.2   4.3   0.1 99.0 99.00
2005 02 04 13 00  49 10.5 12.8  3.83 12.50  7.89 999 1023.6   2.1   4.3  -0.2 99.0 99.00
2005 02 04 14 00  50  9.5 11.8  3.83 14.29  7.99 999 1024.0   2.1   4.3  -0.3 99.0 99.00
2005 02 04 15 00  34  9.7 11.6  3.38 12.50  7.42 999 1024.2   2.4   4.0   0.0 99.0 99.00
2005 02 04 16 00  47 10.4 12.0  3.56 14.29  7.10 999 1024.0   2.2   4.0  -0.4 99.0 99.00
2005 02 04 17 00  40  9.9 12.2  3.35 12.50  7.12 999 1023.4   1.9   4.0   0.3 99.0 99.00
2005 02 04 18 00  32  9.7 11.6  3.85 14.29  7.61 999 1023.1   1.6   4.0   0.1 99.0 99.00
2005 02 04 19 00  27  8.9 10.7  3.19 14.29  7.23 999 1022.7   1.5   4.1  -0.4 99.0 99.00
2005 02 04 20 00  27  9.1 11.5  3.19 14.29  7.08 999 1022.2   1.2   4.0  -1.1 99.0 99.00
2005 02 04 21 00  33  9.2 10.7  3.57 12.50  7.49 999 1022.2   1.5   4.3  -0.8 99.0 99.00
2005 02 04 22 00  40  8.3 10.2  3.16 12.50  6.94 999 1022.6   1.9   4.3   0.0 99.0 99.00
2005 02 04 23 00  40  9.2 11.0  3.88 12.50  7.96 999 1022.6   2.0   4.3   0.3 99.0 99.00
2005 02 05 00 00  44  9.4 11.3  3.40 12.50  7.27 999 1023.3   2.5   4.3   0.8 99.0 99.00
2005 02 05 01 00  37  8.9 10.6  3.64 12.50  7.49 999 1022.9   2.8   4.3   1.3 99.0 99.00
2005 02 05 02 00  37  8.7 10.9  3.58 12.50  7.48 999 1023.3   3.4   4.3   1.4 99.0 99.00
2005 02 05 03 00  30  9.2 10.8  3.54 12.50  7.47 999 1023.2   3.4   4.3   1.1 99.0 99.00
2005 02 05 04 00  29  9.2 11.4  3.13 12.50  6.95 999 1022.7   3.3   4.3   1.6 99.0 99.00
2005 02 05 05 00  17  9.4 11.3  3.31 14.29  7.16 999 1022.9   3.2   4.3   0.6 99.0 99.00
2005 02 05 06 00  21  9.3 11.1  3.22 12.50  7.39 999 1022.8   3.1   4.3   0.2 99.0 99.00
2005 02 05 07 00  19  9.2 10.8  3.01 12.50  6.98 999 1022.5   2.9   4.3   0.2 99.0 99.00
2005 02 05 08 00  17  8.9 10.2  3.11 12.50  6.89 999 1022.5   2.8   4.3   0.3 99.0 99.00
2005 02 05 09 00  13  9.1 10.7  2.99 12.50  7.02 999 1022.6   2.8   4.3  -0.2 99.0 99.00
2005 02 05 10 00   7  8.4 10.1  3.15 12.50  7.27 999 1023.4   2.8   4.3  -0.1 99.0 99.00
2005 02 05 11 00 360 10.0 11.8  2.93 11.11  6.83 999 1023.6   2.8   4.3  -0.2 99.0 99.00
2005 02 05 12 00   4 10.1 12.1  3.06 12.50  6.66 999 1024.1   3.5   4.3  -0.4 99.0 99.00
2005 02 05 13 00   4 10.3 12.4  3.19 12.50  6.95 999 1025.2   3.8   4.3  -1.2 99.0 99.00
2005 02 05 14 00   6 10.3 12.3  2.97 11.11  6.62 999 1025.6   3.9   4.3  -3.5 99.0 99.00
2005 02 05 15 00   7 10.1 12.3  3.27 12.50  7.20 999 1025.7   3.9   4.3  -5.1 99.0 99.00
2005 02 05 16 00  10 10.8 12.9  2.97 12.50  6.83 999 1025.8   4.0   4.3  -4.3 99.0 99.00
2005 02 05 17 00   5 10.7 13.5  2.81 11.11  6.25 999 1025.7   4.4   4.3  -4.8 99.0 99.00
2005 02 05 18 00  10  9.3 11.4  2.67 12.50  6.31 999 1025.7   4.7   4.3  -3.9 99.0 99.00
2005 02 05 19 00   5  5.9  7.4  2.45 12.50  6.59 999 1025.7   4.8   4.3  -2.4 99.0 99.00
2005 02 05 20 00   2  6.6  7.5  2.35 12.50  6.48 999 1025.9   4.8   4.3  -2.2 99.0 99.00
2005 02 05 21 00   7  6.4  7.5  2.25 12.50  6.88 999 1026.6   5.2   4.3  -2.6 99.0 99.00
2005 02 05 22 00  12  5.4  6.3  2.24 12.50  6.71 999 1027.0   5.2   4.3  -0.2 99.0 99.00
2005 02 05 23 00 360  4.4  5.1  2.17 11.11  6.95 999 1028.2   5.1   4.3   1.8 99.0 99.00
2005 02 06 00 00   4  6.5  7.7  1.99 11.11  6.95 999 1028.8   5.4   4.3   1.7 99.0 99.00
2005 02 06 01 00  19  7.3  8.7  1.92 11.11  6.76 999 1029.1   5.8   4.3   0.8 99.0 99.00
2005 02 06 02 00  21  6.3  7.4  2.05 11.11  6.65 999 1029.7   5.4   4.3   1.5 99.0 99.00
2005 02 06 03 00  23  6.6  7.7  2.10 11.11  7.28 999 1030.4   5.1   4.3   1.3 99.0 99.00
2005 02 06 04 00  26  6.7  8.0  2.18 10.00  7.09 999 1031.4   4.9   4.3   1.0 99.0 99.00
2005 02 06 05 00  28  6.8  7.8  2.08 11.11  6.86 999 1032.0   4.7   4.3   0.8 99.0 99.00
2005 02 06 06 00  21  6.5  8.0  2.06 10.00  6.85 999 1032.4   4.4   4.3   0.8 99.0 99.00
2005 02 06 07 00  18  6.9  8.3  1.80 11.11  6.19 999 1032.8   4.3   4.3   0.9 99.0 99.00
2005 02 06 08 00  11  8.0  9.4  2.01 11.11  6.33 999 1033.2   4.0   4.3   0.4 99.0 99.00
2005 02 06 09 00  12  8.9 10.5  1.87 11.11  5.80 999 1033.5   3.7   4.3  -0.4 99.0 99.00
2005 02 06 10 00  22 10.0 12.2  1.84 11.11  5.21 999 1034.3   3.5   4.3  -0.3 99.0 99.00
2005 02 06 11 00  34  9.9 11.9  1.97 11.11  5.25 999 1035.0   3.2   4.3  -0.7 99.0 99.00
2005 02 06 12 00  37 10.3 11.9  2.05 11.11  5.25 999 1035.1   2.8   4.3  -1.4 99.0 99.00
2005 02 06 13 00  44  9.6 11.5  2.31 10.00  5.63 999 1035.9   2.8   4.3  -2.2 99.0 99.00
2005 02 06 14 00  34  9.5 10.9  2.40 10.00  5.65 999 1036.6   2.7   4.3  -3.2 99.0 99.00
2005 02 06 15 00  48  9.4 10.9  2.78 11.11  6.45 999 1036.6   2.5   4.3  -4.0 99.0 99.00
2005 02 06 16 00  40  8.2  9.7  2.57  9.09  6.06 999 1036.6   2.7   4.3  -3.5 99.0 99.00
2005 02 06 17 00  23  8.7  9.8  2.72  9.09  6.37 999 1036.4   2.5   4.3  -3.6 99.0 99.00
2005 02 06 18 00  23  8.8 10.1  2.54 10.00  6.18 999 1036.3   2.4   4.3  -3.6 99.0 99.00
2005 02 06 19 00  34  8.5 10.0  2.52 11.11  6.15 999 1035.5   2.3   4.3  -3.8 99.0 99.00
2005 02 06 20 00  47  8.0  9.4  2.28  8.33  5.76 999 1035.1   2.7   4.3  -3.6 99.0 99.00
2005 02 06 21 00  40  7.4  8.6  2.31  7.69  5.79 999 1035.9   2.8   4.3  -3.0 99.0 99.00
2005 02 06 22 00  51  8.4  9.6  2.12  8.33  5.81 999 1035.3   2.9   4.3  -1.2 99.0 99.00
2005 02 06 23 00  40  7.0  7.9  2.19  6.67  5.80 999 1035.8   3.0   4.3   0.0 99.0 99.00
2005 02 07 00 00  45  7.1  8.8  2.08 11.11  5.87 999 1035.9   3.2   4.3  -0.2 99.0 99.00
2005 02 07 01 00  47  7.1  8.6  2.06 12.50  5.92 999 1035.2   3.2   4.0  -0.8 99.0 99.00
2005 02 07 02 00  55  6.8  7.9  2.51 11.11  6.65 999 1034.9   3.2   4.0  -0.6 99.0 99.00
2005 02 07 03 00  54  5.9  6.8  2.35 11.11  6.72 999 1034.6   3.3   4.0   0.0 99.0 99.00
2005 02 07 04 00  47  4.6  5.5  2.51 10.00  6.99 999 1033.8   3.3   4.0  -0.1 99.0 99.00
2005 02 07 05 00  56  4.4  5.3  2.56 10.00  7.22 999 1033.3   3.4   4.0  -0.1 99.0 99.00
2005 02 07 06 00  69  4.2  5.1  2.53 11.11  7.36 999 1032.6   3.2   4.0   0.0 99.0 99.00
2005 02 07 07 00  42  3.6  4.3  2.16 11.11  6.88 999 1032.1   3.2   4.0   0.4 99.0 99.00
2005 02 07 08 00  31  3.8  4.6  2.11 12.50  7.02 999 1031.7   3.2   4.0   0.5 99.0 99.00
2005 02 07 09 00  51  4.5  5.3  1.99 11.11  6.84 999 1030.5   3.1   4.0   0.8 99.0 99.00
2005 02 07 10 00  35  3.9  4.6  2.00 10.00  6.88 999 1030.5   3.1   4.0   1.1 99.0 99.00
2005 02 07 11 00  50  4.0  4.6  2.09 12.50  7.36 999 1030.3   3.0   4.0   1.1 99.0 99.00
2005 02 07 12 00  31  3.1  3.7  1.93 11.11  7.16 999 1030.4   3.0   4.0   1.0 99.0 99.00
2005 02 07 13 00  23  2.5  3.2  1.88 11.11  7.14 999 1030.2   3.1   4.0  -0.3 99.0 99.00
2005 02 07 14 00  58  2.3  3.1  2.20 12.50  7.79 999 1029.3   3.2   4.0   0.1 99.0 99.00
2005 02 07 15 00  11  1.7  2.1  2.07 11.11  7.89 999 1029.4   3.3   4.0  -1.0 99.0 99.00
2005 02 07 16 00  26  1.7  2.3  2.40 11.11  8.38 999 1028.7   3.4   4.0  -1.0 99.0 99.00
2005 02 07 17 00  64  1.5  2.2  2.24 11.11  8.25 999 1027.5   3.6   4.3  -2.3 99.0 99.00
2005 02 07 18 00  96  1.1  2.1  2.20 11.11  8.07 999 1026.8   3.6   4.3  -1.1 99.0 99.00
2005 02 07 19 00 143  2.2  3.0  1.96 12.50  8.20 999 1025.8   3.6   4.4   0.0 99.0 99.00
2005 02 07 20 00 249  1.7  2.5  1.91 12.50  8.19 999 1025.7   4.0   4.4  -1.0 99.0 99.00
2005 02 07 21 00 180  1.5  2.0  1.89 12.50  8.07 999 1025.0   3.9   4.4   1.2 99.0 99.00
2005 02 07 22 00 162  2.9  3.6  1.88 12.50  7.91 999 1024.4   3.9   4.4   2.6 99.0 99.00
2005 02 07 23 00 196  2.1  2.5  1.59 12.50  7.32 999 1024.3   3.9   4.3   2.9 99.0 99.00
2005 02 08 00 00 206  2.7  3.1  1.73 12.50  7.59 999 1024.3   4.0   4.3   3.3 99.0 99.00
2005 02 08 01 00 180  4.1  5.0  1.75 11.11  7.78 999 1023.5   4.0   4.3   3.4 99.0 99.00
2005 02 08 02 00 176  4.6  5.3  1.77 11.11  8.04 999 1022.6   4.3   4.0   3.6 99.0 99.00
2005 02 08 03 00 180  4.3  5.0  1.76 11.11  8.10 999 1021.9   4.3   4.0   3.4 99.0 99.00
2005 02 08 04 00 217  3.7  4.4  1.78 11.11  8.06 999 1022.1   4.4   4.3   3.5 99.0 99.00
2005 02 08 05 00 180  4.3  5.0  1.91 11.11  8.27 999 1021.1   4.4   4.0   3.7 99.0 99.00
2005 02 08 06 00 192  3.9  4.5  1.94 11.11  8.37 999 1020.6   4.4   4.0   3.3 99.0 99.00
2005 02 08 07 00 204  4.4  5.4  1.80 10.00  8.29 999 1020.6   4.8   4.0   2.8 99.0 99.00
2005 02 08 08 00 194  3.9  4.5  1.58 10.00  7.68 999 1019.7   4.8   4.0   2.3 99.0 99.00
2005 02 08 09 00 192  4.5  5.3  1.71 10.00  7.59 999 1019.5   4.8   4.0   2.3 99.0 99.00
2005 02 08 10 00 201  4.4  5.0  1.55 10.00  7.21 999 1019.4   5.0   4.0   2.3 99.0 99.00
2005 02 08 11 00 195  5.1  5.8  1.49 12.50  7.01 999 1018.8   5.1   4.0   2.0 99.0 99.00
2005 02 08 12 00 208  4.2  4.6  1.36 11.11  6.89 999 1018.3   4.9   4.0   1.8 99.0 99.00
2005 02 08 13 00 200  3.7  4.2  1.44 11.11  6.80 999 1018.0   4.8   4.0   1.8 99.0 99.00
2005 02 08 14 00 205  4.4  5.1  1.44 10.00  6.89 999 1018.0   4.8   4.0   1.4 99.0 99.00
2005 02 08 15 00 218  4.1  4.9  1.55 11.11  7.31 999 1018.1   4.8   4.0   0.7 99.0 99.00
2005 02 08 16 00 229  4.0  4.9  1.63 10.00  7.34 999 1017.9   4.8   4.0   1.3 99.0 99.00
2005 02 08 17 00 215  2.8  3.7  1.37 10.00  6.61 999 1017.1   4.8   4.0   1.5 99.0 99.00
2005 02 08 18 00 216  3.2  4.0  1.72 10.00  7.54 999 1016.4   4.8   4.0   1.7 99.0 99.00
2005 02 08 19 00 223  2.5  3.6  1.63 11.11  7.42 999 1015.7   4.8   4.3   0.6 99.0 99.00
2005 02 08 20 00  37  0.3  1.0  1.67 10.00  7.45 999 1015.0   4.7   4.3   1.6 99.0 99.00
2005 02 08 21 00 180  5.4  6.6  1.59 11.11  7.30 999 1015.5   4.7   4.3   2.8 99.0 99.00
2005 02 08 22 00 225  2.6  3.4  1.49 10.00  6.98 999 1015.2   4.8   4.3   2.2 99.0 99.00
2005 02 08 23 00 194  3.2  3.9  1.43 10.00  6.85 999 1015.0   4.7   4.3   2.9 99.0 99.00
2005 02 09 00 00 177  3.1  4.0  1.42 11.11  6.72 999 1014.2   4.7   4.3   3.2 99.0 99.00
2005 02 09 01 00 204  4.0  4.6  1.23 11.11  6.43 999 1014.2   4.8   4.3   2.9 99.0 99.00
2005 02 09 02 00 212  3.4  3.9  1.14 10.00  6.17 999 1013.9   4.8   4.0   2.9 99.0 99.00
2005 02 09 03 00 220  4.0  5.4  1.27 11.11  6.66 999 1013.2   4.8   4.0   2.4 99.0 99.00
2005 02 09 04 00 223  4.5  5.2  1.18 11.11  6.14 999 1012.5   5.1   4.0   1.6 99.0 99.00
2005 02 09 05 00 240  4.4  5.1  1.30 10.00  6.06 999 1012.0   4.8   4.0   2.5 99.0 99.00
2005 02 09 06 00 266  4.7  5.9  1.40 10.00  6.39 999 1011.9   4.7   4.0   3.0 99.0 99.00
2005 02 09 07 00 291  4.9  6.2  1.60 10.00  6.15 999 1011.9   4.4   4.0   2.9 99.0 99.00
2005 02 09 08 00 320  5.0  6.0  1.54 10.00  6.60 999 1011.7   4.1   4.0   3.0 99.0 99.00
2005 02 09 09 00 308  4.5  5.5  1.53  9.09  6.65 999 1011.7   3.6   4.0   2.2 99.0 99.00
2005 02 09 10 00 313  4.2  5.2  1.44 11.11  6.78 999 1011.9   3.6   4.3   2.2 99.0 99.00
2005 02 09 11 00 281  5.3  6.5  1.30 11.11  6.76 999 1012.6   4.0   4.3   3.0 99.0 99.00
2005 02 09 12 00 301  4.9  5.9  1.21 11.11  6.09 999 1012.5   4.0   4.3   3.4 99.0 99.00
2005 02 09 13 00 304  4.7  5.6  1.15 11.11  5.51 999 1012.7   4.1   4.0   1.0 99.0 99.00
2005 02 09 14 00 318  3.6  4.7  1.05 10.00  5.84 999 1012.6   4.3   4.0   0.5 99.0 99.00
2005 02 09 15 00 279  3.8  4.8  1.07 10.00  5.88 999 1013.1   4.7   4.0   0.2 99.0 99.00
2005 02 09 16 00 294  3.5  4.2  0.86  9.09  5.55 999 1012.7   4.8   4.1   0.2 99.0 99.00
2005 02 09 17 00 305  3.3  3.8  1.03 10.00  6.43 999 1011.9   4.7   4.3   0.3 99.0 99.00
2005 02 09 18 00 300  3.8  4.5  1.02 10.00  6.80 999 1011.7   4.7   4.3   2.1 99.0 99.00
2005 02 09 19 00 281  3.1  3.9  1.09  9.09  7.15 999 1011.8   4.7   4.3   1.9 99.0 99.00
2005 02 09 20 00 290  3.3  3.7  1.11  9.09  7.25 999 1011.9   5.1   4.3   1.0 99.0 99.00
2005 02 09 21 00 280  2.3  2.9  1.17 10.00  7.56 999 1012.6   4.8   4.3   3.3 99.0 99.00
2005 02 09 22 00 224  1.5  1.9  1.11 10.00  7.44 999 1012.6   4.8   4.3   3.9 99.0 99.00
2005 02 09 23 00 208  2.7  3.2  0.99 10.00  7.04 999 1012.6   4.7   4.3   4.3 99.0 99.00
2005 02 10 00 00 229  2.2  2.4  0.96 10.00  6.91 999 1012.7   4.7   4.3   4.5 99.0 99.00
2005 02 10 01 00 177  0.9  1.1  0.86 11.11  6.70 999 1012.4   4.6   4.3   4.4 99.0 99.00
2005 02 10 02 00  97  0.9  1.3  0.83 10.00  6.25 999 1011.9   4.4   4.0   4.2 99.0 99.00
2005 02 10 03 00 142  2.0  2.2  0.77 10.00  6.60 999 1011.7   4.4   4.0   4.2 99.0 99.00
2005 02 10 04 00 164  2.1  2.3  0.78 10.00  6.86 999 1011.2   4.4   4.0   4.2 99.0 99.00
2005 02 10 05 00  79  2.8  3.4  0.77 10.00  7.21 999 1010.2   4.3   4.0   4.1 99.0 99.00
2005 02 10 06 00  77  2.4  2.7  0.80 10.00  7.49 999 1009.6   4.3   4.0   4.1 99.0 99.00
2005 02 10 07 00  96  3.6  4.6  0.82  9.09  7.72 999 1008.8   4.3   4.0   4.1 99.0 99.00
2005 02 10 08 00 109  5.2  5.9  0.78  9.09  7.56 999 1008.2   4.3   4.0   4.1 99.0 99.00
2005 02 10 09 00 128  5.6  6.5  0.89  9.09  7.71 999 1008.1   4.3   4.0   4.1 99.0 99.00
2005 02 10 10 00  93  8.0  9.6  0.92 10.00  5.97 999 1006.5   4.0   4.0   3.9 99.0 99.00
2005 02 10 11 00  92  8.6 10.6  0.98  9.09  4.73 999 1006.2   4.0   4.2   3.8 99.0 99.00
2005 02 10 12 00  86  7.9  9.3  1.20 10.00  4.38 999 1005.5   4.0   4.0   3.8 99.0 99.00
2005 02 10 13 00  93  8.0  9.3  1.31  4.17  4.21 999 1005.3   3.9   4.0   3.7 99.0 99.00
2005 02 10 14 00  82 11.6 14.3  1.53  4.55  4.35 999 1003.1   3.9   4.0   3.8 99.0 99.00
2005 02 10 15 00  78 13.7 16.8  1.84  4.76  4.45 999 1000.9   3.6   4.2   3.5 99.0 99.00
2005 02 10 16 00  77 13.6 16.6  2.07  5.56  4.67 999  998.8   3.5   4.2   3.4 99.0 99.00
2005 02 10 17 00  79 12.8 16.2  2.32  5.88  4.85 999  996.9   3.5   4.1 999.0 99.0 99.00
2005 02 10 18 00  76 13.8 16.8  2.80  6.67  5.29 999  994.5   3.6   4.3 999.0 99.0 99.00
2005 02 10 19 00  72 14.6 18.1  2.99  6.67  5.55 999  992.0   3.4   4.3 999.0 99.0 99.00
2005 02 10 20 00  61 14.8 18.5  3.08  7.14  5.52 999  990.5   3.1   4.3 999.0 99.0 99.00
2005 02 10 21 00  56 14.6 17.8  3.64  7.14  5.95 999  988.6   3.1   4.3 999.0 99.0 99.00
2005 02 10 22 00  54 11.7 14.5  3.48  7.69  6.01 999  988.3   3.4   4.3 999.0 99.0 99.00
2005 02 10 23 00  47 10.0 13.2  3.66  7.69  6.15 999  987.2   4.0   4.3 999.0 99.0 99.00
2005 02 11 00 00  50 10.1 12.1  3.27  8.33  6.01 999  986.2   4.2   4.3 999.0 99.0 99.00
2005 02 11 01 00  33 12.2 14.3  3.58  7.69  6.10 999  984.9   3.5   4.3 999.0 99.0 99.00
2005 02 11 02 00  11 14.5 17.6  3.64  7.69  6.19 999  984.2   2.9   4.3 999.0 99.0 99.00
2005 02 11 03 00 360 15.5 18.2  4.35  8.33  6.61 999  984.0   1.3   4.3 999.0 99.0 99.00
2005 02 11 04 00 356 16.1 20.3  4.00  7.69  6.27 999  983.6   0.1   4.3 999.0 99.0 99.00
2005 02 11 05 00 335 13.3 15.4  3.89  7.69  6.30 999  985.7  -0.7   4.3 999.0 99.0 99.00
2005 02 11 06 00 323 13.1 16.1  3.60  7.69  6.06 999  986.2  -1.3   4.3 999.0 99.0 99.00
2005 02 11 07 00 317 12.6 15.2  3.73  8.33  6.06 999  987.1  -1.3   4.3 999.0 99.0 99.00
2005 02 11 08 00 309 12.9 15.8  3.89  8.33  6.14 999  987.6  -1.3   4.3 999.0 99.0 99.00
2005 02 11 09 00 313 12.5 14.8  3.72  8.33  6.08 999  988.4  -1.4   4.3 999.0 99.0 99.00
2005 02 11 10 00 314 13.1 15.8  3.58  6.25  5.87 999  988.8  -1.6   4.3 999.0 99.0 99.00
2005 02 11 11 00 315 15.0 17.4  3.25  6.25  5.69 999  989.0  -1.9   4.3 999.0 99.0 99.00
2005 02 11 12 00 308 14.3 17.3  3.56  6.67  5.78 999  989.6  -2.3   4.3 999.0 99.0 99.00
2005 02 11 13 00 309 14.4 17.8  3.49  7.14  5.84 999  990.4  -2.7   4.2 999.0 99.0 99.00
2005 02 11 14 00 315 14.2 18.1  3.61  7.14  5.94 999  990.6  -2.9   4.0 999.0 99.0 99.00
2005 02 11 15 00 313 13.8 17.0  3.38  7.14  5.89 999  990.5  -2.8   4.0 999.0 99.0 99.00
2005 02 11 16 00 309 13.5 17.1  2.93  6.67  5.59 999  990.1  -2.8   4.0 999.0 99.0 99.00
2005 02 11 17 00 305 13.0 16.6  2.92  6.67  5.52 999  989.5  -2.5   4.0 999.0 99.0 99.00
2005 02 11 18 00 293 12.9 15.3  2.86  6.25  5.44 999  989.6  -3.0   4.0 999.0 99.0 99.00
2005 02 11 19 00 304 13.0 15.3  2.97  6.67  5.71 999  989.7  -2.4   4.0 999.0 99.0 99.00
2005 02 11 20 00 303 12.5 15.7  2.65  6.25  5.41 999  989.9  -2.0   4.0 999.0 99.0 99.00
2005 02 11 21 00 309 13.8 17.9  3.03  6.67  5.68 999  990.6  -1.5   4.0 999.0 99.0 99.00
2005 02 11 22 00 312 12.4 15.5  2.76  7.14  5.36 999  991.9  -1.6   4.0 999.0 99.0 99.00
2005 02 11 23 00 308 13.4 17.3  2.71  6.67  5.35 999  992.6  -1.3   4.0 999.0 99.0 99.00
2005 02 12 00 00 307 14.9 18.8  2.60  5.56  5.29 999  993.1  -0.7   4.0 999.0 99.0 99.00
2005 02 12 01 00 311 14.2 17.1  2.92  6.67  5.41 999  993.6  -0.4   4.0 999.0 99.0 99.00
2005 02 12 02 00 295 13.5 17.4  2.71  6.67  5.24 999  993.9   0.0   4.0 999.0 99.0 99.00
2005 02 12 03 00 288 14.1 18.5  2.89  6.67  5.48 999  993.8   0.3   4.0 999.0 99.0 99.00
2005 02 12 04 00 283 13.7 16.8  3.30  7.14  5.83 999  994.1   0.1   4.0 999.0 99.0 99.00
2005 02 12 05 00 285 13.8 16.9  3.06  7.14  5.65 999  994.5   0.1   4.0 999.0 99.0 99.00
2005 02 12 06 00 285 13.6 16.2  2.98  6.25  5.55 999  994.8  -0.3   4.0 999.0 99.0 99.00
2005 02 12 07 00 282 12.6 15.9  3.09  7.14  5.73 999  995.5  -0.1   3.9 999.0 99.0 99.00
2005 02 12 08 00 279 12.7 15.2  2.80  7.14  5.45 999  996.1  -0.3   3.9 999.0 99.0 99.00
2005 02 12 09 00 287 12.1 14.3  2.90  7.14  5.59 999  996.9  -0.5   3.9 999.0 99.0 99.00
2005 02 12 10 00 285 11.5 14.3  2.63  7.14  5.37 999  997.8  -0.8   3.9 999.0 99.0 99.00
2005 02 12 11 00 278 10.1 13.0  2.59  7.14  5.41 999  998.4  -0.8   3.9 999.0 99.0 99.00
2005 02 12 12 00 270 10.3 12.6  2.22  6.67  5.17 999  999.3  -0.8   3.9 999.0 99.0 99.00
2005 02 12 13 00 273  9.8 11.5  2.09  6.67  4.97 999 1000.0  -0.6   3.9 999.0 99.0 99.00
2005 02 12 14 00 278 10.1 11.9  2.09  6.67  5.00 999 1000.2  -0.7   3.9 999.0 99.0 99.00
2005 02 12 15 00 285  9.7 12.0  2.04  6.67  5.06 999 1000.1  -0.8   3.9 999.0 99.0 99.00
2005 02 12 16 00 282  7.4  9.3  2.00  6.67  5.10 999 1000.2  -1.0   3.9 999.0 99.0 99.00
