YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 01 02 07 339  5.3  6.9  1.18  4.76  4.29 999 1024.3   0.8   6.7  -5.4 99.0 99.00
2004 01 02 08 343  3.4  5.1  1.01  4.76  4.23 999 1024.9   0.7   6.7 999.0 99.0 99.00
2004 01 02 09 338  2.1  3.2  0.88  4.35  4.16 999 1024.4   0.6   6.7  -5.9 99.0 99.00
2004 01 02 10 360  1.5  4.0  0.79  4.17  4.08 999 1024.1   0.6   6.8  -5.2 99.0 99.00
2004 01 02 11  45  1.9  3.1  0.71  4.17  4.09 999 1023.7   0.8   6.8  -5.2 99.0 99.00
2004 01 02 12  57  2.7  3.8  0.61  3.70  4.02 999 1023.8   1.0   6.7  -4.5 99.0 99.00
2004 01 02 13  76  3.1  4.5  0.57  3.57  4.10 999 1024.1   0.9   6.7  -5.1 99.0 99.00
2004 01 02 14  91  2.4  3.5  0.54  8.33  4.29 999 1025.0   1.3   6.7  -5.1 99.0 99.00
2004 01 02 15  89  2.6  3.3  0.51  7.69  4.26 999 1025.2   1.5   6.7  -4.4 99.0 99.00
2004 01 02 16 109  3.0  4.7  0.49  8.33  4.43 999 1024.2   0.7   6.7  -3.5 99.0 99.00
2004 01 02 17 122  4.7  6.1  0.49  7.69  4.55 999 1022.6   0.2   6.7  -1.1 99.0 99.00
2004 01 02 18 119  4.7  5.7  0.47  7.69  4.56 999 1021.9   0.9   6.7  -1.2 99.0 99.00
2004 01 02 19 217  6.1  7.1  0.48  7.14  4.58 999 1022.1   1.8   6.7  -0.4 99.0 99.00
2004 01 02 20 236  5.9  7.1  0.46  7.69  4.06 999 1022.3   1.7   6.7  -0.6 99.0 99.00
2004 01 02 21 258  3.3  4.3  0.52  7.14  3.70 999 1022.3   2.0   6.7  -0.5 99.0 99.00
2004 01 02 22 241  0.5  1.4  0.51  8.33  4.02 999 1022.1   2.0   6.7  -0.8 99.0 99.00
2004 01 02 23 121  2.0  2.9  0.50  7.14  3.92 999 1021.5   2.2   6.7  -0.1 99.0 99.00
2004 01 03 00 135  3.5  4.4  0.46 11.11  4.20 999 1021.9   2.5   6.7   0.6 99.0 99.00
2004 01 03 01 140  4.8  5.5  0.48  8.33  4.28 999 1021.5   2.8   6.7   1.5 99.0 99.00
2004 01 03 02 127  4.4  5.4  0.49  3.33  4.04 999 1021.9   3.2   6.7   2.0 99.0 99.00
2004 01 03 03 145  5.2  6.0  0.61  4.35  3.96 999 1021.9   3.3   6.7   2.3 99.0 99.00
2004 01 03 04 146  4.2  5.2  0.67  4.35  3.88 999 1021.9   3.8   6.7   2.2 99.0 99.00
2004 01 03 05 166  3.8  4.4  0.71  4.35  4.08 999 1022.0   3.9   6.7   2.4 99.0 99.00
2004 01 03 06 127  3.7  4.6  0.76  4.55  4.11 999 1021.3   4.0   6.7   2.7 99.0 99.00
2004 01 03 07 131  4.7  5.9  0.66  4.35  4.05 999 1021.1   4.7   6.7   3.2 99.0 99.00
2004 01 03 08 131  5.2  6.0  0.66  4.55  4.02 999 1020.8   5.0   6.7   2.9 99.0 99.00
2004 01 03 09 136  6.9  7.9  0.67  4.55  3.87 999 1019.5   5.2   6.7   3.3 99.0 99.00
2004 01 03 10 139  8.5 10.2  0.82  3.85  3.71 999 1018.1   5.5   6.8   3.6 99.0 99.00
2004 01 03 11 134  7.6  8.7  0.97  3.85  3.85 999 1017.9   5.6   6.7   4.1 99.0 99.00
2004 01 03 12 140  8.0  9.6  1.08  4.55  3.99 999 1017.3   5.9   6.7   4.1 99.0 99.00
2004 01 03 13 140  8.1  9.3  1.20  4.76  4.13 999 1017.3   5.9   6.7   4.9 99.0 99.00
2004 01 03 14 149  7.2  8.5  1.25  4.55  4.15 999 1017.2   6.0   6.7   5.2 99.0 99.00
2004 01 03 15 142  8.4 10.2  1.26  5.00  4.16 999 1015.9   6.4   6.7   5.3 99.0 99.00
2004 01 03 16 163  8.2  9.8  1.38  4.76  4.32 999 1014.9   6.4   6.8   5.3 99.0 99.00
2004 01 03 17 187  7.1  8.2  1.33  5.56  4.41 999 1013.3   6.7   6.8   5.7 99.0 99.00
2004 01 03 18 215  7.2  8.6 99.00 99.00 99.00 999 1012.6   6.5   6.8   5.9 99.0 99.00
2004 01 03 19 217  6.7  8.2  1.27  5.88  4.53 999 1011.9   6.4   6.8   5.5 99.0 99.00
2004 01 03 20 218  5.8  7.0  1.32  5.56  4.60 999 1011.8   6.4   6.8   5.5 99.0 99.00
2004 01 03 21 198  6.7  8.3  1.30  5.56  4.74 999 1011.0   6.5   6.7   5.5 99.0 99.00
2004 01 03 22 233  5.1  6.3  1.35  5.88  4.61 999 1011.4   6.9   6.7   5.8 99.0 99.00
2004 01 03 23 278  4.7  5.9  1.35  6.25  4.82 999 1011.8   6.4   6.7   5.7 99.0 99.00
2004 01 04 00 230  4.9  5.9  1.21  5.88  4.75 999 1011.2   6.1   6.7   5.0 99.0 99.00
2004 01 04 01 240  4.7  5.4  1.21  5.88  4.75 999 1010.8   6.0   6.7   4.9 99.0 99.00
2004 01 04 02 246  4.1  5.0  1.12  5.88  5.08 999 1011.0   5.8   6.8   4.6 99.0 99.00
2004 01 04 03 217  4.0  5.3  1.11  6.25  5.14 999 1010.2   5.8   6.8   4.4 99.0 99.00
2004 01 04 04 241  5.2  6.0  1.03  6.25  5.16 999 1010.2   5.8   6.8   4.7 99.0 99.00
2004 01 04 05 235  6.1  7.4  1.03  6.25  4.85 999 1009.6   6.0   6.9   4.9 99.0 99.00
2004 01 04 06 236  5.2  6.2  0.99  6.25  4.68 999 1009.4   6.2   6.9   5.2 99.0 99.00
2004 01 04 07 245  5.1  6.0  0.86  6.25  4.47 999 1009.4   6.3   6.8   5.3 99.0 99.00
2004 01 04 08 233  3.8  4.9  0.90  5.88  4.78 999 1008.8   6.4   6.8   5.8 99.0 99.00
2004 01 04 09 247  5.4  6.3  0.84  5.56  4.84 999 1008.9   6.7   6.8   6.1 99.0 99.00
2004 01 04 10 275  4.5  5.3  0.84  6.25  4.56 999 1008.4   6.1   6.8   5.5 99.0 99.00
2004 01 04 11 266  4.2  5.0  0.85  5.88  4.51 999 1008.1   5.8   6.8   4.7 99.0 99.00
2004 01 04 12 241  5.3  6.3  0.80  5.26  4.42 999 1008.4   5.9   6.8   4.7 99.0 99.00
2004 01 04 13 275  5.6  6.8  0.82  5.56  4.45 999 1009.5   6.0   6.8   4.5 99.0 99.00
2004 01 04 14 263  4.5  5.2  0.82  6.25  4.56 999 1010.0   6.1   6.8   4.5 99.0 99.00
2004 01 04 15 278  4.9  5.8  0.82  6.25  4.79 999 1010.5   6.4   6.8   4.7 99.0 99.00
2004 01 04 16 270  4.1  4.8  0.81  6.67  4.81 999 1010.4   6.7   6.7   4.5 99.0 99.00
2004 01 04 17 266  3.8  4.5  0.72  7.14  4.58 999 1010.3   6.7   6.8   4.4 99.0 99.00
2004 01 04 18 291  4.8  6.0  0.71  6.67  4.93 999 1011.0   6.8   6.8   3.8 99.0 99.00
2004 01 04 19 291  3.4  4.0  0.75  6.67  4.98 999 1010.3   6.8   6.8   3.2 99.0 99.00
2004 01 04 20 291  5.2  6.0  0.76  6.67  4.76 999 1011.8   6.8   6.8   3.0 99.0 99.00
2004 01 04 21 316  5.8  6.9  0.86  6.67  4.68 999 1012.2   6.8   6.8   1.0 99.0 99.00
2004 01 04 22 335  5.7  7.4  0.87  6.67  4.54 999 1012.3   6.5   6.8  -1.0 99.0 99.00
2004 01 04 23 355  4.5  5.4  0.96  6.67  4.68 999 1013.6   5.8   6.8  -1.5 99.0 99.00
2004 01 05 00 349  6.3  8.0  0.92  5.88  4.37 999 1014.3   5.2   6.8  -1.7 99.0 99.00
2004 01 05 01 358  7.3  8.9  1.03  5.88  4.12 999 1014.4   4.8   6.8  -2.4 99.0 99.00
2004 01 05 02 354  8.9 10.6  1.09  4.17  3.95 999 1015.5   4.2   6.8  -2.5 99.0 99.00
2004 01 05 03 357  8.2  9.6  1.24  4.35  4.10 999 1015.0   3.5   6.7  -2.9 99.0 99.00
2004 01 05 04 353  9.7 11.6  1.26  4.55  4.21 999 1015.6   3.2   6.7  -2.2 99.0 99.00
2004 01 05 05 360  8.3  9.7  1.37  5.00  4.26 999 1014.9   2.9   6.7  -3.3 99.0 99.00
2004 01 05 06 357  8.5 10.0  1.41  5.00  4.43 999 1014.5   2.5   6.7  -3.8 99.0 99.00
2004 01 05 07 360  7.4  9.4  1.30  5.00  4.31 999 1015.2   2.2   6.7  -4.9 99.0 99.00
2004 01 05 08   3  5.2  7.2  1.23  5.00  4.45 999 1015.8   0.9   6.7  -3.9 99.0 99.00
2004 01 05 09   5  5.0  6.4  1.17  4.76  4.43 999 1015.4   0.4   6.7 999.0 99.0 99.00
2004 01 05 10  23  3.2  4.9  1.09  5.00  4.70 999 1014.9   0.8   6.6  -3.7 99.0 99.00
2004 01 05 11 360  3.9  5.0  1.03  6.67  4.86 999 1015.6   1.4   6.7  -4.3 99.0 99.00
2004 01 05 12  21  5.9  7.2  1.03  4.55  4.57 999 1014.9   1.2   6.7  -4.3 99.0 99.00
2004 01 05 13  35  6.8  9.4  0.91  7.14  4.32 999 1015.1   1.2   6.6  -4.4 99.0 99.00
2004 01 05 14  42  6.2  8.5  0.95  7.69  4.29 999 1015.7   1.4   6.6  -4.9 99.0 99.00
2004 01 05 15  58  6.8  8.7  0.92  4.00  4.10 999 1015.0   1.5   6.6  -4.2 99.0 99.00
2004 01 05 16  56  6.9  8.5  0.95  3.85  4.03 999 1014.5   1.7   6.6  -3.2 99.0 99.00
2004 01 05 17  61  7.1  9.4  0.93  3.57  3.96 999 1014.0   1.4   6.6  -4.1 99.0 99.00
2004 01 05 18  60  8.0 11.2  1.04  4.00  4.02 999 1012.6   1.2   6.6  -3.5 99.0 99.00
2004 01 05 19  63  8.1  9.8  1.10  4.17  4.10 999 1012.3   0.7   6.6  -3.1 99.0 99.00
2004 01 05 20  65  8.1  9.9  1.24  4.55  4.18 999 1012.6   1.0   6.6  -3.6 99.0 99.00
2004 01 05 21  64  8.4  9.8  1.26  4.76  4.33 999 1011.9   0.6   6.6  -2.7 99.0 99.00
2004 01 05 22  61  8.6 10.5  1.37  4.76  4.32 999 1011.2   0.8   6.5  -2.2 99.0 99.00
2004 01 05 23  61  7.7  9.6  1.38  5.00  4.47 999 1011.5   0.9   6.5  -2.9 99.0 99.00
2004 01 06 00  73  6.8  7.9  1.25  5.26  4.38 999 1011.0   1.3   6.5  -2.8 99.0 99.00
2004 01 06 01  68  6.9  8.5  1.22  5.26  4.38 999 1010.4   1.2   6.5  -2.1 99.0 99.00
2004 01 06 02  65  7.2  8.7  1.23  5.00  4.28 999 1009.4   1.3   6.5  -1.1 99.0 99.00
2004 01 06 03  75  5.8  7.2  1.17  5.00  4.39 999 1009.3   1.4   6.5  -1.1 99.0 99.00
2004 01 06 04  55  5.2  6.9  1.12  5.00  4.43 999 1008.8   1.7   6.5  -0.9 99.0 99.00
2004 01 06 05  55  3.4  5.2  1.10  4.76  4.52 999 1008.0   1.9   6.5  -1.0 99.0 99.00
2004 01 06 06  64  3.2  4.4  1.08  8.33  4.81 999 1007.2   1.8   6.5  -0.8 99.0 99.00
2004 01 06 07  69  2.5  3.1  1.13  8.33  4.80 999 1007.7   2.0   6.5  -0.4 99.0 99.00
2004 01 06 08   6  0.4  1.2  1.12  7.14  4.80 999 1007.9   2.2   6.5  -0.7 99.0 99.00
2004 01 06 09   8  7.0  8.2  1.31  4.76  4.64 999 1007.1   1.1   6.5  -0.4 99.0 99.00
2004 01 06 10 340  7.2  8.7  1.37  4.76  4.87 999 1007.9   0.4   6.5  -1.2 99.0 99.00
2004 01 06 11 323  6.9  8.2 99.00 99.00 99.00 999 1008.6  -0.7   6.5  -2.2 99.0 99.00
2004 01 06 12 285  8.8 10.5  1.28  5.26  4.71 999 1008.8   0.2   6.5  -2.4 99.0 99.00
2004 01 06 13 297  8.4 10.6  1.30  9.09  4.34 999 1009.5   0.4   6.5  -3.3 99.0 99.00
2004 01 06 14 300  9.5 99.0 99.00 99.00 99.00 999 9999.0   0.5 999.0 999.0 99.0 99.00
2004 01 06 15 305  6.8  8.8  1.40  4.55  4.40 999 1010.3   0.3   6.5  -4.2 99.0 99.00
2004 01 06 16 280  7.5 10.8  1.28  4.55  4.32 999 1009.6   0.6   6.6  -4.2 99.0 99.00
2004 01 06 17 269  9.1 99.0 99.00 99.00 99.00 999 9999.0   0.9 999.0  -5.4 99.0 99.00
2004 01 06 18 275  9.8 12.0  1.67  5.56  4.71 999 1008.4   0.8 999.0  -6.3 99.0 99.00
2004 01 06 19 275 10.3 13.0 99.00 99.00 99.00 999 1008.6   1.0   6.7  -6.0 99.0 99.00
2004 01 06 20 273  9.9 12.1  1.90  5.88  4.82 999 1008.9   1.1   6.7  -5.6 99.0 99.00
2004 01 06 21 273 12.4 16.8  2.02  5.56  4.92 999 1009.4   1.6   6.7  -5.9 99.0 99.00
2004 01 06 22 282 11.3 14.5  1.93  5.88  4.88 999 1010.0   1.8   6.7  -6.8 99.0 99.00
2004 01 06 23 263 11.6 14.3  2.01  5.56  4.70 999 1010.2   1.8   6.7  -7.0 99.0 99.00
2004 01 07 01 270 11.0 14.2  2.46  6.25  5.16 999 1010.5   1.4   6.7  -7.9 99.0 99.00
2004 01 07 02 270 11.8 14.7 99.00 99.00 99.00 999 1010.7   1.1   6.7  -7.0 99.0 99.00
2004 01 07 03 269 11.8 14.2  2.39  6.25  5.12 999 1010.4   0.6   6.7  -6.9 99.0 99.00
2004 01 07 04 289 13.4 16.6  2.31  6.67  5.01 999 1010.7  -0.4   6.7  -5.6 99.0 99.00
2004 01 07 05 315 13.8 16.3  2.29  6.67  5.04 999 1011.1  -3.0   6.7  -4.3 99.0 99.00
2004 01 07 06 321 13.8 17.0 99.00 99.00 99.00 999 1011.5  -2.4   6.7  -9.3 99.0 99.00
2004 01 07 07 322 11.9 14.7  2.29  5.88  4.95 999 1012.6  -3.0   6.7 -10.4 99.0 99.00
2004 01 07 08 290 12.3 16.3  2.51  5.88  5.24 999 1012.9  -3.2   6.7 -12.8 99.0 99.00
2004 01 07 09 305 11.2 15.3  2.34  5.88  5.04 999 1013.0  -3.8   6.7 -13.1 99.0 99.00
2004 01 07 10 279  9.0 12.7  1.96  6.25  4.98 999 1013.3  -4.1   6.7 -12.3 99.0 99.00
2004 01 07 11 285  9.1 12.2  1.84  5.56  4.77 999 1013.0  -4.5   6.7 -11.6 99.0 99.00
2004 01 07 12 274 10.4 13.5  1.72  5.56  4.79 999 1012.9  -4.6   6.7  -9.6 99.0 99.00
2004 01 07 13 274 10.3 13.7  1.77  5.56  4.59 999 1013.2  -5.2   6.7 -10.5 99.0 99.00
2004 01 07 14 276 10.7 13.3  1.81  5.56  4.68 999 1013.6  -5.2   6.7 -11.3 99.0 99.00
2004 01 07 15 276 12.5 15.1  2.10  6.25  4.87 999 1013.2  -4.5   6.7 -11.2 99.0 99.00
2004 01 07 16 278 13.1 16.3  2.46  6.25  5.18 999 1013.1  -5.0   6.7 -11.4 99.0 99.00
2004 01 07 17 278 12.7 16.3  2.43  6.67  5.20 999 1012.2  -5.2   6.7 -12.1 99.0 99.00
2004 01 07 18 283 11.9 14.8  2.16  6.67  4.91 999 1011.8  -5.1   6.7 -11.8 99.0 99.00
2004 01 07 19 284 12.2 14.6  2.27  6.67  5.09 999 1012.0  -5.1   6.7 -13.2 99.0 99.00
2004 01 07 20 281 12.4 16.8  2.27  6.67  5.04 999 1012.5  -4.9   6.7 -15.5 99.0 99.00
2004 01 07 21 289 12.0 16.6  2.07  6.67  4.90 999 1012.8  -5.1   6.7 -16.9 99.0 99.00
2004 01 07 22 291 10.8 14.9  2.06  6.25  4.81 999 1012.8  -5.0   6.7 -13.9 99.0 99.00
2004 01 07 23 275 12.8 16.5 99.00 99.00 99.00 999 1012.5  -4.2   6.7 -15.1 99.0 99.00
2004 01 08 00 270 14.2 18.1  2.57  6.25  5.01 999 1012.7  -4.3   6.7 -14.7 99.0 99.00
2004 01 08 01 271 17.0 22.4  2.83  7.14  5.38 999 1011.9  -4.1   6.7 -13.2 99.0 99.00
2004 01 08 02 272 19.1 25.2 99.00 99.00 99.00 999 1011.4  -4.0   6.7 -11.6 99.0 99.00
2004 01 08 03 281 16.1 23.6  3.89  8.33  6.12 999 1011.4  -4.8   6.7  -9.4 99.0 99.00
2004 01 08 04 277 13.9 18.8  3.72  8.33  6.26 999 1011.9  -6.2   6.7  -8.8 99.0 99.00
2004 01 08 05 279 16.5 20.3  3.51  8.33  6.10 999 1012.2  -6.0   6.6 -12.9 99.0 99.00
2004 01 08 06 286 17.2 21.3  3.52  8.33  5.83 999 1012.4  -6.4   6.7 -13.0 99.0 99.00
2004 01 08 07 279 18.5 23.9  3.63  7.69  5.95 999 1013.3  -7.4   6.6 -13.1 99.0 99.00
2004 01 08 08 293 18.0 99.0 99.00 99.00 99.00 999 9999.0  -8.5 999.0 -14.1 99.0 99.00
2004 01 08 10 307 15.5 19.2  3.48  8.33  5.96 999 1016.0 -10.9   6.7 -14.6 99.0 99.00
2004 01 08 11 299 17.1 99.0 99.00 99.00 99.00 999 1016.4 -11.8   6.7 -16.1 99.0 99.00
2004 01 08 12 294 14.4 19.0 99.00 99.00 99.00 999 1017.4 -12.0   6.7 -15.4 99.0 99.00
2004 01 08 13 297 14.2 18.1  3.10  7.14  5.52 999 1018.1 -12.8   6.6 -15.5 99.0 99.00
2004 01 08 14 292 12.6 16.0  2.75  6.67  5.33 999 1018.7 -13.0   6.6 -16.1 99.0 99.00
2004 01 08 16 295 12.0 14.8  2.27  6.67  5.12 999 1018.2 -12.4   6.6 -16.0 99.0 99.00
2004 01 08 17 286 11.4 14.4  2.25  6.67  5.03 999 1017.4 -12.7   6.7 -16.9 99.0 99.00
2004 01 08 18 299 12.2 15.9  2.30  6.25  5.04 999 1016.9 -12.0   6.7 -16.3 99.0 99.00
2004 01 08 19 302 12.3 14.9  2.20  6.25  4.97 999 1017.0 -11.3   6.7 -15.7 99.0 99.00
2004 01 08 20 289 11.4 15.1  2.39  6.25  5.00 999 1017.2 -10.7   6.6 -15.6 99.0 99.00
2004 01 08 21 295 11.6 15.8  2.39  6.25  5.17 999 1017.5 -10.0   6.6 -17.4 99.0 99.00
2004 01 08 22 294 12.6 16.2  2.40  5.88  5.00 999 1018.0  -9.4   6.6 -15.6 99.0 99.00
2004 01 08 23 297 12.5 16.3  2.61  6.25  5.22 999 1018.7  -9.5   6.6 -15.6 99.0 99.00
2004 01 09 00 297 12.8 15.9  2.81  6.67  5.34 999 1019.1  -9.4   6.6 -15.3 99.0 99.00
2004 01 09 01 302 12.3 16.9  2.65  6.67  5.34 999 1019.5  -9.6   6.6 -15.7 99.0 99.00
2004 01 09 02 304 13.2 17.4  2.53  6.67  5.20 999 1019.6  -9.7   6.6 -15.8 99.0 99.00
2004 01 09 03 306 13.9 17.5  2.64  6.67  5.23 999 1019.7  -9.8   6.6 -15.0 99.0 99.00
2004 01 09 04 304 12.2 16.0  2.64  6.67  5.25 999 1020.5  -9.9   6.7 -14.8 99.0 99.00
2004 01 09 05 301 12.4 15.4  2.39  6.25  5.09 999 1020.4 -10.3   6.6 -15.1 99.0 99.00
2004 01 09 06 301 11.3 15.4  2.13  5.88  4.99 999 1020.6 -10.6   6.6 -15.9 99.0 99.00
2004 01 09 07 318 10.5 15.0  1.91  6.25  4.75 999 1020.6 -10.8   6.6 -15.0 99.0 99.00
2004 01 09 08 330  9.9 12.6  1.77  5.26  4.68 999 1021.0 -11.4   6.6 -15.3 99.0 99.00
2004 01 09 09 324  8.9 11.9  1.61  5.26  4.54 999 1020.8 -11.6   6.6 -17.0 99.0 99.00
2004 01 09 10 318  8.4 12.0  1.40  5.00  4.29 999 1020.6 -12.1   6.6 -16.2 99.0 99.00
2004 01 09 11 328  9.1 11.9  1.50  5.26  4.43 999 1020.4 -12.5   6.6 -16.8 99.0 99.00
2004 01 09 12 328  7.9 11.3  1.35  5.56  4.33 999 1020.4 -13.2   6.6 -16.2 99.0 99.00
2004 01 09 13 309  7.2 10.2  1.28  5.00  4.38 999 1020.6 -13.0   6.4 -16.1 99.0 99.00
2004 01 09 14 316  6.0  8.5  1.21  5.00  4.28 999 1021.0 -13.9   6.4 -17.7 99.0 99.00
2004 01 09 15 332  6.6  9.3  1.25  4.76  4.16 999 1021.2 -13.9   6.4 -17.7 99.0 99.00
2004 01 09 16 343  7.5  9.3  1.24  4.55  4.16 999 1021.1 -13.9   6.5 -16.3 99.0 99.00
2004 01 09 17 333  8.5 11.5  1.16  4.76  4.18 999 1021.0 -13.5   6.4 -16.3 99.0 99.00
2004 01 09 18 337  9.7 13.3  1.26  5.00  4.10 999 1020.6 -13.7   6.5 -16.6 99.0 99.00
2004 01 09 19 329  9.5 12.0  1.33  4.76  4.15 999 1020.7 -13.3   6.4 -16.6 99.0 99.00
2004 01 09 20 305 10.0 13.2  1.53  4.76  4.23 999 1020.9 -12.9   6.5 -15.5 99.0 99.00
2004 01 09 21 333 10.0 14.3  1.51  4.76  4.22 999 1021.0 -12.6   6.4 -15.0 99.0 99.00
2004 01 09 22 335 11.3 15.0  1.59  5.00  4.33 999 1021.0 -11.5   6.4 -14.3 99.0 99.00
2004 01 09 23 340 10.2 13.3  1.78  5.26  4.43 999 1022.0 -11.5   6.4 -14.6 99.0 99.00
2004 01 10 00 335 11.0 15.1  1.87  5.56  4.66 999 1022.5 -11.2   6.4 -14.8 99.0 99.00
2004 01 10 01 334 10.9 14.5  1.70  5.56  4.54 999 1022.6 -11.4   6.4 -14.2 99.0 99.00
2004 01 10 02 336 10.6 14.4  1.90  5.56  4.80 999 1022.7 -11.8   6.4 -15.3 99.0 99.00
2004 01 10 03 339 10.4 12.8  1.87  5.56  4.67 999 1022.8 -11.7   6.4 -14.5 99.0 99.00
2004 01 10 04 334 10.2 12.9  1.88  5.56  4.74 999 9999.0 -12.0   6.5 -14.4 99.0 99.00
2004 01 10 05 342 10.0 12.9 99.00 99.00 99.00 999 1022.9 -12.3   6.5 -14.5 99.0 99.00
2004 01 10 06 336  9.8 12.8  1.70  5.56  4.59 999 1023.3 -12.8   6.5 -15.3 99.0 99.00
2004 01 10 07 349 10.7 13.7  1.76  5.56  4.57 999 1023.7 -13.4   6.5 -15.9 99.0 99.00
2004 01 10 08 334 10.4 13.6  1.80  5.56  4.67 999 1023.7 -12.8   6.4 -15.5 99.0 99.00
2004 01 10 09 350  9.7 12.6  1.85  5.26  4.63 999 1023.6 -13.6   6.4 -16.4 99.0 99.00
2004 01 10 10 352 10.0 13.4  1.80  5.56  4.68 999 1023.1 -13.0   6.4 -15.6 99.0 99.00
2004 01 10 11 327  9.2 12.1  1.74  5.26  4.61 999 1023.2 -13.1   6.4 -15.3 99.0 99.00
2004 01 10 12 343  7.8 10.4  1.57  5.26  4.49 999 1023.4 -12.9   6.4 -15.1 99.0 99.00
2004 01 10 13 327  7.8  9.4  1.46  5.26  4.46 999 1023.5 -12.4   6.4 -14.9 99.0 99.00
2004 01 10 14 324  6.4  8.8  1.49  5.26  4.60 999 1023.9 -13.3   6.4 -16.7 99.0 99.00
2004 01 10 15 334  6.9  9.8  1.51  5.26  4.59 999 1023.7 -13.3   6.4 -16.4 99.0 99.00
2004 01 10 16 329  7.3 10.4  1.38  5.56  4.51 999 1023.3 -13.1   6.5 -15.9 99.0 99.00
2004 01 10 17 309  7.5 10.0  1.36  5.26  4.41 999 1022.1 -12.9   6.4 -15.5 99.0 99.00
2004 01 10 18 319  8.4 11.8  1.40  5.00  4.32 999 1021.3 -12.6   6.4 -15.7 99.0 99.00
2004 01 10 19 315 10.0 12.2  1.34  5.26  4.17 999 1020.8 -11.6   6.4 -15.2 99.0 99.00
2004 01 10 20 325 10.7 15.8  1.54  5.26  4.26 999 1020.9 -10.3   6.4 -14.0 99.0 99.00
2004 01 10 21 315 10.8 13.0  1.70  5.26  4.38 999 1021.0  -9.8   6.4 -14.7 99.0 99.00
