YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2001 01 23 16 202  8.1 10.3  1.05  9.09  4.17 999 1025.7   1.8   5.8 999.0 99.0 99.00
2001 01 23 17 197  8.0  9.9  1.22  4.35  4.37 999 1023.6   2.0   5.8 999.0 99.0 99.00
2001 01 23 18 196  7.2  8.7  1.30  4.35  4.31 999 1022.6   2.3   5.8 999.0 99.0 99.00
2001 01 23 19 197  7.9  9.7  1.25  4.17  4.41 999 1021.7   2.7   5.6 999.0 99.0 99.00
2001 01 23 20 199  8.4 10.2  1.19  4.35  4.23 999 1020.5   3.1   5.6 999.0 99.0 99.00
2001 01 23 21 200  8.0  9.4  1.26  4.55  4.26 999 1020.3   3.3   5.6 999.0 99.0 99.00
2001 01 23 22 203  8.3 10.3  1.32  4.55  4.25 999 1019.4   3.6   5.6 999.0 99.0 99.00
2001 01 23 23 212  7.7  9.3  1.27  4.55  4.11 999 1018.8   3.9   5.6 999.0 99.0 99.00
2001 01 24 00 222  7.3  9.0  1.24  4.55  4.19 999 1018.1   4.2   5.7 999.0 99.0 99.00
2001 01 24 01 218  5.7  7.3  1.12  4.55  4.18 999 1017.4   4.3   5.8 999.0 99.0 99.00
2001 01 24 02 246  6.7  8.2  1.04  4.35  4.10 999 1016.9   4.4   5.8 999.0 99.0 99.00
2001 01 24 03 263  7.2  8.4  1.11  4.55  4.08 999 1015.7   3.7   5.8 999.0 99.0 99.00
2001 01 24 04 258  6.9  8.7  1.14  4.55  4.08 999 1014.9   3.6   5.8 999.0 99.0 99.00
2001 01 24 05 251  6.2  7.5  1.16  4.55  4.21 999 1014.1   3.2   5.8 999.0 99.0 99.00
2001 01 24 06 277  6.0  7.6  1.16  4.55  4.27 999 1013.2   2.8   5.6 999.0 99.0 99.00
2001 01 24 07 295  4.2  5.7  1.01  4.55  4.26 999 1012.7   2.8   5.6 999.0 99.0 99.00
2001 01 24 08 304  2.9  3.9  0.90  4.35  4.48 999 1012.5   2.7   5.6 999.0 99.0 99.00
2001 01 24 09 316  3.5  4.7  0.82  4.76  4.56 999 1011.7   2.5   5.6 999.0 99.0 99.00
2001 01 24 10 332  4.5  5.8  0.79  4.35  4.61 999 1011.1   2.7   5.6 999.0 99.0 99.00
2001 01 24 11 339  5.0  6.3  0.75  4.35  4.56 999 1010.9   2.8   5.6 999.0 99.0 99.00
2001 01 24 12 354  5.3  6.9  0.68  4.55  4.24 999 1011.1   3.1   5.6 999.0 99.0 99.00
2001 01 24 13   2  5.1  6.7  0.69  4.35  3.70 999 1011.3   2.7   5.6 999.0 99.0 99.00
2001 01 24 14 356  6.0  7.9  0.65  3.03  3.66 999 1011.1   2.8   5.6 999.0 99.0 99.00
2001 01 24 15   6  6.7  8.2  0.73  3.23  3.56 999 1011.1   2.8   5.6 999.0 99.0 99.00
2001 01 24 16  18  7.9  9.2  0.91  3.45  3.62 999 1011.0   2.9   5.6 999.0 99.0 99.00
2001 01 24 17  10  6.7  8.4  0.97  4.17  3.81 999 1010.2   2.8   5.6 999.0 99.0 99.00
2001 01 24 18 356  6.7  8.5  0.98  4.35  3.94 999 1010.1   2.5   5.6 999.0 99.0 99.00
2001 01 24 19   3  5.9  7.5  1.12  4.55  4.01 999 1010.3   2.4   5.6 999.0 99.0 99.00
2001 01 24 20 355  4.4  6.4  1.02  4.76  4.11 999 1011.0   2.4   5.6 999.0 99.0 99.00
2001 01 24 21 343  3.5  5.2  0.94  4.76  4.28 999 1011.1   2.4   5.6 999.0 99.0 99.00
2001 01 24 22 323  4.9  6.3  0.92 10.00  4.64 999 1011.2   2.5   5.6 999.0 99.0 99.00
2001 01 24 23 309  5.7  7.0  1.00 11.11  5.23 999 1011.2   2.7   5.6 999.0 99.0 99.00
2001 01 25 00 308  5.0  6.4  1.08 10.00  5.29 999 1011.7   3.0   5.6 999.0 99.0 99.00
2001 01 25 01 308  4.4  6.3  1.08 10.00  5.49 999 1011.5   3.1   5.6 999.0 99.0 99.00
2001 01 25 02 298  5.2  7.2  1.00 11.11  5.68 999 1011.7   3.1   5.6 999.0 99.0 99.00
2001 01 25 03 294  2.6  3.9  0.99 10.00  5.67 999 1011.7   3.2   5.6 999.0 99.0 99.00
2001 01 25 04 294  4.7  6.4  1.05  9.09  5.73 999 1011.7   3.6   5.6 999.0 99.0 99.00
