YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
78 12 18 06 288 16.7 99.0 04.40 99.00 07.70 999 0992.1  01.6 999.0 999.0 99.0
78 12 18 07 286 17.8 99.0 99.00 99.00 99.00 999 0992.5  01.0 999.0 999.0 99.0
78 12 18 08 290 17.5 99.0 99.00 99.00 99.00 999 0992.1  00.8 999.0 999.0 99.0
78 12 18 09 289 19.8 99.0 04.20 99.00 07.60 999 0992.2  00.2 999.0 999.0 99.0
78 12 18 10 290 17.7 99.0 99.00 99.00 99.00 999 0992.7 -00.1 999.0 999.0 99.0
78 12 18 11 289 17.9 99.0 99.00 99.00 99.00 999 0993.6 -00.5 999.0 999.0 99.0
78 12 18 12 276 17.4 99.0 04.20 99.00 07.50 999 0994.4 -00.8 999.0 999.0 99.0
78 12 18 13 282 18.0 99.0 99.00 99.00 99.00 999 0994.5 -01.0 999.0 999.0 99.0
78 12 18 14 282 19.1 99.0 99.00 99.00 99.00 999 0994.8 -01.0 999.0 999.0 99.0
78 12 18 15 283 18.8 99.0 04.50 99.00 07.60 999 0994.9 -00.8 999.0 999.0 99.0
78 12 18 16 285 19.0 99.0 99.00 99.00 99.00 999 0995.1 -00.6 999.0 999.0 99.0
78 12 18 17 287 19.5 99.0 99.00 99.00 99.00 999 0994.7 -00.9 999.0 999.0 99.0
78 12 18 18 291 19.0 99.0 04.50 99.00 07.90 999 0995.4 -00.8 999.0 999.0 99.0
78 12 18 19 288 20.3 99.0 99.00 99.00 99.00 999 0995.0 -00.7 999.0 999.0 99.0
78 12 18 20 299 23.1 99.0 99.00 99.00 99.00 999 0995.3 -00.9 999.0 999.0 99.0
78 12 18 21 299 23.1 99.0 99.00 99.00 99.00 999 0995.3 -00.9 999.0 999.0 99.0
78 12 19 00 295 19.8 99.0 04.80 99.00 07.80 999 0995.7 -03.3 999.0 999.0 99.0
78 12 19 03 279 18.1 99.0 04.50 99.00 07.70 999 0996.9 -04.3 999.0 999.0 99.0
78 12 19 06 290 16.9 99.0 03.80 99.00 07.20 999 0995.4 -04.3 999.0 999.0 99.0
78 12 19 09 293 16.2 99.0 03.70 99.00 06.90 999 0995.4 -04.2 999.0 999.0 99.0
78 12 19 12 300 15.6 99.0 03.90 99.00 07.20 999 0996.5 -04.7 999.0 999.0 99.0
78 12 19 15 294 16.4 99.0 03.30 99.00 06.70 999 0998.6 -06.2 999.0 999.0 99.0
78 12 19 18 301 15.6 99.0 03.40 99.00 06.70 999 0997.6 -05.5 999.0 999.0 99.0
78 12 19 21 299 15.6 99.0 03.40 99.00 06.90 999 0999.4 -03.3 999.0 999.0 99.0
78 12 20 00 312 18.2 99.0 03.60 99.00 06.80 999 1002.2 -03.3 999.0 999.0 99.0
78 12 20 03 298 15.5 99.0 03.50 99.00 06.80 999 1004.9 -02.1 999.0 999.0 99.0
78 12 20 06 298 15.3 99.0 03.20 99.00 06.80 999 1006.2 -02.0 999.0 999.0 99.0
78 12 20 09 302 14.2 99.0 03.10 99.00 06.70 999 1007.8 -01.1 999.0 999.0 99.0
78 12 20 12 292 13.2 99.0 02.70 99.00 06.10 999 1011.0 -00.2 999.0 999.0 99.0
78 12 20 15 305 10.8 99.0 01.90 99.00 05.20 999 1012.3  00.5 999.0 999.0 99.0
78 12 20 18 282 08.7 99.0 01.50 99.00 05.20 999 1011.2  00.7 999.0 999.0 99.0
78 12 20 21 298 06.3 99.0 01.20 99.00 05.00 999 1011.2  01.9 999.0 999.0 99.0
78 12 21 00 273 01.4 99.0 01.20 99.00 04.80 999 1010.5  02.2 999.0 999.0 99.0
78 12 21 03 190 05.5 99.0 00.80 99.00 04.80 999 1007.8  02.3 999.0 999.0 99.0
78 12 21 06 177 08.4 99.0 00.70 99.00 03.70 999 1003.6  03.4 999.0 999.0 99.0
78 12 21 09 159 11.5 99.0 01.00 99.00 04.10 999 0995.9  02.9 999.0 999.0 99.0
78 12 21 12 136 11.3 99.0 01.30 99.00 04.90 999 0987.0  05.1 999.0 999.0 99.0
78 12 21 15 243 12.7 99.0 01.40 99.00 05.00 999 0982.2  07.9 999.0 999.0 99.0
78 12 21 18 274 16.0 99.0 02.40 99.00 05.50 999 0981.9  06.4 999.0 999.0 99.0
78 12 21 21 276 15.1 99.0 02.80 99.00 06.20 999 0984.6  06.5 999.0 999.0 99.0
78 12 22 00 284 18.2 99.0 03.60 99.00 06.90 999 0988.9  05.7 999.0 999.0 99.0
78 12 22 03 298 16.4 99.0 03.90 99.00 07.00 999 0994.6  03.8 999.0 999.0 99.0
78 12 22 06 290 13.0 99.0 03.50 99.00 07.00 999 1000.0  01.0 999.0 999.0 99.0
78 12 22 09 307 11.5 99.0 03.40 99.00 07.10 999 1004.3 -00.1 999.0 999.0 99.0
78 12 22 12 325 12.3 99.0 03.00 99.00 06.70 999 1008.4 -01.1 999.0 999.0 99.0
78 12 22 15 320 08.7 99.0 02.30 99.00 06.10 999 1012.0 -01.2 999.0 999.0 99.0
78 12 22 18 304 08.1 99.0 01.70 99.00 05.50 999 1012.9 -01.6 999.0 999.0 99.0
78 12 22 21 288 04.3 99.0 01.40 99.00 05.80 999 1014.0 -00.6 999.0 999.0 99.0
78 12 23 00 270 04.9 99.0 01.10 99.00 05.80 999 1015.4  00.8 999.0 999.0 99.0
78 12 23 03 257 08.1 99.0 00.90 99.00 04.90 999 1015.2  02.8 999.0 999.0 99.0
78 12 23 06 236 09.7 99.0 01.20 99.00 04.40 999 1014.6  03.9 999.0 999.0 99.0
78 12 23 09 251 12.2 99.0 01.70 99.00 04.90 999 1013.5  04.8 999.0 999.0 99.0
78 12 23 12 274 10.1 99.0 01.80 99.00 05.50 999 1014.3  04.5 999.0 999.0 99.0
78 12 23 15 274 08.9 99.0 01.80 99.00 05.40 999 1015.5  05.4 999.0 999.0 99.0
78 12 23 18 268 10.9 99.0 01.80 99.00 05.30 999 1014.4  05.2 999.0 999.0 99.0
78 12 23 21 288 12.6 99.0 02.10 99.00 05.40 999 1015.7  05.1 999.0 999.0 99.0
78 12 24 00 299 10.3 99.0 01.70 99.00 05.40 999 1017.9  05.6 999.0 999.0 99.0
78 12 24 03 305 08.1 99.0 01.60 99.00 05.30 999 1019.7  04.7 999.0 999.0 99.0
78 12 24 06 316 06.0 99.0 01.50 99.00 05.10 999 1020.7  04.5 999.0 999.0 99.0
78 12 24 09 289 05.0 99.0 01.10 99.00 05.00 999 1021.5  04.4 999.0 999.0 99.0
78 12 24 12 350 05.3 99.0 00.90 99.00 04.80 999 1022.0  03.8 999.0 999.0 99.0
78 12 24 15 012 04.4 99.0 00.90 99.00 04.50 999 1022.9  03.1 999.0 999.0 99.0
78 12 24 18 036 03.2 99.0 00.70 99.00 04.30 999 1021.5  02.8 999.0 999.0 99.0
78 12 24 21 092 01.5 99.0 00.60 99.00 04.60 999 1021.1  02.9 999.0 999.0 99.0
78 12 25 00 108 05.4 99.0 00.50 99.00 04.80 999 1019.3  03.3 999.0 999.0 99.0
78 12 25 03 120 09.2 99.0 00.60 99.00 03.70 999 1016.1  03.8 999.0 999.0 99.0
78 12 25 06 124 12.2 99.0 01.10 99.00 04.30 999 1011.0  04.3 999.0 999.0 99.0
78 12 25 09 107 16.8 99.0 02.40 99.00 05.40 999 1001.6  03.3 999.0 999.0 99.0
78 12 25 12 103 20.1 99.0 03.90 99.00 07.20 999 0991.7  04.9 999.0 999.0 99.0
78 12 25 15 131 16.8 99.0 04.50 99.00 07.70 999 0987.4  06.4 999.0 999.0 99.0
78 12 25 18 229 17.8 99.0 04.00 99.00 07.50 999 0984.1  06.6 999.0 999.0 99.0
78 12 25 21 248 18.2 99.0 04.70 99.00 07.70 999 0984.0  05.6 999.0 999.0 99.0
78 12 26 00 274 23.3 99.0 05.40 99.00 08.20 999 0985.8  04.3 999.0 999.0 99.0
78 12 26 03 288 20.4 99.0 05.30 99.00 08.10 999 0989.7  03.1 999.0 999.0 99.0
78 12 26 06 299 19.6 99.0 04.80 99.00 07.90 999 0993.8  01.3 999.0 999.0 99.0
78 12 26 09 287 18.7 99.0 04.60 99.00 07.90 999 0998.1  01.9 999.0 999.0 99.0
78 12 26 12 290 18.2 99.0 04.30 99.00 07.50 999 1002.2  02.5 999.0 999.0 99.0
78 12 26 15 304 16.7 99.0 04.00 99.00 07.40 999 1006.0  02.6 999.0 999.0 99.0
78 12 26 18 295 13.7 99.0 03.00 99.00 06.50 999 1006.9  02.8 999.0 999.0 99.0
78 12 26 21 276 11.3 99.0 02.70 99.00 06.30 999 1009.2  02.9 999.0 999.0 99.0
78 12 27 00 290 10.4 99.0 02.00 99.00 05.90 999 1010.6  02.7 999.0 999.0 99.0
78 12 27 03 294 10.5 99.0 02.00 99.00 05.80 999 1010.7  02.0 999.0 999.0 99.0
78 12 27 06 294 09.4 99.0 01.70 99.00 05.70 999 1009.6  01.7 999.0 999.0 99.0
78 12 27 09 272 10.4 99.0 01.60 99.00 04.90 999 1008.4  01.2 999.0 999.0 99.0
78 12 27 12 275 11.3 99.0 01.80 99.00 05.20 999 1007.0  01.1 999.0 999.0 99.0
78 12 27 15 289 11.3 99.0 01.90 99.00 05.40 999 1007.3  01.3 999.0 999.0 99.0
78 12 27 18 287 15.4 99.0 02.30 99.00 05.70 999 1005.3  00.9 999.0 999.0 99.0
78 12 27 21 281 17.5 99.0 03.00 99.00 06.40 999 1006.3  00.3 999.0 999.0 99.0
78 12 28 00 280 16.6 99.0 03.50 99.00 06.70 999 1007.0  00.4 999.0 999.0 99.0
78 12 28 03 285 15.8 99.0 03.90 99.00 07.00 999 1007.4 -00.1 999.0 999.0 99.0
78 12 28 06 305 15.4 99.0 03.60 99.00 07.10 999 1006.9 -01.2 999.0 999.0 99.0
78 12 28 09 298 16.1 99.0 03.30 99.00 06.50 999 1008.9 -01.0 999.0 999.0 99.0
78 12 28 12 302 16.8 99.0 03.40 99.00 06.90 999 1011.2 -01.2 999.0 999.0 99.0
78 12 28 15 308 15.1 99.0 03.60 99.00 06.70 999 1014.3 -00.9 999.0 999.0 99.0
78 12 28 18 306 14.0 99.0 03.20 99.00 06.50 999 1015.6 -00.2 999.0 999.0 99.0
78 12 28 21 317 13.5 99.0 02.80 99.00 06.30 999 1018.2  00.6 999.0 999.0 99.0
78 12 29 00 327 11.8 99.0 02.40 99.00 06.30 999 1021.3  00.9 999.0 999.0 99.0
78 12 29 03 339 10.2 99.0 02.10 99.00 05.80 999 1023.4  00.5 999.0 999.0 99.0
78 12 29 06 357 09.7 99.0 02.20 99.00 05.50 999 1025.1  00.8 999.0 999.0 99.0
78 12 29 09 343 09.2 99.0 01.90 99.00 05.50 999 1027.0  00.8 999.0 999.0 99.0
78 12 29 12 359 07.3 99.0 01.80 99.00 05.90 999 1028.1  00.7 999.0 999.0 99.0
78 12 29 15 336 07.1 99.0 01.40 99.00 05.30 999 1030.2  00.2 999.0 999.0 99.0
78 12 29 18 346 08.5 99.0 01.30 99.00 05.00 999 1029.3  00.2 999.0 999.0 99.0
78 12 29 21 341 07.2 99.0 01.30 99.00 04.70 999 1029.9  00.4 999.0 999.0 99.0
78 12 30 00 312 09.7 99.0 01.10 99.00 04.70 999 1030.9  01.2 999.0 999.0 99.0
78 12 30 03 314 09.0 99.0 01.30 99.00 04.60 999 1030.5  01.3 999.0 999.0 99.0
78 12 30 06 340 09.9 99.0 01.40 99.00 04.80 999 1030.5  01.6 999.0 999.0 99.0
78 12 30 09 325 09.0 99.0 01.20 99.00 04.30 999 1031.4  01.7 999.0 999.0 99.0
78 12 30 12 338 09.4 99.0 01.40 99.00 05.10 999 1031.4  01.8 999.0 999.0 99.0
78 12 30 15 336 09.0 99.0 01.80 99.00 05.60 999 1032.9  01.2 999.0 999.0 99.0
78 12 30 18 353 08.6 99.0 01.40 99.00 04.60 999 1032.4  00.7 999.0 999.0 99.0
78 12 30 21 360 06.2 99.0 01.10 99.00 04.60 999 1034.1  00.9 999.0 999.0 99.0
78 12 31 00 020 03.3 99.0 00.90 99.00 04.90 999 1034.8  01.5 999.0 999.0 99.0
78 12 31 03 031 02.9 99.0 00.60 99.00 04.50 999 1034.9  02.4 999.0 999.0 99.0
78 12 31 06 081 00.5 99.0 00.70 99.00 04.50 999 1035.1  03.0 999.0 999.0 99.0
78 12 31 09 013 00.7 99.0 00.60 99.00 04.30 999 1035.7  03.3 999.0 999.0 99.0
78 12 31 12 148 02.2 99.0 00.50 99.00 04.40 999 1036.1  03.8 999.0 999.0 99.0
78 12 31 15 208 03.1 99.0 00.40 99.00 04.40 999 1037.5  04.4 999.0 999.0 99.0
78 12 31 18 207 02.6 99.0 00.40 99.00 04.70 999 1035.0  04.4 999.0 999.0 99.0
78 12 31 21 207 03.7 99.0 00.40 99.00 05.10 999 1035.0  04.5 999.0 999.0 99.0
