YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 06 12 00 289  1.4  2.0  1.38  9.09  6.68 999 1004.5   3.7   6.3   1.2 99.0 99.00
2006 01 06 13 00 317  0.9  1.5  1.47  9.09  7.15 999 1004.7   3.9   6.3   1.4 99.0 99.00
2006 01 06 14 00  27  1.4  2.6  1.50 10.00  7.42 999 1004.9   4.0   6.3   1.4 99.0 99.00
2006 01 06 15 00  70  2.0  2.9  1.33 11.11  6.92 999 1005.0   4.3   6.3   1.5 99.0 99.00
2006 01 06 16 00  42  1.9  2.8  1.33 11.11  7.26 999 1004.2   4.4   6.3   1.8 99.0 99.00
2006 01 06 17 00  35  2.9  3.8  1.17 11.11  6.73 999 1003.1   4.4   6.3   2.1 99.0 99.00
2006 01 06 18 00  29  3.4  4.4  1.16 11.11  6.97 999 1002.0   4.6   6.3   2.6 99.0 99.00
2006 01 06 19 00  19  3.9  4.7  1.05 10.00  6.75 999 1001.6   4.7   6.3   2.7 99.0 99.00
2006 01 06 20 00  34  4.2  5.0  0.97 10.00  6.84 999 1001.1   4.7   6.3   2.8 99.0 99.00
2006 01 06 21 00  15  5.1  5.9  1.00 10.00  6.80 999 1000.8   4.6   6.3   3.0 99.0 99.00
2006 01 06 22 00  13  5.1  6.0  1.09 10.00  7.09 999 1001.2   4.3   6.3   2.8 99.0 99.00
2006 01 06 23 00   6  5.3  6.2  1.34 10.00  7.28 999 1001.0   4.1   6.3   2.5 99.0 99.00
2006 01 07 00 00 358  5.7  6.9  1.21 10.00  5.71 999 1001.6   3.6   6.3   2.0 99.0 99.00
2006 01 07 01 00 349  6.6  8.0  1.42  9.09  6.10 999 1000.8   3.1   6.3   1.5 99.0 99.00
2006 01 07 02 00 349  5.9  7.3  1.32 10.00  6.00 999 1001.0   2.8   6.3   0.9 99.0 99.00
2006 01 07 03 00 328  5.5  6.6  1.25  8.33  5.38 999 1001.5   2.5   6.3   0.7 99.0 99.00
2006 01 07 04 00 329  6.6  8.0  1.22  8.33  5.24 999 1001.0   2.2   6.3   0.0 99.0 99.00
2006 01 07 05 00 322  7.7  9.2  1.16 10.00  4.69 999 1000.9   1.6   6.3  -0.5 99.0 99.00
2006 01 07 06 00 338  7.9  9.6  1.23  4.00  4.39 999 1001.5   1.2   6.3  -1.4 99.0 99.00
2006 01 07 07 00 325  6.2  7.3  1.32  4.55  4.45 999 1002.6   1.1   6.3  -2.6 99.0 99.00
2006 01 07 08 00 305  5.6  7.0  1.32  5.00  4.70 999 1003.2   1.1   6.3  -2.0 99.0 99.00
2006 01 07 09 00 310  6.0  7.8  1.18  4.76  4.59 999 1003.3   0.5   6.3  -3.1 99.0 99.00
2006 01 07 10 00 307  5.1  6.3  1.11  9.09  4.61 999 1003.9   0.3   6.3  -3.7 99.0 99.00
2006 01 07 11 00 324  6.8  8.6  1.11 10.00  4.67 999 1004.6  -0.1   6.3  -3.3 99.0 99.00
2006 01 07 12 00 305  7.1  9.8  1.67  5.56  4.74 999 1005.8  -0.5   6.3  -4.3 99.0 99.00
2006 01 07 13 00 305  6.3  8.7  1.62 10.00  4.97 999 1007.7  -0.8   6.3  -5.0 99.0 99.00
2006 01 07 14 00 310  6.1  7.8  1.67 10.00  5.10 999 1008.4  -1.0   6.3  -4.5 99.0 99.00
2006 01 07 15 00 325  7.3  9.5  1.78 10.00  5.13 999 1008.9  -1.7   6.3  -5.8 99.0 99.00
2006 01 07 16 00 312  6.1  8.4  1.74 10.00  5.20 999 1008.7  -1.6   6.3  -6.8 99.0 99.00
2006 01 07 17 00 283  5.5  7.9  1.59 11.11  5.44 999 1008.0  -1.5   6.3  -7.3 99.0 99.00
2006 01 07 18 00 278  5.0  7.0  1.44 10.00  5.21 999 1008.2  -1.6   6.3  -6.3 99.0 99.00
2006 01 07 19 00 279  7.5  9.8  1.24 10.00  4.98 999 1008.4  -1.6   6.3  -8.1 99.0 99.00
2006 01 07 20 00 285  7.2  9.3  1.33 10.00  4.86 999 1008.9  -1.6   6.3  -7.4 99.0 99.00
2006 01 07 21 00 294  6.2  8.7  1.18 10.00  4.82 999 1009.6  -1.5   6.3  -6.9 99.0 99.00
2006 01 07 22 00 287  4.3  5.9  1.12 10.00  4.98 999 1010.2  -1.3   6.3  -6.9 99.0 99.00
2006 01 07 23 00 279  4.5  6.0  1.10 10.00  5.32 999 1011.1  -1.1   6.3  -6.9 99.0 99.00
2006 01 08 00 00 269  3.5  4.7  1.17  9.09  5.81 999 1011.8  -0.7   6.3  -7.4 99.0 99.00
2006 01 08 01 00 276  5.0  6.9  1.12  9.09  5.61 999 1012.6  -0.3   6.3  -8.4 99.0 99.00
2006 01 08 02 00 277  5.8  8.2  1.11  9.09  5.26 999 1013.2  -0.3   6.3  -9.6 99.0 99.00
2006 01 08 03 00 269  6.4  8.9  1.21  9.09  5.19 999 1013.4  -0.3   5.9  -8.4 99.0 99.00
2006 01 08 04 00 259  6.2  8.3  1.23 10.00  5.05 999 1013.9  -0.3   5.9 -10.2 99.0 99.00
2006 01 08 05 00 257  5.9  7.6  1.17  9.09  5.07 999 1014.0  -0.1   5.9  -8.4 99.0 99.00
2006 01 08 06 00 249  5.9  7.6  1.14 10.00  5.13 999 1014.2   0.2   5.9  -9.1 99.0 99.00
2006 01 08 07 00 248  6.0  7.6  1.01 10.00  4.82 999 1014.8   0.4   5.9  -7.7 99.0 99.00
2006 01 08 08 00 256  5.8  8.0  0.94 10.00  4.69 999 1015.0   0.4   5.9 999.0 99.0 99.00
2006 01 08 09 00 258  3.7  5.6  0.96 10.00  4.45 999 1014.8   0.0   5.9  -8.7 99.0 99.00
2006 01 08 10 00 263  4.4  6.1  0.86  9.09  4.64 999 1015.6   0.1   5.9  -8.2 99.0 99.00
2006 01 08 11 00 246  4.5  6.5  0.87 10.00  4.89 999 1016.3   0.0   5.9  -8.0 99.0 99.00
2006 01 08 12 00 251  3.6  4.9  0.91 10.00  5.47 999 1016.5   0.4   5.9  -8.3 99.0 99.00
2006 01 08 13 00 213  2.9  4.7  0.79  9.09  5.37 999 1017.2   0.8   5.9  -8.3 99.0 99.00
2006 01 08 14 00 225  4.1  6.9  0.94  9.09  6.12 999 1018.6   1.2   5.9  -7.0 99.0 99.00
2006 01 08 15 00 214  4.3  5.7  0.93  9.09  5.56 999 1018.8   1.2   5.9  -5.1 99.0 99.00
2006 01 08 16 00 215  5.8  7.4  1.02  9.09  5.70 999 1018.8   1.3   5.9  -3.7 99.0 99.00
2006 01 08 17 00 211  6.1  7.7  1.04  8.33  4.98 999 1017.9   1.6   5.9  -2.3 99.0 99.00
2006 01 08 18 00 204  5.5  7.0  1.09 10.00  5.05 999 1017.3   1.8   5.9  -2.3 99.0 99.00
2006 01 08 19 00 184  7.0  8.1  0.94 10.00  4.46 999 1017.4   1.4   5.9  -0.5 99.0 99.00
2006 01 08 20 00 183  3.8  4.8  0.92 10.00  4.35 999 1017.9   1.3   5.9  -0.2 99.0 99.00
2006 01 08 21 00 172  3.4  5.0  0.91  3.85  4.27 999 1018.0   1.8   5.9   0.4 99.0 99.00
2006 01 08 22 00 149  3.4  4.4  0.87 10.00  4.54 999 1018.1   2.2   5.9   0.6 99.0 99.00
2006 01 08 23 00 106  2.9  3.5  0.82  9.09  4.54 999 1018.8   2.5   5.9   0.8 99.0 99.00
2006 01 09 00 00  68  3.9  4.8  0.80  9.09  4.77 999 1018.9   2.7   5.9   1.2 99.0 99.00
2006 01 09 01 00  70  3.3  4.1  0.77  9.09  5.27 999 1019.5   2.9   6.0   0.9 99.0 99.00
2006 01 09 02 00  30  1.9  3.4  0.83  9.09  5.88 999 1020.4   3.2   6.0   0.9 99.0 99.00
2006 01 09 03 00  19  3.3  4.1  0.76 10.00  5.98 999 1020.5   3.5   6.1   0.6 99.0 99.00
2006 01 09 04 00  44  2.9  3.8  0.82  9.09  5.38 999 1020.6   3.5   6.3   0.3 99.0 99.00
2006 01 09 05 00  70  3.0  4.1  0.96  8.33  4.87 999 1020.5   3.7   6.3   0.6 99.0 99.00
2006 01 09 06 00  82  3.9  4.9  0.88 10.00  5.30 999 1020.5   3.9   6.2   0.9 99.0 99.00
2006 01 09 07 00 114  4.7  5.7  0.89  9.09  5.37 999 1021.1   4.0   6.2   0.7 99.0 99.00
2006 01 09 08 00 114  5.4  6.7  0.85  9.09  5.15 999 1020.5   4.2   6.2   0.9 99.0 99.00
2006 01 09 09 00 117  6.1  7.2  0.84 10.00  4.77 999 1019.5   4.4   6.3   1.1 99.0 99.00
2006 01 09 10 00 149  8.3 10.1  0.91 10.00  4.30 999 1018.2   4.5   6.3   0.6 99.0 99.00
2006 01 09 11 00 146  7.5  8.7  0.95  9.09  3.91 999 1017.4   4.4   6.3   1.1 99.0 99.00
2006 01 09 12 00 159  7.5  8.6  0.96  9.09  4.13 999 1017.4   4.4   6.3   0.9 99.0 99.00
2006 01 09 13 00 145  7.9  9.3  1.02  9.09  4.10 999 1016.5   4.6   6.3   1.1 99.0 99.00
2006 01 09 14 00 146  8.7 10.6  1.14  9.09  4.31 999 1016.3   4.7   6.3   1.1 99.0 99.00
2006 01 09 15 00 136 10.7 12.8  1.36  9.09  4.33 999 1013.4   5.1   6.3   2.3 99.0 99.00
2006 01 09 16 00 149  9.2 11.6  1.52  4.76  4.54 999 1013.2   5.8   6.3   3.1 99.0 99.00
2006 01 09 17 00 150  8.3  9.9  1.60  4.76  4.63 999 1011.6   6.1   6.3   4.1 99.0 99.00
2006 01 09 18 00 182  6.3  7.2  1.60  5.00  4.86 999 1010.4   7.1   6.3   5.2 99.0 99.00
2006 01 09 19 00 207  7.4  8.7  1.50  5.00  4.95 999 1009.5   7.1   6.3   5.4 99.0 99.00
2006 01 09 20 00 235 10.1 12.5  1.41  5.26  4.58 999 1010.3   6.4   6.3   4.6 99.0 99.00
2006 01 09 21 00 249  7.9  9.0  1.43  5.26  4.38 999 1010.7   5.7   6.3   4.1 99.0 99.00
2006 01 09 22 00 242  7.4  8.7  1.39  5.00  4.44 999 1011.1   5.1   6.3   3.3 99.0 99.00
2006 01 09 23 00 254  8.1  9.9  1.26  5.26  4.50 999 1011.7   4.8   6.3   3.1 99.0 99.00
2006 01 10 00 00 256  7.4  9.2  1.22  5.26  4.46 999 1012.6   4.8   6.3   2.9 99.0 99.00
2006 01 10 01 00 258  8.3 10.0  1.22  5.26  4.46 999 1013.6   4.8   6.3   3.1 99.0 99.00
2006 01 10 02 00 261  8.6 10.5  1.28  3.85  4.35 999 1014.3   5.1   6.4   3.1 99.0 99.00
2006 01 10 03 00 264  9.5 11.5  1.49  4.17  4.39 999 1014.9   6.2   6.4   3.5 99.0 99.00
2006 01 10 04 00 273 10.1 11.7  1.73  4.55  4.55 999 1015.8   6.3   6.6   2.7 99.0 99.00
2006 01 10 05 00 287 10.6 12.3  1.83  5.00  4.75 999 1016.7   6.0   6.6   2.5 99.0 99.00
2006 01 10 06 00 290 10.0 12.1  1.98  5.56  4.89 999 1017.8   5.9   6.6   2.2 99.0 99.00
2006 01 10 07 00 301  8.0  9.3  2.06  5.56  5.05 999 1019.5   5.6   6.6   0.8 99.0 99.00
2006 01 10 08 00 320  6.7  7.9  1.85  5.88  5.10 999 1020.5   4.8   6.6   0.2 99.0 99.00
2006 01 10 09 00 309  5.5  6.8  1.96  5.56  5.27 999 1021.6   4.7   6.6   0.5 99.0 99.00
2006 01 10 10 00 310  5.8  6.6  1.78  5.56  5.13 999 1022.4   4.7   6.4   1.0 99.0 99.00
