#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 02 00 50 242 13.8 17.6  2.07  5.88  4.74 999 1011.2   2.4   8.4 999.0 99.0 99.00
2015 01 02 01 50 257 13.3 16.5  2.43  6.67  5.02 999 1011.1   2.5   8.4 999.0 99.0 99.00
2015 01 02 02 50 256 13.6 16.9 99.00 99.00 99.00 999 1011.1   3.2   8.4 999.0 99.0 99.00
2015 01 02 03 50 255 13.4 16.2  2.96  6.67  5.55 999 1010.8   4.0   8.3 999.0 99.0 99.00
2015 01 02 04 50 259 13.8 17.4  3.00  7.69  5.63 999 1010.8   4.5   8.4 999.0 99.0 99.00
2015 01 02 05 50 274 13.8 18.6  3.14  7.69  5.91 999 1011.0   4.2   8.3 999.0 99.0 99.00
2015 01 02 06 50 266 13.3 16.6  3.01  8.33  5.65 999 1011.5   4.0   8.4 999.0 99.0 99.00
2015 01 02 07 50 266 13.9 17.3  3.00  7.69  5.91 999 1011.2   3.8   8.4 999.0 99.0 99.00
2015 01 02 08 50 264 12.0 14.6  2.61  7.69  5.57 999 1011.4   3.7   8.4 999.0 99.0 99.00
2015 01 02 09 50 264 13.1 16.2  2.46  7.14  5.34 999 1011.6   3.7   8.4 999.0 99.0 99.00
2015 01 02 10 50 261 11.8 14.6  2.44  6.67  5.21 999 1012.2   3.7   8.4 999.0 99.0 99.00
2015 01 02 11 50 266 11.9 15.2  2.17  6.67  5.13 999 1012.8   4.0   8.3 999.0 99.0 99.00
2015 01 02 12 50 263 13.4 16.7  2.35  7.14  5.27 999 1013.9   3.9   8.3 999.0 99.0 99.00
2015 01 02 13 50 263 12.7 16.2 99.00 99.00 99.00 999 1014.9   3.8   8.3 999.0 99.0 99.00
2015 01 02 14 50 260 11.8 14.3  2.38  7.14  5.27 999 1015.1   3.7   8.4 999.0 99.0 99.00
2015 01 02 15 50 264 12.8 15.8  2.29  7.14  5.26 999 1015.0   3.8   8.4 999.0 99.0 99.00
2015 01 02 16 50 271 14.8 18.0  2.41  7.14  5.21 999 1014.4   3.6   8.4 999.0 99.0 99.00
2015 01 02 17 50 287 12.3 15.5  2.49  7.14  5.29 999 1015.3   3.3   8.4 999.0 99.0 99.00
2015 01 02 18 50 279 11.9 16.2  2.04  7.14  5.10 999 1016.4   2.9   8.4 999.0 99.0 99.00
2015 01 02 19 50 283 12.6 15.6  2.19  7.14  5.17 999 1017.3   3.0   8.4 999.0 99.0 99.00
2015 01 02 20 50 284 13.9 16.7  2.26  5.88  4.90 999 1018.5   3.0   8.4 999.0 99.0 99.00
2015 01 02 21 50 295 12.8 15.7  2.26  5.88  5.04 999 1019.8   2.5   8.4 999.0 99.0 99.00
2015 01 02 22 50 296 13.1 17.6  2.43  6.67  5.17 999 1020.8   2.2   8.4 999.0 99.0 99.00
2015 01 02 23 50 298 14.1 99.0 99.00 99.00 99.00 999 1022.4   1.8 999.0 999.0 99.0 99.00
2015 01 03 00 50 297 15.0 18.2  2.61  6.67  5.34 999 1023.5   1.5   8.4 999.0 99.0 99.00
2015 01 03 01 50 299 11.7 16.1 99.00 99.00 99.00 999 1025.0   0.8   8.4 999.0 99.0 99.00
2015 01 03 02 50 309 10.3 13.9  2.12  6.25  4.94 999 1026.7   0.2   8.4 999.0 99.0 99.00
2015 01 03 03 50 327 10.0 12.2  1.65  5.88  4.56 999 1028.0  -0.7   8.4 999.0 99.0 99.00
2015 01 03 04 50 308  8.7 11.4 99.00 99.00 99.00 999 1029.1  -1.3   8.4 999.0 99.0 99.00
2015 01 03 05 50 315  8.5 10.8  1.54  5.26  4.44 999 1030.8  -1.9   8.3 999.0 99.0 99.00
2015 01 03 06 50 328  7.9 10.3  1.40  5.00  4.39 999 1032.1  -2.3   8.3 999.0 99.0 99.00
2015 01 03 07 50 321  8.6 10.7 99.00 99.00 99.00 999 1033.0  -2.6   8.3 999.0 99.0 99.00
2015 01 03 08 50 328  7.7 10.6  1.39  5.00  4.53 999 1033.8  -3.1   8.2 999.0 99.0 99.00
2015 01 03 09 50 334  7.2  9.8  1.32  5.26  4.52 999 1034.3  -3.4   8.1 999.0 99.0 99.00
2015 01 03 10 50 330  7.0  9.6  1.27  5.00  4.43 999 1035.6  -3.6   8.1 999.0 99.0 99.00
2015 01 03 11 50 323  6.4  7.6  1.21  5.26  4.36 999 1036.9  -3.7   8.1 999.0 99.0 99.00
2015 01 03 12 50 337  4.6  6.3  1.08  5.00  4.30 999 1037.9  -4.0   8.1 999.0 99.0 99.00
2015 01 03 13 50 356  6.5  9.0  1.05  4.76  4.15 999 1038.4  -3.7   8.1 999.0 99.0 99.00
2015 01 03 14 50  15  5.7  8.0  0.93  4.35  3.98 999 1038.2  -3.9   8.1 999.0 99.0 99.00
2015 01 03 15 50  25  3.7  6.3  0.79  4.35  4.01 999 1038.6  -4.0   8.2 999.0 99.0 99.00
2015 01 03 16 50  38  4.6  7.2  1.04  4.76  4.24 999 1038.1  -3.8   8.2 999.0 99.0 99.00
2015 01 03 17 50  49  3.3  5.7  1.05  4.76  4.20 999 1038.8  -4.1   8.2 999.0 99.0 99.00
2015 01 03 18 50  70  2.8  5.5  0.88  4.35  4.08 999 1038.8  -4.0   8.2 999.0 99.0 99.00
2015 01 03 19 50  72  4.2  6.3  0.76  4.35  4.08 999 1038.9  -3.5   8.3 999.0 99.0 99.00
2015 01 03 20 50  85  5.0  7.9  0.70  4.17  3.95 999 1039.1  -3.2   8.3 999.0 99.0 99.00
2015 01 03 21 50 110  6.0  8.3  0.62  4.35  3.95 999 1038.3  -2.4   8.3 999.0 99.0 99.00
2015 01 03 22 50 120  8.0 10.2  0.63  4.00  3.65 999 1037.5  -1.6   8.3 999.0 99.0 99.00
2015 01 03 23 50 118  9.1 11.8  0.74  3.13  3.42 999 1036.2  -0.9   8.3 999.0 99.0 99.00
2015 01 04 00 50 115 10.6 13.3  0.99  3.57  3.52 999 1035.0  -1.0   8.3 999.0 99.0 99.00
2015 01 04 01 50 116 11.8 14.2  1.25  4.35  3.82 999 1032.6  -0.4   8.3 999.0 99.0 99.00
2015 01 04 02 50 119 12.1 15.3  1.51  4.55  4.04 999 1031.4   0.5   8.3 999.0 99.0 99.00
2015 01 04 03 50 123 13.4 15.9  1.88  5.26  4.50 999 1028.8   1.2   8.3 999.0 99.0 99.00
2015 01 04 04 50 124 13.5 15.8  2.17  5.88  4.87 999 1026.9   2.0   8.4 999.0 99.0 99.00
2015 01 04 05 50 118 12.8 16.2  2.58  6.25  5.23 999 1024.3   3.5   8.4 999.0 99.0 99.00
2015 01 04 06 50 121 13.6 17.2  2.92  6.67  5.65 999 1022.5   4.2   8.4 999.0 99.0 99.00
2015 01 04 07 50 117 13.2 15.7  3.22  7.69  5.91 999 1020.1   5.2   8.4 999.0 99.0 99.00
2015 01 04 08 50 107 12.9 15.4  3.09  7.69  6.06 999 1017.1   6.1   8.4 999.0 99.0 99.00
2015 01 04 09 50 101 12.1 15.0  3.71  8.33  6.35 999 1014.1   7.0   8.4 999.0 99.0 99.00
2015 01 04 10 50 102  8.0  9.6  3.25  7.69  6.34 999 1012.6   8.1   8.5 999.0 99.0 99.00
2015 01 04 11 50 111  4.7  6.8  3.09  8.33  6.26 999 1011.4   9.0   8.5 999.0 99.0 99.00
2015 01 04 12 50 157  3.6  4.6  3.16  8.33  6.51 999 1010.0   9.4   8.6 999.0 99.0 99.00
2015 01 04 13 50 215  7.9 10.3  2.83  8.33  6.47 999 1009.5   9.1   8.6 999.0 99.0 99.00
2015 01 04 14 50 234  7.2  8.9  2.83  8.33  6.46 999 1009.2   8.9   8.5 999.0 99.0 99.00
2015 01 04 15 50 239  6.5  7.9 99.00 99.00 99.00 999 1008.2   8.5   8.6 999.0 99.0 99.00
2015 01 04 16 50 213  5.0  6.6  2.50  8.33  6.71 999 1006.2   7.3   8.6 999.0 99.0 99.00
2015 01 04 17 50 274  6.0  7.2  2.27  8.33  6.61 999 1006.2   5.9   8.6 999.0 99.0 99.00
2015 01 04 18 50 262  6.9  8.8  2.82  9.09  7.09 999 1006.6   4.6   8.6 999.0 99.0 99.00
2015 01 04 19 50 259  4.8  6.6  2.58  8.33  6.87 999 1006.0   4.4   8.5 999.0 99.0 99.00
2015 01 04 20 50 197  5.6  7.3  2.53  8.33  6.79 999 1003.8   5.4   8.5 999.0 99.0 99.00
2015 01 04 21 50 192  9.8 11.9  2.53  9.09  6.69 999 1002.3   7.8   8.5 999.0 99.0 99.00
2015 01 04 22 50 209  9.8 11.5  2.79  8.33  6.57 999 1001.7   9.5   8.6 999.0 99.0 99.00
2015 01 04 23 50 211 10.0 13.0  2.51  9.09  6.27 999 1001.3   9.9   8.6 999.0 99.0 99.00
2015 01 05 00 50 234  7.4  8.7  2.34  9.09  5.96 999 1001.6   9.7   8.6 999.0 99.0 99.00
2015 01 05 01 50 226  8.6 10.4  2.26  9.09  6.05 999 1001.9   9.5   8.7 999.0 99.0 99.00
2015 01 05 02 50 219  6.4  7.6  2.29  9.09  6.27 999 1000.1   9.3   8.7 999.0 99.0 99.00
2015 01 05 03 50 218  7.8  9.1  2.42 10.00  6.53 999  998.2   9.6   8.6 999.0 99.0 99.00
2015 01 05 04 50 233  9.8 12.4  2.63  9.09  6.46 999  998.5   9.9   8.7 999.0 99.0 99.00
2015 01 05 05 50 244 11.4 13.9  2.75  9.09  6.53 999  997.9  10.0   8.7 999.0 99.0 99.00
2015 01 05 06 50 258 13.1 17.5  2.87 10.00  6.01 999  998.1   9.2   8.6 999.0 99.0 99.00
2015 01 05 07 50 266 15.7 20.7  2.90 10.00  5.80 999  999.3   8.1   8.6 999.0 99.0 99.00
2015 01 05 08 50 275 17.5 21.2  2.97  5.88  5.80 999  999.6   7.6   8.5 999.0 99.0 99.00
2015 01 05 09 50 271 16.2 19.8  3.26  6.25  5.92 999 1001.6   7.0   8.5 999.0 99.0 99.00
2015 01 05 10 50 271 15.5 18.2  3.18  6.67  5.75 999 1002.6   6.3   8.5 999.0 99.0 99.00
2015 01 05 11 50 282 14.4 18.5  3.55  7.14  6.11 999 1004.1   6.0   8.5 999.0 99.0 99.00
2015 01 05 12 50 278 15.1 19.2  3.57  7.69  6.13 999 1005.6   5.5   8.4 999.0 99.0 99.00
2015 01 05 13 50 275 14.0 17.0  3.11  7.14  5.83 999 1006.2   5.0   8.4 999.0 99.0 99.00
2015 01 05 14 50 273 17.1 20.7  3.75  7.14  6.16 999 1007.0   4.2   8.4 999.0 99.0 99.00
2015 01 05 15 50 272 17.2 21.2  4.03  7.14  6.22 999 1007.7   3.5   8.4 999.0 99.0 99.00
2015 01 05 16 50 278 17.0 21.4 99.00 99.00 99.00 999 1008.0   2.1   8.4 999.0 99.0 99.00
2015 01 05 17 50 289 16.1 20.1 99.00 99.00 99.00 999 1009.0   0.9   8.4 999.0 99.0 99.00
2015 01 05 18 50 285 15.8 99.0 99.00 99.00 99.00 999 1010.0   0.4   8.4 999.0 99.0 99.00
2015 01 05 19 50 285 17.0 22.2 99.00 99.00 99.00 999 1011.1   0.1   8.4 999.0 99.0 99.00
2015 01 05 20 50 281 15.8 20.2  4.04  8.33  6.41 999 1012.7  -0.7   8.4 999.0 99.0 99.00
2015 01 05 21 50 287 16.6 20.2  4.71  7.69  6.59 999 1014.0  -1.5   8.3 999.0 99.0 99.00
2015 01 05 22 50 276 17.0 21.0 99.00 99.00 99.00 999 1015.2  -2.3   8.3 999.0 99.0 99.00
2015 01 05 23 50 282 15.1 20.0  3.84  8.33  6.22 999 1016.9  -3.3   8.2 999.0 99.0 99.00
2015 01 06 00 50 289 16.2 20.4  4.16  7.69  6.27 999 1018.5  -4.0   8.2 999.0 99.0 99.00
2015 01 06 01 50 292 17.4 21.0 99.00 99.00 99.00 999 1019.2  -4.6   8.1 999.0 99.0 99.00
2015 01 06 02 50 285 15.6 19.5  3.78  8.33  6.17 999 1020.8  -5.8   8.1 999.0 99.0 99.00
2015 01 06 03 50 295 14.2 19.1  3.69  7.69  6.19 999 1020.2  -6.4   8.1 999.0 99.0 99.00
2015 01 06 04 50 294 11.8 16.2  3.27  8.33  6.04 999 1021.1  -6.6   8.0 999.0 99.0 99.00
2015 01 06 05 50 296 10.7 13.9  2.95  7.69  5.75 999 1022.2  -6.9   8.0 999.0 99.0 99.00
2015 01 06 06 50 292 12.9 17.4  2.86  7.14  5.71 999 1023.5  -7.3   8.0 999.0 99.0 99.00
2015 01 06 07 50 297 11.3 15.5  2.49  7.14  5.41 999 1024.6  -7.0   8.0 999.0 99.0 99.00
2015 01 06 08 50 278 10.2 13.6 99.00 99.00 99.00 999 1025.0  -7.3   8.0 999.0 99.0 99.00
2015 01 06 09 50 295 10.8 14.6  2.33  5.88  5.21 999 1024.9  -7.6   8.0 999.0 99.0 99.00
2015 01 06 10 50 291  9.9 12.9  2.09  6.67  5.16 999 1024.8  -7.7   8.0 999.0 99.0 99.00
2015 01 06 11 50 294  7.3 11.6  1.87  6.67  4.99 999 1024.6  -7.7   8.0 999.0 99.0 99.00
2015 01 06 12 50 287  8.0 11.7  1.66  6.25  4.86 999 1025.7  -7.5   7.9 999.0 99.0 99.00
2015 01 06 13 50 284  4.4  6.6 99.00 99.00 99.00 999 1025.5  -7.6   7.9 999.0 99.0 99.00
2015 01 06 14 50 283  3.8  7.5 99.00 99.00 99.00 999 1025.5  -7.4   7.9 999.0 99.0 99.00
2015 01 06 15 50 304  3.6  6.1 99.00 99.00 99.00 999 1024.5  -7.5   7.9 999.0 99.0 99.00
2015 01 06 16 50 275  3.4  5.3  1.13  5.56  4.85 999 1023.1  -7.5   7.9 999.0 99.0 99.00
2015 01 06 17 50 269  5.5  7.7  1.03  5.88  4.69 999 1022.0  -7.0   7.9 999.0 99.0 99.00
2015 01 06 18 50 285  4.5  6.4  0.94  5.26  4.46 999 1020.7  -7.5   7.9 999.0 99.0 99.00
2015 01 06 19 50 281  5.4  7.5 99.00 99.00 99.00 999 1020.5  -7.4   7.9 999.0 99.0 99.00
2015 01 06 20 50 267  5.4  7.3  0.88  5.00  4.39 999 1019.9  -6.7   7.9 999.0 99.0 99.00
2015 01 06 21 50 297  4.9  7.0  0.86 10.00  4.60 999 1019.2  -6.8   7.9 999.0 99.0 99.00
2015 01 06 22 50 289  5.3  7.1  0.77  4.55  4.32 999 1019.0  -6.2   7.9 999.0 99.0 99.00
2015 01 06 23 50 298  5.8  8.2  0.75  9.09  4.14 999 1018.3  -6.1   7.9 999.0 99.0 99.00
2015 01 07 00 50 305  5.4  7.6  0.72  4.35  3.83 999 1017.6  -5.8   7.9 999.0 99.0 99.00
2015 01 07 01 50 292  4.8  7.0  0.69 10.00  3.91 999 1016.8  -5.6   7.9 999.0 99.0 99.00
2015 01 07 02 50 302  6.0  8.8 99.00 99.00 99.00 999 1015.9  -5.6   7.9 999.0 99.0 99.00
2015 01 07 03 50 316  4.9  7.5 99.00 99.00 99.00 999 1015.2  -5.3   7.9 999.0 99.0 99.00
2015 01 07 04 50 301  4.8  6.7  0.61  9.09  4.04 999 1014.4  -5.5   7.8 999.0 99.0 99.00
2015 01 07 05 50 331  4.1  5.9  0.59 10.00  4.09 999 1013.4  -5.3   7.8 999.0 99.0 99.00
2015 01 07 06 50 298  3.2  6.2  0.60  9.09  4.44 999 1013.0  -5.1   7.8 999.0 99.0 99.00
2015 01 07 07 50 360  1.1  2.9 99.00 99.00 99.00 999 1012.1  -5.3   7.8 999.0 99.0 99.00
2015 01 07 08 50 293  1.7  3.6  0.61  9.09  4.58 999 1011.3  -5.2   7.8 999.0 99.0 99.00
2015 01 07 09 50 228  1.6  3.4  0.63  8.33  5.13 999 1011.0  -4.9   7.8 999.0 99.0 99.00
2015 01 07 10 50 202  2.0  3.1  0.58  9.09  4.92 999 1010.2  -5.5   7.8 999.0 99.0 99.00
2015 01 07 11 50 203  1.3  2.5  0.62  8.33  4.88 999 1009.6  -5.4   7.8 999.0 99.0 99.00
2015 01 07 12 50 251  8.3 11.0  0.81  3.70  3.87 999 1008.9  -3.8   7.8 999.0 99.0 99.00
2015 01 07 13 50 245  9.7 12.2  1.04  4.17  3.84 999 1008.5  -4.5   7.8 999.0 99.0 99.00
2015 01 07 14 50 258 10.5 12.8  1.15  4.76  3.93 999 1007.3  -4.0   7.8 999.0 99.0 99.00
2015 01 07 15 50 273 10.5 13.2  1.27  4.76  4.03 999 1006.2  -4.0   7.9 999.0 99.0 99.00
2015 01 07 16 50 277 10.1 14.0  1.35  4.76  4.24 999 1005.3  -4.0   7.9 999.0 99.0 99.00
2015 01 07 17 50 257 11.0 13.6  1.55  5.26  4.33 999 1004.4  -3.6   7.9 999.0 99.0 99.00
2015 01 07 18 50 270  9.9 13.4  1.53  5.26  4.40 999 1004.5  -3.5   7.9 999.0 99.0 99.00
2015 01 07 19 50 286 10.0 12.8 99.00 99.00 99.00 999 1004.9  -3.7   7.9 999.0 99.0 99.00
2015 01 07 20 50 296 10.0 14.0  1.51  5.88  4.24 999 1005.5  -3.8   7.9 999.0 99.0 99.00
2015 01 07 21 50 306 11.3 15.4  1.40  5.26  4.27 999 1006.8  -5.4   7.9 999.0 99.0 99.00
2015 01 07 22 50 312 13.2 18.1  1.61  5.88  4.31 999 1007.2  -4.7   7.9 999.0 99.0 99.00
2015 01 07 23 50 308 13.3 17.6  2.19  5.56  4.69 999 1007.9  -4.0   7.9 999.0 99.0 99.00
2015 01 08 00 50 305 13.1 19.8 99.00 99.00 99.00 999 1008.8  -4.9   7.9 999.0 99.0 99.00
2015 01 08 01 50 308 14.8 19.1  2.60  6.67  5.02 999 1010.0  -6.5   7.9 999.0 99.0 99.00
2015 01 08 03 50 320 13.2 16.8  2.83  6.67  5.46 999 1013.0 -10.6   7.8 999.0 99.0 99.00
2015 01 08 04 50 320 13.1 16.9  2.93  6.67  5.55 999 1013.7 -11.3   7.7 999.0 99.0 99.00
2015 01 08 05 50 323 13.2 16.8  2.76  6.67  5.40 999 1014.9 -11.7   7.7 999.0 99.0 99.00
2015 01 08 06 50 336 13.0 16.1  2.62  6.67  5.25 999 1016.1 -11.8   7.7 999.0 99.0 99.00
2015 01 08 07 50 326 13.1 16.5  2.58  6.67  5.44 999 1017.1 -12.7   7.7 999.0 99.0 99.00
2015 01 08 08 50 325 12.4 15.6  2.49  6.67  5.15 999 1017.9 -13.4   7.7 999.0 99.0 99.00
2015 01 08 09 50 318 10.1 12.9  2.27  6.25  5.12 999 1019.1 -13.7   7.7 999.0 99.0 99.00
2015 01 08 10 50 331 10.6 13.4  1.99  6.25  4.71 999 1020.3 -13.7   7.7 999.0 99.0 99.00
2015 01 08 11 50 315 10.2 12.7  1.92  5.88  4.86 999 1021.7 -14.1   7.7 999.0 99.0 99.00
2015 01 08 12 50 318  9.7 13.0  1.93  5.88  4.84 999 1023.1 -13.5   7.7 999.0 99.0 99.00
2015 01 08 13 50 319  9.9 12.9  1.71  5.56  4.60 999 1023.6 -13.2   7.7 999.0 99.0 99.00
2015 01 08 14 50 312  7.1 10.1  1.54  5.56  4.52 999 1023.8 -13.0   7.7 999.0 99.0 99.00
2015 01 08 15 50 330  4.6  8.3  1.38  5.56  4.48 999 1023.3 -12.5   7.7 999.0 99.0 99.00
2015 01 08 16 50 261  5.0  8.0  1.17  5.00  4.34 999 1022.8 -11.9   7.7 999.0 99.0 99.00
2015 01 08 17 50 279  6.4  9.9  1.09  5.26  4.22 999 1022.6 -11.8   7.7 999.0 99.0 99.00
2015 01 08 18 50 259  6.0  8.5  1.10  5.56  4.32 999 1022.6 -10.7   7.7 999.0 99.0 99.00
2015 01 08 19 50 244  4.5  6.3  0.96  5.26  4.17 999 1023.0 -10.0   7.7 999.0 99.0 99.00
2015 01 08 20 50 269  8.4 11.1  0.95  5.56  4.23 999 1023.0  -7.9   7.7 999.0 99.0 99.00
2015 01 08 21 50 276  9.4 13.6  1.21  5.88  4.13 999 1023.1  -7.0   7.7 999.0 99.0 99.00
2015 01 08 22 50 259  9.2 12.2  1.38  5.56  4.27 999 1023.6  -5.9   7.7 999.0 99.0 99.00
2015 01 08 23 50 258  9.9 12.2  1.60  5.56  4.42 999 1023.5  -4.6   7.7 999.0 99.0 99.00
2015 01 09 00 50 252  8.5 11.3  1.58  5.56  4.38 999 1023.3  -3.9   7.7 999.0 99.0 99.00
2015 01 09 01 50 233  9.1 12.5  1.37  5.26  4.24 999 1023.3  -3.3   7.7 999.0 99.0 99.00
2015 01 09 02 50 224 10.5 13.3  1.44  5.56  4.30 999 1022.5  -2.5   7.7 999.0 99.0 99.00
2015 01 09 03 50 221 11.4 14.1  1.58  5.56  4.42 999 1021.9  -2.1   7.8 999.0 99.0 99.00
2015 01 09 04 50 221 13.5 16.2  1.98  6.25  4.80 999 1020.9  -1.2   7.8 999.0 99.0 99.00
2015 01 09 05 50 224 12.3 15.5  2.29  6.67  5.07 999 1019.9  -1.0   7.8 999.0 99.0 99.00
2015 01 09 06 50 222 13.6 16.9  2.45  6.67  5.34 999 1019.2  -0.3   7.8 999.0 99.0 99.00
2015 01 09 07 50 211 13.6 16.6  2.87  7.14  5.68 999 1017.6   0.3   7.8 999.0 99.0 99.00
2015 01 09 08 50 214 14.8 17.6  3.26  7.14  5.93 999 1015.9   1.2   7.8 999.0 99.0 99.00
2015 01 09 09 50 216 15.6 19.7  3.46  7.69  6.06 999 1014.6   1.7   7.8 999.0 99.0 99.00
2015 01 09 10 50 218 16.2 20.9  4.05  7.69  6.29 999 1014.1   2.3   7.9 999.0 99.0 99.00
2015 01 09 11 50 219 15.8 19.0  3.74  7.69  6.19 999 1013.4   2.8   7.9 999.0 99.0 99.00
2015 01 09 12 50 215 15.1 18.8  4.10  8.33  6.44 999 1012.0   3.3   7.9 999.0 99.0 99.00
2015 01 09 13 50 227 16.5 20.3  3.99  7.69  6.38 999 1011.0   4.4   8.0 999.0 99.0 99.00
2015 01 09 14 50 240 15.3 19.1 99.00 99.00 99.00 999 1010.1   4.5   8.0 999.0 99.0 99.00
2015 01 09 15 50 255 14.7 17.6  4.38  8.33  6.46 999 1010.1   1.9   8.0 999.0 99.0 99.00
2015 01 09 16 50 245 17.6 20.7  4.41  8.33  6.41 999 1009.4   0.3   8.0 999.0 99.0 99.00
2015 01 09 17 50 246 15.6 18.9  4.23  7.69  6.39 999 1009.1  -0.3   8.0 999.0 99.0 99.00
2015 01 09 18 50 258 13.5 17.3  4.46  8.33  6.80 999 1009.5  -0.3   8.0 999.0 99.0 99.00
2015 01 09 19 50 257 12.1 15.8  4.17  9.09  6.54 999 1010.1  -0.6   7.9 999.0 99.0 99.00
2015 01 09 20 50 267 11.9 14.7  3.59  9.09  6.52 999 1011.0  -0.6   7.9 999.0 99.0 99.00
2015 01 09 21 50 265 12.4 15.5  3.45  9.09  6.48 999 1011.8   0.0   7.9 999.0 99.0 99.00
2015 01 09 22 50 273 12.5 16.4  2.92  9.09  5.90 999 1013.2   0.2   7.8 999.0 99.0 99.00
2015 01 09 23 50 266 12.6 15.5  2.71  7.69  5.77 999 1014.2   0.2   7.8 999.0 99.0 99.00
2015 01 10 00 50 263 12.8 15.8  2.66  7.14  5.58 999 1014.8   0.3   7.8 999.0 99.0 99.00
2015 01 10 01 50 276 12.2 15.5  2.78  7.14  5.81 999 1015.7  -0.3   7.9 999.0 99.0 99.00
2015 01 10 02 50 275 12.3 15.1  2.72  6.67  5.75 999 1016.4  -0.5   7.9 999.0 99.0 99.00
2015 01 10 03 50 275 11.2 13.5  2.52  7.14  5.57 999 1016.9  -0.9   7.9 999.0 99.0 99.00
2015 01 10 04 50 267  9.4 12.6  2.29  6.25  5.33 999 1017.6  -1.0   7.9 999.0 99.0 99.00
2015 01 10 05 50 265  9.9 13.7  2.25  7.14  5.46 999 1017.8  -1.0   7.9 999.0 99.0 99.00
2015 01 10 06 50 268  9.8 13.4  2.14  6.25  5.42 999 1018.4  -1.2   7.8 999.0 99.0 99.00
2015 01 10 07 50 273  9.6 13.9  2.00  6.67  5.30 999 1018.9  -1.3   7.8 999.0 99.0 99.00
2015 01 10 08 50 270 10.2 13.0  2.07  5.56  5.43 999 1019.4  -1.7   7.7 999.0 99.0 99.00
2015 01 10 09 50 277  8.9 11.4 99.00 99.00 99.00 999 1020.0  -2.2   7.7 999.0 99.0 99.00
2015 01 10 11 50 273  9.0 11.1  2.21 10.81  5.73 999 1021.3  -2.4   7.7 999.0 99.0 99.00
