YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
84 01 01 00 223 04.4 05.8 00.80 09.10 04.60 999 1031.8  00.8  06.6 999.0 99.0
84 01 01 01 229 05.0 07.0 00.90 09.10 04.70 999 1031.7  00.9  06.6 999.0 99.0
84 01 01 02 220 05.0 07.2 01.10 09.10 04.60 999 1030.9  01.1  06.6 999.0 99.0
84 01 01 03 241 05.8 08.0 01.20 09.10 04.90 999 1030.7  01.5  06.6 999.0 99.0
84 01 01 04 247 06.6 08.3 01.10 08.30 04.10 999 1030.5  01.7  06.6 999.0 99.0
84 01 01 05 258 05.6 07.6 01.10 08.30 03.90 999 1029.8  01.9  06.5 999.0 99.0
84 01 01 06 283 06.7 08.5 01.20 03.80 03.90 999 1029.1  02.4  06.5 999.0 99.0
84 01 01 07 294 06.7 08.7 01.20 04.20 03.80 999 1028.9  02.6  06.5 999.0 99.0
84 01 01 08 308 05.3 07.2 01.20 04.30 03.80 999 1030.2  02.9  06.5 999.0 99.0
84 01 01 09 332 05.5 07.6 01.00 04.30 03.70 999 1029.8  02.8  06.5 999.0 99.0
84 01 01 10 012 09.8 12.4 01.10 04.50 03.60 999 1029.9  01.6  06.5 999.0 99.0
84 01 01 11 014 10.1 13.0 01.50 04.30 03.70 999 1030.2  01.3  06.5 999.0 99.0
84 01 01 12 011 09.5 13.2 01.70 04.50 04.10 999 1030.9  00.9  06.5 999.0 99.0
84 01 01 13 028 09.9 13.3 02.10 05.30 04.40 999 1032.4  00.1  06.5 999.0 99.0
84 01 01 14 025 09.2 13.4 02.20 06.30 04.80 999 1033.2  00.2  06.5 999.0 99.0
84 01 01 15 027 10.2 14.1 02.50 06.70 04.90 999 1033.2  00.1  06.5 999.0 99.0
84 01 01 16 030 09.2 13.6 02.60 06.70 05.10 999 1033.8 -00.1  06.5 999.0 99.0
84 01 01 17 023 08.3 11.4 02.40 07.10 05.10 999 1033.6 -00.1  06.5 999.0 99.0
84 01 01 18 023 08.2 11.4 02.40 07.10 04.90 999 1033.5 -00.4  06.6 999.0 99.0
84 01 01 19 040 08.9 12.6 02.40 07.10 05.00 999 1033.7  00.0  06.6 999.0 99.0
84 01 01 20 035 08.5 12.1 02.30 07.70 04.90 999 1034.4 -00.2  06.5 999.0 99.0
84 01 01 21 050 08.7 12.4 02.50 07.10 05.10 999 1035.2  00.0  06.5 999.0 99.0
84 01 01 22 040 07.7 11.3 02.30 07.10 05.00 999 1035.9  00.2  06.5 999.0 99.0
84 01 01 23 039 07.7 10.5 02.20 07.10 05.00 999 1036.0  00.2  06.6 999.0 99.0
84 01 02 00 037 07.7 11.1 02.40 07.10 05.10 999 1035.9  00.1  06.6 999.0 99.0
84 01 02 01 056 06.8 10.1 02.10 06.70 04.90 999 1035.4  00.4  06.5 999.0 99.0
84 01 02 02 056 06.0 09.2 02.10 07.10 05.00 999 1035.4  00.6  06.5 999.0 99.0
84 01 02 03 071 05.1 07.8 01.80 07.10 04.80 999 1035.4  00.7  06.5 999.0 99.0
84 01 02 04 078 04.5 06.8 01.60 06.70 04.60 999 1035.0  00.6  06.6 999.0 99.0
84 01 02 05 058 03.9 06.6 01.80 07.10 04.90 999 1034.6  00.0  06.5 999.0 99.0
84 01 02 06 069 05.4 07.9 01.60 07.10 04.80 999 1034.2 -00.2  06.5 999.0 99.0
84 01 02 07 999 99.0 99.0 01.70 06.70 05.00 999 1033.8 -00.4  06.5 999.0 99.0
84 01 02 08 078 04.5 06.9 01.80 06.70 05.00 999 1033.2  00.0  06.4 999.0 99.0
84 01 02 09 070 03.4 05.6 01.80 06.30 05.00 999 1032.9 -00.4  06.4 999.0 99.0
84 01 02 10 037 02.4 04.9 01.70 06.30 05.00 999 1032.3 -00.4  06.4 999.0 99.0
84 01 02 11 030 04.8 06.4 01.70 06.70 05.00 999 1031.6 -00.2  06.4 999.0 99.0
84 01 02 12 058 03.4 05.4 01.70 07.70 05.10 999 1031.2 -00.6  06.5 999.0 99.0
84 01 02 13 062 03.7 05.3 01.70 07.70 05.00 999 1030.7 -00.4  06.5 999.0 99.0
84 01 02 14 075 03.3 04.6 01.80 07.70 05.50 999 1030.7 -00.8  06.5 999.0 99.0
84 01 02 15 072 01.7 02.9 01.90 07.10 05.60 999 1030.5 -00.6  06.6 999.0 99.0
84 01 02 16 070 00.8 02.0 02.00 07.70 06.10 999 1029.3 -00.6  06.6 999.0 99.0
