YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 02 24 20 338  3.4  4.4   .67  4.35  4.02 999 1024.5  15.5  21.4    .3 99.0
1999 02 24 21 326  2.9  4.1   .59  4.35  4.01 999 1024.1  15.7  21.4   1.4 99.0
1999 02 24 22 327  3.5  4.6   .55  4.17  4.02 999 1024.0  15.7  21.3   2.3 99.0
1999 02 24 23 306  3.6  5.4   .52  4.17  3.96 999 1024.1  15.8  21.3   2.8 99.0
1999 02 25 00 316  2.8  4.4   .43  4.35  3.87 999 1024.3  15.5  21.3   3.2 99.0
1999 02 25 01 325  1.6  2.5   .40  4.17  3.93 999 1024.7  15.4  21.4   2.4 99.0
1999 02 25 02 319  1.4  2.1   .36  3.70  3.78 999 1024.8  15.5  21.4   3.3 99.0
1999 02 25 03 352  1.2  1.7   .33  3.57  3.88 999 1024.9  15.8  21.4   2.9 99.0
1999 02 25 04   7  2.1  2.7   .28  3.45  3.79 999 1024.9  15.8  21.3   2.4 99.0
1999 02 25 05   6  1.3  2.2   .28  4.55  3.91 999 1024.5  15.9  21.3   2.9 99.0
1999 02 25 06 330  1.2  1.9   .24  4.35  3.94 999 1024.4  15.9  21.3   2.6 99.0
1999 02 25 07 324   .6  1.6   .22  6.25  3.92 999 1024.2  16.0  21.3   2.5 99.0
1999 02 25 08 315   .2   .5   .21  4.00  3.95 999 1023.6  15.9  21.3   2.2 99.0
1999 02 25 09 158  1.1  1.9   .21  7.14  4.08 999 1023.1  16.1  21.3   2.8 99.0
1999 02 25 10 151  1.0  1.7   .18  7.14  4.14 999 1023.1  16.2  21.3   3.2 99.0
1999 02 25 11  60  1.0  1.9   .18  5.88  4.28 999 1023.4  16.3  21.3   3.2 99.0
1999 02 25 12  21  1.1  2.0   .17  6.25  4.30 999 1023.9  16.4  21.2   3.6 99.0
1999 02 25 13  46  1.3  2.7   .18  6.67  4.32 999 1024.3  16.7  21.3   3.8 99.0
1999 02 25 14  11  1.6  2.3   .16  5.56  4.55 999 1025.0  16.8  21.3   3.6 99.0
1999 02 25 15  36   .7  1.9   .16  5.26  4.29 999 1025.6  17.3  21.3   4.1 99.0
1999 02 25 16  66  1.7  2.4   .17  7.14  4.53 999 1025.4  17.2  21.4   4.7 99.0
1999 02 25 17  94  1.9  3.4   .15  7.14  4.48 999 1025.1  17.3  21.6   5.9 99.0
1999 02 25 18 124  2.2  3.4   .15  6.67  4.61 999 1024.4  17.2  21.7   6.6 99.0
1999 02 25 19 164   .8  2.1   .00   .00   .00 999 1023.5  17.6  21.8   6.5 99.0
1999 02 25 20 165  2.2  3.3   .15  5.26  4.61 999 1022.1  17.4  21.9   6.5 99.0
1999 02 25 21 172  2.1  3.1   .15  5.26  4.44 999 1021.7  17.6  21.9   6.8 99.0
1999 02 25 22 171  3.6  4.4   .00   .00   .00 999 1021.3  17.8  21.7   7.5 99.0
1999 02 25 23 189  3.8  5.1   .15  5.88  4.71 999 1020.7  18.2  21.5   7.6 99.0
1999 02 26 00 218  3.6  4.8   .00   .00   .00 999 1020.7  18.1  21.5   7.0 99.0
1999 02 26 01 220  4.3  5.9   .00   .00   .00 999 1020.9  18.2  21.4   7.1 99.0
1999 02 26 02 228  4.7  5.9   .18  5.56  4.36 999 1021.0  18.3  21.4   8.9 99.0
1999 02 26 03 221  3.8  5.0   .15  5.26  3.99 999 1021.0  18.6  21.3   9.4 99.0
1999 02 26 04 229  3.6  5.1   .17  2.50  3.48 999 1020.8  18.8  21.3  10.1 99.0
1999 02 26 05 243  4.4  5.4   .17  2.50  3.40 999 1020.6  18.9  21.4   9.7 99.0
1999 02 26 06 241  3.9  5.1   .15  2.50  3.41 999 1020.6  19.0  21.5  10.2 99.0
1999 02 26 07 243  3.8  4.9   .16  2.50  3.66 999 1020.5  19.1  21.6  10.6 99.0
1999 02 26 08 272  2.6  3.2   .15  2.50  3.29 999 1020.1  18.9  20.2  11.2 99.0
1999 02 26 09 313  2.2  2.6   .15  2.50  3.35 999 1019.6  18.5  20.0  11.4 99.0
1999 02 26 10 283   .8  1.7   .15  2.50  3.30 999 1020.0  18.3  19.9  10.7 99.0
1999 02 26 11 251  1.9  2.3   .15  2.78  3.47 999 1020.3  18.5  19.9  10.9 99.0
1999 02 26 12 235  1.7  2.7   .16  5.88  3.60 999 1020.3  18.7  19.7  11.4 99.0
1999 02 26 13 241  1.6  2.0   .16  6.25  3.76 999 1020.7  19.0  19.5  11.8 99.0
1999 02 26 14 256  2.5  3.0   .17  5.26  3.90 999 1021.5  19.2  19.5  11.8 99.0
1999 02 26 15 306  1.2  1.5   .16  6.67  4.00 999 1021.6  19.0  19.5  12.1 99.0
1999 02 26 16 320  1.2  1.4   .18  5.00  4.12 999 1022.1  19.0  19.4  11.9 99.0
1999 02 26 17  19  1.1  1.5   .18  5.26  4.13 999 1021.9  19.0  19.6  12.0 99.0
1999 02 26 18  56  1.4  1.9   .18  4.76  4.13 999 1021.4  19.1  20.1  12.5 99.0
1999 02 26 19  51  1.7  2.3   .19  4.76  4.30 999 1020.6  18.8  20.3  12.9 99.0
1999 02 26 20 139  2.0  2.9   .19  4.76  4.09 999 1019.8  19.6  20.8  12.8 99.0
1999 02 26 21 179  3.8  5.1   .17  4.76  4.00 999 1019.9  19.9  20.4  12.7 99.0
1999 02 26 22 175  4.3  5.0   .18  4.55  3.90 999 1019.4  20.1  20.0  13.3 99.0
1999 02 26 23 156  4.7  5.8   .15  4.76  4.11 999 1018.6  20.1  20.3  13.3 99.0
1999 02 27 00 162  4.8  5.9   .00   .00   .00 999 1018.6  20.1  22.1  14.0 99.0
1999 02 27 01 176  6.0  7.0   .16  4.35  3.92 999 1019.1  20.1  21.3  14.4 99.0
1999 02 27 02 175  6.3  7.3   .21  2.50  3.00 999 1019.2  20.2  20.9  14.5 99.0
1999 02 27 03 192  5.8  6.7   .31  2.63  2.88 999 1019.9  20.3  20.9  14.3 99.0
1999 02 27 04 174  5.6  7.0   .32  2.94  3.00 999 1019.8  20.2  21.1  14.7 99.0
1999 02 27 05 176  5.4  6.2   .38  3.03  3.15 999 1019.4  20.2  21.3  15.0 99.0
1999 02 27 06 177  6.3  7.5   .37  3.03  2.99 999 1018.8  20.1  21.5  14.8 99.0
1999 02 27 07 176  5.9  6.8   .38  2.78  2.98 999 1018.7  20.1  21.7  15.2 99.0
1999 02 27 08 176  6.2  7.0   .37  2.94  3.06 999 1018.0  20.1  21.9  15.7 99.0
1999 02 27 09 184  7.0  7.9   .45  2.94  3.16 999 1017.0  20.2  20.7  15.8 99.0
1999 02 27 10 188  6.1  7.2   .44  3.33  3.23 999 1017.0  20.4  20.7  16.5 99.0
1999 02 27 11 189  5.5  6.3   .48  3.57  3.33 999 1017.4  20.5  20.9  16.6 99.0
1999 02 27 12 184  5.2  6.0   .46  3.57  3.44 999 1017.5  20.7  20.7  16.7 99.0
1999 02 27 13 192  5.4  6.2   .47  3.70  3.57 999 1018.0  20.8  20.5  16.7 99.0
1999 02 27 14 188  5.7  6.7   .48  3.85  3.62 999 1018.0  20.9  20.1  17.2 99.0
1999 02 27 15 181  6.1  7.0   .54  3.85  3.71 999 1018.1  21.0  20.0  17.5 99.0
1999 02 27 16 182  5.2  6.0   .64  4.35  3.88 999 1018.6  21.2  19.9  17.7 99.0
1999 02 27 17 162  5.7  6.7   .70  4.76  4.01 999 1017.9  21.2  19.9  17.7 99.0
1999 02 27 18 177  4.0  4.7   .73  4.55  4.07 999 1018.2  21.2  19.9  17.8 99.0
1999 02 27 19 168  4.3  5.3   .69  4.35  4.04 999 1016.8  21.3  20.0  18.1 99.0
1999 02 27 20 213  4.1  4.9   .78  4.76  4.19 999 1016.6  21.6  19.9  18.2 99.0
1999 02 27 21 200  5.2  6.1   .84  4.76  4.32 999 1015.4  21.6  19.6  18.2 99.0
1999 02 27 22 173  6.0  7.3   .92  5.00  4.37 999 1013.9  21.7  19.6  18.3 99.0
1999 02 27 23 200  6.9  8.1   .89  5.26  4.36 999 1014.4  21.8  19.8  18.4 99.0
1999 02 28 00 197  6.7  8.1   .91  5.56  4.26 999 1013.6  21.7  21.2  18.6 99.0
1999 02 28 01 208  8.0  9.6   .96  5.26  4.19 999 1013.6  21.6  21.5  18.9 99.0
1999 02 28 02 210  8.0  9.8  1.00  5.26  4.16 999 1014.6  21.6  21.2  18.8 99.0
1999 02 28 03 215  6.9  8.0  1.12  5.26  4.39 999 1015.1  21.6  21.3  19.1 99.0
1999 02 28 04 212  7.7  9.9   .93  5.56  4.23 999 1014.5  21.6  21.4  19.4 99.0
1999 02 28 05 212  8.7 10.1  1.07  5.56  4.28 999 1013.7  21.6  21.0  19.5 99.0
1999 02 28 06 219  8.1 10.0  1.14  5.56  4.30 999 1013.5  21.6  20.9  19.6 99.0
1999 02 28 07 223  8.8 10.6  1.17  5.26  4.32 999 1012.8  21.6  20.8  19.7 99.0
1999 02 28 08 224  9.7 11.8  1.28  5.56  4.44 999 1012.1  21.4  20.4  19.6 99.0
1999 02 28 09 267 10.9 13.4  1.30  5.88  4.34 999 1012.8  17.8  20.2  15.3 99.0
1999 02 28 10 279  9.8 11.7  1.29  5.88  4.35 999 1012.6  18.5  20.1  14.7 99.0
1999 02 28 11 291 10.3 12.4  1.50  5.88  4.53 999 1012.7  18.4  20.1  14.7 99.0
1999 02 28 12 311 12.8 15.5  1.57  4.17  4.39 999 1013.0  18.2  19.9  13.8 99.0
1999 02 28 13 320 12.2 15.1  1.76  4.76  4.53 999 1014.2  18.1  19.8  11.9 99.0
1999 02 28 14 320  9.6 11.2  1.81  4.76  4.52 999 1015.2  17.9  19.9  10.1 99.0
1999 02 28 15 323 11.3 13.3  1.58  5.26  4.30 999 1015.8  17.2  19.5   8.6 99.0
1999 02 28 16 328 10.1 11.9  1.81  4.76  4.58 999 1016.6  17.0  19.8   8.3 99.0
1999 02 28 17 322  9.0 10.6  1.56  5.56  4.46 999 1017.0  16.7  19.7   8.5 99.0
1999 02 28 18 320  9.2 10.7  1.38  5.56  4.51 999 1016.8  16.5  19.1   7.8 99.0
1999 02 28 19 316  8.2 10.1  1.25  5.26  4.43 999 1016.1  16.5  19.3   7.5 99.0
1999 02 28 20 309  8.6 10.0  1.14  5.26  4.45 999 1015.6  16.5  19.5   7.0 99.0
1999 02 28 21 306  7.6  9.3   .99  5.00  4.24 999 1015.2  16.9  19.6   7.2 99.0
1999 02 28 22 292  7.1  8.2  1.01  5.00  4.28 999 1015.1  17.6  19.7   7.0 99.0
1999 02 28 23 270  7.2  8.6   .93  5.26  4.15 999 1015.0  17.8  19.8   8.5 99.0
1999 03 01 00 267  5.6  6.8   .87  4.76  4.24 999 1014.6  17.9  19.8   9.1 99.0
1999 03 01 01 272  6.1  7.3   .85  4.76  4.20 999 1014.5  18.7  19.7   8.3 99.0
1999 03 01 02 279  7.1  8.7   .79  4.35  4.08 999 1014.9  18.9  19.7   7.3 99.0
1999 03 01 03 287  8.0  9.2   .85  4.17  3.94 999 1015.3  19.4  19.7   7.8 99.0
1999 03 01 04 282  7.5  8.6   .85  4.17  3.89 999 1015.2  19.1  19.6   8.3 99.0
1999 03 01 05 262  8.3  9.6   .90  4.00  3.84 999 1015.1  18.3  19.6 999.0 99.0
1999 03 01 06 262  8.1  9.6   .91  4.35  3.78 999 1015.0  18.1  19.6 999.0 99.0
1999 03 01 07 278  7.5  8.6   .92  4.00  3.82 999 1014.7  18.1  19.6 999.0 99.0
1999 03 01 08 296  6.8  8.0   .99  4.17  3.86 999 1014.4  18.3  19.5  11.2 99.0
1999 03 01 09 307  6.2  7.1   .95  4.00  3.86 999 1014.5  18.5  19.5   9.2 99.0
1999 03 01 10 299  5.7  6.7   .75  3.85  3.71 999 1014.5  18.2  19.5  10.2 99.0
1999 03 01 11 288  5.8  6.6   .65  3.33  3.50 999 1015.1  18.1  19.5  10.5 99.0
1999 03 01 12 285  5.3  6.2   .64  3.70  3.43 999 1015.6  17.4  19.4  12.7 99.0
1999 03 01 13 284  3.9  4.6   .65  3.23  3.47 999 1015.8  17.7  19.4  10.2 99.0
1999 03 01 14 296  4.5  5.5   .60  3.23  3.56 999 1016.0  17.9  19.3  10.5 99.0
1999 03 01 15 303  5.1  5.8   .50  3.12  3.63 999 1016.4  18.1  19.2  10.9 99.0
1999 03 01 16 289  4.1  5.1   .51  3.23  3.56 999 1016.8  17.9  19.3  11.4 99.0
1999 03 01 17 270  3.3  4.0   .50  3.23  3.78 999 1016.6  17.9  19.3  11.3 99.0
1999 03 01 18 283  3.1  3.9   .48  5.88  3.82 999 1016.1  17.9  19.4  11.1 99.0
1999 03 01 19 259  2.7  3.4   .46  6.25  3.88 999 1015.2  17.9  19.6  12.2 99.0
1999 03 01 20 237  3.1  3.9   .41  5.88  4.20 999 1014.2  17.9  19.8  12.7 99.0
1999 03 01 21 238  3.9  4.6   .43  4.76  4.07 999 1013.6  18.2  19.8  11.5 99.0
1999 03 01 22 234  3.9  4.6   .39  4.76  4.05 999 1013.2  18.6  19.5  11.5 99.0
1999 03 01 23 230  4.5  5.4   .38  4.35  3.98 999 1013.3  18.8  19.0  11.6 99.0
1999 03 02 00 222  4.8  5.8   .40  5.56  3.74 999 1013.4  18.6  18.2  11.5 99.0
1999 03 02 01 224  5.4  6.6   .44  2.78  3.52 999 1013.2  18.7  18.5  11.3 99.0
1999 03 02 02 217  5.4  6.2   .42  5.56  3.51 999 1013.2  18.9  18.5  11.3 99.0
1999 03 02 03 215  5.6  6.7   .43  3.23  3.56 999 1013.2  19.1  18.6  11.5 99.0
1999 03 02 04 207  5.6  6.6   .46  3.57  3.46 999 1013.2  19.5  19.0  11.9 99.0
1999 03 02 05 209  4.9  5.8   .45  3.33  3.45 999 1013.2  19.6  19.1  12.2 99.0
1999 03 02 06 210  5.5  6.2   .44  3.23  3.36 999 1013.0  19.8  19.1  12.4 99.0
1999 03 02 07 211  5.2  6.1   .47  3.03  3.28 999 1012.8  19.8  19.2  13.0 99.0
1999 03 02 08 215  5.4  6.2   .48  3.12  3.35 999 1012.2  19.8  19.2  13.7 99.0
1999 03 02 09 209  4.7  5.3   .48  3.45  3.39 999 1011.9  19.9  19.2  13.4 99.0
1999 03 02 10 207  4.3  5.1   .56  3.45  3.54 999 1011.7  19.8  19.2  14.1 99.0
1999 03 02 11 198  4.8  5.5   .55  3.85  3.70 999 1011.8  19.8  19.2  14.9 99.0
1999 03 02 12 208  4.3  5.2   .55  4.17  3.73 999 1012.4  19.8  19.1  15.3 99.0
1999 03 02 13 202  4.3  5.4   .55  4.17  3.82 999 1012.8  19.9  19.1  15.0 99.0
1999 03 02 14 193  4.2  4.9   .54  4.76  3.96 999 1012.9  20.0  19.1  15.4 99.0
1999 03 02 15 194  3.3  3.7   .57  4.55  4.23 999 1013.1  20.1  19.1  16.2 99.0
1999 03 02 16 184  4.0  4.5   .54  5.00  4.24 999 1013.4  20.2  19.1  16.2 99.0
1999 03 02 17 171  4.1  4.7   .64  5.00  4.30 999 1013.3  20.3  19.4  16.5 99.0
1999 03 02 18 173  2.9  3.6   .64  4.76  4.39 999 1013.0  20.4  19.5  17.1 99.0
1999 03 02 19 182  3.7  4.4   .66  5.26  4.45 999 1012.1  20.6  19.8  17.1 99.0
1999 03 02 20 179  4.3  5.2   .70  5.00  4.40 999 1011.4  20.8  20.1  17.2 99.0
1999 03 02 21 176  4.7  5.4   .73  5.00  4.23 999 1011.0  21.0  20.0  17.6 99.0
1999 03 02 22 166  5.0  6.1   .76  5.00  4.21 999 1010.4  20.9  20.2  17.5 99.0
1999 03 02 23 179  4.9  5.8   .81  4.55  4.22 999 1010.6  20.8  20.0  18.1 99.0
1999 03 03 00 181  4.7  5.3   .85  4.76  4.19 999 1010.4  20.6  19.9  17.9 99.0
1999 03 03 01 187  4.5  5.1   .82  4.55  4.13 999 1010.1  20.5  20.0  18.1 99.0
1999 03 03 02 187  4.7  5.2   .89  5.00  4.21 999 1009.9  20.3  19.8  18.4 99.0
1999 03 03 03 187  5.1  5.8   .94  5.00  4.23 999 1009.4  20.3  19.0  18.4 99.0
1999 03 03 04 195  5.2  6.3   .89  4.76  4.11 999 1009.3  20.6  19.0  18.1 99.0
1999 03 03 05 197  5.3  6.0   .88  4.76  4.07 999 1009.4  20.7  19.3  18.1 99.0
1999 03 03 06 208  5.1  5.8   .84  4.55  3.86 999 1009.3  20.7  19.1  18.3 99.0
1999 03 03 07 248  8.2  9.4   .87  4.76  4.11 999 1008.9  20.7  19.5  18.6 99.0
1999 03 03 08 310 15.3 18.2  1.25  3.23  3.53 999 1009.6  15.7  19.4  13.2 99.0
1999 03 03 09 317  8.6 10.2  1.41  5.00  4.22 999 1006.8  17.1  19.5  13.1 99.0
1999 03 03 10 302 14.1 17.0  1.63  4.76  4.18 999 1007.9  18.2  19.8  13.4 99.0
1999 03 03 11 306 14.2 16.6  1.89  4.76  4.26 999 1009.1  17.7  19.8  13.1 99.0
1999 03 03 12 312 14.7 17.6  1.93  5.00  4.35 999 1009.3  17.4  19.9 999.0 99.0
1999 03 03 13 317 15.6 18.8  2.02  5.26  4.46 999 1010.3  16.4  19.6  12.2 99.0
1999 03 03 14 319 14.8 18.8  2.67  5.88  4.96 999 1011.7  15.9  19.5  11.0 99.0
1999 03 03 15 331 14.2 17.7  2.62  5.88  5.13 999 1013.1  15.2  19.5   9.3 99.0
1999 03 03 16 327 14.6 17.0  2.61  6.67  5.19 999 1014.1  14.5  19.6   7.6 99.0
1999 03 03 17 330 11.8 13.9  2.68  6.67  5.38 999 1015.7  14.1  19.5   7.2 99.0
1999 03 03 18 323 10.8 13.1  2.09  6.25  4.92 999 1016.0  13.6  19.4   6.5 99.0
1999 03 03 19 318 10.1 12.3  1.84  6.67  4.99 999 1015.8  13.6  19.3   5.8 99.0
1999 03 03 20 322 10.9 13.3  1.80  5.56  4.76 999 1015.5  14.0  19.3   5.7 99.0
1999 03 03 21 318  8.9 10.9  1.44  5.26  4.52 999 1016.0  14.0  19.3   4.9 99.0
1999 03 03 22 317  8.4 10.8  1.34  5.88  4.56 999 1016.5  14.4  19.3   4.3 99.0
1999 03 03 23 320  7.4  9.0  1.12  4.76  4.32 999 1016.9  14.8  19.2   4.3 99.0
1999 03 04 00 324  8.2  9.8  1.00  4.76  4.24 999 1017.1  15.1  19.2   4.0 99.0
1999 03 04 01 320  7.7 10.8  1.07  5.26  4.31 999 1017.7  15.5  19.0   4.2 99.0
1999 03 04 02 321  8.5 10.9  1.15  5.00  4.25 999 1018.3  15.8  18.9   3.2 99.0
1999 03 04 03 326  8.1 10.2  1.13  5.26  4.35 999 1018.7  15.8  17.5   2.9 99.0
1999 03 04 04 330  8.2 10.8  1.13  5.26  4.48 999 1019.0  15.8  17.6   3.4 99.0
1999 03 04 05 340  8.2  9.4  1.17  5.26  4.40 999 1019.2  15.5  17.5   3.9 99.0
1999 03 04 06 347  8.5 10.5  1.35  5.56  4.57 999 1019.5  15.0  17.6   3.9 99.0
1999 03 04 07 352  8.5 10.1  1.43  5.56  4.57 999 1019.9  14.1  17.6   4.0 99.0
1999 03 04 08 351  8.9 11.8  1.35  5.88  4.53 999 1019.6  13.5  17.6   4.6 99.0
1999 03 04 09 356  8.1 10.6  1.39  5.26  4.58 999 1019.7  13.0  17.7   4.4 99.0
1999 03 04 10  10  7.7  9.1  1.49  5.56  4.67 999 1019.5  12.8  17.7   4.1 99.0
1999 03 04 11  23  7.9 10.0  1.50  5.56  4.62 999 1020.3  12.4  17.7   4.6 99.0
1999 03 04 12  38  8.3 10.4  1.55  5.56  4.67 999 1020.9  11.9  17.8   3.5 99.0
1999 03 04 13  37  7.3  9.2  1.34  5.56  4.43 999 1021.8  11.9  17.7   2.2 99.0
1999 03 04 14  40  7.7  9.5  1.41  5.56  4.47 999 1022.4  12.2  17.8   2.4 99.0
1999 03 04 15  55  8.0  9.5  1.47  5.26  4.52 999 1022.9  12.4  17.9   2.0 99.0
1999 03 04 16  55  7.3  9.6  1.25  5.56  4.31 999 1023.4  12.5  17.9   2.6 99.0
1999 03 04 17  66  6.4  8.2  1.23  5.26  4.30 999 1023.8  12.7  18.0   1.9 99.0
1999 03 04 18  62  6.0  7.7  1.10  5.00  4.27 999 1023.3  13.0  18.1   3.0 99.0
1999 03 04 19  77  5.2  6.7  1.01  5.26  4.33 999 1022.7  13.2  18.1   2.6 99.0
1999 03 04 20  73  4.2  5.4   .90  5.26  4.22 999 1022.5  13.5  18.1   3.0 99.0
1999 03 04 21  82  4.3  5.5   .73  5.00  4.16 999 1022.2  13.8  18.2   3.7 99.0
1999 03 04 22  95  4.5  6.2   .74  4.76  4.23 999 1021.7  14.0  18.1   3.9 99.0
1999 03 04 23 110  4.4  5.7   .62  5.00  4.30 999 1021.4  14.4  18.0   4.5 99.0
1999 03 05 00 112  5.3  6.7   .62  5.56  4.25 999 1020.9  14.4  18.0   5.0 99.0
1999 03 05 01 115  5.0  6.3   .57  5.00  4.13 999 1020.8  14.7  18.0   5.9 99.0
1999 03 05 02 116  6.3  7.7   .56  5.26  3.98 999 1020.4  15.1  18.1   6.6 99.0
1999 03 05 03 123  6.2  7.5   .56  5.00  3.72 999 1020.3  15.4  18.2   6.7 99.0
1999 03 05 04 124  6.8  8.0   .59  3.85  3.57 999 1020.0  15.7  18.4   7.5 99.0
1999 03 05 05 128  6.4  7.4   .66  3.70  3.64 999 1020.4  15.9  18.6   7.3 99.0
1999 03 05 06 126  6.6  8.1   .66  3.57  3.75 999 1020.3  16.2  18.9   7.8 99.0
1999 03 05 07 135  7.0  8.2   .69  3.70  3.64 999 1020.1  16.5  19.4   8.6 99.0
1999 03 05 08 137  7.7  9.3   .75  3.85  3.77 999 1019.4  16.6  19.6   8.8 99.0
1999 03 05 09 136  7.9  9.9   .81  4.55  3.84 999 1019.0  16.9  19.6   8.7 99.0
1999 03 05 10 140  8.4 10.1   .91  4.17  3.92 999 1018.5  17.2  19.5  10.0 99.0
1999 03 05 11 135  7.9  9.5  1.12  4.55  4.19 999 1019.1  17.5  19.5  10.2 99.0
1999 03 05 12 141  8.0  9.6  1.11  4.55  4.24 999 1019.4  17.8  19.5  10.5 99.0
1999 03 05 13 133  8.3 10.7  1.20  5.00  4.39 999 1019.4  18.2  19.4  11.3 99.0
1999 03 05 14 133  8.9 10.3  1.35  5.26  4.55 999 1020.0  18.4  19.4  12.1 99.0
1999 03 05 15 141  9.7 11.3  1.44  5.26  4.60 999 1020.3  18.7  19.4  12.4 99.0
1999 03 05 16 140  9.3 10.8  1.55  5.26  4.69 999 1020.6  19.0  19.4  13.0 99.0
1999 03 05 17 135  9.2 10.6  1.48  5.88  4.73 999 1020.5  19.1  19.5  13.7 99.0
1999 03 05 18 132  8.9 10.3  1.56  5.88  4.80 999 1020.2  19.3  19.5  13.8 99.0
1999 03 05 19 138  9.0 10.7  1.61  5.88  4.77 999 1019.5  19.5  19.5  14.1 99.0
1999 03 05 20 144  8.6 10.2  1.71  5.26  4.80 999 1018.9  19.6  19.5  14.0 99.0
1999 03 05 21 143  8.5 10.0  1.60  5.88  4.75 999 1018.4  19.8  19.5  14.0 99.0
1999 03 05 22 146  8.4 10.2  1.63  6.25  4.76 999 1018.6  19.9  19.5  13.7 99.0
1999 03 05 23 146  8.5 10.1  1.50  6.25  4.74 999 1018.5  19.9  19.4  14.3 99.0
1999 03 06 00 142  7.8  9.4  1.59  5.88  4.86 999 1018.7  20.0  19.3  14.6 99.0
1999 03 06 01 140  7.7  8.9  1.67  5.88  4.86 999 1018.6  20.1  19.4  15.0 99.0
1999 03 06 02 142  8.4  9.8  1.68  5.88  4.88 999 1018.3  20.2  19.4  15.2 99.0
1999 03 06 03 146  7.6  9.3  1.72  5.88  4.99 999 1018.7  20.3  19.5  15.9 99.0
1999 03 06 04 151  7.8  9.2  1.67  5.88  4.96 999 1018.9  20.5  19.5  16.4 99.0
1999 03 06 05 151  8.4 10.4  1.52  5.88  4.80 999 1018.3  20.6  19.7  17.0 99.0
1999 03 06 06 156  9.1 10.8  1.66  6.25  4.92 999 1017.7  20.8  19.8  16.9 99.0
1999 03 06 07 157  9.3 11.5  1.60  6.25  4.70 999 1017.1  20.8  20.2  17.1 99.0
1999 03 06 08 161  8.1  9.9  1.79  6.25  4.95 999 1017.1  20.9  20.5  17.4 99.0
1999 03 06 09 170  6.7  7.8  1.50  5.88  4.74 999 1017.7  20.9  20.5  17.5 99.0
1999 03 06 10 173  6.3  7.3  1.39  6.25  4.96 999 1018.0  20.9  20.5  17.9 99.0
1999 03 06 11 160  9.1 10.7  1.40  6.25  4.95 999 1016.4  20.9  20.5  18.1 99.0
1999 03 06 12 180  7.9 10.0  1.41  6.25  4.84 999 1016.9  21.0  20.5  18.2 99.0
1999 03 06 13 190  6.5  8.0  1.45  6.25  4.94 999 1017.7  21.1  20.4  18.4 99.0
1999 03 06 14 197  5.4  6.2  1.47  6.25  5.19 999 1018.3  21.3  20.5  18.7 99.0
1999 03 06 15 211  5.2  6.3  1.39  6.67  5.10 999 1018.8  21.3  20.5  18.9 99.0
1999 03 06 16 228  4.0  4.6  1.57  6.67  5.50 999 1019.2  21.1  20.0  19.1 99.0
1999 03 06 17 226  4.1  4.7  1.39  6.67  5.35 999 1019.4  21.1  19.9  19.2 99.0
1999 03 06 18 235  2.9  3.6  1.28  6.67  5.33 999 1019.3  20.9  20.0  19.3 99.0
1999 03 06 19 240  3.8  4.6  1.27  6.67  5.29 999 1018.7  20.9  20.1  19.3 99.0
1999 03 06 20 257  4.2  4.9  1.25  6.67  5.39 999 1018.2  20.7  19.9  19.2 99.0
1999 03 06 21 272  3.0  3.5  1.20  7.14  5.41 999 1018.0  20.7  20.0  19.1 99.0
1999 03 06 22 247  2.0  2.5  1.18  6.67  5.42 999 1018.0  20.9  20.3  19.2 99.0
1999 03 06 23 214  2.4  2.7  1.05  6.67  5.27 999 1018.0  20.8  20.3  19.2 99.0
1999 03 07 00 211  3.4  3.8  1.04  6.25  5.26 999 1018.0  20.4  19.4  19.2 99.0
1999 03 07 01 223  3.4  3.8  1.08  6.25  5.35 999 1018.4  20.1  18.8  19.1 99.0
1999 03 07 02 243  2.1  2.5  1.03  6.25  5.12 999 1019.0  20.0  18.8  19.0 99.0
1999 03 07 03 270   .9  1.2   .98  6.25  5.11 999 1019.7  19.9  18.9  18.9 99.0
1999 03 07 04 278  1.5  1.6  1.01  6.25  5.28 999 1020.0  19.7  18.8  18.9 99.0
1999 03 07 05 292  1.2  1.6  1.07  6.67  5.39 999 1020.1  19.5  18.8  18.8 99.0
1999 03 07 06 298  1.1  1.4  1.10  6.25  5.47 999 1020.0  19.6  18.7  19.0 99.0
1999 03 07 07 194   .6  1.0  1.00  6.25  5.41 999 1019.6  18.8  18.7  18.2 99.0
1999 03 07 08  11  1.4  1.8  1.00  6.67  5.50 999 1019.8  18.5  18.8  18.0 99.0
1999 03 07 09  10  7.3  8.8   .98  6.67  5.47 999 1019.4  18.4  18.8  17.8 99.0
1999 03 07 10  29  9.5 11.0   .91  6.67  4.28 999 1019.2  18.0  18.7  16.2 99.0
1999 03 07 11  32  9.9 11.4  1.22  6.67  4.22 999 1020.3  17.8  18.7  15.4 99.0
1999 03 07 12  27  9.6 11.3  1.38  5.26  4.48 999 1021.0  17.3  18.8  14.9 99.0
1999 03 07 13  26  9.8 11.7  1.58  5.56  4.69 999 1021.7  16.7  18.9  14.6 99.0
1999 03 07 14  31  9.3 11.2  1.54  5.56  4.60 999 1022.7  16.2  19.0  14.0 99.0
1999 03 07 15  39  9.1 11.1  1.61  5.56  4.65 999 1023.7  16.3  19.0  13.9 99.0
1999 03 07 16  49  9.8 11.9  1.65  5.56  4.72 999 1024.1  15.9  19.0  13.3 99.0
