#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 01 02 04 50 140  9.3 11.2  1.47  6.25  4.69 999 1016.6  20.6  22.5 999.0 99.0 99.00
2009 01 02 05 50 148  9.5 10.7  1.48  6.67  4.58 999 1015.9  20.8  22.5 999.0 99.0 99.00
2009 01 02 06 50 151  8.3  9.9  1.65  6.67  4.82 999 1016.0  21.0  22.5 999.0 99.0 99.00
2009 01 02 07 50 159  7.7  9.2  1.53  6.25  4.75 999 1015.9  21.2  22.5 999.0 99.0 99.00
2009 01 02 08 50 162  7.2  8.6  1.41  6.67  4.65 999 1015.9  21.3  22.6 999.0 99.0 99.00
2009 01 02 09 50 166  7.0  8.4  1.39  6.25  4.63 999 1016.0  21.5  22.6 999.0 99.0 99.00
2009 01 02 10 50 167  6.1  7.1  1.39  6.25  4.79 999 1016.4  21.7  22.5 999.0 99.0 99.00
2009 01 02 11 50 174  6.1  7.5  1.36  6.67  4.79 999 1016.6  21.9  22.2 999.0 99.0 99.00
2009 01 02 12 50 160  5.9  6.8  1.24  6.67  4.62 999 1016.9  21.8  22.1 999.0 99.0 99.00
2009 01 02 13 50 174  6.9  8.5  1.22  7.14  4.69 999 1017.0  21.9  22.0 999.0 99.0 99.00
2009 01 02 14 50 169  5.8  6.9  1.19  7.14  4.67 999 1017.4  21.7  21.9 999.0 99.0 99.00
2009 01 02 15 50 167  6.4  7.8  1.12  5.56  4.48 999 1017.7  22.4  22.2 999.0 99.0 99.00
2009 01 02 16 50 166  6.2  7.4  1.36  6.67  4.90 999 1017.5  22.5  22.5 999.0 99.0 99.00
2009 01 02 17 50 194  6.6  8.4  1.30  5.56  4.69 999 1016.4  22.6  22.7 999.0 99.0 99.00
2009 01 02 18 50 199  7.1  8.1  1.28  5.56  4.55 999 1015.7  22.5  23.0 999.0 99.0 99.00
2009 01 02 19 50 193  6.6  8.2  1.19  5.88  4.54 999 1015.2  22.6  23.0 999.0 99.0 99.00
2009 01 02 20 50 187  7.0  8.0  1.14  5.88  4.42 999 1015.0  22.7  22.8 999.0 99.0 99.00
2009 01 02 21 50 209  5.6  6.3  1.13  6.25  4.44 999 1015.2  22.6  22.3 999.0 99.0 99.00
2009 01 02 22 50 209  4.2  5.0  1.03  6.25  4.48 999 1015.4  22.3  22.1 999.0 99.0 99.00
2009 01 02 23 50 207  4.4  5.0  1.01  6.67  4.67 999 1015.7  22.3  22.1 999.0 99.0 99.00
2009 01 03 00 50 206  3.7  4.6  1.04  6.67  4.70 999 1016.1  22.3  21.9 999.0 99.0 99.00
2009 01 03 01 50 193  3.5  4.1  0.98  6.67  4.72 999 1016.3  22.1  21.6 999.0 99.0 99.00
2009 01 03 02 50 186  4.8  5.5  0.94  7.14  4.80 999 1016.3  22.1  21.6 999.0 99.0 99.00
2009 01 03 03 50 186  5.2  6.4  1.01  6.67  4.91 999 1016.6  22.1  22.4 999.0 99.0 99.00
2009 01 03 04 50 186  5.0  5.9  0.97  6.67  4.78 999 1016.5  22.1  22.6 999.0 99.0 99.00
2009 01 03 05 50 188  5.8  6.8  0.93  6.67  4.57 999 1015.9  22.1  22.8 999.0 99.0 99.00
2009 01 03 06 50 187  6.2  7.3  0.87  6.67  4.42 999 1015.5  22.1  22.8 999.0 99.0 99.00
2009 01 03 07 50 190  6.5  7.3  0.85  6.67  4.17 999 1015.4  22.1  22.8 999.0 99.0 99.00
2009 01 03 08 50 185  5.9  7.0  0.83  6.67  4.13 999 1015.5  22.2  22.9 999.0 99.0 99.00
2009 01 03 09 50 188  5.1  6.0  0.79  6.67  4.02 999 1015.5  22.3  22.9 999.0 99.0 99.00
2009 01 03 10 50 162  5.9  7.2  0.74  4.55  3.91 999 1015.0  22.3  22.9 999.0 99.0 99.00
2009 01 03 11 50 162  5.5  6.4  0.80  6.25  4.13 999 1015.6  22.4  22.9 999.0 99.0 99.00
2009 01 03 12 50 152  5.0  5.8  0.77  6.25  4.03 999 1016.0  22.5  22.9 999.0 99.0 99.00
2009 01 03 13 50 149  6.5  7.5  0.83  6.25  4.03 999 1016.3  22.6  22.9 999.0 99.0 99.00
2009 01 03 14 50 152  6.6  7.6  0.86  5.88  3.96 999 1017.1  22.5  22.9 999.0 99.0 99.00
2009 01 03 15 50 149  6.7  8.1  0.83  6.25  3.94 999 1017.3  22.5  22.9 999.0 99.0 99.00
2009 01 03 16 50 156  6.7  7.7  0.87  6.25  3.97 999 1017.2  22.6  23.0 999.0 99.0 99.00
2009 01 03 17 50 157  7.1  8.1  0.87  6.25  4.02 999 1015.9  22.6  22.9 999.0 99.0 99.00
2009 01 03 18 50 155  8.0  9.3  0.91  5.56  3.90 999 1014.8  22.4  22.9 999.0 99.0 99.00
2009 01 03 19 50 156  7.8  9.3  0.98  5.88  3.88 999 1014.0  22.5  22.9 999.0 99.0 99.00
2009 01 03 20 50 158  7.5  8.8  0.98  5.26  3.99 999 1014.0  22.6  22.8 999.0 99.0 99.00
2009 01 03 21 50 156  7.6  8.8  0.99  5.56  4.05 999 1014.5  22.6  22.7 999.0 99.0 99.00
2009 01 03 22 50 155  7.4  8.8  1.05  5.56  4.12 999 1014.5  22.6  22.7 999.0 99.0 99.00
2009 01 03 23 50 148  6.0  7.1  0.98  5.00  4.01 999 1014.7  22.6  22.7 999.0 99.0 99.00
2009 01 04 00 50 128  6.1  7.0  0.98  5.56  4.21 999 1015.0  22.6  22.7 999.0 99.0 99.00
2009 01 04 01 50 173  5.9  6.8  0.94  5.26  4.15 999 1015.3  22.9  22.7 999.0 99.0 99.00
2009 01 04 02 50 172  3.6  4.3  0.89  4.76  4.18 999 1015.8  22.7  22.7 999.0 99.0 99.00
2009 01 04 03 50 151  5.8  6.8  0.89  5.56  4.08 999 1015.8  22.3  22.7 999.0 99.0 99.00
2009 01 04 04 50 137  5.8  6.7  0.91  5.56  4.07 999 1015.7  22.5  22.7 999.0 99.0 99.00
2009 01 04 05 50 145  7.0  8.3  0.89  5.56  3.90 999 1015.4  22.1  22.7 999.0 99.0 99.00
2009 01 04 06 50 346 12.7 15.7  0.83  4.76  3.69 999 1015.8  17.7  22.6 999.0 99.0 99.00
2009 01 04 07 50 349  9.9 11.8  1.18  3.70  3.68 999 1016.9  18.2  22.5 999.0 99.0 99.00
2009 01 04 08 50  16  7.0  8.6  1.20  4.35  3.89 999 1016.8  18.8  22.5 999.0 99.0 99.00
2009 01 04 09 50  61  7.6  8.7  1.05  4.76  3.97 999 1016.0  19.6  22.4 999.0 99.0 99.00
2009 01 04 10 50  70  7.8  8.8  1.02  4.76  3.96 999 1016.1  19.8  22.4 999.0 99.0 99.00
2009 01 04 11 50  83  7.1  8.6  0.96  5.00  3.90 999 1016.9  20.8  22.3 999.0 99.0 99.00
2009 01 04 12 50  90  6.2  7.0  0.94  5.26  4.02 999 1017.7  20.9  22.3 999.0 99.0 99.00
2009 01 04 13 50 107  6.4  7.4  0.84  5.00  4.08 999 1018.5  21.2  21.4 999.0 99.0 99.00
2009 01 04 14 50 117  5.9  6.7  0.80  5.26  4.03 999 1019.1  21.4  21.6 999.0 99.0 99.00
2009 01 04 15 50 133  5.1  5.9  0.86  5.00  4.23 999 1019.8  21.6  22.4 999.0 99.0 99.00
2009 01 04 16 50 137  5.0  6.1  0.88  5.56  4.38 999 1019.7  21.9  22.6 999.0 99.0 99.00
2009 01 04 17 50 135  5.4  6.5  0.91  5.26  4.48 999 1018.9  22.0  22.7 999.0 99.0 99.00
2009 01 04 18 50 150  4.9  5.8  1.01  5.26  4.67 999 1018.5  21.9  22.9 999.0 99.0 99.00
2009 01 04 19 50 156  4.2  4.7  0.90  6.25  4.57 999 1018.4  22.2  22.9 999.0 99.0 99.00
2009 01 04 20 50 172  4.2  4.9  1.01  5.56  4.75 999 1018.3  22.3  22.9 999.0 99.0 99.00
2009 01 04 21 50 180  2.8  3.1  1.01  5.88  4.89 999 1018.4  22.8  23.0 999.0 99.0 99.00
2009 01 04 22 50 182  3.0  3.4  1.03  5.88  4.98 999 1018.7  22.6  23.0 999.0 99.0 99.00
2009 01 04 23 50 160  2.8  3.2  1.07  5.88  5.06 999 1019.1  22.4  23.0 999.0 99.0 99.00
2009 01 05 00 50 169  2.4  2.8  1.15  6.25  5.08 999 1019.7  22.4  23.0 999.0 99.0 99.00
2009 01 05 01 50 162  2.1  2.5  1.01  5.88  4.88 999 1019.9  22.4  23.0 999.0 99.0 99.00
2009 01 05 02 50 138  3.0  3.6  1.00  5.88  4.91 999 1020.1  22.4  23.0 999.0 99.0 99.00
2009 01 05 03 50 146  2.3  2.8  1.00  5.56  4.94 999 1020.4  22.3  23.0 999.0 99.0 99.00
2009 01 05 04 50 150  1.5  1.8  0.90  6.25  4.80 999 1020.3  22.2  23.0 999.0 99.0 99.00
2009 01 05 05 50 126  3.3  4.3  0.96  6.25  4.84 999 1019.8  22.2  22.9 999.0 99.0 99.00
2009 01 05 06 50 128  3.4  4.1  0.95  6.25  4.88 999 1019.4  22.1  22.9 999.0 99.0 99.00
2009 01 05 07 50 148  2.3  2.8  0.88  6.67  4.77 999 1019.8  22.1  22.9 999.0 99.0 99.00
2009 01 05 08 50 142  3.4  3.9  0.86  5.88  4.91 999 1019.4  22.1  22.9 999.0 99.0 99.00
2009 01 05 09 50 131  3.4  4.0  0.79  5.88  4.89 999 1019.2  22.0  21.2 999.0 99.0 99.00
2009 01 05 10 50 143  4.6  5.3  0.73  7.14  4.82 999 1019.3  21.9  21.2 999.0 99.0 99.00
2009 01 05 11 50 160  4.1  4.7  0.66  5.88  4.54 999 1019.4  22.1  21.1 999.0 99.0 99.00
2009 01 05 12 50 153  5.5  6.5  0.64  6.25  4.54 999 1019.5  21.8  21.4 999.0 99.0 99.00
2009 01 05 13 50 158  5.6  6.1  0.70  6.25  4.53 999 1019.7  22.1  21.9 999.0 99.0 99.00
2009 01 05 14 50 156  5.3  6.2  0.67  5.88  4.33 999 1020.0  22.1  22.4 999.0 99.0 99.00
2009 01 05 15 50 161  5.6  6.4  0.69  6.25  4.27 999 1019.9  22.2  22.7 999.0 99.0 99.00
2009 01 05 16 50 163  6.4  7.4  0.71  5.88  4.06 999 1019.3  22.2  22.8 999.0 99.0 99.00
2009 01 05 17 50 161  7.0  8.0  0.74  5.88  3.92 999 1018.0  22.3  22.9 999.0 99.0 99.00
2009 01 05 18 50 164  6.4  7.6  0.80  5.56  3.81 999 1016.7  22.5  23.0 999.0 99.0 99.00
2009 01 05 19 50 171  6.5  7.9  0.86  6.25  3.86 999 1016.0  22.6  23.0 999.0 99.0 99.00
2009 01 05 20 50 175  7.4  8.8  0.92  5.88  3.84 999 1015.6  22.7  23.0 999.0 99.0 99.00
2009 01 05 21 50 174  7.9  9.6  1.01  3.85  3.85 999 1015.0  22.6  22.9 999.0 99.0 99.00
2009 01 05 22 50 171  8.4  9.7  1.08  4.00  3.92 999 1014.6  22.5  22.7 999.0 99.0 99.00
2009 01 05 23 50 169  8.0  9.1  1.05  4.35  4.01 999 1014.1  22.5  22.6 999.0 99.0 99.00
2009 01 06 00 50 178  7.6  8.8  1.03  4.76  3.93 999 1014.4  22.7  22.6 999.0 99.0 99.00
2009 01 06 01 50 184  7.5  8.9  1.05  4.55  3.98 999 1014.8  22.8  22.6 999.0 99.0 99.00
2009 01 06 02 50 179  7.1  8.6  0.98  4.55  3.88 999 1014.6  22.8  22.6 999.0 99.0 99.00
2009 01 06 03 50 180  6.9  8.3  0.99  4.17  3.97 999 1014.2  22.8  22.6 999.0 99.0 99.00
2009 01 06 04 50 187  7.9  9.2  1.00  4.55  3.92 999 1013.6  22.9  22.7 999.0 99.0 99.00
2009 01 06 05 50 195  7.6  8.9  0.99  4.35  3.81 999 1013.3  22.9  22.7 999.0 99.0 99.00
2009 01 06 06 50 185  8.0  9.7  0.97  4.17  3.90 999 1012.4  22.9  22.8 999.0 99.0 99.00
2009 01 06 07 50 186  8.1  9.6  1.00  4.35  3.94 999 1012.0  22.8  22.8 999.0 99.0 99.00
2009 01 06 08 50 180  8.2  9.7  1.08  4.76  3.93 999 1011.6  22.8  22.8 999.0 99.0 99.00
2009 01 06 09 50 177  8.3 10.2  1.03  4.55  3.91 999 1011.2  22.8  22.8 999.0 99.0 99.00
2009 01 06 10 50 173  8.6 10.1  1.09  4.76  3.99 999 1010.7  22.8  22.7 999.0 99.0 99.00
2009 01 06 11 50 171  8.8 10.6  1.23  4.55  4.10 999 1010.2  22.7  22.7 999.0 99.0 99.00
2009 01 06 12 50 173  8.5 10.0  1.27  4.76  4.10 999 1010.4  22.9  22.7 999.0 99.0 99.00
2009 01 06 13 50 176  9.2 11.1  1.27  4.76  4.17 999 1010.7  23.1  22.7 999.0 99.0 99.00
2009 01 06 14 50 177  8.7 10.3  1.21  5.26  4.11 999 1010.9  23.3  22.7 999.0 99.0 99.00
2009 01 06 15 50 177  8.6 10.1  1.29  4.76  4.17 999 1010.6  23.4  22.8 999.0 99.0 99.00
2009 01 06 16 50 172  9.6 11.2  1.30  5.00  4.11 999 1009.8  23.2  22.8 999.0 99.0 99.00
2009 01 06 17 50 179  8.7 10.3  1.29  5.26  4.15 999 1009.0  23.3  22.8 999.0 99.0 99.00
2009 01 06 18 50 182 10.0 12.3  1.27  5.26  4.13 999 1007.4  23.5  22.8 999.0 99.0 99.00
2009 01 06 19 50 182  8.9 10.3  1.29  5.26  4.16 999 1006.7  23.5  22.8 999.0 99.0 99.00
2009 01 06 20 50 185  9.9 11.7  1.40  5.00  4.24 999 1005.9  23.7  22.8 999.0 99.0 99.00
2009 01 06 21 50 186  9.7 11.8  1.61  5.56  4.42 999 1005.9  23.6  22.9 999.0 99.0 99.00
2009 01 06 22 50 180  9.2 10.9  1.57  5.88  4.50 999 1005.7  23.4  22.8 999.0 99.0 99.00
2009 01 06 23 50 186  8.6 10.3  1.72  5.56  4.66 999 1006.2  23.4  22.8 999.0 99.0 99.00
2009 01 07 00 50 181  9.3 11.1  1.70  5.88  4.72 999 1005.8  23.3  22.8 999.0 99.0 99.00
2009 01 07 01 50 188 10.4 12.3  1.88  6.67  4.78 999 1005.9  23.4  22.8 999.0 99.0 99.00
2009 01 07 02 50 191 10.6 12.2  1.94  6.67  4.90 999 1005.6  23.5  22.8 999.0 99.0 99.00
2009 01 07 03 50 190 12.0 14.5  2.03  6.67  4.84 999 1005.1  23.5  22.8 999.0 99.0 99.00
2009 01 07 04 50 197 12.5 14.8  2.52  7.14  5.32 999 1004.8  23.6  22.8 999.0 99.0 99.00
2009 01 07 05 50 282 12.1 14.7  2.44  7.69  5.32 999 1006.3  18.6  22.8 999.0 99.0 99.00
2009 01 07 06 50 279 13.0 15.1 99.00 99.00 99.00 999 1007.1  18.7  22.7 999.0 99.0 99.00
2009 01 07 07 50 270  9.2 11.1  2.51  7.69  5.38 999 1007.8  18.7  22.7 999.0 99.0 99.00
2009 01 07 08 50 270  9.8 11.5  2.24  7.69  5.21 999 1007.3  19.4  22.7 999.0 99.0 99.00
2009 01 07 09 50 260 11.0 13.3  2.41  7.69  5.37 999 1007.6  19.5  22.6 999.0 99.0 99.00
2009 01 07 10 50 264 12.6 14.5  2.31  7.69  5.19 999 1007.9  19.1  22.6 999.0 99.0 99.00
2009 01 07 11 50 264 13.3 15.2  2.46  7.69  5.01 999 1008.7  18.5  22.4 999.0 99.0 99.00
2009 01 07 12 50 264 12.2 14.5  2.44  7.69  5.41 999 1009.8  18.1  20.3 999.0 99.0 99.00
2009 01 07 13 50 272 12.6 15.1  2.51  8.33  5.12 999 1011.1  17.8  20.4 999.0 99.0 99.00
2009 01 07 14 50 289 13.4 15.6  2.53  7.69  5.04 999 1012.5  16.3  20.6 999.0 99.0 99.00
2009 01 07 15 50 290 11.5 13.4  2.50  7.69  5.08 999 1013.6  15.4  20.8 999.0 99.0 99.00
2009 01 07 16 50 299 10.1 12.6  2.30  7.69  5.07 999 1014.1  15.5  20.8 999.0 99.0 99.00
2009 01 07 17 50 307  9.7 11.6  2.18  7.14  5.08 999 1013.1  15.2  20.9 999.0 99.0 99.00
2009 01 07 18 50 321  7.2  9.4  2.24  7.69  5.36 999 1011.5  14.9  20.9 999.0 99.0 99.00
2009 01 07 19 50 314  7.1  8.9  1.86  7.14  5.27 999 1012.3  15.2  20.8 999.0 99.0 99.00
2009 01 07 20 50 330  5.8  7.0  1.91  7.69  5.49 999 1011.7  15.4  20.6 999.0 99.0 99.00
2009 01 07 21 50 313  5.0  5.9  1.66  7.69  5.62 999 1012.2  15.4  20.6 999.0 99.0 99.00
2009 01 07 22 50 305  2.6  3.5  1.58  8.33  5.62 999 1012.3  15.4  20.5 999.0 99.0 99.00
2009 01 07 23 50 244  4.8  6.3  1.40  7.69  5.42 999 1013.2  15.5  20.4 999.0 99.0 99.00
2009 01 08 00 50 235  5.6  6.8  1.28  7.69  5.41 999 1013.7  16.2  20.5 999.0 99.0 99.00
2009 01 08 01 50 229  5.8  7.0  1.16  7.14  5.13 999 1014.0  16.6  20.5 999.0 99.0 99.00
2009 01 08 02 50 226  6.5  8.4  1.08  6.25  4.72 999 1014.6  17.2  20.8 999.0 99.0 99.00
2009 01 08 03 50 228  6.4  7.9  1.08  6.25  4.63 999 1014.7  17.3  21.0 999.0 99.0 99.00
2009 01 08 04 50 227  7.7 10.1  1.01  6.25  4.11 999 1014.8  17.7  21.1 999.0 99.0 99.00
2009 01 08 05 50 233  7.4  9.1  1.05  6.67  4.05 999 1014.5  17.8  21.1 999.0 99.0 99.00
2009 01 08 06 50 231  7.7  9.0  1.10  7.14  3.86 999 1014.3  18.1  20.9 999.0 99.0 99.00
2009 01 08 07 50 240  8.3  9.7  1.12  4.00  3.97 999 1014.3  18.4  20.8 999.0 99.0 99.00
2009 01 08 08 50 240  8.6 10.0  1.11  7.14  3.80 999 1014.5  18.4  20.7 999.0 99.0 99.00
2009 01 08 09 50 241  8.4  9.9  1.14  4.35  3.72 999 1014.1  18.3  20.9 999.0 99.0 99.00
2009 01 08 10 50 238  8.6 10.4  1.07  4.35  3.62 999 1014.2  18.5  20.8 999.0 99.0 99.00
2009 01 08 11 50 246  9.1 11.0  1.18  4.00  3.72 999 1014.7  18.8  21.0 999.0 99.0 99.00
2009 01 08 12 50 246  9.1 10.8  1.25  4.35  3.75 999 1015.2  19.0  21.3 999.0 99.0 99.00
2009 01 08 13 50 254  8.2  9.8  1.19  4.17  3.84 999 1016.2  19.5  21.4 999.0 99.0 99.00
2009 01 08 14 50 258  7.9  9.7  1.04  4.35  3.71 999 1016.7  19.8  21.5 999.0 99.0 99.00
2009 01 08 15 50 255  8.1 99.0 99.00 99.00 99.00 999 1017.0  20.0 999.0 999.0 99.0 99.00
2009 01 08 16 50 254  8.0  9.8  0.93  7.14  3.76 999 1016.5  19.8  20.9 999.0 99.0 99.00
2009 01 08 17 50 257  8.6 10.1  0.90  4.17  3.65 999 1015.6  19.9  20.8 999.0 99.0 99.00
2009 01 08 18 50 260  8.5 10.2  0.96  3.85  3.73 999 1014.8  19.9  21.2 999.0 99.0 99.00
2009 01 08 19 50 267  8.5  9.9  0.99  4.17  3.80 999 1014.8  20.1  21.3 999.0 99.0 99.00
2009 01 08 20 50 270  8.0  9.2  0.94  4.17  3.79 999 1014.9  20.1  21.2 999.0 99.0 99.00
2009 01 08 21 50 260  7.5  9.0  0.94  3.70  3.80 999 1015.1  20.2  21.3 999.0 99.0 99.00
2009 01 08 22 50 263  6.5  7.6  0.91  4.00  3.84 999 1015.6  20.2  21.3 999.0 99.0 99.00
2009 01 08 23 50 259  6.2  7.3  0.96  4.35  3.92 999 1016.3  20.1  21.2 999.0 99.0 99.00
2009 01 09 00 50 267  5.0  6.2  0.92  4.35  4.09 999 1016.8  20.1  21.1 999.0 99.0 99.00
2009 01 09 01 50 254  4.1  5.4  0.79  4.17  4.06 999 1017.4  20.1  21.0 999.0 99.0 99.00
2009 01 09 02 50 260  3.7  4.7  0.76  4.55  3.97 999 1018.0  20.1  20.9 999.0 99.0 99.00
2009 01 09 03 50 251  3.7  4.3  0.74  4.17  3.92 999 1018.5  20.2  20.8 999.0 99.0 99.00
2009 01 09 04 50 248  2.3  2.9  0.65  4.00  3.87 999 1018.3  20.0  20.8 999.0 99.0 99.00
2009 01 09 05 50 259  1.4  1.7  0.55  4.17  3.82 999 1018.0  20.0  20.7 999.0 99.0 99.00
2009 01 09 06 50 225  1.5  1.9  0.55  4.00  3.82 999 1018.0  19.9  20.7 999.0 99.0 99.00
2009 01 09 07 50 234  1.6  2.1  0.52  4.00  3.69 999 1018.1  19.8  20.5 999.0 99.0 99.00
2009 01 09 08 50 219  0.6  0.9  0.47  5.88  3.99 999 1018.3  19.6  20.4 999.0 99.0 99.00
2009 01 09 09 50 186  1.1  1.5  0.46  4.76  3.92 999 1018.6  19.4  20.2 999.0 99.0 99.00
2009 01 09 10 50 186  1.0  1.2  0.41  5.88  3.96 999 1019.0  19.3  20.1 999.0 99.0 99.00
2009 01 09 11 50 141  0.8  1.1  0.39  4.55  3.90 999 1019.5  19.3  20.1 999.0 99.0 99.00
2009 01 09 12 50  87  2.1  2.8  0.36  5.26  3.82 999 1019.9  19.5  20.1 999.0 99.0 99.00
2009 01 09 13 50 107  3.4  4.1  0.41  7.14  4.23 999 1020.7  20.1  20.3 999.0 99.0 99.00
2009 01 09 14 50  98  4.4  5.3  0.31  5.88  3.85 999 1021.3  20.3  21.5 999.0 99.0 99.00
2009 01 09 15 50 130  5.1  6.1  0.36  7.69  3.49 999 1021.5  20.7  22.0 999.0 99.0 99.00
2009 01 09 16 50 134  5.3  6.4  0.46  6.25  3.21 999 1021.3  20.9  22.2 999.0 99.0 99.00
2009 01 09 17 50 147  5.6  7.0  0.57  3.85  3.36 999 1020.7  21.1  22.1 999.0 99.0 99.00
2009 01 09 18 50 140  5.8  7.0  0.66  3.85  3.43 999 1019.6  21.1  21.9 999.0 99.0 99.00
2009 01 09 19 50 146  6.2  7.7  0.72  3.85  3.55 999 1019.3  21.2  22.0 999.0 99.0 99.00
2009 01 09 20 50 156  6.5  7.7  0.82  4.35  3.77 999 1019.2  21.3  21.9 999.0 99.0 99.00
2009 01 09 21 50 154  6.6  7.8  0.79  4.76  3.76 999 1019.4  21.3  21.8 999.0 99.0 99.00
2009 01 09 22 50 148  7.1  8.3  0.88  3.85  3.81 999 1018.8  21.2  21.7 999.0 99.0 99.00
2009 01 09 23 50 153  7.9  9.5  1.05  4.76  4.00 999 1019.0  21.3  21.7 999.0 99.0 99.00
2009 01 10 00 50 145  8.6  9.9  1.20  5.00  4.09 999 1018.8  21.5  21.6 999.0 99.0 99.00
2009 01 10 01 50 146  9.4 10.9  1.21  5.26  4.11 999 1018.7  21.7  21.7 999.0 99.0 99.00
2009 01 10 02 50 152  9.6 11.5  1.36  4.55  4.14 999 1019.1  21.8  21.7 999.0 99.0 99.00
2009 01 10 03 50 149 10.7 13.0  1.45  4.76  4.18 999 1019.0  21.9  21.7 999.0 99.0 99.00
2009 01 10 04 50 153 10.0 12.2  1.57  5.00  4.35 999 1019.0  22.1  21.7 999.0 99.0 99.00
2009 01 10 05 50 153 10.0 11.9  1.98  5.56  4.76 999 1018.9  22.1  21.7 999.0 99.0 99.00
2009 01 10 06 50 158  9.2 10.7  1.78  5.88  4.72 999 1019.0  22.1  21.8 999.0 99.0 99.00
2009 01 10 07 50 157  9.2 10.5  1.81  5.56  4.74 999 1019.1  22.1  21.8 999.0 99.0 99.00
2009 01 10 08 50 155  9.1 10.4  1.72  5.56  4.83 999 1019.0  22.2  21.9 999.0 99.0 99.00
2009 01 10 09 50 153  8.4  9.9  1.77  5.56  4.71 999 1019.1  22.2  21.9 999.0 99.0 99.00
2009 01 10 10 50 154  9.1 10.8  1.63  5.88  4.71 999 1018.6  22.1  22.0 999.0 99.0 99.00
2009 01 10 11 50 155  9.5 11.5  1.65  5.88  4.67 999 1018.5  22.1  22.0 999.0 99.0 99.00
