#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 05 24 12 50  82  3.5  4.0  1.20  6.67  5.29 999 1014.7  26.2  26.2  24.7 99.0 99.00
2008 05 24 13 50  92  3.9  4.6  1.07  7.14  5.18 999 1014.9  26.1  26.3  24.7 99.0 99.00
2008 05 24 14 50 100  4.2  5.1  1.06  7.14  5.11 999 1014.9  25.9  26.4  24.6 99.0 99.00
2008 05 24 15 50 108  4.3  4.8  1.08  6.25  5.11 999 1015.1  26.0  26.6  24.5 99.0 99.00
2008 05 24 16 50 118  3.7  4.4  1.00  6.67  5.14 999 1015.3  26.1  26.8  24.4 99.0 99.00
2008 05 24 17 50 139  3.3  4.0  1.01  6.67  5.15 999 1015.0  26.2  27.1  24.3 99.0 99.00
2008 05 24 18 50 126  2.4  2.8  0.96  7.69  5.08 999 1014.9  26.3  27.0  24.4 99.0 99.00
2008 05 24 19 50 118  1.5  2.0  0.92  5.56  5.16 999 1014.7  26.6  27.9  24.2 99.0 99.00
2008 05 24 20 50 132  1.4  2.0  0.97  6.25  5.25 999 1014.2  26.8  28.1  23.9 99.0 99.00
2008 05 24 21 50 127  0.7  1.3  0.92  6.67  5.27 999 1014.1  27.4  28.6  23.9 99.0 99.00
2008 05 24 22 50  31  1.1  1.5  0.86  7.69  5.25 999 1014.3  27.2  28.4  24.1 99.0 99.00
2008 05 24 23 50  25  1.8  2.4  0.90  8.33  5.45 999 1014.4  27.2  27.9  24.1 99.0 99.00
2008 05 25 00 50   8  1.4  2.2  0.86  7.69  5.59 999 1014.6  26.7  27.6  23.8 99.0 99.00
2008 05 25 01 50 180  0.1  0.5  0.84  6.25  5.44 999 1014.8  26.5  27.7  23.6 99.0 99.00
2008 05 25 02 50 210  0.3  0.5  0.81  6.67  5.45 999 1015.2  26.5  27.4  23.6 99.0 99.00
2008 05 25 03 50 194  0.3  0.7  0.80  6.25  5.48 999 1015.2  26.3  26.9  23.5 99.0 99.00
2008 05 25 04 50 186  0.2  0.3  0.85  7.14  5.57 999 1015.2  26.2  26.8  23.9 99.0 99.00
2008 05 25 05 50 180  0.1  0.3  0.85  6.67  5.70 999 1014.7  26.0  26.6  23.9 99.0 99.00
2008 05 25 06 50 202  0.9  1.2  0.81  9.09  5.81 999 1014.2  26.0  26.5  23.9 99.0 99.00
2008 05 25 07 50 185  4.9  5.6  0.80  6.25  5.64 999 1012.7  26.1  26.5  23.5 99.0 99.00
2008 05 25 08 50 226  2.9  3.4  0.78  6.25  5.44 999 1013.6  26.1  26.4  24.1 99.0 99.00
2008 05 25 09 50 244  2.5  3.0  0.77  6.25  5.19 999 1014.0  26.1  26.4  23.9 99.0 99.00
2008 05 25 10 50 254  2.3  2.9  0.77  7.14  5.43 999 1014.4  26.0  26.5  24.2 99.0 99.00
2008 05 25 11 50 297  1.9  2.4  0.67  6.25  5.14 999 1015.0  26.2  26.5  24.2 99.0 99.00
2008 05 25 12 50 352  3.0  3.5  0.67  6.67  5.21 999 1015.3  26.3  26.7  24.2 99.0 99.00
2008 05 25 13 50 345  3.4  3.9  0.62  5.88  5.08 999 1015.6  26.1  26.7  24.4 99.0 99.00
2008 05 25 14 50 359  4.1  5.1  0.57  6.25  4.85 999 1015.9  26.2  26.8  24.2 99.0 99.00
2008 05 25 15 50   7  4.6  5.2  0.60  6.25  4.82 999 1016.0  26.3  27.0  24.4 99.0 99.00
2008 05 25 16 50  30  4.2  4.9  0.63  5.88  4.72 999 1016.0  26.6  27.2  24.5 99.0 99.00
2008 05 25 17 50  25  3.8  4.4  0.61  7.14  4.71 999 1015.9  26.6  27.5  24.0 99.0 99.00
2008 05 25 18 50  50  3.9  4.7  0.59  5.56  4.57 999 1015.5  26.8  27.7  24.4 99.0 99.00
2008 05 25 19 50  63  2.9  3.5  0.57  5.88  4.57 999 1015.3  26.9  27.4  24.4 99.0 99.00
2008 05 25 20 50 103  2.9  3.4  0.55  7.69  4.56 999 1014.6  27.0  27.7  24.5 99.0 99.00
2008 05 25 21 50 105  2.6  3.2  0.55  7.69  4.57 999 1014.3  27.1  27.9  24.7 99.0 99.00
2008 05 25 22 50 149  2.9  3.4  0.55  7.14  4.61 999 1013.8  27.2  27.8  24.7 99.0 99.00
2008 05 25 23 50 151  3.8  4.6  0.52  7.69  4.66 999 1013.6  27.0  27.8  24.9 99.0 99.00
2008 05 26 00 50 136  2.7  3.2  0.49  7.14  4.69 999 1014.2  26.7  27.5  24.7 99.0 99.00
2008 05 26 01 50 122  2.3  3.0  0.48  7.69  4.67 999 1014.7  26.7  27.2  24.5 99.0 99.00
2008 05 26 02 50 136  2.2  2.8  0.46  6.67  4.63 999 1014.8  26.5  27.0  24.5 99.0 99.00
2008 05 26 03 50 125  3.1  3.5  0.44  7.14  4.65 999 1014.9  26.3  26.9  24.5 99.0 99.00
2008 05 26 04 50 124  5.7  6.5  0.43  7.14  4.37 999 1014.1  26.2  26.9  24.3 99.0 99.00
2008 05 26 05 50 121  4.7  5.6  0.48  7.69  4.06 999 1014.5  26.3  26.8  23.8 99.0 99.00
2008 05 26 06 50 134  3.6  4.3  0.49  8.33  3.78 999 1014.5  26.2  26.7  23.7 99.0 99.00
2008 05 26 07 50 134  3.3  4.1  0.46  3.45  3.77 999 1014.3  26.0  26.7  23.8 99.0 99.00
2008 05 26 08 50 130  3.4  4.1  0.51  3.70  3.79 999 1014.4  26.0  26.8  23.9 99.0 99.00
2008 05 26 09 50 133  3.3  3.8  0.52  6.25  4.01 999 1014.4  26.0  26.8  23.8 99.0 99.00
2008 05 26 10 50 119  3.4  3.9  0.51  4.35  4.00 999 1014.6  25.9  26.9  23.9 99.0 99.00
2008 05 26 11 50 112  4.5  5.3  0.50  6.67  4.14 999 1015.0  26.0  26.9  23.9 99.0 99.00
2008 05 26 12 50 115  4.6  5.3  0.55  4.35  4.05 999 1015.5  26.2  26.9  23.7 99.0 99.00
2008 05 26 13 50 104  5.2  6.0  0.53  6.25  3.97 999 1016.0  26.4  26.9  23.7 99.0 99.00
2008 05 26 14 50 118  5.5  6.7  0.53  4.55  3.69 999 1016.1  26.4  26.8  23.5 99.0 99.00
2008 05 26 15 50 112  6.3  7.3  0.61  4.35  3.56 999 1016.1  26.2  26.7  23.1 99.0 99.00
2008 05 26 16 50 107  5.9  6.7  0.67  3.23  3.54 999 1016.7  26.2  26.7  22.8 99.0 99.00
2008 05 26 17 50 108  5.4  6.3  0.67  4.35  3.65 999 1016.7  26.3  26.6  23.3 99.0 99.00
2008 05 26 18 50 123  6.3  7.6  0.66  4.00  3.61 999 1016.2  26.5  26.6  23.2 99.0 99.00
2008 05 26 19 50 125  6.4  7.5  0.67  4.76  3.64 999 1015.5  26.5  26.5  23.0 99.0 99.00
2008 05 26 20 50 119  6.6  7.5  0.69  5.00  3.58 999 1015.1  26.5  26.5  23.0 99.0 99.00
2008 05 26 21 50 128  7.0  8.3  0.79  4.17  3.74 999 1014.7  26.4  26.6  22.9 99.0 99.00
2008 05 26 22 50 125  6.9  8.0  0.83  4.76  3.84 999 1014.5  26.3  26.6  22.9 99.0 99.00
2008 05 26 23 50 133  6.4  7.6  0.99  5.26  4.15 999 1014.7  26.2  26.6  22.6 99.0 99.00
2008 05 27 00 50 135  5.8  6.6  1.19  5.56  4.58 999 1015.0  26.1  26.4  22.2 99.0 99.00
2008 05 27 01 50 137  5.9  6.7  1.14  5.88  4.54 999 1015.6  26.1  26.3  21.4 99.0 99.00
2008 05 27 02 50 132  6.6  7.6  1.16  5.56  4.57 999 1015.9  26.0  26.3  21.2 99.0 99.00
2008 05 27 03 50 130  6.3  7.3  1.23  5.56  4.61 999 1016.3  25.8  26.4  21.3 99.0 99.00
2008 05 27 04 50 121  5.7  7.0  1.27  5.88  4.76 999 1016.4  25.7  26.5  21.0 99.0 99.00
2008 05 27 05 50 125  4.4  5.5  1.30  6.25  4.98 999 1015.8  25.7  26.5  20.5 99.0 99.00
2008 05 27 06 50 126  4.5  5.4  1.39  7.14  5.09 999 1015.1  25.7  26.5  20.2 99.0 99.00
2008 05 27 07 50 117  5.6  6.8  1.31  6.67  5.13 999 1015.1  25.6  26.5  20.1 99.0 99.00
2008 05 27 08 50 130  5.1  6.2  1.24  6.25  4.90 999 1014.9  25.6  26.5  19.4 99.0 99.00
2008 05 27 09 50 130  3.5  4.4  1.19  7.14  4.99 999 1015.4  25.5  26.5  18.6 99.0 99.00
2008 05 27 10 50 126  3.6  4.5  1.08  7.14  4.95 999 1015.8  25.5  26.5  18.5 99.0 99.00
2008 05 27 11 50 125  4.0  4.7  1.10  6.67  5.03 999 1016.0  25.8  26.5  18.7 99.0 99.00
2008 05 27 12 50 116  4.2  5.2  1.00  6.67  4.97 999 1016.5  26.0  26.5  18.7 99.0 99.00
2008 05 27 13 50 113  5.3  6.4  1.05  6.25  4.85 999 1016.6  25.9  26.4  18.9 99.0 99.00
2008 05 27 14 50 124  5.2  6.1  0.98  7.14  4.74 999 1016.8  25.8  26.4  19.2 99.0 99.00
2008 05 27 15 50 122  4.9  5.9  1.01  6.25  4.67 999 1017.0  25.9  26.5  19.6 99.0 99.00
2008 05 27 16 50 120  4.8  5.9  0.94  5.88  4.50 999 1016.6  25.9  26.6  19.4 99.0 99.00
2008 05 27 17 50 116  4.6  5.6  0.93  6.67  4.52 999 1016.6  25.9  26.7  19.5 99.0 99.00
2008 05 27 18 50  99  3.5  4.1  0.95  6.25  4.48 999 1016.7  25.7  26.7  20.3 99.0 99.00
2008 05 27 19 50  56  3.3  4.1  0.90  5.56  4.43 999 1016.7  25.8  26.9  20.7 99.0 99.00
2008 05 27 20 50  49  3.9  4.6  0.89  5.56  4.48 999 1016.1  25.9  26.9  20.1 99.0 99.00
2008 05 27 21 50  72  3.6  4.7  0.85  5.56  4.53 999 1015.8  26.0  26.9  20.3 99.0 99.00
2008 05 27 22 50  73  3.4  4.2  0.84  6.25  4.49 999 1015.8  26.2  26.9  19.7 99.0 99.00
2008 05 27 23 50  80  3.1  4.3  0.89  5.56  4.63 999 1015.7  26.3  26.8  19.5 99.0 99.00
2008 05 28 00 50 125  2.2  2.7  0.89  5.88  4.60 999 1015.8  25.8  26.7  19.8 99.0 99.00
2008 05 28 01 50  82  2.3  2.8  0.88  5.88  4.62 999 1016.5  25.9  27.0  19.4 99.0 99.00
2008 05 28 02 50  83  2.6  3.3  0.86  5.00  4.72 999 1017.0  25.9  27.0  19.5 99.0 99.00
2008 05 28 03 50 102  3.7  5.0  0.80  6.67  4.66 999 1017.2  25.8  27.0  20.4 99.0 99.00
2008 05 28 04 50 101  3.9  4.9  0.86  7.14  4.71 999 1017.0  25.6  27.0  20.1 99.0 99.00
2008 05 28 05 50  84  2.5  3.4  0.83  7.14  4.74 999 1016.5  25.6  27.0  19.5 99.0 99.00
2008 05 28 06 50  88  4.2  5.6  0.85  5.88  4.77 999 1016.2  25.7  26.9  18.8 99.0 99.00
2008 05 28 07 50  90  5.1  6.2  0.88  7.14  4.74 999 1016.1  25.6  26.9  19.1 99.0 99.00
2008 05 28 08 50  85  4.5  5.5  0.88  7.14  4.77 999 1015.8  25.6  26.9  17.9 99.0 99.00
2008 05 28 09 50 112  7.0  8.2  0.93  6.67  4.52 999 1015.9  26.5  26.8 999.0 99.0 99.00
2008 05 28 10 50 118  6.4  7.7  0.97  6.25  4.37 999 1016.7  26.4  26.7  14.6 99.0 99.00
2008 05 28 11 50 129  3.9  5.3  0.95  7.14  4.62 999 1017.6  26.5  26.8  16.1 99.0 99.00
2008 05 28 12 50 122  4.3  5.4  0.97  7.69  4.87 999 1018.0  26.5  26.7  16.9 99.0 99.00
2008 05 28 13 50 128  4.7  5.9  1.01  7.14  4.84 999 1018.0  26.3  26.7  17.3 99.0 99.00
2008 05 28 14 50 135  3.9  5.3  0.89  7.69  4.81 999 1018.4  26.1  26.8  18.0 99.0 99.00
2008 05 28 15 50 140  2.4  3.4  0.81  7.14  4.69 999 1018.7  25.9  26.9  18.5 99.0 99.00
2008 05 28 16 50  95  2.6  3.5  0.81  7.69  4.94 999 1018.6  26.2  27.0  18.3 99.0 99.00
2008 05 28 17 50  84  2.5  3.2  0.85  7.69  5.14 999 1018.5  26.2  27.1  18.6 99.0 99.00
2008 05 28 18 50  72  3.3  4.2  0.78  7.14  4.93 999 1018.2  26.3  27.2  18.9 99.0 99.00
2008 05 28 19 50  63  3.5  4.6  0.79  7.14  4.98 999 1018.1  26.5  27.3  18.1 99.0 99.00
2008 05 28 20 50  77  3.8  4.7  0.80  7.14  4.99 999 1017.8  26.6  27.1  18.7 99.0 99.00
2008 05 28 21 50  64  3.7  4.6  0.81  6.25  5.04 999 1017.4  26.7  27.1  18.3 99.0 99.00
2008 05 28 22 50  48  3.6  4.6  0.83  6.67  4.93 999 1017.3  26.7  27.3  19.6 99.0 99.00
2008 05 28 23 50  59  3.3  4.1  0.76  7.14  4.91 999 1017.2  26.5  27.3  20.1 99.0 99.00
2008 05 29 00 50 117  1.7  2.4  0.79  6.25  4.94 999 1017.4  26.2  27.3  19.7 99.0 99.00
2008 05 29 01 50 114  1.9  2.4  0.76  5.88  4.76 999 1017.6  26.1  27.3  19.8 99.0 99.00
2008 05 29 02 50 135  2.1  2.8  0.79  5.88  4.78 999 1018.0  25.9  27.2  20.4 99.0 99.00
2008 05 29 03 50 151  1.9  2.4  0.84  5.56  4.72 999 1018.5  25.9  27.2  20.5 99.0 99.00
2008 05 29 04 50 161  2.3  2.8  0.78  5.26  4.68 999 1018.3  25.7  27.2  20.6 99.0 99.00
2008 05 29 05 50 159  2.5  3.2  0.72  6.25  4.56 999 1018.0  25.7  27.0  20.8 99.0 99.00
2008 05 29 06 50 161  1.5  2.0  0.66  4.35  4.48 999 1017.7  25.5  27.0  20.4 99.0 99.00
2008 05 29 07 50 154  0.5  1.1  0.64  4.55  4.42 999 1017.5  25.5  26.9  20.2 99.0 99.00
2008 05 29 08 50 309  1.2  1.8  0.64  5.88  4.47 999 1017.6  25.5  26.9  20.1 99.0 99.00
2008 05 29 09 50 325  2.0  2.5  0.62  7.14  4.55 999 1017.6  25.5  26.7  20.6 99.0 99.00
2008 05 29 10 50 355  4.7  5.4  0.63  6.67  4.87 999 1017.7  25.6  26.7  20.7 99.0 99.00
2008 05 29 11 50 356  4.8  5.5  0.59  6.25  4.80 999 1018.2  26.3  26.7  19.7 99.0 99.00
2008 05 29 12 50 355  4.9  5.8  0.60  6.25  4.43 999 1018.5  26.8  26.8  20.2 99.0 99.00
2008 05 29 13 50 360  4.4  5.2  0.61  5.88  4.13 999 1018.7  27.0  26.8  20.1 99.0 99.00
2008 05 29 14 50  10  5.0  5.9  0.68  5.88  4.14 999 1018.7  27.0  26.9  20.4 99.0 99.00
2008 05 29 15 50  10  5.7  6.3  0.65  6.25  3.81 999 1018.7  26.9  27.1  20.9 99.0 99.00
2008 05 29 16 50  16  6.9  7.8  0.77  6.67  3.76 999 1018.7  26.9  27.3  20.9 99.0 99.00
2008 05 29 17 50  23  6.5  7.3  0.77  5.26  3.74 999 1018.4  27.1  27.4  20.8 99.0 99.00
2008 05 29 18 50  44  5.9  7.1  0.80  3.70  3.85 999 1018.1  27.1  27.6  21.2 99.0 99.00
2008 05 29 19 50  72  5.5  6.6  0.87  3.70  3.95 999 1017.8  26.7  27.7  22.6 99.0 99.00
2008 05 29 20 50  99  4.9  5.9  0.81  4.00  3.97 999 1017.5  26.9  27.8  22.3 99.0 99.00
2008 05 29 21 50 113  3.8  4.6  0.78  6.25  4.22 999 1017.3  27.1  27.7  21.3 99.0 99.00
2008 05 29 22 50 110  3.5  4.2  0.78  5.56  4.49 999 1016.9  27.0  27.6  22.2 99.0 99.00
2008 05 29 23 50 118  3.7  4.4  0.72  5.88  4.67 999 1017.0  26.7  27.6  22.2 99.0 99.00
2008 05 30 00 50 126  3.6  4.3  0.71  6.25  4.71 999 1017.4  26.6  27.4  20.7 99.0 99.00
2008 05 30 01 50 114  2.9  3.7  0.64  6.67  4.56 999 1017.7  26.5  27.4  20.6 99.0 99.00
2008 05 30 02 50 116  4.1  4.9  0.68  5.88  4.71 999 1018.3  26.5  27.3  20.6 99.0 99.00
2008 05 30 03 50 125  4.1  5.0  0.64  5.88  4.37 999 1018.4  26.3  27.2  20.9 99.0 99.00
2008 05 30 04 50 118  4.6  5.4  0.63  5.56  4.18 999 1018.4  26.2  27.1  21.4 99.0 99.00
2008 05 30 05 50 129  4.5  5.6  0.71  5.88  4.25 999 1018.0  25.9  27.1  22.2 99.0 99.00
2008 05 30 06 50 118  4.4  5.1  0.69  6.25  4.11 999 1017.4  25.8  27.1  22.4 99.0 99.00
2008 05 30 07 50 117  4.5  5.2  0.70  6.25  4.09 999 1017.0  25.7  27.1  22.8 99.0 99.00
2008 05 30 08 50 138  4.7  5.5  0.66  6.25  4.10 999 1016.8  25.8  27.0  22.5 99.0 99.00
2008 05 30 09 50 144  3.9  4.5  0.64  4.17  4.01 999 1017.0  25.7  26.8  22.5 99.0 99.00
2008 05 30 10 50 127  2.9  3.6  0.63  6.25  4.21 999 1017.6  25.7  27.0  22.5 99.0 99.00
2008 05 30 11 50 108  2.3  3.3  0.56  6.67  4.21 999 1018.0  26.0  27.0  22.6 99.0 99.00
2008 05 30 12 50  90  2.6  3.5  0.55  6.25  4.12 999 1018.5  26.1  27.0  23.1 99.0 99.00
2008 05 30 13 50  93  4.2  5.4  0.51  6.67  4.33 999 1018.5  26.1  26.9  22.1 99.0 99.00
2008 05 30 14 50  83  4.8  5.8  0.50  6.67  4.03 999 1018.9  26.1  26.9  22.2 99.0 99.00
2008 05 30 15 50  96  5.4  6.5  0.51  6.67  3.81 999 1019.0  26.3  27.0  21.4 99.0 99.00
2008 05 30 16 50 100  5.1  6.3  0.59  6.67  4.02 999 1019.0  26.2  27.1  21.9 99.0 99.00
2008 05 30 17 50 120  4.6  5.7  0.61  6.67  3.98 999 1018.7  26.4  26.8  21.8 99.0 99.00
2008 05 30 18 50 115  4.1  5.0  0.65  6.67  4.04 999 1018.1  26.4  26.9  22.1 99.0 99.00
2008 05 30 19 50 114  4.0  5.1  0.64  6.25  4.09 999 1017.9  26.6  27.0  22.0 99.0 99.00
2008 05 30 20 50  99  3.5  4.1  0.68  4.00  4.24 999 1017.4  26.6  27.2  22.2 99.0 99.00
2008 05 30 21 50  97  3.0  3.6  0.74  5.88  4.39 999 1017.1  26.8  27.3  22.4 99.0 99.00
2008 05 30 22 50  95  4.0  4.9  0.74  5.88  4.33 999 1016.7  26.8  27.3  22.7 99.0 99.00
2008 05 30 23 50 106  4.2  4.9  0.71  5.88  4.43 999 1016.5  26.7  27.2  22.7 99.0 99.00
2008 05 31 00 50 106  4.4  5.1  0.71  5.88  4.42 999 1016.9  26.5  27.2  23.0 99.0 99.00
2008 05 31 01 50 119  4.8  5.6  0.74  5.56  4.32 999 1017.1  26.3  27.1  23.1 99.0 99.00
2008 05 31 02 50 119  5.0  5.9  0.76  5.88  4.20 999 1017.5  26.3  27.0  23.5 99.0 99.00
2008 05 31 03 50 124  4.9  5.6  0.75  5.88  4.21 999 1017.7  26.2  27.0  23.2 99.0 99.00
2008 05 31 04 50 128  5.1  6.1  0.75  5.56  4.19 999 1017.8  26.1  27.0  23.1 99.0 99.00
2008 05 31 05 50 136  5.1  5.9  0.80  6.25  4.12 999 1017.4  26.0  27.0  22.7 99.0 99.00
2008 05 31 06 50 143  5.1  5.9  0.77  5.88  4.10 999 1016.6  25.9  27.0  22.5 99.0 99.00
2008 05 31 07 50 155  3.8  4.6  0.74  5.88  4.11 999 1016.6  25.9  27.0  21.9 99.0 99.00
2008 05 31 08 50 154  1.9  2.4  0.70  6.25  4.14 999 1016.5  25.8  26.9  22.0 99.0 99.00
2008 05 31 09 50 141  0.4  0.8  0.65  5.56  4.20 999 1016.7  25.7  26.9  21.7 99.0 99.00
2008 05 31 10 50  79  1.3  2.0  0.65  5.56  4.21 999 1017.2  25.7  26.9  21.8 99.0 99.00
2008 05 31 11 50  78  2.4  3.3  0.64  6.25  4.29 999 1017.8  26.0  26.8  22.2 99.0 99.00
2008 05 31 12 50  80  2.8  3.5  0.62  6.67  4.38 999 1018.4  26.2  26.9  22.3 99.0 99.00
2008 05 31 13 50  96  4.1  4.9  0.58  6.25  4.38 999 1018.5  26.2  26.9  22.2 99.0 99.00
2008 05 31 14 50  92  3.9  4.8  0.64  5.88  4.60 999 1018.7  26.3  27.0  22.0 99.0 99.00
2008 05 31 15 50 110  5.0  5.8  0.66  5.88  4.51 999 1018.6  26.4  27.0  22.2 99.0 99.00
2008 05 31 16 50 107  3.7  4.5  0.64  5.56  4.42 999 1018.4  26.4  27.1  22.6 99.0 99.00
2008 05 31 17 50 115  3.0  3.9  0.60  5.88  4.17 999 1018.1  26.5  27.3  22.3 99.0 99.00
2008 05 31 18 50  99  2.9  3.5  0.60  5.56  4.20 999 1017.8  26.6  27.6  22.5 99.0 99.00
2008 05 31 19 50  98  2.9  3.7  0.64  5.88  4.33 999 1017.5  26.8  27.7  22.0 99.0 99.00
2008 05 31 20 50  89  2.9  3.7  0.65  6.67  4.56 999 1017.0  26.9  27.7  22.0 99.0 99.00
2008 05 31 21 50  97  3.2  4.1  0.63  5.26  4.41 999 1016.5  26.9  28.1  22.2 99.0 99.00
2008 05 31 22 50  86  2.5  3.2  0.63  7.14  4.53 999 1016.2  27.1  28.1  21.9 99.0 99.00
2008 05 31 23 50 100  2.2  2.8  0.60  6.25  4.54 999 1016.4  27.0  27.9  22.6 99.0 99.00
2008 06 01 00 50 103  2.9  3.8  0.61  6.25  4.64 999 1016.4  26.6  28.0  22.4 99.0 99.00
2008 06 01 01 50 113  3.1  4.0  0.65  6.67  4.73 999 1016.8  26.5  27.3  22.4 99.0 99.00
2008 06 01 02 50 130  3.0  3.5  0.68  5.88  4.88 999 1017.1  26.5  27.3  22.6 99.0 99.00
2008 06 01 03 50 136  4.2  5.3  0.72  6.67  4.74 999 1016.9  26.4  26.7  22.8 99.0 99.00
2008 06 01 04 50 139  4.2  4.9  0.73  6.25  4.73 999 1016.6  26.3  26.8  23.1 99.0 99.00
2008 06 01 05 50 140  4.0  4.6  0.77  6.25  4.85 999 1016.4  26.3  27.0  22.8 99.0 99.00
2008 06 01 06 50 158  3.5  4.1  0.69  6.25  4.66 999 1015.9  26.2  26.6  23.2 99.0 99.00
2008 06 01 07 50 161  3.3  4.0  0.72  5.88  4.76 999 1015.6  26.0  26.1  22.9 99.0 99.00
2008 06 01 08 50 187  2.8  3.5  0.72  6.25  4.88 999 1015.5  25.9  26.1  23.1 99.0 99.00
2008 06 01 09 50 197  2.4  2.8  0.66  6.25  4.67 999 1015.7  25.7  25.8  23.1 99.0 99.00
2008 06 01 10 50 217  1.8  2.2  0.64  6.67  4.71 999 1016.0  25.9  26.2  23.2 99.0 99.00
2008 06 01 11 50 293  0.9  1.2  0.68  6.25  4.91 999 1016.9  26.3  26.4  23.6 99.0 99.00
2008 06 01 12 50 316  2.3  2.8  0.75  6.25  5.14 999 1017.5  26.1  26.5  23.4 99.0 99.00
2008 06 01 13 50 314  1.1  1.5  0.58  6.25  4.98 999 1017.8  26.3  26.7  23.3 99.0 99.00
2008 06 01 14 50 328  1.3  1.7  0.61  6.67  4.98 999 1018.1  26.3  27.1  23.0 99.0 99.00
2008 06 01 15 50 352  0.8  1.2  0.60  5.88  4.89 999 1018.2  26.4  27.7  22.9 99.0 99.00
2008 06 01 16 50 360  0.7  1.4  0.60  6.67  4.81 999 1018.3  26.6  28.2  22.6 99.0 99.00
2008 06 01 17 50 203  0.7  1.0  0.60  5.56  4.83 999 1017.6  26.9  30.2  22.6 99.0 99.00
2008 06 01 18 50 267  0.8  1.5  0.56  5.56  4.73 999 1017.5  27.2  31.9  22.3 99.0 99.00
2008 06 01 19 50 161  1.1  1.7  0.55  5.56  4.89 999 1016.8  27.6  31.8  21.8 99.0 99.00
2008 06 01 20 50 167  0.6  1.3  0.61  5.56  5.04 999 1015.9  27.9  32.4  21.4 99.0 99.00
2008 06 01 21 50 166  0.3  1.1  0.61  5.88  5.15 999 1015.8  28.5  32.0  22.0 99.0 99.00
2008 06 01 22 50 234  1.0  2.1  0.54  6.25  5.18 999 1015.5  28.5  32.7  22.1 99.0 99.00
2008 06 01 23 50 168  1.5  2.5  0.53  8.33  5.35 999 1015.2  28.2  31.4  22.3 99.0 99.00
2008 06 02 00 50 166  2.8  3.4  0.51  5.56  5.09 999 1015.2  27.7  30.2  22.3 99.0 99.00
2008 06 02 01 50 185  2.0  2.7  0.56  5.88  5.17 999 1016.1  27.4  29.5  22.4 99.0 99.00
2008 06 02 02 50 208  2.0  2.4  0.59  6.67  5.38 999 1017.0  27.3  28.6  22.6 99.0 99.00
2008 06 02 03 50 218  1.3  1.7  0.57  5.56  5.25 999 1017.8  27.2  28.6  23.1 99.0 99.00
2008 06 02 04 50 199  2.6  3.3  0.53  6.25  5.15 999 1017.2  27.0  28.3  23.1 99.0 99.00
2008 06 02 05 50 180  4.1  4.9  0.51  8.33  5.30 999 1015.9  26.8  28.2  23.3 99.0 99.00
2008 06 02 06 50 187  4.8  5.5  0.50  7.69  5.02 999 1015.0  26.7  27.7  23.5 99.0 99.00
2008 06 02 07 50 195  5.4  6.4  0.48  5.88  4.88 999 1014.2  26.8  27.7  23.4 99.0 99.00
2008 06 02 08 50 206  5.8  6.9  0.48  6.25  4.32 999 1014.5  26.7  28.2  23.6 99.0 99.00
2008 06 02 09 50 226  4.2  5.3  0.52  6.25  3.34 999 1015.1  26.7  28.1  23.5 99.0 99.00
2008 06 02 10 50 241  3.2  3.9  0.58  5.88  3.54 999 1015.6  26.6  27.7  23.4 99.0 99.00
2008 06 02 11 50 227  3.4  4.1  0.53  5.88  3.38 999 1016.2  26.8  27.3  23.4 99.0 99.00
2008 06 02 12 50 237  3.6  4.5  0.55  6.25  3.42 999 1016.4  26.8  27.2  23.6 99.0 99.00
2008 06 02 13 50 244  4.3  5.0  0.53  2.74  3.31 999 1016.7  26.9  27.2  23.9 99.0 99.00
2008 06 02 14 50 273  4.0  4.8  0.48  5.56  3.45 999 1016.8  27.4  27.8  23.3 99.0 99.00
2008 06 02 15 50 276  4.1  4.9  0.47  7.14  3.62 999 1016.6  27.4  27.6  23.4 99.0 99.00
2008 06 02 16 50 306  2.9  4.5  0.41  7.69  4.15 999 1016.8  27.9  29.1  23.0 99.0 99.00
2008 06 02 17 50 274  2.2  3.0  0.35  6.25  3.70 999 1016.5  28.2  30.2  22.9 99.0 99.00
2008 06 02 18 50   4  2.0  3.3  0.45  7.69  3.94 999 1016.3  27.8  30.4  23.1 99.0 99.00
2008 06 02 19 50 305  1.4  2.4  0.45  5.88  3.89 999 1015.7  27.7  30.0  23.2 99.0 99.00
2008 06 02 20 50 259  2.3  3.5  0.45  7.14  4.05 999 1015.1  28.6  29.8  23.2 99.0 99.00
2008 06 02 21 50 280  1.2  2.0  0.46  7.14  4.07 999 1015.2  28.6  29.7  23.2 99.0 99.00
2008 06 02 22 50 229  2.1  2.7  0.44  7.14  4.10 999 1014.7  28.7  30.2  23.2 99.0 99.00
2008 06 02 23 50 220  2.3  3.1  0.35  7.14  3.93 999 1014.7  28.7  30.1  23.3 99.0 99.00
2008 06 03 00 50 217  3.1  3.9  0.35  6.67  4.33 999 1014.9  28.6  29.9  22.9 99.0 99.00
2008 06 03 01 50 215  3.9  4.7  0.33  6.25  4.31 999 1015.0  28.5  28.8  22.1 99.0 99.00
2008 06 03 02 50 208  4.0  4.7  0.34  5.26  4.31 999 1015.4  28.4  28.2  22.1 99.0 99.00
