#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 03 00 50 131  8.4  9.9  1.35  5.56  4.83 133 1020.2  22.0  21.8  20.7 99.0 99.00
2015 01 03 01 50 127  8.2  9.6  1.22  5.26  4.68 107 1020.2  22.0  21.7  20.8 99.0 99.00
2015 01 03 02 50 124  7.8  9.5  1.09  5.56  4.55 117 1020.1  22.1  21.8  21.0 99.0 99.00
2015 01 03 03 50 129  7.8  9.2  1.17  5.56  4.76 113 1019.9  22.1  21.8  20.9 99.0 99.00
2015 01 03 04 50 125  8.1  9.2  1.11  5.00  4.63 100 1019.4  22.1  21.7  20.9 99.0 99.00
2015 01 03 05 50 128  8.5  9.8  1.16  5.26  4.69 111 1019.1  22.1  21.8  21.0 99.0 99.00
2015 01 03 06 50 128  9.0 10.7  1.20  5.26  4.67 122 1018.5  22.1  21.7  20.9 99.0 99.00
2015 01 03 07 50 137  8.3 10.0  1.28  6.67  4.78 168 1017.9  22.1  21.7  20.8 99.0 99.00
2015 01 03 08 50 139  9.2 11.0  1.39  5.56  4.88 116 1017.6  22.3  21.7  21.0 99.0 99.00
2015 01 03 09 50 140 10.6 12.3  1.70  5.00  4.95 121 1016.9  22.3  21.7  21.0 99.0 99.00
2015 01 03 10 50 149 10.5 12.5  1.82  5.88  5.08 120 1017.0  22.3  21.7  21.0 99.0 99.00
2015 01 03 11 50 148 10.6 11.9  1.86  6.25  5.13 130 1016.8  22.2  21.7  21.1 99.0 99.00
2015 01 03 12 50 152 11.3 13.7  1.84  5.26  5.02 144 1017.3  22.5  21.7  21.1 99.0 99.00
2015 01 03 13 50 153 10.8 12.6  2.01  6.25  5.07 107 1018.0  22.6  21.7  21.1 99.0 99.00
2015 01 03 14 50 155 10.2 12.2  2.01  6.67  5.23 147 1018.8  22.8  21.7  21.1 99.0 99.00
2015 01 03 15 50 155 10.5 13.1  1.91  7.14  5.22 163 1018.9  22.8  21.8  21.0 99.0 99.00
2015 01 03 16 50 153  9.7 11.4  1.84  7.14  5.22 169 1018.5  22.9  21.8  21.0 99.0 99.00
2015 01 03 17 50 159  9.7 11.4  1.88  6.25  5.25 141 1017.6  22.9  21.8  21.3 99.0 99.00
2015 01 03 18 50 160  9.9 12.0  2.05  7.14  5.33 177 1016.5  22.9  21.9  21.5 99.0 99.00
2015 01 03 19 50 162  9.4 10.9  1.89  6.25  5.18 148 1016.0  22.9  21.9  21.7 99.0 99.00
2015 01 03 20 50 165  8.4  9.9  1.99  7.69  5.48 172 1015.8  22.9  21.9  21.8 99.0 99.00
2015 01 03 21 50 159  8.6 10.2  1.81  7.14  5.26 173 1016.1  22.9  21.9  22.0 99.0 99.00
2015 01 03 22 50 159  8.8 10.5  1.76  6.25  5.24 141 1016.6  22.9  21.9  22.1 99.0 99.00
2015 01 03 23 50 161  7.0  8.3  1.74  5.88  5.21 147 1017.5  22.7  21.9  22.1 99.0 99.00
2015 01 04 00 50 157  6.8  7.8  1.72  6.25  5.49 128 1017.9  22.7  21.9  22.1 99.0 99.00
2015 01 04 01 50 160  6.1  7.1  1.66  8.33  5.51 167 1018.3  22.7  22.0  22.2 99.0 99.00
2015 01 04 02 50 166  5.8  6.7  1.59  7.69  5.53 181 1018.7  22.5  22.0  22.0 99.0 99.00
2015 01 04 03 50 172  6.1  7.0  1.62  7.14  5.58 173 1018.4  22.6  22.0  22.2 99.0 99.00
2015 01 04 04 50 173  6.4  7.4  1.79  8.33  6.01 174 1018.2  23.0  22.0  22.5 99.0 99.00
2015 01 04 05 50 180  7.9  9.1  1.71  8.33  5.72 170 1017.7  23.6  22.0  22.3 99.0 99.00
2015 01 04 06 50 177  7.1  8.1  1.78  7.69  5.89 172 1017.5  23.2  22.0  22.1 99.0 99.00
2015 01 04 07 50 186  7.3  9.7  1.80  8.33  5.91 170 1017.5  23.2  22.0  22.2 99.0 99.00
2015 01 04 08 50 186  6.1  6.9  1.91  7.14  5.83 176 1017.0  23.3  22.0  21.5 99.0 99.00
2015 01 04 09 50 218  6.5  8.1  2.05  8.33  6.02 168 1017.0  23.0  22.0  20.5 99.0 99.00
2015 01 04 10 50 318  9.2 12.2  1.75  8.33  5.67 172 1018.3  19.4  22.0  18.4 99.0 99.00
2015 01 04 11 50 337  8.7 10.6  1.62  7.14  5.21 173 1018.4  18.6  21.9  17.7 99.0 99.00
2015 01 04 12 50 339  9.2 10.9  1.55  7.69  4.71 176 1019.3  18.4  21.9  17.1 99.0 99.00
2015 01 04 13 50 325  8.3 10.2  1.53  6.67  4.68 183 1021.2  17.9  21.8  16.3 99.0 99.00
2015 01 04 14 50 333  6.9  8.4  1.58  7.14  4.92 169 1022.3  16.9  21.8  14.2 99.0 99.00
2015 01 04 15 50 328 11.6 13.5  1.51  7.14  4.68 172 1022.4  17.1  21.8  14.4 99.0 99.00
2015 01 04 16 50 325 10.4 12.0  1.52  7.69  4.65 171 1022.9  17.0  21.8  14.4 99.0 99.00
2015 01 04 17 50 339  8.5 10.0  1.46  4.76  4.64 334 1022.7  17.0  21.8  14.3 99.0 99.00
2015 01 04 18 50 324  8.3 10.0  1.40  4.76  4.58 334 1022.7  16.7  21.7  13.8 99.0 99.00
2015 01 04 19 50 346  6.2  7.7  1.29  4.76  4.61 332 1023.8  16.6  21.3  12.9 99.0 99.00
2015 01 04 20 50 346  6.7  8.1  1.20  5.00  4.59 320 1024.9  16.6  20.3  12.2 99.0 99.00
2015 01 04 21 50 351  5.3  7.0  1.21  7.69  4.89 169 1025.7  16.7  20.3  11.5 99.0 99.00
2015 01 04 22 50 342  7.6  9.1  1.16  7.69  5.05 174 1026.0  16.9  20.2  10.8 99.0 99.00
2015 01 04 23 50 348  7.8  9.1  1.11  7.69  4.87 170 1026.2  16.9  20.2  10.8 99.0 99.00
2015 01 05 00 50 341  8.1  9.4  1.12  8.33  4.78 171 1027.1  16.9  20.3  10.3 99.0 99.00
2015 01 05 01 50 344 10.1 12.2  1.05  7.69  4.37 173 1027.0  17.0  20.4  10.9 99.0 99.00
2015 01 05 02 50 346 11.1 13.0  1.14  4.17  4.31 999 1027.7  16.9  20.5  11.3 99.0 99.00
2015 01 05 03 50 353 10.8 12.8  1.23  4.55  4.19 999 1028.3  16.1  20.6  10.5 99.0 99.00
2015 01 05 04 50 352 11.0 13.6 99.00 99.00 99.00 999 1028.6  15.2  20.7  10.2 99.0 99.00
2015 01 05 05 50   1 10.7 12.7  1.70  5.26  4.66 341 1028.9  14.4  20.8  10.1 99.0 99.00
2015 01 05 06 50   1 11.1 13.7  1.83  5.88  4.86 338 1029.8  13.9  20.8   9.3 99.0 99.00
2015 01 05 07 50  12 11.7 14.4  1.98  6.67  5.09 339 1029.8  13.6  20.8   9.3 99.0 99.00
2015 01 05 08 50   6 12.0 14.4  1.98  6.25  4.97 338 1029.9  12.8  20.8   8.7 99.0 99.00
2015 01 05 09 50   3 13.1 15.8  2.06  6.67  5.07 346 1030.1  12.3  20.8   8.4 99.0 99.00
2015 01 05 10 50   8 12.2 14.2  2.08  6.25  5.02 347 1030.7  11.9  20.8   7.5 99.0 99.00
2015 01 05 11 50  20 12.9 15.5  1.80  5.88  4.70 353 1031.0  11.5  20.8   7.4 99.0 99.00
2015 01 05 12 50  18 11.6 14.1  1.94  5.88  4.94 353 1031.8  11.1  20.7   7.2 99.0 99.00
2015 01 05 13 50  23 11.2 13.6  1.89  5.88  4.93   2 1032.9  11.1  20.7   7.7 99.0 99.00
2015 01 05 14 50  23 11.2 13.2  1.87  6.25  5.00  14 1033.8  10.7  20.7   7.3 99.0 99.00
2015 01 05 15 50  23 10.2 13.0  2.07  5.88  5.26  26 1034.5  10.6  20.7   7.2 99.0 99.00
2015 01 05 16 50  31  8.3 10.5  1.85  6.67  5.11  36 1033.9  10.8  20.8   7.5 99.0 99.00
2015 01 05 17 50  34  8.6 11.5  1.68  6.67  5.01  45 1033.2  11.1  20.9   7.5 99.0 99.00
2015 01 05 18 50  34  8.1 10.4  1.78  6.25  5.14  39 1032.2  11.2  20.9   7.1 99.0 99.00
2015 01 05 19 50  42  7.6  9.3  1.62  6.25  5.10  40 1031.3  11.5  20.9   7.3 99.0 99.00
2015 01 05 20 50  37  6.5  9.2  1.58  6.67  5.15  59 1031.1  11.8  21.0   7.2 99.0 99.00
2015 01 05 21 50  41  6.1  9.5  1.45  6.25  5.08  55 1031.0  12.2  21.0   7.2 99.0 99.00
2015 01 05 22 50  39  7.2  9.0  1.34  5.88  5.03  55 1030.9  12.7  20.9   7.2 99.0 99.00
2015 01 05 23 50  42  7.4  9.0  1.20  5.56  4.71  54 1030.7  13.1  20.9   7.2 99.0 99.00
2015 01 06 00 50  47  7.1  9.6  1.09  5.56  4.61  52 1030.7  13.5  20.9   7.8 99.0 99.00
2015 01 06 01 50  51  6.4  8.7  1.07  5.88  4.68  64 1030.8  13.8  20.9   7.7 99.0 99.00
2015 01 06 02 50  54  6.5  8.0  1.03  5.56  4.63  64 1030.8  14.1  21.0   7.7 99.0 99.00
2015 01 06 03 50  63  6.3  7.8  0.96  5.26  4.62  63 1030.5  14.7  20.9   8.4 99.0 99.00
2015 01 06 04 50  54  5.4  7.3  0.93  5.56  4.62  59 1030.0  15.2  21.0   8.4 99.0 99.00
2015 01 06 05 50  74  4.8  7.1  0.83  5.26  4.47  67 1029.3  15.6  21.0   8.8 99.0 99.00
2015 01 06 06 50  84  3.1  4.8  0.81  4.76  4.43  59 1029.0  15.9  21.0   8.6 99.0 99.00
2015 01 06 07 50  71  1.7  3.1  0.77  5.00  4.56  64 1029.2  16.1  21.0   9.3 99.0 99.00
2015 01 06 08 50  18  2.8  4.7  0.72  4.76  4.56  70 1029.2  16.2  21.0   9.4 99.0 99.00
2015 01 06 09 50  25  3.5  4.7  0.72  5.00  4.65  73 1029.1  16.0  21.0   9.4 99.0 99.00
2015 01 06 10 50  51  1.8  3.2  0.72  4.76  4.58  76 1029.3  16.0  21.0   9.4 99.0 99.00
2015 01 06 11 50  24  3.2  4.8  0.71  4.55  4.52  76 1029.3  16.0  21.0  10.0 99.0 99.00
2015 01 06 12 50  38  2.4  3.5  0.67  4.55  4.63  74 1030.0  15.9  21.1   9.9 99.0 99.00
2015 01 06 13 50  18  3.7  4.5  0.67  4.76  4.69  74 1030.5  15.7  21.1  11.3 99.0 99.00
2015 01 06 14 50  10  6.8  8.0  0.60  4.55  4.22  76 1031.6  15.1  21.2  11.4 99.0 99.00
2015 01 06 15 50   0  4.9  6.3  0.67  4.55  4.42  77 1031.7  14.8  21.3  10.6 99.0 99.00
2015 01 06 16 50  11  4.5  6.7  0.63  4.35  4.15  72 1030.7  14.3  21.5  10.5 99.0 99.00
2015 01 06 17 50   8  4.5  6.0  0.64  4.17  4.24  66 1029.6  14.3  21.6  10.2 99.0 99.00
2015 01 06 18 50   1  5.5  7.1  0.65 10.00  4.23 165 1028.5  14.1  21.6   9.6 99.0 99.00
2015 01 06 19 50 358  5.2  7.2  0.68  4.55  4.23  78 1027.6  14.4  21.6  10.0 99.0 99.00
2015 01 06 20 50 335  5.9  7.3  0.67 21.05  4.36 128 1027.4  14.4  21.6   9.8 99.0 99.00
2015 01 06 21 50 323  6.3  7.9  0.62  7.69  4.12 181 1026.9  14.9  21.6   8.3 99.0 99.00
2015 01 06 22 50 349  3.8  5.2  0.59  4.00  4.04 999 1026.6  15.3  21.4   6.1 99.0 99.00
2015 01 06 23 50 345  2.9  4.7  0.55  3.57  4.16 999 1026.5  15.4  21.3   5.9 99.0 99.00
2015 01 07 00 50 354  4.6  6.3  0.54  5.26  4.29 127 1026.9  15.6  21.2   6.9 99.0 99.00
2015 01 07 01 50 349  6.2  7.5  0.55  7.69  4.20 168 1027.2  15.7  21.2   7.1 99.0 99.00
2015 01 07 02 50 357  5.8  7.8  0.51  3.33  3.88 999 1027.0  15.9  21.3   6.5 99.0 99.00
2015 01 07 03 50   5  5.1  6.7  0.53  5.26  3.73 102 1026.7  16.1  21.3   6.0 99.0 99.00
2015 01 07 04 50 356  5.6  7.9  0.60  3.33  3.71 999 1026.7  16.4  21.4   6.2 99.0 99.00
2015 01 07 05 50   3  6.5  7.8  0.60  3.45  3.65 999 1026.2  16.5  21.3   6.7 99.0 99.00
2015 01 07 06 50 357  6.8  8.7  0.61  3.57  3.53 999 1026.1  16.5  21.4   6.6 99.0 99.00
2015 01 07 07 50 354  6.3  8.1  0.70  3.70  3.62 999 1026.2  16.5  21.3   6.8 99.0 99.00
2015 01 07 08 50 358  7.5  8.8  0.62  3.70  3.59 999 1026.2  16.8  21.3   6.5 99.0 99.00
2015 01 07 09 50   9  7.3  8.9  0.80  3.85  3.63 999 1026.0  16.4  21.2   5.6 99.0 99.00
2015 01 07 10 50  10  6.4  8.5  0.78  4.17  3.78 999 1026.1  16.3  21.1   6.0 99.0 99.00
2015 01 07 11 50  25  6.5  8.7  0.76  3.85  3.76 999 1025.9  16.1  21.1   5.9 99.0 99.00
2015 01 07 12 50  29  6.3  7.5  0.73  4.17  3.72 999 1026.3  15.8  21.0   6.3 99.0 99.00
2015 01 07 13 50  35  5.6  7.2  0.69  4.00  3.72 999 1026.9  15.8  21.1   5.9 99.0 99.00
2015 01 07 14 50  24  5.2  7.4  0.66  3.85  3.76 999 1027.7  15.4  21.1   6.9 99.0 99.00
2015 01 07 15 50  20  5.6  7.3  0.64  4.35  3.75 999 1027.7  15.3  21.3   7.6 99.0 99.00
2015 01 07 16 50   6  7.1  8.9  0.73  4.00  3.82 999 1027.5  14.6  21.4   7.0 99.0 99.00
2015 01 07 17 50  14  7.2  8.8  0.74  4.35  3.79 999 1026.8  13.9  21.5   7.0 99.0 99.00
2015 01 07 18 50  11  6.7  8.3  0.77  4.35  3.84 999 1026.6  13.0  21.5   6.9 99.0 99.00
2015 01 07 19 50 359  8.1  9.8  0.80  4.35  3.91 999 1026.3  12.9  21.5   6.0 99.0 99.00
2015 01 07 20 50 351  9.3 11.6  0.85  4.55  3.80 999 1026.8  12.7  21.3   6.1 99.0 99.00
2015 01 07 21 50 350 11.5 13.4  0.95  4.00  3.79 999 1027.3  13.3  21.2   4.1 99.0 99.00
2015 01 07 22 50 352 12.7 15.2  1.38  4.76  4.08 999 1028.3  13.4  21.1   5.3 99.0 99.00
2015 01 07 23 50 355 13.7 16.7  1.72  5.00  4.46   2 1029.3  13.2  21.0   4.3 99.0 99.00
2015 01 08 00 50 359 15.0 18.4  2.27  5.88  4.95 351 1030.0  12.8  21.0   4.1 99.0 99.00
2015 01 08 01 50   9 14.1 18.6  2.52  6.25  5.33 359 1030.9  11.8  21.0   4.5 99.0 99.00
2015 01 08 02 50  12 16.7 19.9  2.80  6.67  5.60 360 1031.7   9.6  21.0   2.9 99.0 99.00
2015 01 08 03 50   9 17.5 22.2  3.20  7.14  5.90   2 1032.1   8.3  21.0   1.4 99.0 99.00
2015 01 08 04 50  17 16.5 20.2  3.35  7.69  6.17  10 1032.3   7.5  20.9  -0.1 99.0 99.00
2015 01 08 05 50  16 15.8 20.0  3.05  7.69  5.81 360 1032.7   6.1  20.8   0.2 99.0 99.00
2015 01 08 06 50  24 16.0 19.7  3.19  7.69  5.97   5 1032.8   5.4  20.7  -0.6 99.0 99.00
2015 01 08 07 50  31 15.0 19.7  3.30  7.14  5.89   6 1032.8   4.9  20.7   0.1 99.0 99.00
2015 01 08 08 50  37 14.4 18.6  3.05  7.14  5.87  13 1033.1   3.8  20.7  -0.3 99.0 99.00
2015 01 08 09 50  28 12.6 18.1  2.65  7.69  5.64  39 1033.2   3.4  20.7  -0.2 99.0 99.00
2015 01 08 10 50  34 12.8 16.4  2.81  7.69  5.85  32 1033.2   3.3  20.6  -0.7 99.0 99.00
2015 01 08 11 50  42 12.1 16.5  2.82  7.69  5.72  43 1033.4   3.6  20.5   0.1 99.0 99.00
2015 01 08 12 50  48 11.4 16.0  2.55  7.69  5.64  41 1033.6   4.0  20.5   0.0 99.0 99.00
2015 01 08 13 50  51 11.0 14.6  2.56  6.67  5.58  42 1034.0   4.0  20.4   0.4 99.0 99.00
2015 01 08 14 50  52  9.3 14.4  2.47  7.69  5.65  56 1034.2   4.4  20.4   1.0 99.0 99.00
2015 01 08 15 50  55  8.6 11.9  2.26  7.14  5.77  52 1034.0   5.4  20.5   2.0 99.0 99.00
2015 01 08 16 50  68  7.2 11.0  2.20  7.69  5.75  58 1033.1   6.2  20.4   1.9 99.0 99.00
2015 01 08 17 50  70  5.6  7.9  1.92  7.14  5.57  58 1032.1   6.7  20.5   2.4 99.0 99.00
2015 01 08 18 50  63  4.8  7.2  1.88  7.14  5.73  59 1031.3   7.1  20.5   2.4 99.0 99.00
2015 01 08 19 50  60  5.8  8.2  1.77  7.14  5.72  60 1030.7   7.7  20.4   2.7 99.0 99.00
2015 01 08 20 50  66  4.7  6.4  1.71  7.14  5.83  58 1030.6   8.2  20.4   3.0 99.0 99.00
2015 01 08 21 50  48  3.2  5.8  1.45  6.67  5.61  58 1030.4   8.5  20.5   3.2 99.0 99.00
2015 01 08 22 50  95  4.0  6.1  1.40  6.67  5.57  61 1030.2   9.1  20.5   2.9 99.0 99.00
2015 01 08 23 50 108  1.8  2.8  1.43  7.14  5.78  73 1029.7   9.2  20.5   2.7 99.0 99.00
2015 01 09 00 50  78  3.0  4.7  1.31  6.67  5.66  63 1029.4   9.6  20.5   3.6 99.0 99.00
2015 01 09 01 50 104  4.3  6.2  1.24  7.14  5.49  79 1029.5  10.2  20.5   4.2 99.0 99.00
2015 01 09 02 50 118  3.9  5.7  1.08  6.67  5.37  69 1029.0  10.8  20.5   4.2 99.0 99.00
2015 01 09 03 50 151  5.4  8.4  1.01  7.69  5.33  88 1028.0  11.5  20.6   5.0 99.0 99.00
2015 01 09 04 50 159  5.0  8.1  0.96  7.14  5.23  91 1026.9  12.1  20.6   4.8 99.0 99.00
2015 01 09 05 50 159  4.8  6.8  0.87  6.67  5.08  90 1026.5  12.7  20.6   5.4 99.0 99.00
2015 01 09 06 50 174  4.0  5.8  0.80  6.25  4.88  86 1026.3  13.1  20.7   5.7 99.0 99.00
2015 01 09 07 50 164  2.0  3.5  0.77  7.14  5.12 105 1026.7  13.4  20.7   6.1 99.0 99.00
2015 01 09 08 50 158  1.7  2.8  0.78  6.25  4.93 106 1026.6  13.7  20.7   6.4 99.0 99.00
2015 01 09 09 50 198  1.4  3.1  0.75  7.14  5.12 103 1026.2  14.1  20.7   7.1 99.0 99.00
2015 01 09 10 50 230  0.8  1.4  0.71  6.67  4.97 101 1026.1  14.2  20.8   7.1 99.0 99.00
2015 01 09 11 50 303  2.3  3.5  0.73  6.67  4.99 100 1026.2  14.5  20.8   7.5 99.0 99.00
2015 01 09 12 50 357  9.9 11.8  0.71  6.67  4.40 105 1026.4  12.8  20.8  11.1 99.0 99.00
2015 01 09 13 50 357 10.2 12.0  0.93  3.45  3.90 999 1027.8  11.8  20.9  10.4 99.0 99.00
2015 01 09 14 50 360 10.6 12.5  1.31  4.55  4.21 999 1028.8  10.9  20.9   9.1 99.0 99.00
2015 01 09 15 50   5  9.7 11.8  1.43  5.26  4.37   5 1029.6  10.3  20.8   7.8 99.0 99.00
2015 01 09 16 50   3  9.7 11.8  1.32  5.26  4.41  14 1028.8  10.0  20.8   7.3 99.0 99.00
2015 01 09 17 50   4  9.9 11.9  1.35  5.56  4.52   9 1028.1   9.5  20.8   6.7 99.0 99.00
2015 01 09 18 50  12  9.3 11.6  1.36  5.56  4.48  29 1027.5   9.3  20.7   7.1 99.0 99.00
2015 01 09 19 50  15  8.6 10.8  1.32  5.26  4.53  30 1027.1   9.1  20.7   6.0 99.0 99.00
2015 01 09 20 50  43  7.3  9.7  1.26  5.88  4.53  49 1027.0   9.1  20.7   5.5 99.0 99.00
2015 01 09 21 50  44  5.0  7.2  1.10  5.26  4.48  39 1027.5   9.8  20.7   6.0 99.0 99.00
2015 01 09 22 50  10  5.6  7.6  1.05  5.56  4.58  58 1028.2  10.0  20.7   6.1 99.0 99.00
2015 01 09 23 50 354  6.3  7.8  1.01  4.76  4.52 999 1028.9  10.2  20.7   4.5 99.0 99.00
2015 01 10 00 50   6  7.1 10.0  1.00  5.00  4.34  46 1029.3   9.8  20.7   4.3 99.0 99.00
2015 01 10 01 50  11  8.0  9.9  0.84  5.26  4.19  56 1029.8   9.4  20.6   3.9 99.0 99.00
2015 01 10 02 50  12  8.5 10.5  0.89  4.55  4.09 999 1029.8   8.9  20.6   3.2 99.0 99.00
2015 01 10 03 50   9  8.7 10.9  0.97  5.26  4.14  51 1030.0   8.2  20.5   4.6 99.0 99.00
2015 01 10 04 50  14  8.6 10.2  1.02  4.35  4.06 999 1030.0   8.2  20.5   4.5 99.0 99.00
2015 01 10 05 50  31  8.6 11.2  1.14  4.76  4.24 999 1029.8   8.2  20.4   3.3 99.0 99.00
2015 01 10 06 50  37  9.4 12.3  1.27  5.26  4.44  27 1029.5   8.6  20.4   3.6 99.0 99.00
2015 01 10 07 50  36  9.9 12.1  1.32  5.26  4.39   6 1029.4   8.9  20.3   3.7 99.0 99.00
2015 01 10 08 50  34  9.7 13.0  1.44  5.26  4.51  13 1029.4   8.7  20.4   4.0 99.0 99.00
2015 01 10 09 50  36  9.0 11.3  1.49  5.88  4.66  19 1029.4   8.5  20.4   3.7 99.0 99.00
2015 01 10 10 50  41  9.3 12.1  1.45  5.56  4.70  32 1029.5   9.2  20.4   4.9 99.0 99.00
2015 01 10 11 50  46  9.9 12.0  1.42  5.56  4.60  32 1029.8   9.7  20.3   5.4 99.0 99.00
