YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 01 04 21 186  8.1  9.8  1.10  5.00  4.21 999 1012.7  23.0  22.3  21.4 99.0
97 01 04 22 191  8.3 10.0  1.23  5.26  4.33 999 1012.7  23.2  22.2  21.6 99.0
97 01 04 23 186  8.1  9.7  1.27  5.26  4.45 999 1013.0  23.0  22.2  21.6 99.0
97 01 05 00 191  8.4 10.0  1.26  5.26  4.36 999 1013.3  23.0  22.2  21.6 99.0
97 01 05 01 190  8.6 10.0  1.21  5.26  4.26 999 1013.3  23.0  22.2  21.7 99.0
97 01 05 02 193  8.7 10.6  1.41  5.56  4.41 999 1013.3  23.0  22.2  21.5 99.0
97 01 05 03 196  9.4 11.5  1.45  5.26  4.49 999 1013.3  23.0  22.2  21.6 99.0
97 01 05 04 201  9.3 10.8  1.49  5.56  4.62 999 1013.4  23.0  22.7  21.5 99.0
97 01 05 05 201  9.8 12.2  1.63  5.56  4.65 999 1013.0  23.0  22.7  21.4 99.0
97 01 05 06 201 10.4 12.2  1.69  5.88  4.75 999 1012.4  23.0  22.7  21.4 99.0
97 01 05 07 209 10.0 12.8  1.68  5.26  4.64 999 1012.7  23.0  22.7  21.3 99.0
97 01 05 08 219  9.8 11.8  1.81  5.56  4.73 999 1012.7  23.0  22.7  21.1 99.0
97 01 05 09 226  9.1 11.4  1.92  6.25  4.97 999 1012.6  22.9  22.7  21.1 99.0
97 01 05 10 222  9.1 11.0  1.83  5.88  4.96 999 1012.5  22.7  22.7  20.9 99.0
97 01 05 11 227  7.7  9.4  1.76  5.88  4.91 999 1012.6  22.7  22.7  21.1 99.0
97 01 05 12 225  8.3 10.3  1.54  6.25  4.72 999 1012.7  22.7  22.7  21.0 99.0
97 01 05 13 219  8.8 10.3  1.61  6.25  4.89 999 1012.9  22.7  22.5  21.1 99.0
97 01 05 14 232  7.1  8.4  1.64  6.25  4.93 999 1013.7  22.7  22.3  21.3 99.0
97 01 05 15 224  7.0  8.8  1.46  6.25  4.81 999 1014.1  22.8  22.4  21.4 99.0
97 01 05 16 221  6.3  7.2  1.26  5.56  4.69 999 1014.3  23.0  22.7  21.5 99.0
97 01 05 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 05 18 236  5.1  6.3  1.15  6.25  4.92 999 1013.4  23.0  22.7  21.5 99.0
97 01 05 19 252  5.8  6.9  1.11  6.25  4.83 999 1012.7  22.9  22.7  20.9 99.0
97 01 05 20 249  4.3  5.2  1.23  5.88  4.98 999 1012.4  23.0  22.7  20.6 99.0
97 01 05 21 254  4.0  4.8  1.02  5.88  4.95 999 1012.3  22.9  22.3  20.6 99.0
97 01 05 22 269  3.7  4.5  1.08  5.88  4.95 999 1012.5  22.7  22.2  20.6 99.0
97 01 05 23 272  2.1  2.7  1.07  6.67  5.03 999 1012.6  22.3  22.2  20.7 99.0
97 01 06 00 343  2.2  3.8   .97  6.67  4.84 999 1012.8  21.7  21.9  20.2 99.0
97 01 06 01  18  3.2  3.6   .95  6.67  5.07 999 1013.4  19.6  21.2  19.6 99.0
97 01 06 02   2  2.8  3.3   .90  5.88  5.15 999 1014.1  19.6  21.2  19.6 99.0
97 01 06 03  26  2.4  2.8   .85  6.67  5.28 999 1014.3  19.7  21.2  19.7 99.0
97 01 06 04  97  2.3  2.7   .81  6.25  5.19 999 1014.4  19.9  21.3  19.9 99.0
97 01 06 05  70  2.4  3.1   .82  5.88  5.22 999 1014.8  20.3  21.2  20.3 99.0
97 01 06 06  70  3.3  4.0   .81  6.25  5.21 999 1014.3  20.3  21.4  20.3 99.0
97 01 06 07  43  2.9  3.5   .74  5.88  5.21 999 1014.3  19.9  21.9  19.9 99.0
97 01 06 08  44  3.8  4.7   .75  5.88  5.23 999 1014.2  19.8  21.9  19.8 99.0
97 01 06 09  69  5.0  6.0   .70  5.88  5.24 999 1013.6  19.6  21.9  19.1 99.0
97 01 06 10  84  4.4  5.1   .74  6.25  5.00 999 1014.0  20.3  21.9  19.6 99.0
97 01 06 11  82  5.1  6.0   .80  5.88  4.88 999 1013.8  20.6  22.0  20.2 99.0
97 01 06 12  76  4.3  5.0   .70  5.88  4.59 999 1014.6  20.7  22.2  19.8 99.0
97 01 06 13  56  5.0  5.8   .74  5.88  4.46 999 1015.0  21.1  22.2  20.0 99.0
97 01 06 14  35  8.1 10.1   .78  5.56  4.27 999 1015.4  20.9  22.2  19.2 99.0
97 01 06 15  53  8.7 10.2   .91  3.85  4.02 999 1015.8  20.3  22.2  18.0 99.0
97 01 06 16  59  8.4  9.8  1.12  4.55  4.13 999 1016.3  20.4  22.2  18.4 99.0
97 01 06 17  65  9.2 10.8  1.31  4.35  4.23 999 1016.1  20.4  22.2  18.1 99.0
97 01 06 18  57  8.8 10.8  1.44  5.00  4.40 999 1015.7  20.3  22.2  17.9 99.0
97 01 06 19  62  8.5  9.6  1.51  5.00  4.43 999 1014.8  20.4  22.2  17.5 99.0
97 01 06 20  53  7.7  8.8  1.49  5.26  4.49 999 1014.4  19.9  22.2  17.8 99.0
97 01 06 21  37  7.9  9.1  1.34  4.76  4.34 999 1014.3  20.2  22.2  17.9 99.0
97 01 06 22  45  9.4 10.8  1.33  5.26  4.21 999 1014.7  19.6  22.2  17.3 99.0
97 01 06 23  36 11.1 13.1  1.48  5.56  4.28 999 1014.6  18.2  22.2  16.2 99.0
97 01 07 00  45 10.8 12.4  1.57  5.26  4.46 999 1015.0  18.0  22.2  16.1 99.0
97 01 07 01  55 10.5 12.1  1.60  5.26  4.56 999 1015.3  18.3  22.2  16.2 99.0
97 01 07 02  58 10.4 11.8  1.88  5.56  4.75 999 1015.6  18.2  22.0  16.7 99.0
97 01 07 03  61  9.9 12.0  1.56  6.25  4.68 999 1015.8  18.7  22.0  17.1 99.0
97 01 07 04  68  9.3 10.7  1.56  5.88  4.66 999 1015.8  19.3  22.2  17.6 99.0
97 01 07 05  67  8.7 10.0  1.47  6.25  4.70 999 1015.8  19.5  22.2  17.7 99.0
97 01 07 06  50  9.9 11.6  1.53  6.25  4.74 999 1015.0  19.4  22.2  17.7 99.0
97 01 07 07  56  9.5 11.3  1.50  6.25  4.79 999 1014.8  19.6  22.2  17.9 99.0
97 01 07 08  56  8.6  9.9  1.58  6.25  4.87 999 1014.6  19.6  22.3  18.1 99.0
97 01 07 09  43  8.5 10.4  1.64  5.88  4.85 999 1014.5  19.1  22.6  17.5 99.0
97 01 07 10  19  9.3 11.2  1.65  6.67  4.93 999 1014.4  19.1  22.7  17.2 99.0
97 01 07 11  25 11.8 14.1  1.73  6.67  4.88 999 1014.6  17.6  22.7  15.2 99.0
97 01 07 12  26 10.8 13.9  1.86  6.25  5.04 999 1015.3  16.5  22.7  14.1 99.0
97 01 07 13  20 11.8 14.0  1.91  6.25  4.89 999 1016.5  15.4  22.7  13.5 99.0
97 01 07 14  21 10.8 13.1  2.00  6.25  4.96 999 1017.1  14.9  22.5  13.1 99.0
97 01 07 15  25 10.5 12.8  1.95  6.25  4.87 999 1017.7  14.8  22.3  13.1 99.0
97 01 07 16  50  9.9 12.1  2.06  6.25  4.96 999 1017.9  15.0  22.2  13.5 99.0
97 01 07 17  35 10.4 12.2  1.94  5.88  4.85 999 1018.1  15.6  22.2  14.1 99.0
97 01 07 18  31 10.7 12.3  1.86  5.88  4.84 999 1017.0  15.8  22.2  14.4 99.0
97 01 07 19  28 10.5 13.1  1.98  6.25  4.88 999 1016.9  16.1  22.2  14.7 99.0
97 01 07 20  26 11.0 13.6  1.92  6.67  4.94 999 1016.7  14.5  22.2  13.5 99.0
97 01 07 21  40 11.6 13.8  1.89  6.67  4.97 999 1015.6  14.5  22.2  13.6 99.0
97 01 07 22  57  9.7 11.4  1.92  6.67  5.14 999 1015.9  16.4  22.2  15.3 99.0
97 01 07 23  42  9.8 11.3  1.72  6.67  4.89 999 1015.8  16.8  22.2  15.4 99.0
97 01 08 00  52 10.1 12.3  1.63  6.67  4.82 999 1015.9  17.2  22.2  15.7 99.0
97 01 08 01  48 10.2 12.1  1.63  6.25  4.79 999 1016.4  17.2  22.2  15.8 99.0
97 01 08 02  47 10.3 12.5  1.81  6.25  4.97 999 1016.8  16.8  22.2  15.6 99.0
97 01 08 03  48 10.2 12.4  1.81  6.25  4.91 999 1017.2  16.5  22.2  15.7 99.0
97 01 08 04  56  9.0 11.5  1.79  5.88  4.95 999 1017.5  16.7  22.2  15.7 99.0
97 01 08 05  55  8.8 10.9  1.62  6.67  4.84 999 1017.4  16.8  22.3  15.6 99.0
97 01 08 06  60  9.7 11.7  1.70  6.25  5.03 999 1016.5  16.8  22.7  15.8 99.0
97 01 08 07  72  9.3 11.8  1.75  6.67  5.13 999 1015.9  17.2  22.7  16.3 99.0
97 01 08 08  68  8.6 10.6  1.66  6.25  4.90 999 1015.7  17.5  22.7  16.7 99.0
97 01 08 09  75  8.5 10.6  1.63  6.67  5.01 999 1015.3  18.0  22.7  17.2 99.0
97 01 08 10  72  9.4 11.8  1.59  6.25  4.98 999 1014.5  18.3  22.7  17.5 99.0
97 01 08 11  58  8.6 10.8  1.64  6.25  4.97 999 1014.3  18.8  22.7  18.3 99.0
97 01 08 12  90  9.1 10.4  1.51  5.88  4.82 999 1014.1  19.8  22.7  18.8 99.0
97 01 08 13 101  7.2  8.7  1.56  6.25  4.78 999 1014.2  20.3  22.7  19.3 99.0
97 01 08 14 101  8.3 10.0  1.67  6.25  4.94 999 1014.2  21.2  22.7  20.2 99.0
97 01 08 15 121  7.6  8.7  1.44  5.88  4.63 999 1014.2  21.9  22.7  20.9 99.0
97 01 08 16 140  8.0  9.2  1.46  5.88  4.76 999 1013.7  22.7  22.7  21.6 99.0
97 01 08 17 151  6.6  7.6  1.42  5.88  4.67 999 1013.3  22.9  22.9  22.0 99.0
97 01 08 18 173  5.2  8.2  1.35  5.56  4.76 999 1011.7  22.9  22.9  22.2 99.0
97 01 08 19 203  7.0  8.9  1.40  5.88  4.82 999 1010.1  23.0  22.9  22.2 99.0
97 01 08 20 205  7.9  9.3  1.35  6.25  4.76 999 1009.0  23.5  23.0  22.5 99.0
97 01 08 21 203  8.1  9.8  1.36  6.67  4.64 999 1008.6  23.5  22.9  22.6 99.0
97 01 08 22 200  9.0 11.2  1.40  6.67  4.45 999 1008.0  23.5  22.9  22.5 99.0
97 01 08 23 196  9.1 11.2  1.66  6.25  4.80 999 1007.9  23.5  22.9  22.5 99.0
97 01 09 00 209  9.5 11.5  1.50  5.56  4.68 999 1008.2  23.5  22.9  22.5 99.0
97 01 09 01 209  9.6 12.2  1.82  5.88  4.88 999 1008.2  23.5  22.9  22.4 99.0
97 01 09 02 211 10.4 12.6  2.00  6.25  5.02 999 1008.3  23.5  22.9  22.2 99.0
97 01 09 03 205 10.2 12.5  1.96  6.25  5.14 999 1008.0  23.5  22.9  22.3 99.0
97 01 09 04 201 11.1 13.3  2.02  6.25  5.18 999 1007.2  23.5  22.9  22.3 99.0
97 01 09 05 199 13.2 16.2  2.40  6.67  5.45 999 1006.8  22.4  22.9  21.1 99.0
97 01 09 06 287 12.7 15.6  2.57  6.67  5.45 999 1007.0  17.8  22.7  17.5 99.0
97 01 09 07 288 12.6 16.8  2.25  7.14  5.06 999 1008.4  16.7  22.7  15.4 99.0
97 01 09 08 274  5.8  7.4  2.28  7.14  5.28 999 1009.5  15.8  22.7  14.1 99.0
97 01 09 09 288 12.3 14.4  2.18  6.67  5.15 999 1008.9  15.7  22.7  14.0 99.0
97 01 09 10 289 11.3 13.0  2.33  5.56  5.21 999 1009.2  15.2  22.7  12.6 99.0
97 01 09 11 290 12.4 15.3  2.16  5.56  5.05 999 1009.3  14.7  22.7  12.9 99.0
97 01 09 12 300  8.0  9.7  2.09  5.56  4.99 999 1009.2  13.6  22.7  12.0 99.0
97 01 09 13 281 10.5 13.2  2.17  6.67  5.28 999 1011.2  13.8  22.7  11.9 99.0
97 01 09 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 15 291  6.5  8.4  1.79  7.14  5.01 999 1011.9  12.9  22.7  10.2 99.0
97 01 09 16 259  8.0 11.4  1.67  7.14  5.03 999 1012.7  13.5  22.7  10.5 99.0
97 01 09 17 261  9.2 12.2  1.65  5.00  4.74 999 1012.3  12.3  22.7   7.5 99.0
97 01 09 18 265 11.4 15.1  1.70  4.76  4.67 999 1011.5  12.5  22.7   8.9 99.0
97 01 09 19 268 11.0 13.5  1.79  5.00  4.61 999 1011.0  12.1  22.7   9.1 99.0
97 01 09 20 262 11.7 14.1  1.89  5.00  4.65 999 1010.9  11.7  22.7   8.8 99.0
97 01 09 21 264 12.5 15.3  2.12  5.56  4.96 999 1011.3  11.2  22.7   7.2 99.0
97 01 09 22 277 12.8 16.2  2.28  5.56  5.04 999 1011.7  11.1  22.7   7.5 99.0
97 01 09 23 268 14.2 17.5  2.38  6.25  5.17 999 1012.6  10.9  22.7   6.6 99.0
97 01 10 00 272 13.3 16.8  2.77  5.88  5.47 999 1013.3  10.8  22.7   6.1 99.0
97 01 10 01 278 12.3 15.4  2.69  5.88  5.42 999 1014.2  10.7  22.7   6.1 99.0
97 01 10 02 301 12.0 15.6  2.51  6.25  5.31 999 1015.0  10.0  22.7   5.7 99.0
97 01 10 03 298 10.8 13.0  2.46  5.88  5.30 999 1015.5   9.4  22.7   4.9 99.0
97 01 10 04 311  9.4 12.1  2.33  5.88  5.31 999 1015.9   9.1  22.7   4.4 99.0
97 01 10 05 301  9.1 13.0  2.19  5.88  5.22 999 1016.4   9.0  22.6   4.8 99.0
97 01 10 06 304 10.4 14.0  1.97  5.56  5.04 999 1016.3   9.2  22.6   4.7 99.0
97 01 10 07 312  8.2 10.9  1.78  5.26  4.92 999 1016.3   8.8  22.5   4.8 99.0
97 01 10 08 318  8.0 10.6  1.79  5.26  4.95 999 1016.5   9.0  22.3   4.8 99.0
97 01 10 09 307  6.5  8.6  1.62  5.26  4.93 999 1017.3   9.0  22.3   4.9 99.0
97 01 10 10 315  5.5  7.8  1.58  9.09  5.27 999 1016.8   9.1  22.2   4.5 99.0
97 01 10 11 307  4.1  5.7  1.68 10.00  5.55 999 1016.3   9.4  22.2   4.4 99.0
97 01 10 12 298  4.2  5.7  1.47  9.09  5.35 999 1016.4   9.8  22.2   5.0 99.0
97 01 10 13 271  3.9  5.9  1.41 10.00  5.56 999 1016.3  10.2  22.2   5.4 99.0
97 01 10 14 270  4.2  5.8  1.30  8.33  5.79 999 1016.4  10.9  22.2   4.3 99.0
97 01 10 15 249  4.1  6.0  1.26  9.09  5.96 999 1016.6  11.3  22.2   6.3 99.0
97 01 10 16 238  4.0  5.9  1.44  9.09  6.39 999 1017.0  11.8  22.2   3.0 99.0
97 01 10 17 218  5.6  7.3  1.17  8.33  5.85 999 1016.5  12.5  22.2   2.1 99.0
97 01 10 18 224  6.8  9.0  1.16  8.33  5.57 999 1015.8  13.3  22.2   3.6 99.0
97 01 10 19 229  7.1  9.4  1.19  8.33  5.33 999 1014.4  14.0  22.2   3.5 99.0
97 01 10 20 234  7.8 10.1  1.08  7.69  4.67 999 1013.7  14.5  22.2   5.8 99.0
97 01 10 21 228  8.5 11.1  1.10  8.33  4.38 999 1013.3  15.1  22.2   6.1 99.0
97 01 10 22 234  9.2 10.9  1.15  4.17  4.32 999 1013.3  15.9  22.2   6.4 99.0
97 01 10 23 250 10.2 12.8  1.27  4.17  4.26 999 1013.8  16.4  22.2   6.3 99.0
97 01 11 00 249 10.5 12.5  1.41  4.76  4.25 999 1014.1  16.4  22.2   7.1 99.0
97 01 11 01 263  9.9 12.2  1.50  4.55  4.26 999 1014.5  16.7  22.2   9.3 99.0
97 01 11 02 262  9.7 12.3  1.47  5.00  4.39 999 1014.8  16.5  22.2   8.9 99.0
97 01 11 03 267  9.5 11.7  1.31  4.76  4.21 999 1014.9  16.7  22.2   9.6 99.0
97 01 11 04 265  9.8 12.8  1.21  5.00  4.14 999 1015.0  16.7  22.7   9.6 99.0
97 01 11 05 270  9.5 12.1  1.21  5.00  4.13 999 1015.0  16.7  22.7  10.1 99.0
97 01 11 06 277  8.5 10.2  1.11  4.76  4.08 999 1014.9  16.5  22.7   9.0 99.0
97 01 11 07 339 10.0 12.2  1.04  5.26  3.88 999 1014.9  14.4  22.2  10.1 99.0
97 01 11 08 348 10.1 11.4  1.20  4.35  3.99 999 1015.7  12.6  22.2   8.6 99.0
97 01 11 09 350 10.6 12.5  1.24  4.35  4.01 999 1015.8  11.8  21.5   8.4 99.0
97 01 11 10 355 10.8 13.0  1.88  5.26  4.62 999 1016.6   9.6  21.5   6.5 99.0
97 01 11 11   5 10.0 12.4  1.84  5.88  4.82 999 1017.3   9.0  21.9   5.8 99.0
97 01 11 12  11  9.8 11.8  1.75  5.56  4.84 999 1018.0   8.4  21.9   4.7 99.0
97 01 11 13  14  8.2 11.3  1.82  6.25  4.95 999 1018.7   8.5  21.9   5.0 99.0
97 01 11 14  19  8.2  9.7  1.91  5.88  5.15 999 1018.9   8.4  21.9   5.3 99.0
97 01 11 15  21  8.0 10.2  1.61  5.88  4.89 999 1020.4   8.1  21.9   5.3 99.0
97 01 11 16  25  8.4 10.9  1.49  5.88  4.71 999 1020.8   7.8  21.9   5.1 99.0
97 01 11 17  29  6.7  8.8  1.35  5.88  4.59 999 1021.1   7.6  21.9   5.0 99.0
97 01 11 18  19  7.1  9.0  1.38  5.88  4.71 999 1020.7   8.1  21.9   5.5 99.0
97 01 11 19  28  6.3  8.6  1.28  5.88  4.64 999 1019.9   8.1  21.9   5.1 99.0
97 01 11 20  28  5.6  7.3  1.06  5.88  4.48 999 1019.6   8.3  21.9   5.1 99.0
97 01 11 21  47  5.4  7.8  1.08  5.56  4.53 999 1019.6   8.9  21.9   4.9 99.0
97 01 11 22  27  5.8  8.1   .92  5.88  4.49 999 1020.2   9.1  21.9   4.6 99.0
